RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,28307,Matt Every,38.94,113,44
2,0,11123,Chris Couch,38.39,112,43
3,0,08725,Tom Gillis,37.87,169,64
4,0,27649,Brandt Snedeker,37.78,135,51
5,0,23983,Luke Donald,37.76,98,37
6,0,23108,Matt Kuchar,37.68,138,52
7,0,23320,Ryan Palmer,37.58,149,56
8,0,07867,Woody Austin,36.59,164,60
9,0,22621,Ben Curtis,36.29,124,45
10,0,21753,Brian Davis,36.21,174,63
11,0,25364,Paul Casey,35.87,92,33
12,0,24227,Justin Bolli,35.48,62,22
13,0,25240,D.A. Points,35.38,130,46
14,0,22046,Geoff Ogilvy,35.14,111,39
15,0,25345,Carl Pettersson,35.10,151,53
16,0,21350,Ryuji Imada,34.93,146,51
17,0,10860,Justin Leonard,34.87,152,53
18,0,01619,Skip Kendall,34.83,89,31
18,0,23623,Bo Van Pelt,34.83,178,62
20,0,20378,Mathias Grönberg,34.38,96,33
21,0,10885,Robert Allenby,34.31,137,47
22,0,24490,George McNeill,34.15,123,42
23,0,20593,Greg Chalmers,33.93,168,57
24,0,20160,Charlie Wi,33.90,177,60
25,0,27060,John Mallinger,33.58,134,45
26,0,22371,Aaron Baddeley,33.53,170,57
27,0,29221,Webb Simpson,33.51,185,62
28,0,20850,Daniel Chopra,33.33,99,33
28,0,20229,Stewart Cink,33.33,129,43
28,0,01724,Jeff Maggert,33.33,141,47
28,0,31560,Brian Stuard,33.33,150,50
32,0,28475,Jeff Overton,33.10,142,47
33,0,25892,Steve Wheatcroft,33.06,124,41
34,0,26596,Ryan Moore,33.05,118,39
35,0,22405,Justin Rose,32.82,131,43
36,0,25720,Chad Collins,32.58,132,43
37,0,26301,James Nitties,32.48,157,51
38,0,08537,J.P. Hayes,32.47,154,50
39,0,26851,Marc Leishman,32.24,152,49
40,0,19846,Brian Gay,32.10,162,52
41,0,25818,Scott Piercy,31.82,176,56
42,0,01707,Steve Lowery,31.78,107,34
43,0,23409,James Driscoll,31.71,123,39
43,0,23800,Bryce Molder,31.71,123,39
45,0,25632,Jimmy Walker,31.54,149,47
46,0,12755,Vance Veazey,31.40,86,27
47,0,09011,David Duval,31.36,118,37
48,0,32102,Rickie Fowler,31.32,182,57
49,0,23621,Rory Sabbatini,31.30,115,36
50,0,27933,John Merrick,31.15,183,57
51,0,24357,K.J. Choi,31.09,119,37
52,0,02206,David Toms,30.99,142,44
53,0,21949,Joe Ogilvie,30.72,153,47
54,0,21731,Freddie Jacobson,30.71,140,43
55,0,01948,Tim Petrovic,30.60,183,56
56,0,22293,Heath Slocum,30.52,154,47
57,0,07457,Steve Flesch,30.47,128,39
58,0,27141,J.B. Holmes,30.41,171,52
59,0,01945,Kenny Perry,30.36,112,34
60,0,20098,Stuart Appleby,30.34,178,54
61,0,24924,Bill Haas,30.19,159,48
61,0,27095,Nick Watney,30.19,106,32
63,0,32617,Jerod Turner,30.16,63,19
64,0,20766,Padraig Harrington,30.14,73,22
65,0,23325,Vaughn Taylor,30.13,156,47
65,0,26951,Johnson Wagner,30.13,156,47
67,0,21961,Charles Howell III,30.00,180,54
67,0,32640,Troy Merritt,30.00,150,45
67,0,24502,Adam Scott,30.00,110,33
70,0,06643,Paul Goydos,29.93,137,41
71,0,06527,Steve Stricker,29.82,114,34
71,0,10423,Mike Weir,29.82,57,17
73,0,01116,Michael Bradley,29.77,131,39
74,0,23541,Ben Crane,29.75,121,36
75,0,24507,Jason Bohn,29.70,165,49
76,0,24140,Sean O'Hair,29.69,128,38
77,0,01329,Brad Faxon,29.63,81,24
77,0,25900,Lucas Glover,29.63,108,32
79,0,27466,Spencer Levin,29.53,193,57
80,0,30925,Dustin Johnson,29.46,129,38
81,0,24663,Y.E. Yang,29.41,119,35
82,0,20436,Garrett Willis,29.38,160,47
83,0,10809,Jim Furyk,29.37,126,37
84,0,22913,John Rollins,29.33,150,44
85,0,25396,Kevin Na,29.11,158,46
86,0,28087,Kris Blanks,29.05,148,43
87,0,01706,Davis Love III,28.99,138,40
88,0,12716,Charley Hoffman,28.97,145,42
89,0,01320,Bob Estes,28.95,152,44
89,0,02239,Scott Verplank,28.95,114,33
91,0,24361,Pat Perez,28.92,166,48
92,0,26300,Matt Jones,28.91,128,37
93,0,12602,Dean Wilson,28.85,104,30
94,0,23718,Nathan Green,28.77,146,42
95,0,20105,Jeff Gove,28.74,87,25
96,0,26392,Chris Wilson,28.72,94,27
97,0,26882,Michael Sim,28.71,101,29
98,0,25686,Jason Dufner,28.69,122,35
98,0,20691,Greg Owen,28.69,122,35
100,0,26420,Richard Johnson,28.67,143,41
100,0,25562,Andres Romero,28.67,143,41
102,0,23788,D.J. Trahan,28.66,164,47
103,0,27214,Kevin Streelman,28.40,169,48
104,0,10425,Jay Williamson,28.36,134,38
105,0,28500,Martin Flores,28.33,120,34
106,0,27963,Chris Stroud,27.92,154,43
107,0,28158,Steve Marino,27.83,115,32
108,0,24846,Ricky Barnes,27.81,187,52
109,0,28780,Nicholas Thompson,27.74,155,43
110,0,24024,Zach Johnson,27.65,170,47
111,0,07363,Craig Bowden,27.55,98,27
112,0,24925,Jonathan Byrd,27.50,160,44
113,0,20127,Chris Riley,27.48,131,36
114,0,12714,Chris Tidland,27.45,102,28
115,0,23548,Bill Lunde,27.36,106,29
116,0,06522,Ernie Els,27.19,114,31
117,0,23353,J.J. Henry,27.14,140,38
118,0,25804,Bubba Watson,26.98,126,34
119,0,26695,Michael Letzig,26.88,160,43
120,0,29910,Blake Adams,26.77,127,34
121,0,06004,Stephen Ames,26.67,150,40
121,0,23135,Tim Clark,26.67,165,44
123,0,22946,Henrik Bjornstad,26.61,109,29
124,0,23673,Michael Connell,26.51,166,44
125,0,23322,Brett Wetterich,26.47,102,27
126,0,21878,Mark Wilson,26.38,163,43
127,0,08075,Jerry Kelly,26.37,182,48
128,0,23349,Charles Warren,26.27,118,31
129,0,24912,Will MacKenzie,26.09,138,36
130,0,28237,Rory McIlroy,26.04,96,25
131,0,06251,Chris DiMarco,26.03,146,38
132,0,21959,Ted Purdy,25.95,131,34
133,0,29285,Brent Delahoussaye,25.93,81,21
134,0,20157,Retief Goosen,25.74,101,26
135,0,12782,Tim Herron,25.55,137,35
136,0,27797,Derek Lamely,25.24,103,26
137,0,20572,Rod Pampling,25.23,111,28
138,0,30946,Alex Prugh,25.17,147,37
139,0,26679,Kevin Stadler,25.16,155,39
140,0,23613,Rich Barcelo,25.00,128,32
140,0,20472,Alex Cejka,25.00,132,33
140,0,24138,Ian Poulter,25.00,44,11
143,0,20498,Briny Baird,24.85,165,41
144,0,24781,Hunter Mahan,24.82,141,35
144,0,10585,Scott McCarron,24.82,141,35
146,0,27330,Josh Teater,24.73,186,46
147,0,01249,John Daly,24.72,89,22
148,0,01797,Rocco Mediate,24.64,138,34
149,0,27120,Troy Matteson,24.55,167,41
150,0,27302,Garth Mulroy,24.51,102,25
151,0,26287,Roland Thatcher,24.41,127,31
152,0,25190,Jeff Quinney,24.22,161,39
153,0,12652,Cameron Beckman,23.89,113,27
153,0,27613,David Lutterus,23.89,113,27
155,0,01313,Steve Elkington,23.85,109,26
156,0,06595,Kevin Sutherland,23.78,164,39
157,0,06515,Shaun Micheel,23.71,97,23
158,0,20663,Brenden Pappas,23.68,114,27
159,0,27436,Graham DeLaet,23.64,165,39
160,0,08385,Omar Uresti,23.62,127,30
161,0,27936,Martin Laird,23.57,157,37
162,0,22056,Cameron Percy,23.53,119,28
163,0,22122,Andrew McLardy,23.26,86,20
164,0,01766,Billy Mayfair,23.08,156,36
165,0,12510,Chad Campbell,23.03,178,41
166,0,06621,Joe Durant,22.97,148,34
167,0,28089,Jason Day,22.86,140,32
168,0,33419,Cameron Tringale,22.77,101,23
169,0,20645,John Senden,22.75,167,38
170,0,01577,Lee Janzen,22.70,141,32
171,0,07749,Brett Quigley,22.56,164,37
172,0,06514,Kevin Johnson,22.47,89,20
173,0,08375,Paul Stankowski,22.45,98,22
174,0,20686,Jeev Milkha Singh,22.43,107,24
175,0,24358,Robert Garrigus,22.22,126,28
175,0,28620,Aron Price,22.22,135,30
175,0,26289,Boo Weekley,22.22,144,32
178,0,20070,Matt Bettencourt,21.99,141,31
179,0,01161,Mark Calcavecchia,21.62,74,16
180,0,22378,Trevor Immelman,21.59,88,19
181,0,20574,Mathew Goggin,21.38,145,31
182,0,23638,Brendon de Jonge,21.36,206,44
183,0,06012,Greg Kraft,21.25,80,17
184,0,20848,Ángel Cabrera,21.00,100,21
185,0,06567,Vijay Singh,20.80,125,26
186,0,01810,Phil Mickelson,20.33,123,25
187,0,23307,Roger Tambellini,19.70,132,26
188,0,26881,Jarrod Lyle,19.54,87,17
189,0,01941,Tom Pernice Jr.,19.05,105,20
190,0,21209,Sergio Garcia,18.82,85,16
191,0,12705,Cliff Kresge,17.78,90,16
192,0,27770,Camilo Villegas,17.43,109,19
