RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,08375,Paul Stankowski,1.57,51,8
2,0,21878,Mark Wilson,1.47,68,10
3,0,12602,Dean Wilson,1.33,45,6
4,0,26289,Boo Weekley,1.32,76,10
5,0,29910,Blake Adams,1.30,77,10
5,0,20574,Mathew Goggin,1.30,77,10
7,0,32640,Troy Merritt,1.29,70,9
8,0,25720,Chad Collins,1.25,80,10
8,0,24502,Adam Scott,1.25,48,6
10,0,33419,Cameron Tringale,1.19,42,5
11,0,23541,Ben Crane,1.18,51,6
11,0,23322,Brett Wetterich,1.18,51,6
13,0,24357,K.J. Choi,1.15,52,6
13,0,06251,Chris DiMarco,1.15,61,7
13,0,01948,Tim Petrovic,1.15,78,9
13,0,20127,Chris Riley,1.15,61,7
17,0,12705,Cliff Kresge,1.14,35,4
18,0,23718,Nathan Green,1.13,71,8
19,0,27141,J.B. Holmes,1.11,63,7
19,0,23800,Bryce Molder,1.11,63,7
19,0,12714,Chris Tidland,1.11,45,5
22,0,26300,Matt Jones,1.10,73,8
23,0,23983,Luke Donald,1.09,55,6
23,0,28307,Matt Every,1.09,46,5
23,0,02239,Scott Verplank,1.09,46,5
26,0,08725,Tom Gillis,1.05,76,8
27,0,10885,Robert Allenby,1.04,48,5
28,0,06515,Shaun Micheel,1.02,49,5
29,0,30925,Dustin Johnson,1.00,50,5
29,0,25818,Scott Piercy,1.00,80,8
31,0,12782,Tim Herron,.99,81,8
32,0,27436,Graham DeLaet,.98,82,8
32,0,20378,Mathias Grönberg,.98,41,4
32,0,27770,Camilo Villegas,.98,51,5
35,0,23673,Michael Connell,.96,83,8
35,0,01320,Bob Estes,.96,73,7
37,0,28087,Kris Blanks,.95,63,6
37,0,10809,Jim Furyk,.95,63,6
37,0,23621,Rory Sabbatini,.95,42,4
40,0,25345,Carl Pettersson,.94,64,6
40,0,10425,Jay Williamson,.94,53,5
42,0,28089,Jason Day,.93,75,7
43,0,21753,Brian Davis,.91,66,6
43,0,25396,Kevin Na,.91,66,6
43,0,21959,Ted Purdy,.91,66,6
46,0,22913,John Rollins,.90,78,7
47,0,24912,Will MacKenzie,.89,56,5
48,0,20593,Greg Chalmers,.88,80,7
48,0,26420,Richard Johnson,.88,68,6
48,0,23307,Roger Tambellini,.88,57,5
48,0,28780,Nicholas Thompson,.88,57,5
52,0,28475,Jeff Overton,.86,58,5
52,0,24361,Pat Perez,.86,70,6
54,0,10585,Scott McCarron,.85,71,6
54,0,20160,Charlie Wi,.85,82,7
56,0,20229,Stewart Cink,.83,60,5
56,0,01249,John Daly,.83,36,3
56,0,30946,Alex Prugh,.83,72,6
59,0,07457,Steve Flesch,.82,49,4
59,0,26679,Kevin Stadler,.82,61,5
61,0,20105,Jeff Gove,.81,37,3
61,0,25562,Andres Romero,.81,74,6
61,0,06527,Steve Stricker,.81,62,5
61,0,26951,Johnson Wagner,.81,74,6
65,0,20850,Daniel Chopra,.80,50,4
66,0,22621,Ben Curtis,.79,63,5
66,0,01329,Brad Faxon,.79,38,3
66,0,12716,Charley Hoffman,.79,63,5
66,0,25240,D.A. Points,.79,76,6
66,0,25804,Bubba Watson,.79,63,5
71,0,20472,Alex Cejka,.78,64,5
71,0,27649,Brandt Snedeker,.78,51,4
73,0,06004,Stephen Ames,.77,65,5
73,0,26695,Michael Letzig,.77,65,5
73,0,24138,Ian Poulter,.77,26,2
73,0,22405,Justin Rose,.77,65,5
73,0,27963,Chris Stroud,.77,65,5
73,0,02206,David Toms,.77,65,5
79,0,27120,Troy Matteson,.76,79,6
80,0,27613,David Lutterus,.75,40,3
80,0,20686,Jeev Milkha Singh,.75,40,3
80,0,25892,Steve Wheatcroft,.75,53,4
83,0,20157,Retief Goosen,.74,54,4
84,0,24507,Jason Bohn,.72,69,5
85,0,09011,David Duval,.71,42,3
86,0,23108,Matt Kuchar,.70,71,5
86,0,01766,Billy Mayfair,.70,57,4
88,0,20098,Stuart Appleby,.68,74,5
88,0,28500,Martin Flores,.68,44,3
88,0,19846,Brian Gay,.68,73,5
91,0,24781,Hunter Mahan,.67,60,4
91,0,26882,Michael Sim,.67,45,3
91,0,27330,Josh Teater,.67,60,4
91,0,24663,Y.E. Yang,.67,45,3
95,0,23325,Vaughn Taylor,.66,61,4
95,0,27095,Nick Watney,.66,61,4
97,0,28158,Steve Marino,.65,46,3
98,0,06522,Ernie Els,.64,47,3
98,0,27933,John Merrick,.64,94,6
98,0,06567,Vijay Singh,.64,47,3
101,0,12510,Chad Campbell,.63,79,5
101,0,21209,Sergio Garcia,.63,32,2
101,0,23548,Bill Lunde,.63,64,4
101,0,27060,John Mallinger,.63,64,4
101,0,20572,Rod Pampling,.63,64,4
