RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,10885,Robert Allenby,22.81,57,13
2,0,23349,Charles Warren,22.37,76,17
3,0,26882,Michael Sim,22.22,72,16
4,0,24024,Zach Johnson,21.35,89,19
5,0,20070,Matt Bettencourt,21.28,94,20
6,0,11123,Chris Couch,21.05,76,16
7,0,12602,Dean Wilson,20.63,63,13
8,0,28237,Rory McIlroy,20.45,44,9
9,0,08375,Paul Stankowski,19.54,87,17
10,0,23613,Rich Barcelo,19.40,67,13
11,0,28089,Jason Day,19.35,93,18
12,0,25364,Paul Casey,19.18,73,14
13,0,23800,Bryce Molder,19.15,94,18
14,0,24663,Y.E. Yang,18.89,90,17
15,0,25396,Kevin Na,18.75,96,18
16,0,25562,Andres Romero,18.52,81,15
17,0,02206,David Toms,18.29,82,15
18,0,06522,Ernie Els,17.81,73,13
19,0,12714,Chris Tidland,17.76,107,19
20,0,28307,Matt Every,17.74,62,11
21,0,24502,Adam Scott,17.65,68,12
22,0,21209,Sergio Garcia,17.54,57,10
23,0,23673,Michael Connell,17.53,97,17
23,0,27214,Kevin Streelman,17.53,97,17
25,0,24507,Jason Bohn,17.39,92,16
26,0,01945,Kenny Perry,17.24,87,15
27,0,23621,Rory Sabbatini,16.85,89,15
28,0,06004,Stephen Ames,16.83,101,17
29,0,01329,Brad Faxon,16.36,55,9
30,0,23541,Ben Crane,16.09,87,14
30,0,22405,Justin Rose,16.09,87,14
32,0,24781,Hunter Mahan,16.05,81,13
32,0,01941,Tom Pernice Jr.,16.05,81,13
34,0,25900,Lucas Glover,16.00,75,12
35,0,22371,Aaron Baddeley,15.84,101,16
36,0,20436,Garrett Willis,15.79,95,15
37,0,06567,Vijay Singh,15.71,70,11
38,0,23623,Bo Van Pelt,15.70,121,19
39,0,27797,Derek Lamely,15.66,83,13
40,0,07867,Woody Austin,15.57,122,19
41,0,27095,Nick Watney,15.29,85,13
42,0,08725,Tom Gillis,15.08,126,19
43,0,28475,Jeff Overton,15.05,93,14
44,0,20766,Padraig Harrington,15.00,60,9
45,0,27936,Martin Laird,14.95,107,16
46,0,27649,Brandt Snedeker,14.89,94,14
47,0,25345,Carl Pettersson,14.88,121,18
48,0,10860,Justin Leonard,14.85,101,15
49,0,23409,James Driscoll,14.74,95,14
50,0,23135,Tim Clark,14.67,75,11
51,0,24357,K.J. Choi,14.61,89,13
52,0,24358,Robert Garrigus,14.55,55,8
53,0,07749,Brett Quigley,14.49,138,20
54,0,23718,Nathan Green,14.29,105,15
54,0,22122,Andrew McLardy,14.29,49,7
54,0,23320,Ryan Palmer,14.29,91,13
54,0,21959,Ted Purdy,14.29,98,14
54,0,20686,Jeev Milkha Singh,14.29,70,10
54,0,27770,Camilo Villegas,14.29,63,9
60,0,21350,Ryuji Imada,14.17,127,18
60,0,25190,Jeff Quinney,14.17,127,18
62,0,27466,Spencer Levin,14.08,142,20
63,0,01707,Steve Lowery,14.04,57,8
64,0,08385,Omar Uresti,13.95,86,12
65,0,27436,Graham DeLaet,13.76,109,15
66,0,25720,Chad Collins,13.68,95,13
66,0,26300,Matt Jones,13.68,117,16
66,0,26695,Michael Letzig,13.68,117,16
66,0,31560,Brian Stuard,13.68,95,13
70,0,10585,Scott McCarron,13.59,103,14
71,0,01249,John Daly,13.56,59,8
72,0,06621,Joe Durant,13.54,96,13
73,0,06527,Steve Stricker,13.51,74,10
74,0,20229,Stewart Cink,13.48,89,12
75,0,29285,Brent Delahoussaye,13.43,67,9
76,0,20160,Charlie Wi,13.39,127,17
77,0,33419,Cameron Tringale,13.33,60,8
78,0,12652,Cameron Beckman,13.27,98,13
79,0,23322,Brett Wetterich,13.24,68,9
80,0,12705,Cliff Kresge,13.11,61,8
81,0,21878,Mark Wilson,13.08,107,14
82,0,21949,Joe Ogilvie,13.04,115,15
83,0,24140,Sean O'Hair,13.00,100,13
84,0,22378,Trevor Immelman,12.96,54,7
84,0,26679,Kevin Stadler,12.96,108,14
86,0,20127,Chris Riley,12.94,85,11
87,0,02239,Scott Verplank,12.86,70,9
88,0,25892,Steve Wheatcroft,12.82,78,10
89,0,23353,J.J. Henry,12.75,102,13
90,0,26951,Johnson Wagner,12.73,110,14
91,0,30925,Dustin Johnson,12.64,87,11
92,0,24925,Jonathan Byrd,12.62,103,13
93,0,08537,J.P. Hayes,12.50,88,11
93,0,12782,Tim Herron,12.50,80,10
93,0,28620,Aron Price,12.50,80,10
96,0,01810,Phil Mickelson,12.28,57,7
97,0,01706,Davis Love III,12.22,90,11
98,0,29221,Webb Simpson,12.20,123,15
99,0,12755,Vance Veazey,12.12,66,8
100,0,24227,Justin Bolli,12.07,58,7
101,0,26392,Chris Wilson,11.94,67,8
102,0,27060,John Mallinger,11.76,85,10
103,0,27120,Troy Matteson,11.71,111,13
103,0,27963,Chris Stroud,11.71,111,13
105,0,23548,Bill Lunde,11.70,94,11
106,0,19846,Brian Gay,11.63,86,10
106,0,27933,John Merrick,11.63,129,15
108,0,23325,Vaughn Taylor,11.57,121,14
109,0,21731,Freddie Jacobson,11.54,104,12
109,0,06515,Shaun Micheel,11.54,78,9
111,0,29910,Blake Adams,11.50,113,13
112,0,22913,John Rollins,11.49,87,10
113,0,20472,Alex Cejka,11.46,96,11
113,0,22621,Ben Curtis,11.46,96,11
113,0,24490,George McNeill,11.46,96,11
116,0,22946,Henrik Bjornstad,11.39,79,9
117,0,26851,Marc Leishman,11.22,98,11
117,0,26287,Roland Thatcher,11.22,98,11
119,0,32640,Troy Merritt,11.21,107,12
120,0,20848,Ángel Cabrera,11.11,63,7
120,0,06514,Kevin Johnson,11.11,72,8
120,0,27613,David Lutterus,11.11,63,7
123,0,27330,Josh Teater,11.02,118,13
124,0,10809,Jim Furyk,10.99,91,10
125,0,23638,Brendon de Jonge,10.85,129,14
126,0,28780,Nicholas Thompson,10.81,111,12
127,0,24912,Will MacKenzie,10.78,102,11
128,0,07457,Steve Flesch,10.71,84,9
128,0,22056,Cameron Percy,10.71,84,9
130,0,20098,Stuart Appleby,10.68,103,11
131,0,23788,D.J. Trahan,10.57,123,13
132,0,20850,Daniel Chopra,10.53,76,8
133,0,20691,Greg Owen,10.47,86,9
134,0,06251,Chris DiMarco,10.42,96,10
135,0,24924,Bill Haas,10.31,97,10
136,0,24846,Ricky Barnes,10.28,107,11
136,0,08075,Jerry Kelly,10.28,107,11
138,0,01320,Bob Estes,10.19,108,11
139,0,28087,Kris Blanks,10.00,100,10
139,0,26301,James Nitties,10.00,120,12
141,0,25804,Bubba Watson,9.89,91,9
142,0,25632,Jimmy Walker,9.80,102,10
143,0,01948,Tim Petrovic,9.77,133,13
144,0,01619,Skip Kendall,9.68,62,6
145,0,06643,Paul Goydos,9.46,74,7
146,0,06595,Kevin Sutherland,9.45,127,12
147,0,12510,Chad Campbell,9.43,106,10
148,0,07363,Craig Bowden,9.38,64,6
148,0,30946,Alex Prugh,9.38,96,9
150,0,25240,D.A. Points,9.17,109,10
151,0,01313,Steve Elkington,9.09,77,7
152,0,21753,Brian Davis,8.70,115,10
153,0,01116,Michael Bradley,8.60,93,8
154,0,23108,Matt Kuchar,8.51,94,8
155,0,12716,Charley Hoffman,8.47,118,10
156,0,20593,Greg Chalmers,8.33,120,10
156,0,25686,Jason Dufner,8.33,84,7
156,0,09011,David Duval,8.33,84,7
156,0,26420,Richard Johnson,8.33,108,9
160,0,20378,Mathias Grönberg,8.20,61,5
161,0,10423,Mike Weir,8.16,49,4
162,0,26289,Boo Weekley,8.11,111,9
163,0,20574,Mathew Goggin,8.06,124,10
164,0,10425,Jay Williamson,8.05,87,7
165,0,01724,Jeff Maggert,7.96,113,9
166,0,21961,Charles Howell III,7.75,129,10
167,0,20663,Brenden Pappas,7.69,91,7
168,0,20157,Retief Goosen,7.58,66,5
169,0,32102,Rickie Fowler,7.56,119,9
170,0,20498,Briny Baird,7.48,107,8
171,0,26881,Jarrod Lyle,7.46,67,5
172,0,25818,Scott Piercy,7.37,95,7
172,0,22293,Heath Slocum,7.37,95,7
174,0,24361,Pat Perez,7.19,139,10
175,0,20105,Jeff Gove,7.14,56,4
176,0,01577,Lee Janzen,7.00,100,7
177,0,24138,Ian Poulter,6.98,43,3
178,0,20645,John Senden,6.96,158,11
179,0,28500,Martin Flores,6.94,72,5
180,0,27141,J.B. Holmes,6.86,102,7
181,0,23983,Luke Donald,6.78,59,4
182,0,27302,Garth Mulroy,6.56,61,4
183,0,28158,Steve Marino,6.33,79,5
184,0,22046,Geoff Ogilvy,6.15,65,4
185,0,20572,Rod Pampling,5.49,91,5
186,0,01797,Rocco Mediate,5.26,76,4
187,0,32617,Jerod Turner,4.76,42,2
188,0,23307,Roger Tambellini,4.60,87,4
189,0,06012,Greg Kraft,4.44,45,2
190,0,01766,Billy Mayfair,4.23,71,3
191,0,26596,Ryan Moore,3.57,84,3
192,0,01161,Mark Calcavecchia,2.56,39,1
