RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,01161,Mark Calcavecchia,10.24,127,13
2,0,26289,Boo Weekley,9.54,325,31
3,0,32617,Jerod Turner,9.52,147,14
4,0,08375,Paul Stankowski,9.50,221,21
5,0,24357,K.J. Choi,9.02,266,24
6,0,01329,Brad Faxon,8.38,191,16
7,0,23983,Luke Donald,8.37,227,19
8,0,32640,Troy Merritt,8.25,315,26
9,0,21731,Freddie Jacobson,8.23,316,26
10,0,06515,Shaun Micheel,8.22,219,18
11,0,29910,Blake Adams,8.05,348,28
12,0,25720,Chad Collins,8.04,311,25
13,0,26420,Richard Johnson,7.98,326,26
14,0,25345,Carl Pettersson,7.95,327,26
15,0,25818,Scott Piercy,7.60,329,25
16,0,06527,Steve Stricker,7.52,226,17
17,0,27613,David Lutterus,7.50,240,18
18,0,10885,Robert Allenby,7.43,269,20
18,0,25562,Andres Romero,7.43,296,22
20,0,08537,J.P. Hayes,7.38,244,18
20,0,26951,Johnson Wagner,7.38,325,24
22,0,27141,J.B. Holmes,7.32,369,27
22,0,12714,Chris Tidland,7.32,287,21
24,0,27797,Derek Lamely,7.11,253,18
25,0,06251,Chris DiMarco,7.07,297,21
26,0,25396,Kevin Na,7.05,298,21
27,0,20160,Charlie Wi,7.02,356,25
28,0,28089,Jason Day,6.99,286,20
29,0,28475,Jeff Overton,6.93,274,19
30,0,06004,Stephen Ames,6.90,290,20
30,0,24507,Jason Bohn,6.90,290,20
30,0,22046,Geoff Ogilvy,6.90,203,14
33,0,08725,Tom Gillis,6.85,365,25
33,0,07749,Brett Quigley,6.85,394,27
35,0,12602,Dean Wilson,6.83,205,14
36,0,24361,Pat Perez,6.79,324,22
37,0,24502,Adam Scott,6.70,194,13
38,0,20593,Greg Chalmers,6.67,375,25
38,0,20229,Stewart Cink,6.67,285,19
40,0,30925,Dustin Johnson,6.64,241,16
41,0,01577,Lee Janzen,6.59,273,18
42,0,23548,Bill Lunde,6.54,306,20
43,0,23325,Vaughn Taylor,6.41,312,20
44,0,27770,Camilo Villegas,6.36,220,14
44,0,10425,Jay Williamson,6.36,236,15
46,0,29221,Webb Simpson,6.35,378,24
47,0,22371,Aaron Baddeley,6.21,354,22
48,0,19846,Brian Gay,6.19,307,19
49,0,25240,D.A. Points,6.16,357,22
50,0,11123,Chris Couch,6.15,244,15
51,0,01320,Bob Estes,6.14,293,18
52,0,22378,Trevor Immelman,6.11,180,11
52,0,25190,Jeff Quinney,6.11,262,16
54,0,12782,Tim Herron,6.09,312,19
