RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,45522,Christiaan Bezuidenhout,455,4
2,0,47591,Eric Cole,380,13
3,0,36801,Mark Hubbard,370,4
4,0,28089,Jason Day,357,5
5,0,31560,Brian Stuard,353,20
6,0,46442,Maverick McNealy,342,43
7,0,34098,Russell Henley,331,58
8,0,30926,Chris Kirk,310,34
9,0,37275,Sam Ryder,302,4
10,0,35461,Beau Hossler,297,53
11,0,35449,Adam Long,283,25
12,0,36699,Patrick Rodgers,270,17
12,0,51634,Sahith Theegala,270,5
14,0,23108,Matt Kuchar,268,15
15,0,27644,Brian Harman,256,16
16,0,47128,Richy Werenski,247,15
17,0,33141,Keegan Bradley,245,21
18,0,51890,Greyson Sigg,244,51
19,0,34256,Andrew Putnam,241,36
20,0,39975,Michael Kim,239,2
20,0,55789,Taylor Montgomery,239,30
22,0,40250,Taylor Pendrith,237,9
23,0,34099,Harris English,233,38
23,0,24502,Adam Scott,233,17
25,0,34255,Joseph Bramlett,229,60
25,0,23983,Luke Donald,229,68
27,0,33399,Adam Hadwin,228,48
28,0,29518,Brendan Steele,226,30
29,0,35450,Patrick Cantlay,223,97
30,0,39058,Lucas Herbert,220,1
31,0,33653,Thomas Detry,219,87
32,0,29289,S.Y. Noh,217,40
33,0,51894,Vince Whaley,216,9
34,0,46970,Jon Rahm,215,8
35,0,24925,Jonathan Byrd,212,39
35,0,57975,Harry Hall,212,43
37,0,35532,Tom Hoge,210,51
38,0,22371,Aaron Baddeley,207,12
38,0,48081,Xander Schauffele,207,6
40,0,35891,Cameron Smith,205,205
41,0,46046,Scottie Scheffler,204,10
42,0,51349,Nico Echavarria,201,64
43,0,48699,Callum Tarren,199,41
44,0,34610,Matthias Schwab,198,86
45,0,32757,Patton Kizzire,197,15
45,0,49947,Taylor Moore,197,23
47,0,48117,Kurt Kitayama,196,3
47,0,39324,J.J. Spaun,196,40
49,0,37338,Zecheng Dou,194,50
50,0,35879,Kelly Kraft,193,57
51,0,49298,Kramer Hickok,192,13
52,0,47993,Denny McCarthy,191,30
53,0,52513,Carson Young,190,43
54,0,33122,Russell Knox,189,32
54,0,47983,Chad Ramey,189,51
56,0,50493,Justin Suh,187,3
57,0,28679,Fabián Gómez,185,3
57,0,25632,Jimmy Walker,185,33
59,0,34174,John Huh,184,144
60,0,39954,Cody Gribble,183,72
60,0,47988,Nick Hardy,183,66
62,0,26476,Chez Reavie,181,2
63,0,39997,Corey Conners,180,10
63,0,35310,Lanto Griffin,180,14
63,0,40162,Justin Lower,180,18
63,0,46340,Alex Smalley,180,13
63,0,34046,Jordan Spieth,180,38
68,0,51766,Wyndham Clark,179,55
68,0,30911,Tommy Fleetwood,179,90
70,0,32791,K.H. Lee,178,62
71,0,32448,James Hahn,177,72
71,0,28252,Seamus Power,177,2
73,0,33408,Tyson Alexander,176,21
73,0,32102,Rickie Fowler,176,4
73,0,34466,Peter Malnati,176,21
76,0,54813,Philip Knowles,175,5
76,0,26596,Ryan Moore,175,86
78,0,36799,Stephan Jaeger,174,33
78,0,33410,Andrew Landry,174,3
80,0,39067,MJ Daffue,172,6
80,0,19846,Brian Gay,172,123
80,0,27556,Ted Potter Jr.,172,77
80,0,46441,Robby Shelton,172,12
80,0,29221,Webb Simpson,172,22
80,0,52374,Brandon Wu,172,29
86,0,25493,Nick Taylor,170,49
87,0,54421,Garrick Higgo,169,6
88,0,40058,Zac Blair,168,0
88,0,55708,Hayden Buckley,168,14
88,0,45157,Cam Davis,168,61
88,0,37455,Si Woo Kim,168,23
88,0,30927,Brendon Todd,168,81
93,0,19803,Ryan Armour,167,0
93,0,47504,Sam Burns,167,17
93,0,27974,Sung Kang,167,64
93,0,55893,Sam Stevens,167,29
97,0,25900,Lucas Glover,165,5
97,0,54591,Ben Griffin,165,94
97,0,31646,Emiliano Grillo,165,9
100,0,52453,Nicolai Hojgaard,164,164
101,0,59836,Pierceson Coody,162,46
101,0,46435,Austin Cook,162,0
101,0,29970,Dylan Frittelli,162,153
101,0,29420,Billy Horschel,162,13
101,0,46464,Jordan Smith,162,162
106,0,34213,Grayson Murray,161,4
107,0,33597,Harry Higgs,159,51
107,0,32150,Michael Thompson,159,10
109,0,24846,Ricky Barnes,157,95
109,0,50188,S.H. Kim,157,11
111,0,39977,Max Homa,156,9
111,0,37278,Nicholas Lindheim,156,55
111,0,30110,Kyle Stanley,156,13
111,0,32139,Danny Willett,156,54
115,0,33948,Byeong Hun An,155,18
115,0,29535,Brice Garnett,155,26
117,0,45609,Tyler Duncan,154,99
118,0,49303,Anders Albertson,153,153
118,0,46717,Viktor Hovland,153,92
118,0,55182,Tom Kim,153,2
118,0,40115,Adam Svensson,153,40
122,0,33413,Ben Martin,151,17
122,0,50525,Collin Morikawa,151,32
122,0,23320,Ryan Palmer,151,151
125,0,54628,Lee Hodges,150,42
125,0,27349,Alex Noren,150,68
127,0,52955,Ludvig Åberg,149,93
127,0,56762,Will Gordon,149,26
127,0,34563,Chesson Hadley,149,58
127,0,34431,Robert Streb,149,8
131,0,48119,Ben Taylor,148,8
132,0,24924,Bill Haas,146,146
132,0,49771,J.T. Poston,146,51
132,0,58168,Davis Thompson,146,42
135,0,57362,Austin Eckroat,145,52
135,0,32839,Hideki Matsuyama,145,17
135,0,49960,Sepp Straka,145,108
138,0,32662,Michael Gligic,144,1
138,0,58696,Peter Kuest,144,15
138,0,28521,Ryutaro Nagano,144,144
138,0,34575,Adrian Otaegui,144,144
138,0,57366,Cameron Young,144,28
143,0,52375,Doug Ghim,143,14
143,0,27095,Nick Watney,143,15
145,0,20593,Greg Chalmers,142,66
145,0,29725,Tony Finau,142,26
147,0,36326,David Lipsky,141,5
148,0,20766,Padraig Harrington,140,4
148,0,27554,Scott Harrington,140,3
148,0,31202,William McGirt,140,102
148,0,25198,Francesco Molinari,140,1
152,0,25686,Jason Dufner,139,1
152,0,28237,Rory McIlroy,139,98
152,0,45242,Kevin Yu,139,16
155,0,60004,Jacob Bridgeman,137,137
156,0,40098,Matt Fitzpatrick,135,11
156,0,51414,Brent Grant,135,25
156,0,34363,Tyrrell Hatton,135,12
156,0,28775,Nate Lashley,135,4
160,0,28420,Ryan Brehm,134,21
160,0,32366,Kevin Chappell,134,3
160,0,12716,Charley Hoffman,134,75
163,0,51070,Vincent Norrman,133,133
