RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,01042,Paul Azinger,13,313,0
2,0,01096,Phil Blackmar,12,302,0
2,0,01226,Fred Couples,12,244,0
4,0,01006,John Adams,11,298,0
5,0,01378,David Frost,10,248,0
6,0,01060,Dave Barr,9,328,0
6,0,01098,Jay Don Blake,9,314,0
6,0,01132,Mark Brooks,9,363,0
6,0,01161,Mark Calcavecchia,9,312,0
6,0,01444,Ken Green,9,308,0
6,0,01599,Steve Jones,9,240,0
6,0,01715,Mark Lye,9,304,0
6,0,01878,Andy North,9,208,0
6,0,01938,David Peoples,9,358,0
6,0,01943,Chris Perry,9,314,0
6,0,02303,Robert Wrenn,9,315,0
6,0,02321,Fuzzy Zoeller,9,227,0
18,0,01068,Andy Bean,8,223,0
18,0,01151,Clark Burroughs,8,324,0
18,0,01307,Joel Edwards,8,280,0
18,0,01527,Scott Hoch,8,272,0
18,0,02049,Gene Sauers,8,318,0
18,0,02067,Ted Schulz,8,380,0
18,0,02087,Don Shirey Jr.,8,286,0
18,0,02100,Tim Simpson,8,298,0
18,0,02239,Scott Verplank,8,291,0
27,0,01049,Ian Baker-Finch,7,264,0
27,0,01072,Chip Beck,7,284,0
27,0,01201,Lennie Clements,7,256,0
27,0,01313,Steve Elkington,7,300,0
27,0,01385,Jim Gallagher Jr.,7,368,0
27,0,01388,Robert Gamez,7,254,0
27,0,01390,Buddy Gardner,7,347,0
27,0,01495,Morris Hatalsky,7,275,0
27,0,01522,Lon Hinkle,7,233,0
27,0,01549,Mike Hulbert,7,377,0
27,0,01557,John Inman,7,334,0
27,0,01975,Tom Purtzer,7,257,0
27,0,02090,Tom Sieckmann,7,282,0
27,0,02104,Jeff Sluman,7,352,0
27,0,02146,Payne Stewart,7,306,0
27,0,02201,Jim Thorpe,7,306,0
27,0,02214,Kirk Triplett,7,234,0
27,0,02223,Bob Tway,7,312,0
27,0,02241,Bobby Wadkins,7,336,0
27,0,02322,Richard Zokol,7,228,0
47,0,01024,Billy Andrade,6,352,0
47,0,01035,Tommy Armour III,6,317,0
47,0,01129,Bill Britton,6,316,0
47,0,06118,Greg Bruckner,6,271,0
47,0,01156,Curt Byrum,6,298,0
47,0,01157,Tom Byrum,6,299,0
47,0,01196,Brian Claar,6,282,0
47,0,01331,Rick Fehr,6,306,0
47,0,01418,Bill Glasson,6,229,0
47,0,01457,Jay Haas,6,295,0
47,0,01533,P.H. Horgan III,6,270,0
47,0,01577,Lee Janzen,6,312,0
47,0,01706,Davis Love III,6,304,0
47,0,01723,Andrew Magee,6,315,0
47,0,01876,Greg Norman,6,182,0
47,0,02041,Bill Sander,6,302,0
47,0,02101,Joey Sindelar,6,274,0
47,0,02133,Craig Stadler,6,211,0
47,0,02170,Hal Sutton,6,288,0
66,0,01078,Jim Benepe,5,259,0
66,0,01203,Russ Cochran,5,283,0
66,0,01266,Clark Dennis,5,283,0
66,0,01435,Wayne Grady,5,275,0
66,0,01468,Gary Hallberg,5,271,0
66,0,06284,Jim Hallet,5,391,0
66,0,06148,Dennis Harrington,5,234,0
66,0,01499,Mark Hayes,5,265,0
66,0,01682,Wayne Levi,5,260,0
66,0,01891,David Ogrin,5,277,0
66,0,01926,Steve Pate,5,324,0
66,0,01960,Don Pooley,5,249,0
66,0,01968,Nick Price,5,318,0
66,0,02148,Ray Stewart,5,293,0
66,0,02167,Mike Sullivan,5,255,0
