RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
71,0,20051,Joe Acosta Jr.,66.87,884,1322,-0.26
71,0,06034,Marco Dawson,66.87,987,1476,-0.26
73,0,01457,Jay Haas,66.80,1010,1512,-0.28
74,0,10860,Justin Leonard,66.77,1274,1908,-0.26
75,0,01986,Joey Rassett,66.73,654,980,-0.16
75,0,07101,Dave Stockton Jr.,66.73,1117,1674,-0.23
75,0,02180,Harry Taylor,66.73,1021,1530,-0.23
75,0,02225,Howard Twitty,66.73,1039,1557,-0.24
79,0,02190,Doug Tewell,66.67,660,990,-0.22
80,0,07867,Woody Austin,66.63,1366,2050,-0.25
81,0,01891,David Ogrin,66.61,1091,1638,-0.21
82,0,01706,Davis Love III,66.54,1018,1530,-0.30
82,0,01771,Blaine McCallister,66.54,1078,1620,-0.24
84,0,02159,Curtis Strange,66.53,982,1476,-0.25
85,0,06214,Guy Boros,66.49,1161,1746,-0.26
85,0,06575,Dudley Hart,66.49,1149,1728,-0.24
85,0,01968,Nick Price,66.49,742,1116,-0.26
88,0,06643,Paul Goydos,66.46,1304,1962,-0.23
88,0,01876,Greg Norman,66.46,646,972,-0.29
90,0,01748,Doug Martin,66.43,1100,1656,-0.21
91,0,01307,Joel Edwards,66.37,1135,1710,-0.21
92,0,01185,Brandel Chamblee,66.36,866,1305,-0.25
93,0,06048,Dicky Thompson,66.35,836,1260,-0.20
94,0,01475,Donnie Hammond,66.32,955,1440,-0.23
95,0,01766,Billy Mayfair,66.27,1181,1782,-0.24
96,0,01527,Scott Hoch,66.26,1145,1728,-0.29
97,0,01920,Craig Parry,66.22,882,1332,-0.24
98,0,06577,John Wilson,66.20,1132,1710,-0.27
99,0,01353,Bruce Fleisher,66.18,822,1242,-0.21
100,0,01928,Corey Pavin,66.15,893,1350,-0.26
101,0,01724,Jeff Maggert,66.14,916,1385,-0.27
102,0,08385,Omar Uresti,66.09,1142,1728,-0.20
103,0,01810,Phil Mickelson,66.07,880,1332,-0.26
103,0,10215,Charlie Rymer,66.07,892,1350,-0.25
105,0,01577,Lee Janzen,66.06,1094,1656,-0.26
106,0,06567,Vijay Singh,66.00,891,1350,-0.26
107,0,01374,Robin Freeman,65.98,1152,1746,-0.25
108,0,01042,Paul Azinger,65.92,878,1332,-0.28
109,0,01133,Billy Ray Brown,65.90,771,1170,-0.21
110,0,02049,Gene Sauers,65.88,842,1278,-0.29
111,0,01408,Kelly Gibson,65.79,1196,1818,-0.26
112,0,01024,Billy Andrade,65.78,1042,1584,-0.24
113,0,08375,Paul Stankowski,65.69,1076,1638,-0.22
114,0,01992,Don Reese,65.41,883,1350,-0.21
115,0,10145,Tom Hearn,65.30,670,1026,-0.17
116,0,01996,Mike Reid,65.14,727,1116,-0.19
117,0,08717,Kawika Cotner,65.11,961,1476,-0.22
117,0,02135,Mike Standly,65.11,1090,1674,-0.24
119,0,10585,Scott McCarron,65.07,894,1374,-0.25
120,0,01797,Rocco Mediate,65.06,581,893,-0.22
121,0,01619,Skip Kendall,65.05,1124,1728,-0.23
122,0,01266,Clark Dennis,65.04,1077,1656,-0.23
123,0,06386,Bill Porter,64.99,889,1368,-0.20
124,0,01072,Chip Beck,64.93,1087,1674,-0.25
124,0,01783,Mark McCumber,64.93,748,1152,-0.23
126,0,01701,Bob Lohr,64.84,1062,1638,-0.25
127,0,08931,Glen Day,64.79,1058,1633,-0.24
128,0,08563,Bruce Vaughan,64.76,1084,1674,-0.24
129,0,01320,Bob Estes,64.75,1014,1566,-0.28
130,0,01685,J.L. Lewis,64.71,990,1530,-0.23
131,0,01196,Brian Claar,64.61,1070,1656,-0.22
132,0,02242,Lanny Wadkins,64.50,685,1062,-0.24
133,0,06522,Ernie Els,64.48,650,1008,-0.28
133,0,01926,Steve Pate,64.48,1102,1709,-0.23
135,0,01331,Rick Fehr,64.47,882,1368,-0.27
136,0,01550,Ed Humenik,64.43,1009,1566,-0.25
137,0,01444,Ken Green,64.40,729,1132,-0.23
138,0,01129,Bill Britton,64.34,776,1206,-0.22
138,0,20094,Jonathan Kaye,64.34,747,1161,-0.25
140,0,01510,Nolan Henke,64.33,938,1458,-0.23
141,0,06613,Tommy Tolles,64.30,913,1420,-0.27
142,0,01682,Wayne Levi,64.29,594,924,-0.22
143,0,02226,Tray Tyner,64.16,947,1476,-0.16
144,0,01116,Michael Bradley,64.08,1015,1584,-0.27
145,0,06617,Brian Henninger,64.06,911,1422,-0.23
146,0,01553,John Huston,64.00,887,1386,-0.30
147,0,02111,Mike Smith,63.89,828,1296,-0.21
148,0,07721,Pat Bates,63.79,930,1458,-0.22
149,0,01388,Robert Gamez,63.75,941,1476,-0.26
150,0,01705,Tim Loustalot,63.74,631,990,-0.20
151,0,01943,Chris Perry,63.73,998,1566,-0.27
152,0,01458,Jerry Haas,63.69,940,1476,-0.24
153,0,01329,Brad Faxon,63.57,944,1485,-0.29
154,0,01096,Phil Blackmar,63.52,869,1368,-0.26
155,0,02167,Mike Sullivan,63.50,983,1548,-0.23
156,0,07569,Mark Carnevale,63.43,869,1370,-0.18
157,0,01864,Larry Nelson,63.39,639,1008,-0.21
158,0,06809,Bob Burns,63.32,946,1494,-0.21
159,0,01235,Ben Crenshaw,63.23,865,1368,-0.24
160,0,06088,Steve Gotsche,63.17,921,1458,-0.23
161,0,10809,Jim Furyk,63.13,1159,1836,-0.32
162,0,08537,J.P. Hayes,63.10,920,1458,-0.25
163,0,01607,Brian Kamm,63.02,1021,1620,-0.28
164,0,06197,Michael Allen,62.96,646,1026,-0.23
165,0,01925,Jerry Pate,62.94,793,1260,-0.23
166,0,06657,Steve Rintoul,62.79,1085,1728,-0.23
167,0,06251,Chris DiMarco,62.75,994,1584,-0.23
168,0,01927,Dennis Paulson,62.74,926,1476,-0.25
169,0,02218,Ted Tryba,62.73,1163,1854,-0.24
170,0,02146,Payne Stewart,62.60,1048,1674,-0.30
171,0,01261,Jay Delsing,62.45,815,1305,-0.23
172,0,06332,Neal Lancaster,62.41,1011,1620,-0.27
173,0,20095,Carl Paulson,62.37,696,1116,-0.26
174,0,06012,Greg Kraft,62.33,1122,1800,-0.22
175,0,10425,Jay Williamson,62.22,728,1170,-0.25
176,0,01414,Bob Gilder,62.16,951,1530,-0.21
177,0,10569,Mike Brisky,61.94,970,1566,-0.24
178,0,02279,Mark Wiebe,61.81,712,1152,-0.22
179,0,06791,Mark Wurtz,61.57,931,1512,-0.24
180,0,10213,Dicky Pride,61.38,917,1494,-0.21
181,0,01378,David Frost,61.19,749,1224,-0.25
182,0,01468,Gary Hallberg,60.96,812,1332,-0.22
183,0,01014,Fulton Allem,60.61,597,985,-0.21
184,0,06641,Jeff Leonard,59.95,777,1296,-0.23
185,0,01249,John Daly,59.31,758,1278,-0.27
186,0,01200,Keith Clearwater,59.12,729,1233,-0.24
187,0,01330,David Feherty,57.97,698,1204,-0.22
188,0,02131,Mike Springer,57.42,669,1165,-0.23
