RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1,0,01226,Fred Couples,5.01,1344186,26850000
2,0,01219,John Cook,4.41,1165602,26450000
3,0,01706,Davis Love III,3.89,1191628,30650000
4,0,01355,Raymond Floyd,3.86,741916,19200000
5,0,01968,Nick Price,3.68,1135770,30850000
6,0,01326,Nick Faldo,3.63,345168,9500000
7,0,01633,Tom Kite,3.43,957443,27950000
8,0,01876,Greg Norman,3.38,676441,20000000
9,0,01042,Paul Azinger,3.33,929862,27950000
10,0,01928,Corey Pavin,3.25,980930,30200000
11,0,01690,Bruce Lietzke,3.05,703803,23100000
12,0,01887,Mark O'Meara,2.78,759647,27300000
13,0,01329,Brad Faxon,2.61,812092,31150000
14,0,01313,Steve Elkington,2.51,746350,29750000
15,0,01378,David Frost,2.40,717882,29950000
16,0,01361,Dan Forsman,2.21,763185,34550000
17,0,01072,Chip Beck,2.16,689700,31950000
18,0,01577,Lee Janzen,2.12,795278,37550000
19,0,02104,Jeff Sluman,2.07,729022,35250000
20,0,02246,Duffy Waldorf,1.95,582118,29900000
21,0,01385,Jim Gallagher Jr.,1.91,638310,33350000
21,0,01457,Jay Haas,1.91,632625,33050000
23,0,01132,Mark Brooks,1.79,629751,35150000
24,0,01677,Tom Lehman,1.73,579089,33550000
25,0,01306,David Edwards,1.71,515068,30150000
26,0,01133,Billy Ray Brown,1.68,485149,28900000
27,0,01938,David Peoples,1.67,539528,32350000
28,0,01200,Keith Clearwater,1.66,609271,36650000
29,0,01360,Anders Forsbrand,1.63,50531,3100000
30,0,02133,Craig Stadler,1.59,487457,30650000
31,0,02049,Gene Sauers,1.58,434564,27450000
32,0,01235,Ben Crenshaw,1.57,439066,27900000
32,0,01920,Craig Parry,1.57,241900,15450000
32,0,02256,Tom Watson,1.57,299818,19100000
35,0,01331,Rick Fehr,1.48,433000,29350000
36,0,06567,Vijay Singh,1.41,70679,5000000
37,0,06204,Jeff Barlow,1.40,4200,300000
38,0,01553,John Huston,1.39,515450,37150000
39,0,01129,Bill Britton,1.35,391696,28950000
39,0,01249,John Daly,1.35,387455,28800000
39,0,01418,Bill Glasson,1.35,283764,20950000
42,0,01926,Steve Pate,1.31,472623,36000000
43,0,02242,Lanny Wadkins,1.30,366834,28200000
44,0,02322,Richard Zokol,1.28,311907,24400000
45,0,01724,Jeff Maggert,1.26,377405,29850000
46,0,02146,Payne Stewart,1.25,334734,26850000
47,0,01610,Yoshinori Kaneko,1.22,59900,4900000
48,0,01444,Ken Green,1.20,360395,30150000
49,0,01381,Fred Funk,1.17,416928,35700000
49,0,08635,Colin Montgomerie,1.17,98045,8400000
51,0,01161,Mark Calcavecchia,1.16,377231,32500000
52,0,01049,Ian Baker-Finch,1.15,261815,22700000
52,0,01823,Larry Mize,1.15,316427,27400000
54,0,02010,Loren Roberts,1.12,338669,30350000
55,0,02101,Joey Sindelar,1.10,395351,35950000
56,0,01796,Mark McNulty,1.07,46171,4300000
57,0,01098,Jay Don Blake,1.06,299296,28350000
58,0,01797,Rocco Mediate,1.05,301894,28650000
59,0,01510,Nolan Henke,1.04,326384,31250000
60,0,01837,Gil Morgan,1.02,272957,26800000
61,0,01203,Russ Cochran,1.00,326287,32750000
62,0,01261,Jay Delsing,.94,296737,31650000
62,0,01810,Phil Mickelson,.94,171713,18300000
64,0,02267,D.A. Weibring,.89,253016,28300000
65,0,01096,Phil Blackmar,.88,242781,27450000
65,0,01278,Andy Dillard,.88,38567,4400000
65,0,08973,Wayne Riley,.88,62163,7100000
68,0,01475,Donnie Hammond,.87,197082,22600000
68,0,01723,Andrew Magee,.87,285945,32700000
68,0,01905,Joe Ozaki,.87,75945,8700000
71,0,01682,Wayne Levi,.84,237934,28250000
71,0,02225,Howard Twitty,.84,264040,31250000
73,0,01030,Isao Aoki,.81,11400,1400000
73,0,01771,Blaine McCallister,.81,261186,32250000
73,0,01883,Christy O'Connor,.81,21020,2600000
76,0,01960,Don Pooley,.80,135682,17000000
77,0,06575,Dudley Hart,.79,254900,32450000
78,0,01388,Robert Gamez,.77,215647,28150000
79,0,01549,Mike Hulbert,.76,279574,36750000
80,0,01323,Brad Fabel,.75,220493,29450000
80,0,01468,Gary Hallberg,.75,236628,31450000
80,0,01496,Jeff Hawkes,.75,10550,1400000
80,0,02294,Willie Wood,.75,57748,7700000
84,0,07569,Mark Carnevale,.74,220921,29850000
85,0,02067,Ted Schulz,.73,259200,35750000
86,0,01353,Bruce Fleisher,.72,236512,32750000
86,0,02159,Curtis Strange,.72,150637,21000000
88,0,01435,Wayne Grady,.71,183358,25650000
88,0,01871,Mike Nicolette,.71,22065,3100000
90,0,02135,Mike Standly,.68,213708,31550000
91,0,01945,Kenny Perry,.67,190452,28250000
92,0,01946,Peter Persons,.65,203623,31450000
93,0,01014,Fulton Allem,.63,209980,33250000
93,0,01024,Billy Andrade,.63,202505,31950000
93,0,02007,Larry Rinker,.63,163949,26000000
93,0,02190,Doug Tewell,.63,159853,25550000
93,0,02279,Mark Wiebe,.63,174761,27950000
98,0,01143,Brad Bryant,.62,227525,36850000
98,0,01717,Sandy Lyle,.62,73458,11900000
98,0,02300,Ian Woosnam,.62,52045,8400000
101,0,01288,Ed Dougherty,.61,237523,38650000
101,0,01592,Tony Johnstone,.61,25800,4200000
101,0,02099,Scott Simpson,.61,155282,25250000
101,0,02214,Kirk Triplett,.61,175866,28850000
105,0,01320,Bob Estes,.60,190776,32050000
105,0,01958,Dan Pohl,.60,131483,21750000
107,0,06373,José María Olazábal,.58,63428,11000000
107,0,06633,Gary Webb,.58,6413,1100000
107,0,02298,Jim Woodward,.58,161298,27850000
107,0,02321,Fuzzy Zoeller,.58,125001,21450000
111,0,01051,Seve Ballesteros,.57,39206,6900000
111,0,01196,Brian Claar,.57,192252,33550000
111,0,01971,Dillard Pruitt,.57,189603,33150000
111,0,01975,Tom Purtzer,.57,166721,29250000
115,0,01307,Joel Edwards,.56,107262,19000000
115,0,01666,Bernhard Langer,.56,41210,7400000
115,0,01779,Gary McCord,.56,64502,11500000
115,0,06725,Tom Wargo,.56,9000,1600000
119,0,01557,John Inman,.55,173827,31450000
119,0,01755,Dick Mast,.55,150846,27350000
121,0,01607,Brian Kamm,.54,20020,3700000
121,0,02090,Tom Sieckmann,.54,173421,32150000
121,0,02111,Mike Smith,.54,178960,33150000
124,0,01303,Bob Eastwood,.53,83818,15800000
124,0,01609,Jim Kane,.53,16481,3100000
124,0,06054,Sean Pacetti,.53,5275,1000000
127,0,01766,Billy Mayfair,.52,191874,36900000
127,0,01864,Larry Nelson,.52,94930,18250000
129,0,01006,John Adams,.51,173066,33850000
130,0,01414,Bob Gilder,.50,170759,34350000
131,0,01783,Mark McCumber,.49,136651,27700000
131,0,06090,Jim McGovern,.49,169884,34350000
133,0,01522,Lon Hinkle,.47,91853,19700000
133,0,01527,Scott Hoch,.47,84795,18200000
133,0,02224,Greg Twiggs,.47,74760,15750000
136,0,01060,Dave Barr,.46,118858,25850000
136,0,01906,Masashi Jumbo Ozaki,.46,13906,3000000
136,0,02131,Mike Springer,.46,144314,31650000
136,0,02206,David Toms,.46,148711,32650000
140,0,01093,Ronnie Black,.45,129383,28750000
140,0,06128,Steve Lamontagne,.45,132495,29350000
140,0,01736,Roger Maltbie,.45,109741,24650000
143,0,06522,Ernie Els,.44,18420,4200000
143,0,10457,Frank Nobilo,.44,7000,1600000
143,0,01996,Mike Reid,.44,121372,27750000
146,0,01550,Ed Humenik,.43,149332,34650000
147,0,06969,Mike Tschetter,.42,9712,2300000
148,0,01408,Kelly Gibson,.41,137981,33950000
148,0,01493,Mike Harwood,.41,48269,11900000
148,0,01499,Mark Hayes,.41,50324,12300000
148,0,02303,Robert Wrenn,.41,127726,31350000
152,0,06044,Scott Gump,.40,148691,37050000
152,0,01533,P.H. Horgan III,.40,123683,30550000
152,0,01559,Hale Irwin,.40,98207,24300000
152,0,02167,Mike Sullivan,.40,115439,28850000
156,0,06034,Marco Dawson,.39,113463,28750000
156,0,08471,Darryl Donovan,.39,5903,1500000
156,0,01701,Bob Lohr,.39,128305,32650000
156,0,01858,Tommy Nakajima,.39,16951,4400000
160,0,06332,Neal Lancaster,.38,146863,38750000
160,0,01846,Jodie Mudd,.38,88080,22900000
160,0,02095,Larry Silveira,.38,66695,17400000
163,0,01284,Mike Donald,.37,117252,31750000
163,0,01346,Ed Fiori,.37,124535,33250000
163,0,01469,Dan Halldorson,.37,119000,32050000
163,0,01984,Sam Randolph,.37,49084,13200000
167,0,01678,Bob Lendzion,.36,3600,1000000
168,0,06124,Patrick Burke,.35,101512,28950000
168,0,01458,Jerry Haas,.35,60793,17200000
168,0,06284,Jim Hallet,.35,135060,38150000
171,0,01569,Peter Jacobsen,.34,106097,31450000
171,0,01707,Steve Lowery,.34,22608,6700000
173,0,01185,Brandel Chamblee,.33,97920,29850000
173,0,01390,Buddy Gardner,.33,113393,34550000
173,0,01725,John Mahaffey,.33,101512,30550000
173,0,01931,Rick Pearson,.33,3332,1000000
173,0,02100,Tim Simpson,.33,85313,26250000
173,0,02196,Robert Thompson,.33,9864,3000000
179,0,01201,Lennie Clements,.32,30118,9400000
179,0,01374,Robin Freeman,.32,101642,31550000
179,0,07571,Uly Grisette,.32,6580,2050000
179,0,01572,Mark James,.32,5162,1600000
179,0,02185,Lance Ten Broeck,.32,113613,36050000
184,0,01157,Tom Byrum,.31,94397,30050000
184,0,09071,David Gilford,.31,8847,2900000
186,0,01376,Bob Friend,.30,93336,31450000
186,0,08277,Greg Lesher,.30,84816,28100000
186,0,01719,Roger MacKay,.30,12675,4200000
186,0,01998,Jack Renner,.30,13510,4500000
190,0,06012,Greg Kraft,.29,88821,30850000
190,0,06072,Greg Whisman,.29,83321,29200000
192,0,06040,John Ross,.28,85538,30150000
192,0,02033,Dave Rummells,.28,95200,33900000
192,0,02313,Bruce Zabriski,.28,86274,30350000
195,0,01139,Olin Browne,.27,84149,31350000
195,0,08537,J.P. Hayes,.27,72828,27100000
197,0,01154,Bill Buttner,.26,6186,2400000
197,0,01964,Greg Powers,.26,10473,4000000
197,0,06527,Steve Stricker,.26,5550,2100000
200,0,01033,George Archer,.25,3700,1500000
200,0,01142,Bart Bryant,.25,52073,20900000
200,0,06401,Marty Schiene,.25,2791,1100000
200,0,06751,Chris Tucker,.25,92535,36650000
204,0,01191,Barry Cheesman,.24,721,300000
204,0,01970,Bob Proben,.24,2442,1000000
206,0,01001,Tommy Aaron,.23,3440,1500000
206,0,01156,Curt Byrum,.23,31448,13900000
206,0,01214,Frank Conner,.23,74782,32950000
206,0,10041,Wayne DeFrancesco,.23,2486,1100000
206,0,01266,Clark Dennis,.23,12935,5700000
206,0,06585,Jerry Foltz,.23,4994,2200000
206,0,06573,Brandt Jobe,.23,6340,2700000
206,0,08633,Per-Ulrik Johansson,.23,2265,1000000
206,0,01748,Doug Martin,.23,77203,33150000
206,0,07327,Steven Richardson,.23,15736,6700000
206,0,02076,Peter Senior,.23,3687,1600000
217,0,01106,Jim Booros,.22,663,300000
217,0,01489,Steve Hart,.22,69124,31550000
217,0,01560,David Ishii,.22,2604,1200000
217,0,01849,Bill Murchison,.22,2170,1000000
217,0,02186,Brian Tennyson,.22,38614,17300000
217,0,02257,Brian Watts,.22,663,300000
217,0,02311,Kim Young,.22,55047,25550000
224,0,06142,Mitch Adcock,.21,58394,28150000
224,0,01040,Emlyn Aubrey,.21,58086,28150000
224,0,01835,Tommy Moore,.21,630,300000
224,0,06094,Milan Swilor,.21,2691,1300000
228,0,07201,Kevin Fairfield,.20,1970,1000000
228,0,01815,Johnny Miller,.20,4312,2200000
230,0,01220,Chris Cookson,.19,576,300000
230,0,01239,Michael Cunning,.19,58732,30550000
230,0,10315,Hunt Gilliland,.19,1504,800000
230,0,01495,Morris Hatalsky,.19,55041,28750000
230,0,01949,Mark Pfeil,.19,2495,1300000
