RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,01633,Tom Kite,$7612918
2,0,02256,Tom Watson,$6028927
3,0,02159,Curtis Strange,$5779864
4,0,02242,Lanny Wadkins,$5632713
5,0,01226,Fred Couples,$5466915
6,0,02146,Payne Stewart,$5394698
7,0,01869,Jack Nicklaus,$5309130
8,0,01042,Paul Azinger,$5302850
9,0,01876,Greg Norman,$5247909
10,0,01235,Ben Crenshaw,$5129901
11,0,01355,Raymond Floyd,$4907480
12,0,01690,Bruce Lietzke,$4712701
13,0,01072,Chip Beck,$4701257
14,0,01887,Mark O'Meara,$4648751
15,0,01559,Hale Irwin,$4586940
16,0,02133,Craig Stadler,$4577982
17,0,01928,Corey Pavin,$4254051
18,0,01161,Mark Calcavecchia,$3859596
19,0,01837,Gil Morgan,$3815867
20,0,01682,Wayne Levi,$3811295
21,0,01968,Nick Price,$3747934
22,0,01725,John Mahaffey,$3569106
23,0,01219,John Cook,$3502931
24,0,02213,Lee Trevino,$3478449
25,0,01527,Scott Hoch,$3464953
26,0,01457,Jay Haas,$3409573
27,0,01378,David Frost,$3398113
28,0,02321,Fuzzy Zoeller,$3353086
29,0,02170,Hal Sutton,$3317548
30,0,01706,Davis Love III,$3260614
31,0,01068,Andy Bean,$3196973
32,0,01823,Larry Mize,$3184022
33,0,01864,Larry Nelson,$3151548
34,0,02100,Tim Simpson,$3110490
35,0,01569,Peter Jacobsen,$3038454
36,0,01926,Steve Pate,$3025340
37,0,02099,Scott Simpson,$2958106
38,0,01996,Mike Reid,$2869445
39,0,02101,Joey Sindelar,$2856291
40,0,01783,Mark McCumber,$2852300
41,0,01975,Tom Purtzer,$2835238
42,0,02104,Jeff Sluman,$2807730
43,0,01444,Ken Green,$2789318
44,0,02223,Bob Tway,$2765896
45,0,01846,Jodie Mudd,$2646520
46,0,01958,Dan Pohl,$2623287
47,0,01443,Hubert Green,$2545823
48,0,02267,D.A. Weibring,$2540257
49,0,01815,Johnny Miller,$2521424
50,0,01960,Don Pooley,$2384237
51,0,02049,Gene Sauers,$2322735
52,0,01306,David Edwards,$2308487
53,0,01935,Calvin Peete,$2302363
54,0,01313,Steve Elkington,$2300809
55,0,01361,Dan Forsman,$2274656
56,0,02268,Tom Weiskopf,$2241687
57,0,02118,J.C. Snead,$2219171
58,0,01414,Bob Gilder,$2193746
59,0,01132,Mark Brooks,$2160334
60,0,01549,Mike Hulbert,$2152132
61,0,01329,Brad Faxon,$2140781
62,0,01385,Jim Gallagher Jr.,$2121852
63,0,02190,Doug Tewell,$2068732
64,0,02241,Bobby Wadkins,$2034174
65,0,01203,Russ Cochran,$1989625
66,0,02225,Howard Twitty,$1976237
67,0,01910,Arnold Palmer,$1902697
68,0,01599,Steve Jones,$1885939
69,0,01033,George Archer,$1882241
70,0,01736,Roger Maltbie,$1879276
71,0,01723,Andrew Magee,$1874928
72,0,01436,David Graham,$1874780
73,0,01418,Bill Glasson,$1829223
74,0,01955,Gary Player,$1811250
75,0,02010,Loren Roberts,$1799221
76,0,01771,Blaine McCallister,$1797609
77,0,01475,Donnie Hammond,$1790710
78,0,01049,Ian Baker-Finch,$1776131
79,0,01284,Mike Donald,$1762626
80,0,02279,Mark Wiebe,$1760662
81,0,01150,George Burns,$1760658
82,0,02195,Leonard Thompson,$1734538
83,0,01553,John Huston,$1700503
84,0,01177,Billy Casper,$1691583
85,0,01060,Dave Barr,$1657956
86,0,01468,Gary Hallberg,$1656308
87,0,01851,Bob Murphy,$1642861
88,0,01435,Wayne Grady,$1641562
89,0,01715,Mark Lye,$1630324
90,0,01641,Gary Koch,$1612705
91,0,01346,Ed Fiori,$1605947
92,0,02201,Jim Thorpe,$1604741
93,0,01057,Miller Barber,$1602408
94,0,01129,Bill Britton,$1593861
95,0,01522,Lon Hinkle,$1587215
96,0,01695,Gene Littler,$1578625
97,0,01639,Kenny Knox,$1567586
98,0,01205,Jim Colbert,$1553135
99,0,01925,Jerry Pate,$1550359
100,0,01998,Jack Renner,$1545165
101,0,02167,Mike Sullivan,$1542740
102,0,01499,Mark Hayes,$1537894
103,0,01797,Rocco Mediate,$1535057
104,0,01303,Bob Eastwood,$1520388
105,0,01495,Morris Hatalsky,$1500487
106,0,01938,David Peoples,$1476876
107,0,01200,Keith Clearwater,$1469475
108,0,01701,Bob Lohr,$1432811
109,0,01390,Buddy Gardner,$1432374
110,0,01098,Jay Don Blake,$1431605
111,0,01096,Phil Blackmar,$1401114
112,0,01133,Billy Ray Brown,$1392254
113,0,02016,Bill Rogers,$1384710
114,0,01233,Bruce Crampton,$1376193
