RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,31558,J.J. Killeen,357,629,56.8
1,0,28475,Jeff Overton,357,695,51.4
3,0,34021,Bud Cauley,349,649,53.8
4,0,20104,Ken Duke,334,679,49.2
5,0,30750,Tommy Gainey,332,653,50.8
6,0,27644,Brian Harman,325,638,50.9
7,0,23638,Brendon de Jonge,319,691,46.2
8,0,34174,John Huh,314,594,52.9
9,0,29289,S.Y. Noh,310,578,53.6
10,0,20593,Greg Chalmers,309,584,52.9
10,0,27141,J.B. Holmes,309,562,55.0
10,0,27330,Josh Teater,309,583,53.0
13,0,26851,Marc Leishman,304,531,57.3
14,0,25818,Scott Piercy,302,623,48.5
14,0,06567,Vijay Singh,302,549,55.0
16,0,19846,Brian Gay,301,589,51.1
17,0,25632,Jimmy Walker,298,630,47.3
18,0,25345,Carl Pettersson,296,602,49.2
19,0,26758,David Hearn,295,607,48.6
20,0,23621,Rory Sabbatini,294,539,54.5
21,0,30926,Chris Kirk,291,590,49.3
22,0,24024,Zach Johnson,289,580,49.8
23,0,28455,Will Claxton,287,568,50.5
24,0,06251,Chris DiMarco,284,524,54.2
25,0,01766,Billy Mayfair,283,531,53.3
26,0,34099,Harris English,281,571,49.2
26,0,28500,Martin Flores,281,581,48.4
28,0,27214,Kevin Streelman,278,529,52.6
29,0,21753,Brian Davis,277,600,46.2
30,0,27120,Troy Matteson,276,576,47.9
31,0,20160,Charlie Wi,275,536,51.3
32,0,25240,D.A. Points,273,537,50.8
33,0,27963,Chris Stroud,272,526,51.7
34,0,08075,Jerry Kelly,268,519,51.6
35,0,23108,Matt Kuchar,267,504,53.0
36,0,12716,Charley Hoffman,266,515,51.7
36,0,26596,Ryan Moore,266,577,46.1
38,0,01724,Jeff Maggert,265,527,50.3
39,0,24361,Pat Perez,264,506,52.2
39,0,33419,Cameron Tringale,264,528,50.0
41,0,24846,Ricky Barnes,263,536,49.1
41,0,08725,Tom Gillis,263,510,51.6
41,0,22961,David Mathis,263,518,50.8
44,0,31202,William McGirt,260,536,48.5
45,0,20691,Greg Owen,259,498,52.0
46,0,32698,Bobby Gates,258,504,51.2
47,0,29910,Blake Adams,257,581,44.2
47,0,32200,Roberto Castro,257,506,50.8
47,0,32366,Kevin Chappell,257,496,51.8
47,0,23409,James Driscoll,257,512,50.2
51,0,10860,Justin Leonard,256,482,53.1
52,0,27466,Spencer Levin,255,487,52.4
52,0,23548,Bill Lunde,255,473,53.9
52,0,27095,Nick Watney,255,534,47.8
55,0,27895,Jonas Blixt,254,506,50.2
55,0,25396,Kevin Na,254,489,51.9
57,0,23320,Ryan Palmer,253,529,47.8
57,0,22293,Heath Slocum,253,477,53.0
59,0,30110,Kyle Stanley,252,451,55.9
60,0,33141,Keegan Bradley,251,515,48.7
61,0,24490,George McNeill,250,510,49.0
62,0,10809,Jim Furyk,248,466,53.2
62,0,21961,Charles Howell III,248,503,49.3
64,0,12782,Tim Herron,247,484,51.0
65,0,32102,Rickie Fowler,246,474,51.9
66,0,26679,Kevin Stadler,244,461,52.9
67,0,01810,Phil Mickelson,243,470,51.7
68,0,01320,Bob Estes,242,486,49.8
69,0,20070,Matt Bettencourt,240,434,55.3
69,0,27933,John Merrick,240,458,52.4
71,0,20098,Stuart Appleby,239,461,51.8
71,0,20572,Rod Pampling,239,459,52.1
71,0,27649,Brandt Snedeker,239,513,46.6
74,0,21878,Mark Wilson,238,466,51.1
75,0,23800,Bryce Molder,237,508,46.7
75,0,24140,Sean O'Hair,237,484,49.0
77,0,27436,Graham DeLaet,236,484,48.8
77,0,06522,Ernie Els,236,457,51.6
77,0,24358,Robert Garrigus,236,506,46.6
