RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,27120,Troy Matteson,84,576,14.6
2,0,23638,Brendon de Jonge,82,691,11.9
3,0,20104,Ken Duke,81,679,11.9
3,0,30750,Tommy Gainey,81,653,12.4
5,0,34099,Harris English,78,571,13.7
6,0,25240,D.A. Points,75,537,14.0
6,0,26951,Johnson Wagner,75,511,14.7
8,0,28500,Martin Flores,72,581,12.4
9,0,25345,Carl Pettersson,71,602,11.8
10,0,24024,Zach Johnson,70,580,12.1
10,0,23800,Bryce Molder,70,508,13.8
10,0,26596,Ryan Moore,70,577,12.1
10,0,23320,Ryan Palmer,70,529,13.2
14,0,24358,Robert Garrigus,69,506,13.6
14,0,21350,Ryuji Imada,69,513,13.5
16,0,21753,Brian Davis,67,600,11.2
16,0,28475,Jeff Overton,67,695,9.6
18,0,20593,Greg Chalmers,66,584,11.3
18,0,27141,J.B. Holmes,66,562,11.7
20,0,29910,Blake Adams,65,581,11.2
20,0,33419,Cameron Tringale,65,528,12.3
22,0,20098,Stuart Appleby,64,461,13.9
22,0,06251,Chris DiMarco,64,524,12.2
22,0,27644,Brian Harman,64,638,10.0
22,0,30711,Colt Knost,64,469,13.6
22,0,01724,Jeff Maggert,64,527,12.1
22,0,23621,Rory Sabbatini,64,539,11.9
22,0,29221,Webb Simpson,64,486,13.2
22,0,27649,Brandt Snedeker,64,513,12.5
22,0,27095,Nick Watney,64,534,12.0
31,0,22961,David Mathis,63,518,12.2
32,0,34021,Bud Cauley,62,649,9.6
32,0,08075,Jerry Kelly,62,519,11.9
32,0,26476,Chez Reavie,62,430,14.4
32,0,29476,Kyle Reifers,62,470,13.2
36,0,24846,Ricky Barnes,61,536,11.4
36,0,24490,George McNeill,61,510,12.0
38,0,10885,Robert Allenby,60,417,14.4
38,0,24507,Jason Bohn,60,453,13.2
38,0,12716,Charley Hoffman,60,515,11.7
38,0,34174,John Huh,60,594,10.1
38,0,27466,Spencer Levin,60,487,12.3
43,0,27436,Graham DeLaet,59,484,12.2
43,0,19846,Brian Gay,59,589,10.0
43,0,23108,Matt Kuchar,59,504,11.7
43,0,20572,Rod Pampling,59,459,12.9
43,0,23325,Vaughn Taylor,59,434,13.6
43,0,25632,Jimmy Walker,59,630,9.4
49,0,31202,William McGirt,58,536,10.8
49,0,27933,John Merrick,58,458,12.7
49,0,29289,S.Y. Noh,58,578,10.0
49,0,20691,Greg Owen,58,498,11.6
53,0,27974,Sung Kang,57,446,12.8
53,0,30944,Jason Kokrak,57,469,12.2
53,0,01766,Billy Mayfair,57,531,10.7
53,0,25818,Scott Piercy,57,623,9.1
53,0,06567,Vijay Singh,57,549,10.4
53,0,27214,Kevin Streelman,57,529,10.8
53,0,30927,Brendon Todd,57,447,12.8
53,0,21878,Mark Wilson,57,466,12.2
61,0,21407,Arjun Atwal,56,447,12.5
61,0,01320,Bob Estes,56,486,11.5
61,0,12782,Tim Herron,56,484,11.6
61,0,21961,Charles Howell III,56,503,11.1
61,0,22348,Nick O'Hern,56,467,12.0
61,0,27330,Josh Teater,56,583,9.6
61,0,23623,Bo Van Pelt,56,491,11.4
68,0,33120,Mark Anderson,55,433,12.7
68,0,33141,Keegan Bradley,55,515,10.7
68,0,24494,Erik Compton,55,461,11.9
68,0,31558,J.J. Killeen,55,629,8.7
68,0,30926,Chris Kirk,55,590,9.3
68,0,24361,Pat Perez,55,506,10.9
74,0,33122,Russell Knox,54,365,14.8
74,0,20160,Charlie Wi,54,536,10.1
76,0,28259,Sangmoon Bae,53,414,12.8
76,0,21805,Harrison Frazar,53,346,15.3
76,0,10809,Jim Furyk,53,466,11.4
76,0,23548,Bill Lunde,53,473,11.2
76,0,25396,Kevin Na,53,489,10.8
76,0,20645,John Senden,53,431,12.3
82,0,22371,Aaron Baddeley,52,444,11.7
82,0,32200,Roberto Castro,52,506,10.3
82,0,23204,Gary Christian,52,492,10.6
82,0,26758,David Hearn,52,607,8.6
82,0,35139,Richard Lee,52,383,13.6
82,0,24140,Sean O'Hair,52,484,10.7
82,0,26679,Kevin Stadler,52,461,11.3
89,0,28455,Will Claxton,51,568,9.0
89,0,23353,J.J. Henry,51,432,11.8
89,0,29926,Danny Lee,51,413,12.3
89,0,27060,John Mallinger,51,428,11.9
89,0,22913,John Rollins,51,482,10.6
89,0,29518,Brendan Steele,51,404,12.6
89,0,27963,Chris Stroud,51,526,9.7
96,0,27895,Jonas Blixt,50,506,9.9
96,0,20229,Stewart Cink,50,361,13.9
96,0,20623,Gavin Coles,50,433,11.5
96,0,06522,Ernie Els,50,457,10.9
96,0,32698,Bobby Gates,50,504,9.9
96,0,29222,Billy Hurley III,50,410,12.2
102,0,24925,Jonathan Byrd,49,413,11.9
102,0,28307,Matt Every,49,461,10.6
102,0,27936,Martin Laird,49,386,12.7
102,0,27556,Ted Potter Jr.,49,440,11.1
102,0,22293,Heath Slocum,49,477,10.3
102,0,30692,Scott Stallings,49,438,11.2
108,0,20070,Matt Bettencourt,48,434,11.1
108,0,23542,Tommy Biershenk,48,421,11.4
108,0,12510,Chad Campbell,48,464,10.3
108,0,28093,Miguel Angel Carballo,48,374,12.8
108,0,23541,Ben Crane,48,464,10.3
108,0,10860,Justin Leonard,48,482,10.0
108,0,01810,Phil Mickelson,48,470,10.2
108,0,25834,Daniel Summerhays,48,435,11.0
108,0,32150,Michael Thompson,48,467,10.3
108,0,24663,Y.E. Yang,48,384,12.5
118,0,25686,Jason Dufner,47,466,10.1
118,0,27797,Derek Lamely,47,412,11.4
118,0,25562,Andres Romero,47,394,11.9
118,0,23788,D.J. Trahan,47,398,11.8
122,0,32366,Kevin Chappell,46,496,9.3
122,0,23409,James Driscoll,46,512,9.0
122,0,24604,Hunter Haas,46,377,12.2
122,0,01797,Rocco Mediate,46,412,11.2
126,0,32102,Rickie Fowler,45,474,9.5
126,0,23718,Nathan Green,45,400,11.3
126,0,24781,Hunter Mahan,45,408,11.0
126,0,27064,Jhonattan Vegas,45,435,10.3
126,0,20396,Lee Westwood,45,271,16.6
131,0,28089,Jason Day,44,364,12.1
131,0,08725,Tom Gillis,44,510,8.6
131,0,26329,Louis Oosthuizen,44,324,13.6
131,0,06527,Steve Stricker,44,380,11.6
135,0,12652,Cameron Beckman,43,466,9.2
135,0,01116,Michael Bradley,43,338,12.7
135,0,01706,Davis Love III,43,370,11.6
135,0,25457,Alexandre Rocha,43,296,14.5
135,0,22405,Justin Rose,43,367,11.7
135,0,08793,Tiger Woods,43,347,12.4
141,0,28087,Kris Blanks,42,383,11.0
141,0,23983,Luke Donald,42,353,11.9
141,0,22046,Geoff Ogilvy,42,413,10.2
141,0,01941,Tom Pernice Jr.,42,368,11.4
145,0,22621,Ben Curtis,41,329,12.5
145,0,31323,Gary Woodland,41,345,11.9
147,0,32334,Charlie Beljan,40,260,15.4
147,0,24357,K.J. Choi,40,371,10.8
147,0,11123,Chris Couch,40,393,10.2
147,0,24924,Bill Haas,40,415,9.6
147,0,30852,Ryo Ishikawa,40,256,15.6
147,0,26851,Marc Leishman,40,531,7.5
147,0,22548,Patrick Sheehan,40,303,13.2
147,0,26287,Roland Thatcher,40,284,14.1
147,0,27770,Camilo Villegas,40,463,8.6
156,0,06034,Marco Dawson,39,317,12.3
156,0,21731,Freddie Jacobson,39,313,12.5
156,0,30110,Kyle Stanley,39,451,8.6
156,0,25804,Bubba Watson,39,329,11.9
156,0,26289,Boo Weekley,39,336,11.6
161,0,23135,Tim Clark,38,348,10.9
161,0,06036,Scott Dunlap,38,288,13.2
161,0,24940,Edward Loar,38,287,13.2
164,0,01249,John Daly,37,278,13.3
164,0,21209,Sergio Garcia,37,314,11.8
164,0,26300,Matt Jones,37,304,12.2
164,0,26331,Charl Schwartzel,37,287,12.9
168,0,20850,Daniel Chopra,35,320,10.9
168,0,22378,Trevor Immelman,35,398,8.8
168,0,28237,Rory McIlroy,35,303,11.6
168,0,10213,Dicky Pride,35,343,10.2
172,0,29479,Scott Brown,34,328,10.4
172,0,20574,Mathew Goggin,34,358,9.5
172,0,30925,Dustin Johnson,34,391,8.7
172,0,29478,Kevin Kisner,34,387,8.8
176,0,29420,Billy Horschel,33,328,10.1
176,0,06573,Brandt Jobe,33,296,11.1
176,0,28308,Troy Kelly,33,352,9.4
176,0,25572,Graeme McDowell,33,265,12.5
176,0,24502,Adam Scott,33,267,12.4
181,0,06004,Stephen Ames,32,268,11.9
181,0,21528,Henrik Stenson,32,285,11.2
181,0,02206,David Toms,32,303,10.6
184,0,23903,Stephen Gangluff,31,290,10.7
185,0,20766,Padraig Harrington,30,343,8.7
185,0,25892,Steve Wheatcroft,30,270,11.1
187,0,19970,Robert Karlsson,29,321,9.0
188,0,27302,Garth Mulroy,27,322,8.4
189,0,20848,Ángel Cabrera,25,245,10.2
190,0,24138,Ian Poulter,23,283,8.1
190,0,22582,Kyle Thompson,23,233,9.9
