RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,23638,Brendon de Jonge,33,691,4.8
2,0,27644,Brian Harman,29,638,4.5
2,0,29289,S.Y. Noh,29,578,5.0
4,0,23541,Ben Crane,28,464,6.0
5,0,34174,John Huh,27,594,4.5
6,0,28455,Will Claxton,26,568,4.6
6,0,27797,Derek Lamely,26,412,6.3
8,0,25686,Jason Dufner,25,466,5.4
8,0,20104,Ken Duke,25,679,3.7
8,0,28475,Jeff Overton,25,695,3.6
8,0,25240,D.A. Points,25,537,4.7
8,0,27649,Brandt Snedeker,25,513,4.9
8,0,32150,Michael Thompson,25,467,5.4
8,0,27095,Nick Watney,25,534,4.7
15,0,27895,Jonas Blixt,24,506,4.7
15,0,33141,Keegan Bradley,24,515,4.7
15,0,01116,Michael Bradley,24,338,7.1
15,0,26758,David Hearn,24,607,4.0
15,0,27064,Jhonattan Vegas,24,435,5.5
15,0,27770,Camilo Villegas,24,463,5.2
21,0,34021,Bud Cauley,23,649,3.5
21,0,30750,Tommy Gainey,23,653,3.5
21,0,27141,J.B. Holmes,23,562,4.1
21,0,27933,John Merrick,23,458,5.0
21,0,20691,Greg Owen,23,498,4.6
21,0,27330,Josh Teater,23,583,3.9
27,0,23409,James Driscoll,22,512,4.3
27,0,28500,Martin Flores,22,581,3.8
27,0,01724,Jeff Maggert,22,527,4.2
27,0,01810,Phil Mickelson,22,470,4.7
27,0,24140,Sean O'Hair,22,484,4.5
27,0,29221,Webb Simpson,22,486,4.5
33,0,24925,Jonathan Byrd,21,413,5.1
33,0,32366,Kevin Chappell,21,496,4.2
33,0,32102,Rickie Fowler,21,474,4.4
33,0,12782,Tim Herron,21,484,4.3
33,0,21961,Charles Howell III,21,503,4.2
33,0,30926,Chris Kirk,21,590,3.6
33,0,29926,Danny Lee,21,413,5.1
33,0,20572,Rod Pampling,21,459,4.6
33,0,26951,Johnson Wagner,21,511,4.1
33,0,20160,Charlie Wi,21,536,3.9
43,0,24846,Ricky Barnes,20,536,3.7
43,0,20593,Greg Chalmers,20,584,3.4
43,0,23204,Gary Christian,20,492,4.1
43,0,34099,Harris English,20,571,3.5
43,0,24358,Robert Garrigus,20,506,4.0
43,0,32698,Bobby Gates,20,504,4.0
43,0,19846,Brian Gay,20,589,3.4
43,0,24024,Zach Johnson,20,580,3.4
43,0,08075,Jerry Kelly,20,519,3.9
52,0,29910,Blake Adams,19,581,3.3
