RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,27649,Brandt Snedeker,44.30,622,1404
2,0,22371,Aaron Baddeley,44.21,573,1296
3,0,20593,Greg Chalmers,43.30,678,1566
4,0,24663,Y.E. Yang,42.92,479,1116
5,0,27895,Jonas Blixt,42.90,556,1296
6,0,01810,Phil Mickelson,42.76,608,1422
7,0,28089,Jason Day,42.63,422,990
8,0,24024,Zach Johnson,42.61,721,1692
9,0,24138,Ian Poulter,42.26,426,1008
10,0,20766,Padraig Harrington,41.89,475,1134
11,0,19846,Brian Gay,41.76,654,1566
12,0,25345,Carl Pettersson,41.73,691,1656
13,0,21350,Ryuji Imada,41.67,570,1368
14,0,20160,Charlie Wi,41.54,643,1548
15,0,08725,Tom Gillis,41.48,560,1350
16,0,25396,Kevin Na,41.28,587,1422
17,0,23541,Ben Crane,41.20,534,1296
18,0,23621,Rory Sabbatini,41.14,622,1512
19,0,19970,Robert Karlsson,41.13,385,936
20,0,24361,Pat Perez,41.07,584,1422
21,0,23108,Matt Kuchar,41.06,606,1476
22,0,22046,Geoff Ogilvy,40.97,531,1296
23,0,28237,Rory McIlroy,40.84,397,972
24,0,25818,Scott Piercy,40.82,698,1710
25,0,27644,Brian Harman,40.81,742,1818
26,0,27466,Spencer Levin,40.79,580,1422
27,0,01320,Bob Estes,40.74,572,1404
27,0,23320,Ryan Palmer,40.74,594,1458
29,0,30925,Dustin Johnson,40.71,491,1206
30,0,11123,Chris Couch,40.68,432,1062
31,0,26596,Ryan Moore,40.45,648,1602
32,0,33141,Keegan Bradley,40.40,640,1584
33,0,23623,Bo Van Pelt,40.36,603,1494
34,0,01249,John Daly,40.34,334,828
35,0,30750,Tommy Gainey,40.31,711,1764
36,0,21805,Harrison Frazar,40.23,391,972
37,0,29221,Webb Simpson,40.13,549,1368
38,0,32150,Michael Thompson,40.07,577,1440
39,0,08793,Tiger Woods,40.05,483,1206
40,0,28259,Sangmoon Bae,40.04,555,1386
40,0,28475,Jeff Overton,40.04,728,1818
42,0,27797,Derek Lamely,40.02,461,1152
43,0,23983,Luke Donald,39.96,446,1116
44,0,26331,Charl Schwartzel,39.92,388,972
45,0,25686,Jason Dufner,39.91,589,1476
46,0,20104,Ken Duke,39.80,745,1872
47,0,06251,Chris DiMarco,39.71,579,1458
48,0,10860,Justin Leonard,39.70,536,1350
49,0,20098,Stuart Appleby,39.67,507,1278
50,0,34021,Bud Cauley,39.56,705,1782
51,0,30711,Colt Knost,39.54,548,1386
52,0,31558,J.J. Killeen,39.52,690,1746
52,0,23800,Bryce Molder,39.52,562,1422
54,0,25572,Graeme McDowell,39.51,384,972
55,0,24925,Jonathan Byrd,39.46,483,1224
55,0,02206,David Toms,39.46,412,1044
57,0,21731,Freddie Jacobson,39.44,426,1080
58,0,27963,Chris Stroud,39.41,610,1548
59,0,21753,Brian Davis,39.38,645,1638
60,0,20623,Gavin Coles,39.37,496,1260
60,0,01941,Tom Pernice Jr.,39.37,411,1044
62,0,32102,Rickie Fowler,39.36,588,1494
63,0,21209,Sergio Garcia,39.29,396,1008
64,0,22961,David Mathis,39.09,570,1458
65,0,20850,Daniel Chopra,38.99,372,954
66,0,06527,Steve Stricker,38.97,491,1260
67,0,27302,Garth Mulroy,38.89,399,1026
67,0,27330,Josh Teater,38.89,651,1674
69,0,27095,Nick Watney,38.83,657,1692
70,0,25632,Jimmy Walker,38.78,705,1818
71,0,23409,James Driscoll,38.76,579,1494
72,0,29222,Billy Hurley III,38.73,474,1224
73,0,01706,Davis Love III,38.72,446,1152
74,0,32366,Kevin Chappell,38.70,606,1566
75,0,26758,David Hearn,38.65,661,1710
76,0,26851,Marc Leishman,38.62,584,1512
77,0,28500,Martin Flores,38.54,659,1710
78,0,27974,Sung Kang,38.51,506,1314
79,0,34174,John Huh,38.50,686,1782
80,0,10809,Jim Furyk,38.49,582,1512
81,0,24604,Hunter Haas,38.46,450,1170
82,0,27936,Martin Laird,38.43,505,1314
83,0,30926,Chris Kirk,38.39,615,1602
84,0,23542,Tommy Biershenk,38.19,495,1296
84,0,28307,Matt Every,38.19,550,1440
86,0,06522,Ernie Els,38.18,536,1404
87,0,23135,Tim Clark,38.15,412,1080
88,0,22348,Nick O'Hern,38.14,508,1332
89,0,20070,Matt Bettencourt,38.08,521,1368
89,0,22378,Trevor Immelman,38.08,521,1368
