RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,01810,Phil Mickelson,47.53,154,324
2,0,19846,Brian Gay,46.41,142,306
3,0,28475,Jeff Overton,46.21,183,396
4,0,27895,Jonas Blixt,46.18,133,288
5,0,27797,Derek Lamely,45.83,66,144
6,0,24024,Zach Johnson,45.65,189,414
7,0,23320,Ryan Palmer,45.42,139,306
7,0,26951,Johnson Wagner,45.42,139,306
9,0,27649,Brandt Snedeker,45.06,146,324
10,0,12652,Cameron Beckman,44.44,112,252
10,0,21731,Freddie Jacobson,44.44,112,252
12,0,29221,Webb Simpson,44.12,135,306
13,0,24925,Jonathan Byrd,44.05,111,252
14,0,23800,Bryce Molder,43.79,134,306
15,0,27974,Sung Kang,43.75,63,144
16,0,22378,Trevor Immelman,43.70,118,270
17,0,20850,Daniel Chopra,43.65,55,126
18,0,24507,Jason Bohn,43.59,102,234
19,0,24663,Y.E. Yang,43.52,94,216
20,0,21805,Harrison Frazar,43.21,70,162
21,0,20766,Padraig Harrington,42.96,116,270
22,0,27466,Spencer Levin,42.71,123,288
23,0,20593,Greg Chalmers,42.50,153,360
23,0,23108,Matt Kuchar,42.50,153,360
25,0,08075,Jerry Kelly,42.48,130,306
26,0,20623,Gavin Coles,42.46,107,252
26,0,24138,Ian Poulter,42.46,107,252
28,0,02206,David Toms,42.42,84,198
29,0,10809,Jim Furyk,42.40,145,342
30,0,28259,Sangmoon Bae,42.36,122,288
31,0,21753,Brian Davis,42.28,137,324
31,0,27330,Josh Teater,42.28,137,324
33,0,22371,Aaron Baddeley,42.22,114,270
34,0,28237,Rory McIlroy,42.13,91,216
35,0,31202,William McGirt,42.11,144,342
36,0,06004,Stephen Ames,42.06,53,126
37,0,28308,Troy Kelly,41.92,83,198
38,0,21350,Ryuji Imada,41.88,98,234
39,0,33141,Keegan Bradley,41.67,150,360
39,0,30750,Tommy Gainey,41.67,150,360
39,0,27556,Ted Potter Jr.,41.67,105,252
39,0,23621,Rory Sabbatini,41.67,105,252
39,0,20160,Charlie Wi,41.67,135,324
44,0,23983,Luke Donald,41.48,112,270
45,0,34021,Bud Cauley,41.41,164,396
46,0,33419,Cameron Tringale,41.36,134,324
47,0,08725,Tom Gillis,41.32,119,288
48,0,22961,David Mathis,41.27,104,252
49,0,28089,Jason Day,41.20,89,216
49,0,24604,Hunter Haas,41.20,89,216
51,0,01766,Billy Mayfair,41.18,126,306
52,0,29478,Kevin Kisner,41.11,74,180
53,0,30925,Dustin Johnson,40.97,118,288
54,0,24846,Ricky Barnes,40.85,125,306
54,0,22046,Geoff Ogilvy,40.85,125,306
56,0,29222,Billy Hurley III,40.74,66,162
57,0,30926,Chris Kirk,40.64,139,342
58,0,20070,Matt Bettencourt,40.56,73,180
59,0,06251,Chris DiMarco,40.48,102,252
59,0,27644,Brian Harman,40.48,153,378
61,0,27302,Garth Mulroy,40.40,80,198
62,0,25240,D.A. Points,40.37,109,270
63,0,25818,Scott Piercy,40.28,145,360
64,0,25396,Kevin Na,40.20,123,306
65,0,20098,Stuart Appleby,40.17,94,234
65,0,01706,Davis Love III,40.17,94,234
67,0,01249,John Daly,40.12,65,162
68,0,32102,Rickie Fowler,40.00,144,360
69,0,23788,D.J. Trahan,39.90,79,198
70,0,24358,Robert Garrigus,39.77,136,342
70,0,23623,Bo Van Pelt,39.77,136,342
72,0,23409,James Driscoll,39.63,107,270
73,0,31558,J.J. Killeen,39.51,128,324
74,0,26758,David Hearn,39.44,142,360
75,0,35139,Richard Lee,39.35,85,216
76,0,22913,John Rollins,39.29,99,252
76,0,27064,Jhonattan Vegas,39.29,99,252
