RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
47,0,24604,Hunter Haas,58' 9",Shell Houston,2,8 - Par 5 -
48,0,25818,Scott Piercy,58' 8",Hyundai T of C,1,17 - Par 4
49,0,21209,Sergio Garcia,58' 8",TOUR Champ,4,5 - Par 4 -
50,0,32334,Charlie Beljan,58' 8",The McGladrey,1,9 - Par 4 -
51,0,26851,Marc Leishman,58' 6",RBC Heritage,1,10 - Par 4
52,0,20593,Greg Chalmers,58' 4",Honda Classic,4,14 - Par 4
53,0,26679,Kevin Stadler,58' 2",Northern Trust,3,3 - Par 4 -
54,0,28475,Jeff Overton,58' 1",Shell Houston,4,5 - Par 4 -
55,0,06567,Vijay Singh,57' 10",Northern Trust,2,3 - Par 4 -
56,0,01014,Fulton Allem,57' 10",Crowne Plaza,2,8 - Par 3 -
57,0,30692,Scott Stallings,57' 9",True South Cl,2,9 - Par 4 -
58,0,23638,Brendon de Jonge,57' 7",THE PLAYERS,1,16 - Par 5
59,0,25632,Jimmy Walker,57' 6",BMW Champ,1,10 - Par 4
60,0,22051,Ben Ferguson,57' 5",Canadian Open,2,14 - Par 4
61,0,20229,Stewart Cink,57' 1",Shell Houston,2,11 - Par 4
62,0,29420,Billy Horschel,57' 1",The Greenbrier,3,15 - Par 3
63,0,36796,Jess Ferrell,56' 11",The Greenbrier,1,7 - Par 4 -
64,0,27933,John Merrick,56' 7",Phoenix Open,2,3 - Par 5 -
65,0,21949,Joe Ogilvie,56' 3",Transitions Chp,4,16 - Par 4
66,0,28259,Sangmoon Bae,56' 1",AT&T Pebble,3,5 - Par 3 -
67,0,23800,Bryce Molder,56' 1",BMW Champ,4,7 - Par 4 -
68,0,22293,Heath Slocum,55' 10",AT&T National,4,18 - Par 4
69,0,01797,Rocco Mediate,55' 10",True South Cl,1,11 - Par 5
70,0,27649,Brandt Snedeker,55' 10",Wyndham Champ.,2,12 - Par 3
71,0,02239,Scott Verplank,55' 9",Children's MNHC,1,9 - Par 4 -
72,0,12716,Charley Hoffman,55' 8",The Greenbrier,4,17 - Par 5
73,0,27060,John Mallinger,55' 6",Honda Classic,2,7 - Par 3 -
74,0,21528,Henrik Stenson,55' 5",The McGladrey,2,12 - Par 3
75,0,27974,Sung Kang,55' 4",Transitions Chp,4,18 - Par 4
76,0,28307,Matt Every,55' 3",Shell Houston,1,9 - Par 3 -
77,0,31202,William McGirt,55' 2",True South Cl,4,9 - Par 4 -
78,0,10213,Dicky Pride,55' 1",Wells Fargo,4,18 - Par 4
79,0,25364,Paul Casey,54' 10",WGC-Cadillac,2,17 - Par 4
80,0,27466,Spencer Levin,54' 10",The Greenbrier,2,8 - Par 3 -
81,0,24361,Pat Perez,54' 9",The Barclays,2,18 - Par 4
82,0,08075,Jerry Kelly,54' 8",Wyndham Champ.,4,5 - Par 5 -
83,0,21350,Ryuji Imada,54' 6",Sony Open,1,2 - Par 4 -
84,0,24138,Ian Poulter,54' 4",WGC-Bridgestone,2,5 - Par 3 -
85,0,23204,Gary Christian,54' 3",Honda Classic,2,10 - Par 4
86,0,29478,Kevin Kisner,54' 1",Farmers Ins.,1,6 - Par 5 -
87,0,32366,Kevin Chappell,54' 1",Farmers Ins.,3,4 - Par 4 -
88,0,11123,Chris Couch,54' 1",John Deere Clas,1,2 - Par 5 -
89,0,33141,Keegan Bradley,54' 0",TOUR Champ,2,16 - Par 4
90,0,20396,Lee Westwood,53' 11",Honda Classic,4,3 - Par 5 -
91,0,35139,Richard Lee,53' 10",Frys.com Open,2,3 - Par 3 -
92,0,21407,Arjun Atwal,53' 9",Wells Fargo,2,6 - Par 3 -
93,0,35450,Patrick Cantlay,53' 9",Wyndham Champ.,3,15 - Par 5
94,0,23135,Tim Clark,53' 9",The Barclays,3,8 - Par 3 -
95,0,22961,David Mathis,53' 8",THE PLAYERS,3,16 - Par 5
96,0,25457,Alexandre Rocha,53' 7",HP Byron Nelson,2,17 - Par 3
97,0,22806,Doug LaBelle II,53' 5",Sony Open,2,14 - Par 4
98,0,27770,Camilo Villegas,53' 5",The McGladrey,4,13 - Par 4
99,0,26289,Boo Weekley,53' 4",AT&T Pebble,2,5 - Par 3 -
100,0,08793,Tiger Woods,53' 2",The Barclays,3,8 - Par 3 -
101,0,23788,D.J. Trahan,53' 1",Frys.com Open,2,9 - Par 5 -
102,0,06621,Joe Durant,53' 0",HP Byron Nelson,3,3 - Par 4 -
103,0,10885,Robert Allenby,53' 0",St. Jude,4,5 - Par 4 -
104,0,23373,Michael Hoey,53' 0",WGC-Bridgestone,3,7 - Par 3 -
105,0,27797,Derek Lamely,52' 11",Transitions Chp,2,18 - Par 4
106,0,22621,Ben Curtis,52' 9",Frys.com Open,4,1 - Par 4 -
107,0,23718,Nathan Green,52' 8",Texas Open,3,11 - Par 4
108,0,33419,Cameron Tringale,52' 4",Shell Houston,4,10 - Par 4
109,0,20472,Alex Cejka,52' 3",Zurich Classic,1,12 - Par 4
110,0,20127,Chris Riley,52' 3",HP Byron Nelson,3,15 - Par 4
111,0,21951,Joey Snyder III,52' 3",Children's MNHC,1,9 - Par 4 -
112,0,22405,Justin Rose,52' 2",TOUR Champ,1,18 - Par 3
113,0,20160,Charlie Wi,51' 11",THE PLAYERS,4,3 - Par 3 -
114,0,32102,Rickie Fowler,51' 10",Zurich Classic,3,3 - Par 3 -
115,0,27644,Brian Harman,51' 9",AT&T National,1,9 - Par 5 -
116,0,26668,Marc Turnesa,51' 8",Farmers Ins.,4,13 - Par 5
117,0,25686,Jason Dufner,51' 5",Zurich Classic,3,4 - Par 4 -
118,0,32698,Bobby Gates,51' 5",John Deere Clas,1,2 - Par 5 -
119,0,20104,Ken Duke,51' 5",The McGladrey,1,3 - Par 3 -
120,0,06527,Steve Stricker,51' 4",The Barclays,3,5 - Par 4 -
121,0,25572,Graeme McDowell,51' 3",Arnold Palmer,4,6 - Par 5 -
122,0,19970,Robert Karlsson,51' 3",Children's MNHC,4,17 - Par 4
123,0,26758,David Hearn,51' 1",Transitions Chp,2,5 - Par 5 -
124,0,22548,Patrick Sheehan,51' 1",St. Jude,1,7 - Par 4 -
125,0,34021,Bud Cauley,51' 0",Canadian Open,2,5 - Par 4 -
126,0,32150,Michael Thompson,50' 10",Northern Trust,3,12 - Par 4
127,0,06214,Guy Boros,50' 10",True South Cl,1,4 - Par 4 -
128,0,01619,Skip Kendall,50' 9",Arnold Palmer,1,14 - Par 3
129,0,25240,D.A. Points,50' 5",Children's MNHC,2,16 - Par 4
130,0,25900,Lucas Glover,50' 4",AT&T National,2,11 - Par 4
131,0,27936,Martin Laird,50' 2",WGC-Bridgestone,1,18 - Par 4
132,0,23108,Matt Kuchar,50' 1",Transitions Chp,4,17 - Par 3
133,0,30711,Colt Knost,50' 1",The Greenbrier,2,8 - Par 3 -
134,0,06251,Chris DiMarco,50' 0",Zurich Classic,2,14 - Par 3
135,0,23320,Ryan Palmer,50' 0",Crowne Plaza,3,17 - Par 4
136,0,36670,Jonathan Fly,50' 0",St. Jude,2,6 - Par 4 -
137,0,34360,Patrick Reed,50' 0",JT Shriners,1,16 - Par 5
138,0,20859,Anders Hansen,49' 8",WGC-Cadillac,1,3 - Par 4 -
139,0,02245,Grant Waite,49' 8",True South Cl,1,18 - Par 5
140,0,30926,Chris Kirk,49' 8",True South Cl,3,16 - Par 4
141,0,21878,Mark Wilson,49' 7",Crowne Plaza,2,15 - Par 4
142,0,30750,Tommy Gainey,49' 7",Crowne Plaza,1,13 - Par 3
143,0,26951,Johnson Wagner,49' 6",Northern Trust,4,3 - Par 4 -
144,0,34099,Harris English,49' 6",Deutsche Bank,4,9 - Par 4 -
145,0,27556,Ted Potter Jr.,49' 5",The Greenbrier,4,15 - Par 3
146,0,34174,John Huh,49' 5",Canadian Open,1,15 - Par 4
147,0,26287,Roland Thatcher,49' 4",Zurich Classic,2,9 - Par 3 -
148,0,35541,John Peterson,49' 4",Frys.com Open,2,3 - Par 3 -
149,0,01724,Jeff Maggert,49' 2",Sony Open,2,11 - Par 3
150,0,22371,Aaron Baddeley,49' 1",Memorial Tourn,1,12 - Par 3
151,0,01577,Lee Janzen,48' 10",John Deere Clas,1,18 - Par 4
152,0,02206,David Toms,48' 10",The McGladrey,2,3 - Par 3 -
153,0,19846,Brian Gay,48' 8",The McGladrey,3,11 - Par 4
154,0,01116,Michael Bradley,48' 6",Shell Houston,2,2 - Par 4 -
155,0,28087,Kris Blanks,48' 1",Zurich Classic,2,16 - Par 4
156,0,23552,Hank Kuehne,48' 1",Frys.com Open,2,6 - Par 4 -
157,0,06034,Marco Dawson,47' 10",Shell Houston,2,14 - Par 3
158,0,25720,Chad Collins,47' 10",Zurich Classic,1,3 - Par 3 -
159,0,26596,Ryan Moore,47' 10",JT Shriners,2,8 - Par 3 -
160,0,32874,Erick Justesen,47' 5",Northern Trust,1,1 - Par 5 -
161,0,27963,Chris Stroud,47' 4",Honda Classic,2,17 - Par 3
162,0,25804,Bubba Watson,47' 4",BMW Champ,4,11 - Par 5
163,0,01945,Kenny Perry,47' 3",Honda Classic,1,16 - Par 4
164,0,31323,Gary Woodland,47' 3",Transitions Chp,3,17 - Par 3
165,0,24502,Adam Scott,47' 3",HP Byron Nelson,2,7 - Par 5 -
166,0,29518,Brendan Steele,47' 1",AT&T National,1,7 - Par 3 -
167,0,20498,Briny Baird,46' 8",Northern Trust,2,8 - Par 4 -
168,0,01941,Tom Pernice Jr.,46' 8",AT&T National,2,18 - Par 4
169,0,26300,Matt Jones,46' 7",Zurich Classic,1,3 - Par 3 -
170,0,25396,Kevin Na,46' 2",Phoenix Open,3,14 - Par 4
171,0,25345,Carl Pettersson,45' 11",Phoenix Open,2,13 - Par 5
172,0,29718,Anthony Kim,45' 11",Transitions Chp,2,9 - Par 4 -
173,0,23621,Rory Sabbatini,45' 11",AT&T National,1,18 - Par 4
174,0,06522,Ernie Els,45' 11",Deutsche Bank,2,9 - Par 4 -
175,0,23548,Bill Lunde,45' 10",Farmers Ins.,3,4 - Par 4 -
176,0,12782,Tim Herron,45' 10",JT Shriners,1,15 - Par 4
177,0,24846,Ricky Barnes,45' 8",Texas Open,4,9 - Par 4 -
178,0,06036,Scott Dunlap,45' 4",Children's MNHC,4,12 - Par 3
179,0,24494,Erik Compton,45' 1",Honda Classic,4,3 - Par 5 -
180,0,06573,Brandt Jobe,45' 1",Shell Houston,2,3 - Par 4 -
181,0,01320,Bob Estes,45' 0",The Barclays,3,12 - Par 4
182,0,20098,Stuart Appleby,44' 11",Wyndham Champ.,1,11 - Par 4
183,0,26329,Louis Oosthuizen,44' 10",Shell Houston,4,3 - Par 4 -
184,0,20645,John Senden,44' 10",BMW Champ,1,16 - Par 4
185,0,12510,Chad Campbell,44' 8",Arnold Palmer,3,14 - Par 3
186,0,23481,Marcel Siem,44' 8",WGC-Bridgestone,2,7 - Par 3 -
187,0,21753,Brian Davis,44' 6",AT&T National,2,3 - Par 4 -
188,0,33120,Mark Anderson,44' 6",True South Cl,2,13 - Par 4
189,0,27330,Josh Teater,44' 5",Crowne Plaza,4,16 - Par 3
190,0,01928,Corey Pavin,44' 4",Crowne Plaza,1,3 - Par 4 -
191,0,26499,Rafa Cabrera Bello,44' 4",WGC-Bridgestone,2,18 - Par 4
192,0,37340,Chase Wright,44' 4",The McGladrey,2,17 - Par 3
193,0,01706,Davis Love III,44' 3",AT&T Pebble,4,8 - Par 4 -
194,0,20691,Greg Owen,44' 2",Arnold Palmer,3,7 - Par 3 -
195,0,01473,Todd Hamilton,43' 7",John Deere Clas,2,10 - Par 5
196,0,08385,Omar Uresti,43' 4",St. Jude,4,18 - Par 4
197,0,01142,Bart Bryant,43' 2",Travelers Champ,1,6 - Par 5 -
198,0,29740,Brad Fritsch,43' 2",Canadian Open,1,16 - Par 3
199,0,29222,Billy Hurley III,43' 2",The McGladrey,3,15 - Par 5
200,0,01707,Steve Lowery,43' 1",True South Cl,1,8 - Par 3 -
201,0,28300,Joost Luiten,43' 0",WGC-Bridgestone,3,10 - Par 4
202,0,35104,Tom Lewis,43' 0",WGC-Bridgestone,1,17 - Par 4
203,0,24727,David Hutsell,43' 0",Children's MNHC,1,1 - Par 4 -
204,0,29720,Andres Gonzales,42' 10",HP Byron Nelson,3,7 - Par 5 -
205,0,24781,Hunter Mahan,42' 6",Arnold Palmer,1,16 - Par 5
206,0,23325,Vaughn Taylor,42' 6",St. Jude,1,11 - Par 3
207,0,10809,Jim Furyk,42' 5",The McGladrey,3,2 - Par 4 -
208,0,33451,Matt Hill,42' 4",Frys.com Open,2,10 - Par 4
209,0,25834,Daniel Summerhays,42' 3",Zurich Classic,2,5 - Par 4 -
210,0,10423,Mike Weir,42' 2",RBC Heritage,1,14 - Par 3
211,0,35879,Kelly Kraft,42' 2",Crowne Plaza,3,10 - Par 4
212,0,26881,Jarrod Lyle,41' 11",Farmers Ins.,1,13 - Par 5
213,0,30927,Brendon Todd,41' 11",Arnold Palmer,1,15 - Par 4
214,0,26331,Charl Schwartzel,41' 11",The Barclays,2,2 - Par 4 -
215,0,28093,Miguel Angel Carballo,41' 10",Farmers Ins.,1,4 - Par 4 -
216,0,30944,Jason Kokrak,41' 10",True South Cl,2,18 - Par 5
217,0,01381,Fred Funk,41' 9",Zurich Classic,4,9 - Par 3 -
218,0,08375,Paul Stankowski,41' 8",St. Jude,2,10 - Par 4
219,0,29974,Branden Grace,41' 8",WGC-Bridgestone,1,6 - Par 4 -
220,0,09011,David Duval,41' 7",Arnold Palmer,1,13 - Par 4
221,0,10733,Kent Jones,41' 6",True South Cl,1,6 - Par 4 -
222,0,01948,Tim Petrovic,41' 6",The McGladrey,1,11 - Par 4
223,0,10860,Justin Leonard,41' 5",AT&T National,2,18 - Par 4
224,0,23542,Tommy Biershenk,41' 1",Texas Open,3,8 - Par 5 -
225,0,24924,Bill Haas,40' 9",Crowne Plaza,1,10 - Par 4
226,0,21731,Freddie Jacobson,40' 7",St. Jude,3,13 - Par 4
227,0,01978,Fran Quinn,40' 6",St. Jude,1,11 - Par 3
228,0,28237,Rory McIlroy,40' 5",Wells Fargo,3,2 - Par 3 -
229,0,28158,Steve Marino,40' 3",Memorial Tourn,1,10 - Par 4
230,0,28089,Jason Day,40' 3",The Barclays,4,7 - Par 5 -
231,0,30110,Kyle Stanley,40' 3",The Barclays,2,18 - Par 4
232,0,06515,Shaun Micheel,40' 1",Shell Houston,1,14 - Par 3
233,0,06004,Stephen Ames,40' 0",HP Byron Nelson,1,8 - Par 4 -
234,0,24357,K.J. Choi,39' 8",Sony Open,4,8 - Par 4 -
235,0,24663,Y.E. Yang,39' 8",Travelers Champ,1,8 - Par 3 -
236,0,24925,Jonathan Byrd,39' 6",Crowne Plaza,2,18 - Par 4
237,0,26476,Chez Reavie,39' 2",Farmers Ins.,4,8 - Par 3 -
238,0,23623,Bo Van Pelt,39' 2",WGC-Bridgestone,3,18 - Par 4
239,0,07457,Steve Flesch,39' 1",St. Jude,2,10 - Par 4
240,0,24512,Simon Dyson,39' 1",WGC-Bridgestone,1,4 - Par 4 -
241,0,25198,Francesco Molinari,38' 11",WGC-Cadillac,1,7 - Par 4 -
242,0,33927,Bryden MacPherson,38' 8",Memorial Tourn,2,17 - Par 4
243,0,01249,John Daly,38' 7",Transitions Chp,1,15 - Par 3
244,0,25274,Steven Bowditch,38' 7",Wyndham Champ.,1,7 - Par 3 -
245,0,23903,Stephen Gangluff,38' 7",Frys.com Open,2,14 - Par 4
246,0,24912,Will MacKenzie,38' 6",Texas Open,2,1 - Par 4 -
247,0,30852,Ryo Ishikawa,38' 6",Canadian Open,3,9 - Par 4 -
248,0,37023,Tyler Rody,38' 3",Wyndham Champ.,2,5 - Par 5 -
249,0,32582,Eric Dugas,38' 1",Sony Open,2,9 - Par 5 -
250,0,28486,Michael Putnam,38' 0",Zurich Classic,2,4 - Par 4 -
251,0,12602,Dean Wilson,37' 11",Wyndham Champ.,1,12 - Par 3
252,0,35461,Beau Hossler,37' 10",AT&T National,2,3 - Par 4 -
253,0,28258,K.T. Kim,37' 9",WGC-Cadillac,3,7 - Par 4 -
254,0,24940,Edward Loar,37' 9",HP Byron Nelson,2,6 - Par 4 -
255,0,23353,J.J. Henry,37' 5",Canadian Open,2,13 - Par 3
256,0,22348,Nick O'Hern,37' 5",Wyndham Champ.,3,2 - Par 4 -
257,0,23091,Alan Morin,37' 3",Honda Classic,2,16 - Par 4
258,0,12660,Jesper Parnevik,37' 2",Transitions Chp,2,9 - Par 4 -
259,0,23983,Luke Donald,37' 2",Memorial Tourn,1,10 - Par 4
260,0,06332,Neal Lancaster,37' 2",St. Jude,3,17 - Par 4
261,0,01226,Fred Couples,37' 1",Memorial Tourn,4,17 - Par 4
262,0,20850,Daniel Chopra,37' 0",The McGladrey,3,17 - Par 3
263,0,22400,Hennie Otto,36' 10",WGC-Cadillac,3,4 - Par 3 -
264,0,24140,Sean O'Hair,36' 9",Travelers Champ,1,17 - Par 4
265,0,25892,Steve Wheatcroft,36' 8",The McGladrey,1,7 - Par 5 -
266,0,10505,Shane Bertsch,36' 7",Sony Open,2,15 - Par 4
267,0,20157,Retief Goosen,36' 5",Transitions Chp,4,16 - Par 4
268,0,12067,Mitch Lowe,36' 5",Frys.com Open,2,12 - Par 5
269,0,21959,Ted Purdy,36' 4",True South Cl,2,9 - Par 4 -
270,0,19881,Robert Damron,36' 2",Texas Open,2,5 - Par 4 -
271,0,24490,George McNeill,36' 2",Memorial Tourn,2,3 - Par 4 -
272,0,23048,Eric Axley,36' 2",True South Cl,2,6 - Par 4 -
273,0,22046,Geoff Ogilvy,35' 11",THE PLAYERS,4,3 - Par 3 -
274,0,37273,Derek Ernst,35' 11",Frys.com Open,4,7 - Par 3 -
275,0,20029,Notah Begay III,35' 7",True South Cl,2,8 - Par 3 -
276,0,02246,Duffy Waldorf,35' 3",HP Byron Nelson,3,4 - Par 4 -
277,0,33680,David Markle,35' 3",Canadian Open,1,8 - Par 3 -
278,0,01175,Jim Carter,35' 2",Sony Open,2,2 - Par 4 -
279,0,31557,Jim Herman,34' 10",Shell Houston,4,2 - Par 4 -
280,0,07867,Woody Austin,34' 9",True South Cl,4,8 - Par 3 -
281,0,27349,Alex Noren,34' 8",WGC-Cadillac,2,14 - Par 4
282,0,20378,Mathias Grönberg,34' 3",John Deere Clas,3,4 - Par 4 -
283,0,36332,Corbin Mills,34' 2",RBC Heritage,2,3 - Par 4 -
284,0,10944,Thomas Bjørn,34' 2",WGC-Bridgestone,1,13 - Par 4
285,0,22582,Kyle Thompson,34' 0",St. Jude,2,7 - Par 4 -
286,0,36690,Hunter Hamrick,34' 0",Canadian Open,2,16 - Par 3
287,0,29670,Pablo Larrazabal,33' 11",WGC-Cadillac,3,7 - Par 4 -
288,0,31401,Zack Miller,33' 4",Frys.com Open,3,6 - Par 4 -
289,0,27119,Koumei Oda,33' 3",Sony Open,2,4 - Par 3 -
290,0,11032,Frank Lickliter II,33' 1",Frys.com Open,2,3 - Par 3 -
291,0,29419,Tadd Fujikawa,32' 8",Sony Open,2,9 - Par 5 -
292,0,06643,Paul Goydos,32' 8",Farmers Ins.,1,10 - Par 4
293,0,27214,Kevin Streelman,32' 7",RBC Heritage,3,16 - Par 4
294,0,12794,Tim Weinhart,32' 6",The McGladrey,2,17 - Par 3
295,0,28118,Peter Tomasulo,32' 6",The McGladrey,1,16 - Par 4
296,0,34046,Jordan Spieth,32' 3",AT&T National,1,4 - Par 4 -
297,0,36388,Alejandro Garmendia,32' 2",Honda Classic,1,15 - Par 3
298,0,08931,Glen Day,32' 1",RBC Heritage,1,13 - Par 4
299,0,27408,Martin Kaymer,32' 0",THE PLAYERS,1,3 - Par 3 -
300,0,29833,Yoshinori Fujimoto,32' 0",WGC-Bridgestone,4,7 - Par 3 -
301,0,22792,Peter Hanson,31' 6",THE PLAYERS,1,18 - Par 4
302,0,24449,Parker McLachlin,31' 1",Sony Open,1,11 - Par 3
303,0,26908,Yuta Ikeda,31' 0",Northern Trust,1,15 - Par 4
304,0,25190,Jeff Quinney,30' 10",Phoenix Open,4,3 - Par 5 -
305,0,36800,Chris Black,30' 9",John Deere Clas,1,4 - Par 4 -
306,0,20436,Garrett Willis,30' 7",The Greenbrier,1,7 - Par 4 -
307,0,25493,Nick Taylor,30' 3",Canadian Open,1,16 - Par 3
308,0,02294,Willie Wood,29' 7",True South Cl,1,15 - Par 3
309,0,25369,Jamie Donaldson,29' 7",WGC-Bridgestone,4,10 - Par 4
310,0,23452,Nicolas Colsaerts,29' 6",Wyndham Champ.,4,7 - Par 3 -
311,0,01385,Jim Gallagher Jr.,29' 2",True South Cl,2,16 - Par 4
312,0,25936,Alex Aragon,29' 1",Sony Open,3,2 - Par 4 -
313,0,22849,Casey DeVoll,28' 11",Texas Open,1,3 - Par 3 -
314,0,27072,Alvaro Quiros,28' 10",THE PLAYERS,1,12 - Par 4
315,0,27939,Matt McQuillan,28' 9",HP Byron Nelson,2,13 - Par 3
316,0,33941,Nick Mason,28' 7",Sony Open,2,3 - Par 4 -
317,0,36749,James Hazen,28' 6",Travelers Champ,2,14 - Par 4
318,0,01495,Morris Hatalsky,28' 5",True South Cl,1,6 - Par 4 -
319,0,26808,Tadahiro Takayama,28' 4",WGC-Cadillac,2,11 - Par 4
320,0,34255,Joseph Bramlett,28' 2",AT&T Pebble,2,8 - Par 4 -
321,0,20445,Casey Martin,28' 0",JT Shriners,1,3 - Par 4 -
322,0,01313,Steve Elkington,27' 11",AT&T Pebble,1,12 - Par 3
323,0,10585,Scott McCarron,27' 10",Humana,3,15 - Par 3
324,0,25842,Jon Mills,27' 10",Canadian Open,2,18 - Par 4
325,0,02218,Ted Tryba,27' 8",True South Cl,2,12 - Par 3
326,0,23614,Rich Beem,27' 7",HP Byron Nelson,4,18 - Par 4
327,0,08337,Mike Heinen,27' 7",True South Cl,2,1 - Par 4 -
328,0,32839,Hideki Matsuyama,27' 6",Sony Open,2,12 - Par 4
329,0,34305,Daniel Miernicki,27' 4",The Greenbrier,2,18 - Par 3
330,0,06373,José María Olazábal,27' 3",Honda Classic,1,14 - Par 4
331,0,36884,Ben Kohles,27' 3",Wyndham Champ.,4,4 - Par 4 -
332,0,27808,Robert McClellan,27' 1",The Greenbrier,2,16 - Par 4
333,0,33418,Shawn Stefani,27' 0",Shell Houston,1,15 - Par 5
334,0,01024,Billy Andrade,27' 0",Canadian Open,1,16 - Par 3
335,0,23580,Tetsuji Hiratsuka,26' 10",WGC-Cadillac,3,2 - Par 4 -
336,0,24748,WC Liang,26' 7",Sony Open,2,17 - Par 3
337,0,27118,Toshinori Muto,26' 5",Sony Open,2,7 - Par 3 -
338,0,36684,Dustin Morris,25' 11",St. Jude,4,17 - Par 4
339,0,22892,Jason Gore,25' 11",True South Cl,2,12 - Par 3
340,0,34261,Scott Langley,25' 8",Texas Open,4,5 - Par 4 -
341,0,36699,Patrick Rodgers,25' 6",John Deere Clas,1,13 - Par 4
342,0,01161,Mark Calcavecchia,25' 5",Honda Classic,1,2 - Par 4 -
343,0,20628,Arron Oberholser,25' 4",Phoenix Open,1,8 - Par 4 -
344,0,24511,Thongchai Jaidee,25' 3",WGC-Bridgestone,1,15 - Par 3
345,0,25191,Gonzalo Fernandez-Castaño,25' 2",WGC-Bridgestone,1,14 - Par 4
346,0,02106,Chris Smith,25' 1",True South Cl,1,8 - Par 3 -
347,0,35540,Albin Choi,24' 10",Canadian Open,3,15 - Par 4
348,0,29253,Jeff Curl,24' 8",Shell Houston,1,6 - Par 4 -
349,0,24083,Marcus Fraser,24' 4",WGC-Cadillac,2,14 - Par 4
350,0,29741,Victor Ciesielski,24' 4",Canadian Open,2,11 - Par 4
351,0,36700,Ian Marshall,24' 3",Travelers Champ,1,8 - Par 3 -
352,0,02049,Gene Sauers,23' 9",True South Cl,2,6 - Par 4 -
353,0,07749,Brett Quigley,23' 8",Humana,4,5 - Par 3 -
354,0,35087,Bio Kim,23' 8",Farmers Ins.,2,6 - Par 5 -
