RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,39058,Lucas Herbert,44.96,437,972
2,0,23108,Matt Kuchar,43.90,561,1278
3,0,57366,Cameron Young,43.09,636,1476
4,0,34466,Peter Malnati,42.88,795,1854
5,0,33448,Justin Thomas,42.84,586,1368
6,0,48084,Wesley Bryan,42.74,377,882
6,0,35891,Cameron Smith,42.74,477,1116
8,0,35450,Patrick Cantlay,42.73,523,1224
9,0,24138,Ian Poulter,42.68,338,792
10,0,47993,Denny McCarthy,42.44,764,1800
11,0,25818,Scott Piercy,42.35,587,1386
12,0,36852,Jim Knous,42.27,388,918
13,0,36799,Stephan Jaeger,42.22,646,1530
13,0,51894,Vince Whaley,42.22,646,1530
15,0,56278,Matthew Wolff,42.20,357,846
16,0,32640,Troy Merritt,42.12,690,1638
16,0,23621,Rory Sabbatini,42.12,417,990
18,0,27895,Jonas Blixt,42.11,379,900
19,0,34363,Tyrrell Hatton,42.10,485,1152
20,0,35506,Mackenzie Hughes,42.07,621,1476
21,0,32150,Michael Thompson,42.06,636,1512
22,0,30692,Scott Stallings,41.90,724,1728
22,0,30927,Brendon Todd,41.90,626,1494
24,0,35532,Tom Hoge,41.67,720,1728
24,0,46717,Viktor Hovland,41.67,525,1260
26,0,22405,Justin Rose,41.56,404,972
27,0,33486,Roger Sloan,41.48,545,1314
28,0,45522,Christiaan Bezuidenhout,41.46,597,1440
29,0,47128,Richy Werenski,41.45,470,1134
30,0,26851,Marc Leishman,41.36,536,1296
31,0,46442,Maverick McNealy,41.35,655,1584
31,0,34360,Patrick Reed,41.35,521,1260
33,0,40162,Justin Lower,41.28,535,1296
34,0,40098,Matt Fitzpatrick,41.27,520,1260
34,0,35461,Beau Hossler,41.27,520,1260
36,0,32839,Hideki Matsuyama,41.13,533,1296
36,0,24361,Pat Perez,41.13,459,1116
38,0,45157,Cam Davis,41.12,607,1476
39,0,34174,John Huh,41.07,547,1332
40,0,37189,Harold Varner III,41.06,510,1242
41,0,35879,Kelly Kraft,40.98,509,1242
42,0,51766,Wyndham Clark,40.95,715,1746
43,0,29926,Danny Lee,40.92,383,936
44,0,47504,Sam Burns,40.90,589,1440
45,0,30978,Kiradech Aphibarnrat,40.88,390,954
46,0,29221,Webb Simpson,40.87,434,1062
47,0,34256,Andrew Putnam,40.84,691,1692
48,0,32757,Patton Kizzire,40.80,661,1620
48,0,33204,Shane Lowry,40.80,426,1044
50,0,22056,Cameron Percy,40.78,323,792
50,0,25493,Nick Taylor,40.78,646,1584
52,0,36801,Mark Hubbard,40.77,499,1224
53,0,27349,Alex Noren,40.71,469,1152
54,0,46435,Austin Cook,40.66,505,1242
54,0,47995,Davis Riley,40.66,688,1692
56,0,28775,Nate Lashley,40.64,556,1368
57,0,33667,Carlos Ortiz,40.62,446,1098
58,0,35449,Adam Long,40.53,642,1584
59,0,30911,Tommy Fleetwood,40.48,408,1008
60,0,35310,Lanto Griffin,40.46,568,1404
60,0,25198,Francesco Molinari,40.46,386,954
60,0,28252,Seamus Power,40.46,568,1404
60,0,35617,Martin Trainer,40.46,568,1404
64,0,28089,Jason Day,40.45,415,1026
65,0,28237,Rory McIlroy,40.37,436,1080
66,0,51950,Max McGreevy,40.35,523,1296
67,0,46046,Scottie Scheffler,40.34,610,1512
68,0,48117,Kurt Kitayama,40.32,508,1260
69,0,33597,Harry Higgs,40.28,580,1440
70,0,49964,Aaron Wise,40.25,623,1548
71,0,45526,Abraham Ancer,40.23,420,1044
72,0,51997,Andrew Novak,40.20,550,1368
73,0,49766,Hank Lebioda,40.14,578,1440
74,0,31420,Anirban Lahiri,40.12,520,1296
75,0,39977,Max Homa,40.11,592,1476
76,0,29908,C.T. Pan,40.04,591,1476
77,0,49771,J.T. Poston,40.03,634,1584
