RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,40115,Adam Svensson,85,605,14.0
2,0,51634,Sahith Theegala,78,700,11.1
3,0,25900,Lucas Glover,76,542,14.0
4,0,30692,Scott Stallings,74,640,11.6
4,0,49964,Aaron Wise,74,556,13.3
6,0,54628,Lee Hodges,71,548,13.0
6,0,49771,J.T. Poston,71,571,12.4
8,0,34466,Peter Malnati,70,665,10.5
8,0,39546,Keith Mitchell,70,523,13.4
8,0,49947,Taylor Moore,70,535,13.1
11,0,29970,Dylan Frittelli,69,544,12.7
11,0,27644,Brian Harman,69,540,12.8
11,0,39324,J.J. Spaun,69,527,13.1
14,0,46046,Scottie Scheffler,68,491,13.8
15,0,39997,Corey Conners,66,454,14.5
15,0,45157,Cam Davis,66,558,11.8
15,0,47529,Mito Pereira,66,523,12.6
15,0,37275,Sam Ryder,66,558,11.8
19,0,46717,Viktor Hovland,65,422,15.4
19,0,32757,Patton Kizzire,65,599,10.9
21,0,27974,Sung Kang,64,437,14.6
21,0,47993,Denny McCarthy,64,664,9.6
21,0,32640,Troy Merritt,64,553,11.6
21,0,47347,Adam Schenk,64,524,12.2
21,0,32150,Michael Thompson,64,552,11.6
26,0,33141,Keegan Bradley,63,477,13.2
26,0,39971,Sungjae Im,63,540,11.7
26,0,34256,Andrew Putnam,63,595,10.6
26,0,46970,Jon Rahm,63,362,17.4
26,0,47995,Davis Riley,63,598,10.5
31,0,20229,Stewart Cink,62,431,14.4
31,0,34076,Joel Dahmen,62,507,12.2
31,0,37455,Si Woo Kim,62,559,11.1
31,0,32791,K.H. Lee,62,628,9.9
31,0,26851,Marc Leishman,62,483,12.8
31,0,49960,Sepp Straka,62,510,12.2
31,0,51894,Vince Whaley,62,498,12.4
38,0,28775,Nate Lashley,61,443,13.8
39,0,47504,Sam Burns,60,523,11.5
39,0,36799,Stephan Jaeger,60,559,10.7
39,0,35449,Adam Long,60,549,10.9
39,0,46442,Maverick McNealy,60,546,11.0
43,0,33399,Adam Hadwin,59,535,11.0
43,0,46340,Alex Smalley,59,507,11.6
43,0,34046,Jordan Spieth,59,448,13.2
43,0,32333,Kevin Tway,59,473,12.5
47,0,51766,Wyndham Clark,58,557,10.4
47,0,35310,Lanto Griffin,58,498,11.6
47,0,36871,Matthew NeSmith,58,519,11.2
47,0,36699,Patrick Rodgers,58,465,12.5
47,0,33419,Cameron Tringale,58,500,11.6
52,0,35506,Mackenzie Hughes,57,513,11.1
52,0,34174,John Huh,57,445,12.8
52,0,30927,Brendon Todd,57,532,10.7
55,0,31646,Emiliano Grillo,56,476,11.8
55,0,28237,Rory McIlroy,56,399,14.0
55,0,46414,Aaron Rai,56,449,12.5
55,0,34610,Matthias Schwab,56,381,14.7
59,0,34098,Russell Henley,55,446,12.3
59,0,23108,Matt Kuchar,55,469,11.7
59,0,27129,Luke List,55,415,13.3
59,0,48081,Xander Schauffele,55,415,13.3
59,0,51890,Greyson Sigg,55,491,11.2
59,0,27095,Nick Watney,55,402,13.7
65,0,37212,Paul Barjon,54,422,12.8
65,0,45522,Christiaan Bezuidenhout,54,410,13.2
65,0,33597,Harry Higgs,54,494,10.9
65,0,35532,Tom Hoge,54,560,9.6
65,0,36326,David Lipsky,54,490,11.0
70,0,55708,Hayden Buckley,53,488,10.9
70,0,45609,Tyler Duncan,53,450,11.8
70,0,29725,Tony Finau,53,504,10.5
70,0,57366,Cameron Young,53,558,9.5
74,0,24924,Bill Haas,52,487,10.7
74,0,40162,Justin Lower,52,402,12.9
74,0,32839,Hideki Matsuyama,52,429,12.1
74,0,29908,C.T. Pan,52,522,10.0
74,0,25818,Scott Piercy,52,511,10.2
74,0,26476,Chez Reavie,52,506,10.3
74,0,53165,Doc Redman,52,414,12.6
81,0,33122,Russell Knox,51,449,11.4
81,0,34431,Robert Streb,51,515,9.9
81,0,27214,Kevin Streelman,51,566,9.0
81,0,25493,Nick Taylor,51,504,10.1
85,0,34563,Chesson Hadley,50,453,11.0
85,0,35879,Kelly Kraft,50,428,11.7
85,0,28252,Seamus Power,50,425,11.8
85,0,33486,Roger Sloan,50,464,10.8
85,0,33448,Justin Thomas,50,474,10.5
90,0,46435,Austin Cook,49,377,13.0
90,0,30926,Chris Kirk,49,444,11.0
90,0,29478,Kevin Kisner,49,415,11.8
90,0,49766,Hank Lebioda,49,488,10.0
90,0,27349,Alex Noren,49,347,14.1
90,0,24502,Adam Scott,49,452,10.8
96,0,48117,Kurt Kitayama,48,337,14.2
96,0,35891,Cameron Smith,48,384,12.5
96,0,34264,Hudson Swafford,48,327,14.7
96,0,35617,Martin Trainer,48,464,10.3
96,0,37189,Harold Varner III,48,418,11.5
101,0,29420,Billy Horschel,47,397,11.8
101,0,48822,Sebastián Muñoz,47,497,9.5
101,0,45486,Joaquin Niemann,47,432,10.9
101,0,40250,Taylor Pendrith,47,407,11.5
105,0,52375,Doug Ghim,46,452,10.2
105,0,27936,Martin Laird,46,402,11.4
107,0,32102,Rickie Fowler,45,396,11.4
107,0,12716,Charley Hoffman,45,407,11.1
107,0,23621,Rory Sabbatini,45,382,11.8
107,0,50095,Austin Smotherman,45,426,10.6
107,0,31560,Brian Stuard,45,468,9.6
112,0,32448,James Hahn,44,415,10.6
112,0,49298,Kramer Hickok,44,509,8.6
114,0,28089,Jason Day,43,362,11.9
114,0,46550,Brandon Hagy,43,418,10.3
114,0,35461,Beau Hossler,43,480,9.0
114,0,36801,Mark Hubbard,43,405,10.6
114,0,29289,S.Y. Noh,43,334,12.9
114,0,48699,Callum Tarren,43,393,10.9
114,0,52374,Brandon Wu,43,339,12.7
121,0,23983,Luke Donald,42,370,11.4
121,0,34363,Tyrrell Hatton,42,377,11.1
121,0,50525,Collin Morikawa,42,351,12.0
121,0,46601,Trey Mullinax,42,494,8.5
121,0,27770,Camilo Villegas,42,352,11.9
121,0,54783,Dylan Wu,42,330,12.7
