RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,51634,Sahith Theegala,392,700,56.0
2,0,34466,Peter Malnati,349,665,52.5
3,0,32791,K.H. Lee,331,628,52.7
4,0,32757,Patton Kizzire,329,599,54.9
5,0,47993,Denny McCarthy,317,664,47.7
6,0,30692,Scott Stallings,316,640,49.4
7,0,34256,Andrew Putnam,304,595,51.1
8,0,47995,Davis Riley,303,598,50.7
9,0,29970,Dylan Frittelli,301,544,55.3
10,0,37455,Si Woo Kim,300,559,53.7
11,0,27214,Kevin Streelman,299,566,52.8
12,0,57366,Cameron Young,295,558,52.9
13,0,49771,J.T. Poston,292,571,51.1
14,0,49964,Aaron Wise,290,556,52.2
15,0,35532,Tom Hoge,289,560,51.6
16,0,27644,Brian Harman,288,540,53.3
17,0,51766,Wyndham Clark,287,557,51.5
18,0,37275,Sam Ryder,286,558,51.3
19,0,45157,Cam Davis,285,558,51.1
20,0,54628,Lee Hodges,283,548,51.6
20,0,25818,Scott Piercy,283,511,55.4
22,0,32640,Troy Merritt,280,553,50.6
22,0,32150,Michael Thompson,280,552,50.7
24,0,35506,Mackenzie Hughes,277,513,54.0
24,0,36799,Stephan Jaeger,277,559,49.6
26,0,29908,C.T. Pan,275,522,52.7
27,0,46442,Maverick McNealy,273,546,50.0
27,0,46601,Trey Mullinax,273,494,55.3
29,0,36871,Matthew NeSmith,272,519,52.4
29,0,26476,Chez Reavie,272,506,53.8
31,0,33399,Adam Hadwin,271,535,50.7
31,0,39324,J.J. Spaun,271,527,51.4
31,0,40115,Adam Svensson,271,605,44.8
31,0,33419,Cameron Tringale,271,500,54.2
35,0,39977,Max Homa,270,519,52.0
36,0,39971,Sungjae Im,269,540,49.8
36,0,34431,Robert Streb,269,515,52.2
38,0,30927,Brendon Todd,268,532,50.4
39,0,49298,Kramer Hickok,267,509,52.5
39,0,47347,Adam Schenk,267,524,51.0
41,0,29725,Tony Finau,265,504,52.6
41,0,49947,Taylor Moore,265,535,49.5
43,0,35449,Adam Long,263,549,47.9
44,0,47504,Sam Burns,261,523,49.9
44,0,33486,Roger Sloan,261,464,56.3
46,0,46340,Alex Smalley,260,507,51.3
47,0,24924,Bill Haas,258,487,53.0
48,0,25900,Lucas Glover,257,542,47.4
49,0,48822,Sebastián Muñoz,256,497,51.5
50,0,49766,Hank Lebioda,255,488,52.3
50,0,47529,Mito Pereira,255,523,48.8
52,0,35310,Lanto Griffin,254,498,51.0
52,0,51894,Vince Whaley,254,498,51.0
54,0,46046,Scottie Scheffler,252,491,51.3
54,0,32333,Kevin Tway,252,473,53.3
56,0,39546,Keith Mitchell,248,523,47.4
56,0,31560,Brian Stuard,248,468,53.0
58,0,33597,Harry Higgs,247,494,50.0
58,0,25493,Nick Taylor,247,504,49.0
60,0,33448,Justin Thomas,246,474,51.9
61,0,34076,Joel Dahmen,244,507,48.1
61,0,31420,Anirban Lahiri,244,431,56.6
61,0,26851,Marc Leishman,244,483,50.5
64,0,23108,Matt Kuchar,243,469,51.8
65,0,45609,Tyler Duncan,242,450,53.8
65,0,52375,Doug Ghim,242,452,53.5
67,0,36326,David Lipsky,241,490,49.2
68,0,49960,Sepp Straka,240,510,47.1
69,0,32839,Hideki Matsuyama,238,429,55.5
69,0,45486,Joaquin Niemann,238,432,55.1
71,0,35461,Beau Hossler,236,480,49.2
71,0,50095,Austin Smotherman,236,426,55.4
71,0,37189,Harold Varner III,236,418,56.5
74,0,55708,Hayden Buckley,234,488,48.0
