RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,36689,Brooks Koepka,3064.825
2,0,33448,Justin Thomas,2509.723
3,0,34046,Jordan Spieth,2365.412
4,0,23108,Matt Kuchar,2097.465
5,0,30925,Dustin Johnson,1999.906
6,0,32102,Rickie Fowler,1286.936
7,0,27644,Brian Harman,1247.852
8,0,34360,Patrick Reed,1118.286
9,0,24924,Bill Haas,904.397
10,0,12716,Charley Hoffman,890.709
11,0,24024,Zach Johnson,877.254
12,0,32366,Kevin Chappell,651.088
13,0,26596,Ryan Moore,591.809
14,0,48081,Xander Schauffele,586.584
15,0,29478,Kevin Kisner,581.317
16,0,29518,Brendan Steele,557.376
17,0,27649,Brandt Snedeker,510.111
18,0,27141,J.B. Holmes,490.726
19,0,34098,Russell Henley,429.473
20,0,06527,Steve Stricker,424.845
21,0,01810,Phil Mickelson,411.558
22,0,24361,Pat Perez,360.048
23,0,25686,Jason Dufner,319.868
24,0,25632,Jimmy Walker,295.187
25,0,31202,William McGirt,294.112
26,0,40026,Daniel Berger,285.530
27,0,46601,Trey Mullinax,279.524
28,0,30110,Kyle Stanley,262.500
29,0,26476,Chez Reavie,257.788
30,0,29221,Webb Simpson,251.798
31,0,27963,Chris Stroud,250.000
32,0,31323,Gary Woodland,238.435
33,0,29461,Jamie Lovemark,228.148
34,0,25804,Bubba Watson,223.250
35,0,25900,Lucas Glover,216.969
36,0,32448,James Hahn,216.163
37,0,25396,Kevin Na,208.490
38,0,10809,Jim Furyk,166.756
39,0,29479,Scott Brown,160.000
40,0,01226,Fred Couples,148.500
41,0,46440,Smylie Kaufman,106.313
41,0,30926,Chris Kirk,106.313
43,0,34213,Grayson Murray,98.617
44,0,21961,Charles Howell III,98.250
45,0,29725,Tony Finau,96.625
46,0,24140,Sean O'Hair,94.563
47,0,35450,Patrick Cantlay,93.069
48,0,25834,Daniel Summerhays,91.419
49,0,34431,Robert Streb,89.167
50,0,33141,Keegan Bradley,82.641
51,0,34264,Hudson Swafford,77.333
52,0,35545,Blayne Barber,76.125
53,0,30944,Jason Kokrak,73.659
54,0,47959,Bryson DeChambeau,70.750
55,0,31560,Brian Stuard,62.756
56,0,25818,Scott Piercy,60.000
57,0,28486,Michael Putnam,58.637
58,0,31557,Jim Herman,57.456
59,0,37189,Harold Varner III,50.956
60,0,29420,Billy Horschel,47.838
61,0,34021,Bud Cauley,47.000
62,0,34358,Jonathan Randolph,44.975
63,0,32200,Roberto Castro,41.313
64,0,20229,Stewart Cink,35.484
64,0,34099,Harris English,35.484
66,0,39954,Cody Gribble,34.156
67,0,33413,Ben Martin,32.603
68,0,29484,Peter Uihlein,31.070
69,0,48084,Wesley Bryan,30.000
70,0,01823,Larry Mize,27.720
71,0,28420,Ryan Brehm,26.659
72,0,33419,Cameron Tringale,25.331
73,0,25240,D.A. Points,22.875
74,0,35731,Kent Bulle,22.850
75,0,35879,Kelly Kraft,21.800
76,0,08385,Omar Uresti,19.250
77,0,29222,Billy Hurley III,18.375
78,0,26289,Boo Weekley,13.356
79,0,39975,Michael Kim,11.340
80,0,24846,Ricky Barnes,10.868
81,0,27214,Kevin Streelman,10.185
82,0,23541,Ben Crane,9.450
