RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,30925,Dustin Johnson,10455
2,0,34046,Jordan Spieth,9572
3,0,33448,Justin Thomas,8581
4,0,32102,Rickie Fowler,5325
5,0,40026,Daniel Berger,5233
6,0,36689,Brooks Koepka,5096
7,0,29478,Kevin Kisner,5008
8,0,34360,Patrick Reed,4600
9,0,23108,Matt Kuchar,4479
10,0,32366,Kevin Chappell,4369
11,0,12716,Charley Hoffman,4369
12,0,27644,Brian Harman,3955
13,0,25686,Jason Dufner,3898
14,0,31323,Gary Woodland,3524
15,0,01810,Phil Mickelson,3480
16,0,29518,Brendan Steele,3373
17,0,27649,Brandt Snedeker,3365
18,0,24924,Bill Haas,3342
19,0,26596,Ryan Moore,3327
20,0,25396,Kevin Na,3258
21,0,21961,Charles Howell III,3232
22,0,24361,Pat Perez,3212
23,0,29725,Tony Finau,3078
24,0,29420,Billy Horschel,3072
25,0,30110,Kyle Stanley,3055
26,0,34098,Russell Henley,3047
27,0,29221,Webb Simpson,3001
28,0,24024,Zach Johnson,2753
29,0,25632,Jimmy Walker,2724
30,0,34264,Hudson Swafford,2698
31,0,31202,William McGirt,2678
32,0,25804,Bubba Watson,2644
33,0,29461,Jamie Lovemark,2625
34,0,27141,J.B. Holmes,2615
35,0,25818,Scott Piercy,2536
36,0,32448,James Hahn,2534
37,0,24140,Sean O'Hair,2387
38,0,33141,Keegan Bradley,2257
39,0,48084,Wesley Bryan,2232
40,0,31557,Jim Herman,2202
41,0,26476,Chez Reavie,2140
42,0,48081,Xander Schauffele,2098
43,0,25900,Lucas Glover,2091
44,0,30944,Jason Kokrak,2061
45,0,29479,Scott Brown,2053
46,0,47959,Bryson DeChambeau,2053
47,0,36699,Patrick Rodgers,2045
48,0,27129,Luke List,2027
49,0,34099,Harris English,2005
50,0,34431,Robert Streb,1981
51,0,27214,Kevin Streelman,1936
52,0,30926,Chris Kirk,1928
53,0,12510,Chad Campbell,1921
54,0,46440,Smylie Kaufman,1883
55,0,46501,Ollie Schniederjans,1845
56,0,32757,Patton Kizzire,1797
57,0,23320,Ryan Palmer,1768
58,0,34021,Bud Cauley,1761
59,0,25834,Daniel Summerhays,1693
60,0,32200,Roberto Castro,1685
61,0,27963,Chris Stroud,1667
62,0,20229,Stewart Cink,1636
63,0,35879,Kelly Kraft,1624
64,0,33461,Morgan Hoffmann,1592
65,0,23325,Vaughn Taylor,1586
66,0,37189,Harold Varner III,1550
67,0,33413,Ben Martin,1545
68,0,29222,Billy Hurley III,1510
