RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,20229,Stewart Cink,100.0,4
1,0,19825,Darren Clarke,100.0,1
1,0,01226,Fred Couples,100.0,3
1,0,22621,Ben Curtis,100.0,4
1,0,23983,Luke Donald,100.0,5
1,0,21209,Sergio Garcia,100.0,3
1,0,20157,Retief Goosen,100.0,1
1,0,01771,Blaine McCallister,100.0,2
1,0,06515,Shaun Micheel,100.0,12
1,0,12660,Jesper Parnevik,100.0,7
1,0,06567,Vijay Singh,100.0,3
1,0,23623,Bo Van Pelt,100.0,10
1,0,08793,Tiger Woods,100.0,2
14,0,21407,Arjun Atwal,88.9,8
14,0,01313,Steve Elkington,88.9,8
14,0,12680,Shigeki Maruyama,88.9,8
14,0,02010,Loren Roberts,88.9,8
18,0,25686,Jason Dufner,85.7,6
18,0,02239,Scott Verplank,85.7,6
20,0,06004,Stephen Ames,83.3,5
21,0,06621,Joe Durant,81.8,9
21,0,08075,Jerry Kelly,81.8,9
23,0,01329,Brad Faxon,80.0,8
23,0,01388,Robert Gamez,80.0,8
23,0,21961,Charles Howell III,80.0,8
23,0,20634,Peter Lonard,80.0,4
23,0,23497,Tag Ridings,80.0,4
23,0,02206,David Toms,80.0,4
23,0,10425,Jay Williamson,80.0,8
30,0,01320,Bob Estes,77.8,7
30,0,21959,Ted Purdy,77.8,7
30,0,06527,Steve Stricker,77.8,7
33,0,25345,Carl Pettersson,76.9,10
34,0,24925,Jonathan Byrd,75.0,3
34,0,01249,John Daly,75.0,6
34,0,10201,Matt Gogel,75.0,6
34,0,01527,Scott Hoch,75.0,3
34,0,20382,Stephen Leaney,75.0,6
34,0,20628,Arron Oberholser,75.0,6
34,0,01945,Kenny Perry,75.0,3
34,0,23621,Rory Sabbatini,75.0,6
34,0,02246,Duffy Waldorf,75.0,3
43,0,23320,Ryan Palmer,72.7,8
44,0,23063,Scott Hend,71.4,5
44,0,01685,J.L. Lewis,71.4,10
44,0,10912,Craig Perks,71.4,5
44,0,01968,Nick Price,71.4,5
44,0,20127,Chris Riley,71.4,5
49,0,12652,Cameron Beckman,70.0,7
49,0,21646,David Branshaw,70.0,7
49,0,01139,Olin Browne,70.0,7
49,0,01142,Bart Bryant,70.0,7
49,0,24024,Zach Johnson,70.0,7
49,0,21949,Joe Ogilvie,70.0,7
49,0,22293,Heath Slocum,70.0,7
56,0,07223,Brian Bateman,69.2,9
56,0,07721,Pat Bates,69.2,9
