RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 15'-20',TOTAL 3 PUTTS
1,0,07867,Woody Austin,8,59
1,0,23063,Scott Hend,8,63
3,0,10733,Kent Jones,7,47
3,0,23325,Vaughn Taylor,7,52
5,0,07223,Brian Bateman,6,45
5,0,24980,Scott Gutschewski,6,34
5,0,23725,Brendan Jones,6,52
5,0,06332,Neal Lancaster,6,55
5,0,01707,Steve Lowery,6,47
5,0,22405,Justin Rose,6,54
5,0,22548,Patrick Sheehan,6,45
12,0,23540,Jason Allred,5,39
12,0,24290,D.J. Brigman,5,55
12,0,01132,Mark Brooks,5,32
12,0,01161,Mark Calcavecchia,5,45
12,0,21753,Brian Davis,5,54
12,0,06621,Joe Durant,5,62
12,0,07457,Steve Flesch,5,43
12,0,26758,David Hearn,5,52
12,0,24140,Sean O'Hair,5,56
12,0,24361,Pat Perez,5,47
12,0,23788,D.J. Trahan,5,48
12,0,23322,Brett Wetterich,5,50
24,0,10885,Robert Allenby,4,45
24,0,01139,Olin Browne,4,31
24,0,24925,Jonathan Byrd,4,61
24,0,12510,Chad Campbell,4,41
24,0,20850,Daniel Chopra,4,50
24,0,19972,José Coceres,4,40
24,0,08545,Glen Hnatiuk,4,31
24,0,01553,John Huston,4,49
24,0,23108,Matt Kuchar,4,27
24,0,01666,Bernhard Langer,4,28
24,0,12662,Thomas Levet,4,37
24,0,11032,Frank Lickliter II,4,52
24,0,20502,Michael Long,4,35
24,0,24912,Will MacKenzie,4,58
24,0,21949,Joe Ogilvie,4,44
24,0,21959,Ted Purdy,4,67
24,0,02206,David Toms,4,30
24,0,23623,Bo Van Pelt,4,62
24,0,23349,Charles Warren,4,54
43,0,21633,Steve Allan,3,79
43,0,20098,Stuart Appleby,3,28
43,0,01035,Tommy Armour III,3,51
43,0,12652,Cameron Beckman,3,51
43,0,24507,Jason Bohn,3,33
43,0,24227,Justin Bolli,3,22
43,0,01175,Jim Carter,3,29
43,0,01226,Fred Couples,3,29
43,0,06251,Chris DiMarco,3,20
43,0,01313,Steve Elkington,3,26
43,0,21806,Paul Gow,3,42
43,0,08537,J.P. Hayes,3,27
43,0,10117,Bob Heintz,3,34
43,0,01599,Steve Jones,3,29
43,0,23552,Hank Kuehne,3,42
43,0,20382,Stephen Leaney,3,46
43,0,01723,Andrew Magee,3,38
43,0,01724,Jeff Maggert,3,38
43,0,24781,Hunter Mahan,3,42
43,0,10585,Scott McCarron,3,29
43,0,01797,Rocco Mediate,3,49
43,0,01941,Tom Pernice Jr.,3,35
43,0,25240,D.A. Points,3,52
43,0,23497,Tag Ridings,3,44
43,0,26287,Roland Thatcher,3,64
43,0,08385,Omar Uresti,3,46
43,0,12602,Dean Wilson,3,31
70,0,01042,Paul Azinger,2,27
70,0,22371,Aaron Baddeley,2,33
70,0,23614,Rich Beem,2,29
70,0,01127,Danny Briggs,2,43
70,0,01142,Bart Bryant,2,36
70,0,01157,Tom Byrum,2,42
70,0,20472,Alex Cejka,2,47
70,0,20229,Stewart Cink,2,19
70,0,23135,Tim Clark,2,32
70,0,20623,Gavin Coles,2,30
70,0,01249,John Daly,2,32
70,0,19881,Robert Damron,2,46
70,0,08931,Glen Day,2,39
70,0,23983,Luke Donald,2,17
70,0,06599,John Elliott,2,30
70,0,20121,Todd Fischer,2,29
70,0,12823,Carlos Franco,2,48
70,0,21805,Harrison Frazar,2,49
70,0,01388,Robert Gamez,2,39
70,0,19846,Brian Gay,2,35
70,0,25900,Lucas Glover,2,42
70,0,10201,Matt Gogel,2,27
70,0,01457,Jay Haas,2,18
70,0,06575,Dudley Hart,2,34
70,0,01487,Jeff Hart,2,37
70,0,23353,J.J. Henry,2,55
70,0,01577,Lee Janzen,2,40
70,0,24024,Zach Johnson,2,37
70,0,08075,Jerry Kelly,2,32
70,0,10860,Justin Leonard,2,26
70,0,20634,Peter Lonard,2,27
70,0,12680,Shigeki Maruyama,2,35
70,0,01766,Billy Mayfair,2,64
70,0,25396,Kevin Na,2,44
70,0,20691,Greg Owen,2,46
70,0,20572,Rod Pampling,2,33
70,0,20663,Brenden Pappas,2,24
70,0,10912,Craig Perks,2,40
70,0,01948,Tim Petrovic,2,43
70,0,24138,Ian Poulter,2,19
70,0,07749,Brett Quigley,2,37
70,0,25847,Rob Rashell,2,25
70,0,20127,Chris Riley,2,30
70,0,22913,John Rollins,2,49
70,0,23621,Rory Sabbatini,2,38
70,0,02101,Joey Sindelar,2,57
70,0,06567,Vijay Singh,2,38
70,0,02106,Chris Smith,2,65
