RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,20098,Stuart Appleby,.00,0,165,100.0
1,0,08123,Jeff Brehaut,.00,0,168,100.0
1,0,22621,Ben Curtis,.00,0,115,100.0
1,0,06034,Marco Dawson,.00,0,223,100.0
1,0,23409,James Driscoll,.00,0,164,100.0
1,0,01320,Bob Estes,.00,0,226,100.0
1,0,07457,Steve Flesch,.00,0,178,100.0
1,0,10809,Jim Furyk,.00,0,215,100.0
1,0,12645,Brent Geiberger,.00,0,145,100.0
1,0,08725,Tom Gillis,.00,0,169,100.0
1,0,20157,Retief Goosen,.00,0,117,100.0
1,0,24980,Scott Gutschewski,.00,0,200,100.0
1,0,08545,Glen Hnatiuk,.00,0,131,100.0
1,0,20094,Jonathan Kaye,.00,0,169,100.0
1,0,20634,Peter Lonard,.00,0,177,100.0
1,0,12680,Shigeki Maruyama,.00,0,218,100.0
1,0,01823,Larry Mize,.00,0,140,100.0
1,0,06373,José María Olazábal,.00,0,106,100.0
1,0,20572,Rod Pampling,.00,0,187,100.0
1,0,20663,Brenden Pappas,.00,0,136,100.0
1,0,12660,Jesper Parnevik,.00,0,179,100.0
1,0,01928,Corey Pavin,.00,0,162,100.0
1,0,24138,Ian Poulter,.00,0,100,100.0
1,0,02010,Loren Roberts,.00,0,149,100.0
1,0,22913,John Rollins,.00,0,187,100.0
1,0,20645,John Senden,.00,0,229,100.0
1,0,02101,Joey Sindelar,.00,0,289,100.0
1,0,06567,Vijay Singh,.00,0,267,100.0
1,0,02104,Jeff Sluman,.00,0,226,100.0
1,0,06595,Kevin Sutherland,.00,0,168,100.0
1,0,21498,Hideto Tanihara,.00,0,129,100.0
1,0,02246,Duffy Waldorf,.00,0,182,100.0
1,0,08793,Tiger Woods,.00,0,159,100.0
34,0,22548,Patrick Sheehan,.38,1,261,99.6
35,0,06332,Neal Lancaster,.39,1,256,99.6
35,0,23320,Ryan Palmer,.39,1,258,99.6
37,0,23623,Bo Van Pelt,.40,1,253,99.6
38,0,21951,Joey Snyder III,.41,1,242,99.5
39,0,22293,Heath Slocum,.42,1,238,99.5
40,0,21633,Steve Allan,.44,1,226,99.5
40,0,23353,J.J. Henry,.44,1,228,99.5
40,0,20548,Hidemichi Tanaka,.44,1,229,99.5
40,0,27095,Nick Watney,.44,1,227,99.5
44,0,12782,Tim Herron,.45,1,224,99.5
44,0,02106,Chris Smith,.45,1,221,99.5
46,0,20121,Todd Fischer,.46,1,216,99.5
47,0,24507,Jason Bohn,.47,1,214,99.5
47,0,08075,Jerry Kelly,.47,1,214,99.5
47,0,01948,Tim Petrovic,.47,1,212,99.5
50,0,01161,Mark Calcavecchia,.48,1,207,99.5
50,0,20229,Stewart Cink,.48,1,208,99.5
50,0,25900,Lucas Glover,.48,1,207,99.5
53,0,20691,Greg Owen,.49,1,204,99.5
54,0,01024,Billy Andrade,.50,1,202,99.5
54,0,12510,Chad Campbell,.50,1,201,99.5
54,0,25396,Kevin Na,.50,1,200,99.5
57,0,08385,Omar Uresti,.51,1,196,99.4
58,0,22371,Aaron Baddeley,.52,1,194,99.4
58,0,22046,Geoff Ogilvy,.52,1,193,99.4
58,0,23788,D.J. Trahan,.52,1,191,99.4
61,0,02223,Bob Tway,.53,1,188,99.4
62,0,08931,Glen Day,.54,1,185,99.4
63,0,01723,Andrew Magee,.55,1,182,99.4
63,0,01797,Rocco Mediate,.55,1,181,99.4
65,0,20099,Doug Barron,.56,1,178,99.4
65,0,20474,Phillip Price,.56,1,180,99.4
67,0,24227,Justin Bolli,.57,1,176,99.4
67,0,01219,John Cook,.57,1,175,99.4
67,0,21350,Ryuji Imada,.57,1,176,99.4
67,0,02206,David Toms,.57,1,175,99.4
71,0,21407,Arjun Atwal,.58,1,172,99.4
71,0,10585,Scott McCarron,.58,1,173,99.4
73,0,01329,Brad Faxon,.59,1,169,99.4
73,0,20160,Charlie Wi,.59,1,170,99.4
75,0,06004,Stephen Ames,.60,1,168,99.4
75,0,26758,David Hearn,.60,1,166,99.4
77,0,23036,Chris Anderson,.62,1,161,99.3
77,0,10912,Craig Perks,.62,1,162,99.3
79,0,06251,Chris DiMarco,.63,1,160,99.3
80,0,19824,Craig Barlow,.65,1,153,99.3
80,0,23108,Matt Kuchar,.65,1,155,99.3
80,0,10860,Justin Leonard,.65,1,155,99.3
83,0,23540,Jason Allred,.66,1,152,99.3
84,0,01042,Paul Azinger,.68,1,146,99.3
85,0,23541,Ben Crane,.69,1,145,99.3
86,0,01035,Tommy Armour III,.70,2,284,99.3
86,0,24502,Adam Scott,.70,1,142,99.3
88,0,21959,Ted Purdy,.72,2,278,99.2
89,0,24357,K.J. Choi,.74,1,136,99.2
89,0,01313,Steve Elkington,.74,1,136,99.2
89,0,20378,Mathias Grönberg,.74,1,135,99.2
89,0,20628,Arron Oberholser,.74,1,135,99.2
93,0,06599,John Elliott,.75,1,133,99.2
94,0,24781,Hunter Mahan,.77,2,260,99.2
95,0,01677,Tom Lehman,.78,1,129,99.2
95,0,02214,Kirk Triplett,.78,1,129,99.2
97,0,01418,Bill Glasson,.79,1,126,99.2
97,0,01810,Phil Mickelson,.79,1,126,99.2
99,0,23614,Rich Beem,.80,1,125,99.2
100,0,20127,Chris Riley,.81,1,124,99.1
100,0,23325,Vaughn Taylor,.81,2,246,99.1
102,0,01139,Olin Browne,.82,2,243,99.1
103,0,01599,Steve Jones,.83,1,121,99.1
103,0,08993,Franklin Langham,.83,2,241,99.1
105,0,01457,Jay Haas,.84,1,119,99.1
105,0,01941,Tom Pernice Jr.,.84,2,238,99.1
105,0,25345,Carl Pettersson,.84,2,239,99.1
108,0,01361,Dan Forsman,.91,1,110,99.0
109,0,01157,Tom Byrum,.94,2,212,99.0
110,0,12602,Dean Wilson,.96,2,208,99.0
111,0,24024,Zach Johnson,.97,2,206,99.0
111,0,01761,Len Mattiace,.97,2,206,99.0
111,0,02239,Scott Verplank,.97,2,206,99.0
114,0,06197,Michael Allen,.99,2,203,99.0
114,0,01142,Bart Bryant,.99,2,202,99.0
114,0,20382,Stephen Leaney,.99,2,202,99.0
117,0,23983,Luke Donald,1.00,1,100,99.0
117,0,01619,Skip Kendall,1.00,2,201,99.0
119,0,01666,Bernhard Langer,1.01,1,99,98.9
120,0,10201,Matt Gogel,1.03,2,194,98.9
121,0,01473,Todd Hamilton,1.05,2,191,98.9
122,0,21878,Mark Wilson,1.07,2,187,98.9
123,0,06575,Dudley Hart,1.09,2,183,98.9
124,0,01577,Lee Janzen,1.17,2,171,98.8
125,0,06621,Joe Durant,1.18,2,169,98.8
125,0,19846,Brian Gay,1.18,3,254,98.8
125,0,23621,Rory Sabbatini,1.18,2,170,98.8
128,0,11032,Frank Lickliter II,1.21,3,247,98.7
129,0,25847,Rob Rashell,1.22,2,164,98.7
130,0,20850,Daniel Chopra,1.23,3,244,98.7
130,0,12826,Paul Claxton,1.23,2,162,98.7
132,0,01127,Danny Briggs,1.24,2,161,98.7
132,0,01132,Mark Brooks,1.24,2,161,98.7
134,0,01487,Jeff Hart,1.27,2,158,98.7
134,0,10733,Kent Jones,1.27,3,237,98.7
134,0,01706,Davis Love III,1.27,2,158,98.7
134,0,01707,Steve Lowery,1.27,3,236,98.7
138,0,01249,John Daly,1.28,2,156,98.7
138,0,21805,Harrison Frazar,1.28,3,235,98.7
140,0,01388,Robert Gamez,1.29,3,232,98.7
141,0,01927,Dennis Paulson,1.32,2,151,98.6
142,0,01175,Jim Carter,1.35,2,148,98.6
143,0,12454,Mario Tiziani,1.36,2,147,98.6
144,0,01887,Mark O'Meara,1.38,2,145,98.6
145,0,24361,Pat Perez,1.40,3,214,98.6
145,0,26679,Kevin Stadler,1.40,3,214,98.6
147,0,20433,Mark Hensby,1.41,2,142,98.5
148,0,23322,Brett Wetterich,1.42,3,211,98.5
149,0,10423,Mike Weir,1.43,2,140,98.5
150,0,23552,Hank Kuehne,1.44,3,209,98.5
150,0,20812,Tjaart van der Walt,1.44,2,139,98.5
152,0,28088,Matt Davidson,1.45,2,138,98.5
152,0,24604,Hunter Haas,1.45,3,207,98.5
154,0,20472,Alex Cejka,1.47,3,204,98.5
155,0,10425,Jay Williamson,1.48,2,135,98.5
156,0,08537,J.P. Hayes,1.49,2,134,98.5
157,0,10962,Bradley Hughes,1.61,2,124,98.3
158,0,01685,J.L. Lewis,1.62,3,185,98.3
159,0,10117,Bob Heintz,1.64,3,183,98.3
160,0,20498,Briny Baird,1.67,4,240,98.3
160,0,21753,Brian Davis,1.67,3,180,98.3
160,0,23497,Tag Ridings,1.67,4,240,98.3
163,0,23725,Brendan Jones,1.70,3,176,98.3
164,0,01724,Jeff Maggert,1.71,3,175,98.2
165,0,26420,Richard Johnson,1.74,2,115,98.2
166,0,01381,Fred Funk,1.79,4,224,98.2
166,0,23349,Charles Warren,1.79,4,223,98.2
168,0,01226,Fred Couples,1.80,2,111,98.2
168,0,20766,Padraig Harrington,1.80,2,111,98.2
170,0,06527,Steve Stricker,1.81,3,166,98.1
171,0,22295,Darron Stiles,1.85,4,216,98.1
172,0,19881,Robert Damron,1.90,4,211,98.1
172,0,22405,Justin Rose,1.90,4,210,98.1
174,0,06515,Shaun Micheel,1.92,3,156,98.0
175,0,12652,Cameron Beckman,1.94,4,206,98.0
176,0,21731,Freddie Jacobson,1.95,3,154,98.0
177,0,07867,Woody Austin,2.01,5,249,97.9
178,0,12662,Thomas Levet,2.02,2,99,97.9
179,0,01945,Kenny Perry,2.04,4,196,97.9
180,0,24925,Jonathan Byrd,2.05,5,244,97.9
181,0,21961,Charles Howell III,2.11,4,190,97.8
182,0,20396,Lee Westwood,2.13,2,94,97.8
183,0,20623,Gavin Coles,2.14,4,187,97.8
