RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
1,0,21633,Steve Allan,66,79
2,0,21959,Ted Purdy,58,67
3,0,02106,Chris Smith,57,65
4,0,23623,Bo Van Pelt,55,62
5,0,02101,Joey Sindelar,52,57
6,0,26287,Roland Thatcher,50,64
7,0,24925,Jonathan Byrd,49,61
7,0,06621,Joe Durant,49,62
9,0,23353,J.J. Henry,47,55
10,0,01766,Billy Mayfair,45,64
11,0,06332,Neal Lancaster,44,55
12,0,20498,Briny Baird,43,52
12,0,24912,Will MacKenzie,43,58
14,0,20548,Hidemichi Tanaka,42,53
15,0,01035,Tommy Armour III,41,51
15,0,22913,John Rollins,41,49
15,0,06595,Kevin Sutherland,41,46
18,0,21805,Harrison Frazar,40,49
18,0,20378,Mathias Grönberg,40,49
18,0,20382,Stephen Leaney,40,46
18,0,01797,Rocco Mediate,40,49
18,0,24140,Sean O'Hair,40,56
18,0,01945,Kenny Perry,40,45
24,0,12823,Carlos Franco,39,48
24,0,11032,Frank Lickliter II,39,52
24,0,20691,Greg Owen,39,46
24,0,21951,Joey Snyder III,39,47
24,0,23325,Vaughn Taylor,39,52
29,0,24290,D.J. Brigman,38,55
29,0,23063,Scott Hend,38,63
29,0,01948,Tim Petrovic,38,43
29,0,20645,John Senden,38,41
29,0,23349,Charles Warren,38,54
34,0,12652,Cameron Beckman,37,51
34,0,28088,Matt Davidson,37,43
34,0,06034,Marco Dawson,37,44
34,0,26758,David Hearn,37,52
34,0,23725,Brendan Jones,37,52
34,0,22405,Justin Rose,37,54
40,0,21753,Brian Davis,36,54
40,0,22293,Heath Slocum,36,45
40,0,02104,Jeff Sluman,36,41
40,0,26679,Kevin Stadler,36,51
40,0,08385,Omar Uresti,36,46
40,0,02246,Duffy Waldorf,36,42
46,0,19881,Robert Damron,35,46
46,0,12782,Tim Herron,35,41
46,0,22548,Patrick Sheehan,35,45
46,0,23322,Brett Wetterich,35,50
50,0,07867,Woody Austin,34,59
50,0,19824,Craig Barlow,34,41
50,0,01127,Danny Briggs,34,43
50,0,07457,Steve Flesch,34,43
50,0,01685,J.L. Lewis,34,46
50,0,25396,Kevin Na,34,44
50,0,25240,D.A. Points,34,52
50,0,23497,Tag Ridings,34,44
58,0,06515,Shaun Micheel,33,37
58,0,10912,Craig Perks,33,40
58,0,25345,Carl Pettersson,33,43
58,0,23788,D.J. Trahan,33,48
62,0,20472,Alex Cejka,32,47
62,0,20850,Daniel Chopra,32,50
62,0,08725,Tom Gillis,32,37
62,0,25900,Lucas Glover,32,42
62,0,01577,Lee Janzen,32,40
62,0,23320,Ryan Palmer,32,40
62,0,24361,Pat Perez,32,47
62,0,06567,Vijay Singh,32,38
62,0,22295,Darron Stiles,32,42
71,0,10885,Robert Allenby,31,45
71,0,12510,Chad Campbell,31,41
71,0,01381,Fred Funk,31,42
71,0,01553,John Huston,31,49
71,0,23552,Hank Kuehne,31,42
71,0,01761,Len Mattiace,31,39
71,0,27095,Nick Watney,31,38
78,0,23540,Jason Allred,30,39
78,0,01142,Bart Bryant,30,36
78,0,08931,Glen Day,30,39
78,0,01388,Robert Gamez,30,39
78,0,01487,Jeff Hart,30,37
78,0,10962,Bradley Hughes,30,36
78,0,20094,Jonathan Kaye,30,35
78,0,01619,Skip Kendall,30,39
78,0,08993,Franklin Langham,30,35
78,0,01723,Andrew Magee,30,38
88,0,21209,Sergio Garcia,29,39
88,0,06573,Brandt Jobe,29,43
88,0,10733,Kent Jones,29,47
88,0,01707,Steve Lowery,29,47
88,0,12680,Shigeki Maruyama,29,35
93,0,01157,Tom Byrum,28,42
93,0,01161,Mark Calcavecchia,28,45
93,0,12826,Paul Claxton,28,35
93,0,10809,Jim Furyk,28,33
93,0,21806,Paul Gow,28,42
93,0,01941,Tom Pernice Jr.,28,35
93,0,23621,Rory Sabbatini,28,38
100,0,06197,Michael Allen,27,33
100,0,01024,Billy Andrade,27,37
100,0,07223,Brian Bateman,27,45
100,0,23409,James Driscoll,27,30
100,0,01320,Bob Estes,27,33
100,0,21961,Charles Howell III,27,37
100,0,24024,Zach Johnson,27,37
100,0,12662,Thomas Levet,27,37
100,0,01706,Davis Love III,27,33
100,0,24781,Hunter Mahan,27,42
100,0,21949,Joe Ogilvie,27,44
100,0,20572,Rod Pampling,27,33
100,0,20812,Tjaart van der Walt,27,33
113,0,01249,John Daly,26,32
113,0,24604,Hunter Haas,26,36
113,0,01473,Todd Hamilton,26,32
113,0,21350,Ryuji Imada,26,31
113,0,08075,Jerry Kelly,26,32
113,0,01724,Jeff Maggert,26,38
113,0,01810,Phil Mickelson,26,29
113,0,22046,Geoff Ogilvy,26,34
113,0,07749,Brett Quigley,26,37
113,0,21878,Mark Wilson,26,34
123,0,06004,Stephen Ames,25,29
123,0,22371,Aaron Baddeley,25,33
123,0,19972,José Coceres,25,40
123,0,19846,Brian Gay,25,35
123,0,24980,Scott Gutschewski,25,34
123,0,06575,Dudley Hart,25,34
123,0,20433,Mark Hensby,25,30
123,0,01927,Dennis Paulson,25,33
123,0,20127,Chris Riley,25,30
132,0,08545,Glen Hnatiuk,24,31
132,0,02206,David Toms,24,30
134,0,23614,Rich Beem,23,29
134,0,06599,John Elliott,23,30
134,0,20121,Todd Fischer,23,29
134,0,10585,Scott McCarron,23,29
134,0,12602,Dean Wilson,23,31
139,0,23036,Chris Anderson,22,26
139,0,01139,Olin Browne,22,31
139,0,01175,Jim Carter,22,29
139,0,22621,Ben Curtis,22,25
139,0,01361,Dan Forsman,22,29
139,0,01418,Bill Glasson,22,24
139,0,10117,Bob Heintz,22,34
139,0,01677,Tom Lehman,22,26
139,0,10860,Justin Leonard,22,26
139,0,01823,Larry Mize,22,26
139,0,20628,Arron Oberholser,22,27
139,0,12454,Mario Tiziani,22,30
139,0,02223,Bob Tway,22,25
139,0,02239,Scott Verplank,22,31
139,0,10425,Jay Williamson,22,27
154,0,20098,Stuart Appleby,21,28
154,0,01042,Paul Azinger,21,27
154,0,08123,Jeff Brehaut,21,26
154,0,01226,Fred Couples,21,29
154,0,01599,Steve Jones,21,29
154,0,20502,Michael Long,21,35
154,0,20474,Phillip Price,21,25
161,0,20099,Doug Barron,20,26
161,0,24507,Jason Bohn,20,33
161,0,01132,Mark Brooks,20,32
161,0,24357,K.J. Choi,20,25
161,0,23541,Ben Crane,20,23
161,0,26420,Richard Johnson,20,24
161,0,23108,Matt Kuchar,20,27
161,0,20663,Brenden Pappas,20,24
161,0,12660,Jesper Parnevik,20,21
161,0,01928,Corey Pavin,20,26
161,0,25847,Rob Rashell,20,25
161,0,20396,Lee Westwood,20,23
161,0,20160,Charlie Wi,20,26
174,0,20623,Gavin Coles,19,30
174,0,10201,Matt Gogel,19,27
174,0,01666,Bernhard Langer,19,28
174,0,24502,Adam Scott,19,28
174,0,10423,Mike Weir,19,27
179,0,01219,John Cook,18,20
179,0,02010,Loren Roberts,18,20
181,0,21407,Arjun Atwal,17,22
181,0,01313,Steve Elkington,17,26
181,0,01887,Mark O'Meara,17,23
181,0,21498,Hideto Tanihara,17,23
181,0,08793,Tiger Woods,17,21
186,0,23135,Tim Clark,16,32
186,0,01329,Brad Faxon,16,18
186,0,08537,J.P. Hayes,16,27
186,0,21731,Freddie Jacobson,16,26
186,0,06527,Steve Stricker,16,21
191,0,01457,Jay Haas,15,18
191,0,20766,Padraig Harrington,15,19
191,0,20634,Peter Lonard,15,27
194,0,24227,Justin Bolli,14,22
194,0,20229,Stewart Cink,14,19
194,0,06373,José María Olazábal,14,15
194,0,24138,Ian Poulter,14,19
194,0,02214,Kirk Triplett,14,19
199,0,06251,Chris DiMarco,13,20
200,0,23983,Luke Donald,12,17
200,0,12645,Brent Geiberger,12,14
202,0,20157,Retief Goosen,11,14
