RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,23353,J.J. Henry,11.44,984,86
2,0,28500,Martin Flores,11.10,899,81
3,0,19803,Ryan Armour,11.02,650,59
4,0,29420,Billy Horschel,10.97,943,86
5,0,29476,Kyle Reifers,10.92,961,88
6,0,31557,Jim Herman,10.87,815,75
7,0,29485,Brett Stegmaier,10.84,824,76
8,0,23320,Ryan Palmer,10.83,574,53
9,0,34264,Hudson Swafford,10.77,969,90
10,0,12510,Chad Campbell,10.76,1044,97
11,0,27436,Graham DeLaet,10.74,816,76
11,0,36801,Mark Hubbard,10.74,795,74
11,0,30692,Scott Stallings,10.74,827,77
14,0,26289,Boo Weekley,10.70,781,73
15,0,24507,Jason Bohn,10.68,758,71
16,0,25900,Lucas Glover,10.67,960,90
17,0,31202,William McGirt,10.66,885,83
17,0,25240,D.A. Points,10.66,725,68
19,0,35450,Patrick Cantlay,10.63,510,48
20,0,20572,Rod Pampling,10.61,753,71
21,0,30926,Chris Kirk,10.59,879,83
22,0,20472,Alex Cejka,10.58,815,77
23,0,27095,Nick Watney,10.57,729,69
24,0,22046,Geoff Ogilvy,10.56,760,72
25,0,22056,Cameron Percy,10.54,685,65
25,0,26951,Johnson Wagner,10.54,664,63
27,0,34021,Bud Cauley,10.53,927,88
27,0,10809,Jim Furyk,10.53,537,51
27,0,27064,Jhonattan Vegas,10.53,948,90
27,0,31323,Gary Woodland,10.53,937,89
31,0,21961,Charles Howell III,10.52,863,82
32,0,36699,Patrick Rodgers,10.51,778,74
33,0,39324,J.J. Spaun,10.50,903,86
34,0,32448,James Hahn,10.49,1007,96
34,0,33204,Shane Lowry,10.49,514,49
34,0,37189,Harold Varner III,10.49,1039,99
37,0,28420,Ryan Brehm,10.47,806,77
37,0,24357,K.J. Choi,10.47,691,66
37,0,29908,C.T. Pan,10.47,900,86
37,0,33418,Shawn Stefani,10.47,712,68
41,0,23541,Ben Crane,10.46,826,79
41,0,30110,Kyle Stanley,10.46,1046,100
43,0,28093,Miguel Angel Carballo,10.44,595,57
43,0,34098,Russell Henley,10.44,1013,97
43,0,46732,Rick Lamb,10.44,522,50
46,0,30944,Jason Kokrak,10.43,991,95
46,0,25818,Scott Piercy,10.43,699,67
48,0,27466,Spencer Levin,10.42,886,85
48,0,27129,Luke List,10.42,1021,98
50,0,33141,Keegan Bradley,10.41,1062,102
51,0,29974,Branden Grace,10.40,655,63
52,0,47128,Richy Werenski,10.39,769,74
53,0,24358,Robert Garrigus,10.38,747,72
53,0,24924,Bill Haas,10.38,882,85
53,0,35300,Andrew Loupe,10.38,540,52
56,0,20104,Ken Duke,10.37,736,71
56,0,29725,Tony Finau,10.37,1078,104
56,0,28679,Fabián Gómez,10.37,612,59
56,0,22986,Søren Kjeldsen,10.37,508,49
56,0,46501,Ollie Schniederjans,10.37,902,87
56,0,29518,Brendan Steele,10.37,871,84
62,0,25364,Paul Casey,10.36,932,90
62,0,22405,Justin Rose,10.36,663,64
64,0,35879,Kelly Kraft,10.35,735,71
64,0,25834,Daniel Summerhays,10.35,973,94
66,0,21209,Sergio Garcia,10.34,641,62
66,0,26758,David Hearn,10.34,879,85
68,0,20229,Stewart Cink,10.33,961,93
68,0,24502,Adam Scott,10.33,599,58
68,0,28132,Tyrone Van Aswegen,10.33,1002,97
71,0,20771,Steven Alker,10.32,650,63
71,0,33413,Ben Martin,10.32,815,79
73,0,27214,Kevin Streelman,10.31,907,88
74,0,31646,Emiliano Grillo,10.29,895,87
75,0,46440,Smylie Kaufman,10.28,730,71
76,0,33120,Mark Anderson,10.27,534,52
77,0,20157,Retief Goosen,10.26,472,46
77,0,25493,Nick Taylor,10.26,975,95
79,0,47959,Bryson DeChambeau,10.25,912,89
79,0,23621,Rory Sabbatini,10.25,666,65
81,0,30191,Julián Etulain,10.24,645,63
81,0,33122,Russell Knox,10.24,717,70
81,0,27936,Martin Laird,10.24,850,83
81,0,32640,Troy Merritt,10.24,778,76
81,0,31560,Brian Stuard,10.24,891,87
86,0,12716,Charley Hoffman,10.23,1105,108
86,0,27974,Sung Kang,10.23,1043,102
86,0,26851,Marc Leishman,10.23,921,90
89,0,46601,Trey Mullinax,10.22,838,82
90,0,26476,Chez Reavie,10.21,970,95
91,0,26596,Ryan Moore,10.20,806,79
91,0,32150,Michael Thompson,10.20,571,56
93,0,24140,Sean O'Hair,10.19,856,84
94,0,25274,Steven Bowditch,10.18,560,55
94,0,32200,Roberto Castro,10.18,692,68
94,0,34174,John Huh,10.18,896,88
97,0,24781,Hunter Mahan,10.17,722,71
97,0,34431,Robert Streb,10.17,956,94
99,0,29926,Danny Lee,10.16,904,89
99,0,26329,Louis Oosthuizen,10.16,630,62
99,0,25804,Bubba Watson,10.16,640,63
102,0,24846,Ricky Barnes,10.14,933,92
102,0,34099,Harris English,10.14,771,76
102,0,30925,Dustin Johnson,10.14,710,70
102,0,29461,Jamie Lovemark,10.14,973,96
102,0,49771,J.T. Poston,10.14,882,87
102,0,23497,Tag Ridings,10.14,598,59
102,0,32333,Kevin Tway,10.14,892,88
109,0,29740,Brad Fritsch,10.13,527,52
109,0,35506,Mackenzie Hughes,10.13,1053,104
111,0,30852,Ryo Ishikawa,10.11,566,56
111,0,48081,Xander Schauffele,10.11,930,92
113,0,23983,Luke Donald,10.10,485,48
113,0,06522,Ernie Els,10.10,525,52
115,0,39975,Michael Kim,10.08,907,90
115,0,23325,Vaughn Taylor,10.08,847,84
117,0,27958,Ryan Blaum,10.07,967,96
117,0,32366,Kevin Chappell,10.07,906,90
117,0,23800,Bryce Molder,10.07,745,74
120,0,34358,Jonathan Randolph,10.06,634,63
121,0,40058,Zac Blair,10.05,995,99
121,0,31416,Derek Fathauer,10.05,754,75
121,0,29478,Kevin Kisner,10.05,985,98
121,0,32757,Patton Kizzire,10.05,764,76
121,0,27963,Chris Stroud,10.05,593,59
121,0,33419,Cameron Tringale,10.05,834,83
127,0,26499,Rafa Cabrera Bello,10.03,602,60
128,0,26300,Matt Jones,10.02,561,56
129,0,35545,Blayne Barber,10.01,711,71
129,0,23108,Matt Kuchar,10.01,921,92
129,0,25198,Francesco Molinari,10.01,721,72
132,0,33948,Byeong Hun An,10.00,720,72
132,0,39954,Cody Gribble,10.00,770,77
134,0,40026,Daniel Berger,9.99,859,86
134,0,19846,Brian Gay,9.99,779,78
136,0,22371,Aaron Baddeley,9.98,569,57
