RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
32,0,28237,Rory McIlroy,62.57,117,187,-120,-5.00
32,0,25396,Kevin Na,62.57,107,171,-115,-13.00
34,0,29725,Tony Finau,62.43,108,173,-117,-4.00
35,0,47483,Will Zalatoris,62.28,104,167,-114,-9.00
36,0,39977,Max Homa,62.18,97,156,-105,-12.00
37,0,34099,Harris English,62.04,134,216,-144,-13.00
38,0,26300,Matt Jones,62.00,124,200,-130,-4.00
39,0,27644,Brian Harman,61.93,122,197,-127,-27.00
40,0,19846,Brian Gay,61.90,65,105,-74,-12.00
40,0,34466,Peter Malnati,61.90,65,105,-68,-24.00
40,0,24138,Ian Poulter,61.90,65,105,-69,-11.00
43,0,33399,Adam Hadwin,61.64,90,146,-98,-1.00
44,0,45526,Abraham Ancer,61.62,114,185,-118,-24.00
45,0,27649,Brandt Snedeker,61.60,77,125,-83,-35.00
46,0,30944,Jason Kokrak,61.39,124,202,-130,-6.00
47,0,37455,Si Woo Kim,61.33,138,225,-147,-2.00
48,0,49964,Aaron Wise,60.99,111,182,-117,-5.00
49,0,50525,Collin Morikawa,60.82,104,171,-108,-11.00
50,0,22405,Justin Rose,60.71,51,84,-57,-4.00
51,0,36871,Matthew NeSmith,60.68,125,206,-132,-5.00
52,0,24924,Bill Haas,60.61,40,66,-41,-7.00
53,0,48887,Matt Wallace,60.53,46,76,-46,-7.00
54,0,52372,Cameron Champ,60.50,121,200,-130,+16.00
55,0,35506,Mackenzie Hughes,60.37,99,164,-106,-2.00
56,0,39971,Sungjae Im,60.33,181,300,-196,-5.00
57,0,45486,Joaquin Niemann,60.32,149,247,-156,-8.00
58,0,49298,Kramer Hickok,60.17,71,118,-75,+3.00
59,0,29479,Scott Brown,60.14,89,148,-94,+6.00
60,0,27064,Jhonattan Vegas,60.12,101,168,-106,+6.00
61,0,32757,Patton Kizzire,60.10,125,208,-137,-37.00
62,0,30927,Brendon Todd,60.00,69,115,-79,-28.00
63,0,31420,Anirban Lahiri,59.83,70,117,-77,-12.00
64,0,27936,Martin Laird,59.74,92,154,-100,-3.00
65,0,33490,Bo Hoag,59.73,89,149,-95,-24.00
66,0,33204,Shane Lowry,59.69,77,129,-80,-14.00
66,0,32640,Troy Merritt,59.69,77,129,-86,-17.00
68,0,34255,Joseph Bramlett,59.60,90,151,-98,+9.00
69,0,27129,Luke List,59.55,131,220,-143,+6.00
70,0,35461,Beau Hossler,59.36,111,187,-117,+4.00
71,0,34563,Chesson Hadley,59.32,70,118,-74,+5.00
72,0,46717,Viktor Hovland,59.02,121,205,-123,-16.00
73,0,33667,Carlos Ortiz,58.93,132,224,-147,-3.00
74,0,27349,Alex Noren,58.85,113,192,-118,-11.00
75,0,35310,Lanto Griffin,58.82,110,187,-119,-17.00
75,0,29420,Billy Horschel,58.82,100,170,-107,-11.00
75,0,24502,Adam Scott,58.82,80,136,-87,+2.00
78,0,32448,James Hahn,58.78,77,131,-83,-4.00
79,0,25818,Scott Piercy,58.72,101,172,-108,+4.00
80,0,01810,Phil Mickelson,58.71,91,155,-92,+9.00
81,0,35532,Tom Hoge,58.60,109,186,-117,-23.00
82,0,34174,John Huh,58.59,58,99,-62,-11.00
83,0,33141,Keegan Bradley,58.42,118,202,-125,-8.00
84,0,21961,Charles Howell III,58.40,73,125,-76,-10.00
85,0,35449,Adam Long,58.39,80,137,-85,E
85,0,26329,Louis Oosthuizen,58.39,80,137,-89,-24.00
87,0,32618,Rhein Gibson,58.33,35,60,-37,-1.00
87,0,46402,Talor Gooch,58.33,126,216,-133,-6.00
87,0,34098,Russell Henley,58.33,91,156,-98,-17.00
90,0,49960,Sepp Straka,58.25,113,194,-120,-7.00
91,0,33413,Ben Martin,58.23,46,79,-47,-4.00
92,0,20229,Stewart Cink,58.20,110,189,-118,-5.00
93,0,32139,Danny Willett,58.18,32,55,-34,-5.00
94,0,26331,Charl Schwartzel,58.16,114,196,-121,+3.00
95,0,20396,Lee Westwood,57.98,69,119,-71,+6.00
96,0,22056,Cameron Percy,57.89,66,114,-71,-10.00
97,0,36699,Patrick Rodgers,57.84,118,204,-127,-4.00
98,0,40098,Matt Fitzpatrick,57.82,85,147,-92,-2.00
99,0,34363,Tyrrell Hatton,57.80,63,109,-66,-2.00
100,0,21209,Sergio Garcia,57.77,119,206,-130,-8.00
101,0,35658,Kris Ventura,57.69,75,130,-82,+6.00
102,0,47993,Denny McCarthy,57.42,89,155,-94,-18.00
103,0,51766,Wyndham Clark,57.39,101,176,-108,+12.00
104,0,29974,Branden Grace,57.36,74,129,-76,-5.00
105,0,46550,Brandon Hagy,57.34,82,143,-87,+8.00
106,0,35104,Tom Lewis,57.32,90,157,-94,-9.00
107,0,32791,K.H. Lee,57.27,130,227,-142,+3.00
108,0,25686,Jason Dufner,57.26,67,117,-70,-22.00
109,0,19803,Ryan Armour,57.14,64,112,-68,-21.00
109,0,40042,Tyler McCumber,57.14,80,140,-84,-1.00
109,0,29908,C.T. Pan,57.14,80,140,-85,-1.00
112,0,22371,Aaron Baddeley,56.92,37,65,-40,-10.00
113,0,26499,Rafa Cabrera Bello,56.88,62,109,-67,-4.00
114,0,31646,Emiliano Grillo,56.85,83,146,-88,+3.00
115,0,32150,Michael Thompson,56.83,79,139,-85,-1.00
116,0,27556,Ted Potter Jr.,56.76,63,111,-70,-7.00
117,0,37189,Harold Varner III,56.74,101,178,-109,-9.00
118,0,34431,Robert Streb,56.62,77,136,-83,-2.00
119,0,28089,Jason Day,56.58,86,152,-89,+1.00
120,0,46441,Robby Shelton,56.52,91,161,-93,+5.00
121,0,29221,Webb Simpson,56.44,92,163,-99,-17.00
122,0,24024,Zach Johnson,56.39,75,133,-78,-8.00
123,0,39997,Corey Conners,56.38,106,188,-114,-15.00
123,0,34046,Jordan Spieth,56.38,106,188,-115,-15.00
123,0,25493,Nick Taylor,56.38,106,188,-117,-8.00
126,0,12716,Charley Hoffman,56.35,111,197,-119,-20.00
127,0,32816,Satoshi Kodaira,56.34,80,142,-83,-6.00
127,0,29926,Danny Lee,56.34,80,142,-84,+10.00
129,0,32070,Rafael Campos,56.31,58,103,-60,+6.00
130,0,25804,Bubba Watson,56.29,94,167,-102,E
131,0,34076,Joel Dahmen,56.20,77,137,-78,-1.00
132,0,48045,Michael Gellerman,56.06,37,66,-38,-1.00
132,0,34256,Andrew Putnam,56.06,74,132,-74,-34.00
132,0,23621,Rory Sabbatini,56.06,74,132,-79,-10.00
135,0,26758,David Hearn,56.00,28,50,-30,-16.00
136,0,27141,J.B. Holmes,55.96,61,109,-63,-4.00
137,0,49771,J.T. Poston,55.90,109,195,-121,+2.00
138,0,28679,Fabián Gómez,55.77,29,52,-30,-2.00
139,0,48822,Sebastián Muñoz,55.75,126,226,-133,-14.00
140,0,32102,Rickie Fowler,55.71,78,140,-79,-9.00
141,0,30925,Dustin Johnson,55.68,98,176,-107,-2.00
142,0,24357,K.J. Choi,55.56,25,45,-26,-21.00
143,0,39975,Michael Kim,55.45,56,101,-62,+2.00
144,0,33122,Russell Knox,55.41,82,148,-88,-6.00
145,0,31557,Jim Herman,55.36,62,112,-66,-14.00
146,0,31323,Gary Woodland,55.33,83,150,-88,+6.00
147,0,56762,Will Gordon,55.32,104,188,-110,+13.00
148,0,29268,Bronson Burgoon,55.30,73,132,-74,+4.00
149,0,27554,Scott Harrington,55.26,84,152,-95,+8.00
150,0,34314,Sebastian Cappelen,55.13,43,78,-47,-4.00
151,0,23325,Vaughn Taylor,55.06,49,89,-56,-33.00
152,0,29478,Kevin Kisner,55.04,71,129,-78,-11.00
153,0,23623,Bo Van Pelt,54.95,61,111,-66,-22.00
154,0,24140,Sean O'Hair,54.84,51,93,-53,-10.00
155,0,39546,Keith Mitchell,54.74,104,190,-110,-1.00
156,0,39953,Chase Seiffert,54.70,64,117,-67,-10.00
157,0,23108,Matt Kuchar,54.55,66,121,-70,-12.00
158,0,51894,Vince Whaley,54.36,81,149,-89,-3.00
159,0,28775,Nate Lashley,54.31,63,116,-68,+1.00
160,0,29535,Brice Garnett,54.26,70,129,-78,-21.00
161,0,33486,Roger Sloan,54.01,74,137,-80,-9.00
162,0,32662,Michael Gligic,53.90,76,141,-82,-7.00
163,0,46442,Maverick McNealy,53.70,87,162,-91,-17.00
164,0,30911,Tommy Fleetwood,53.66,66,123,-70,+4.00
165,0,25900,Lucas Glover,53.41,94,176,-97,-11.00
166,0,46435,Austin Cook,53.10,60,113,-64,-16.00
166,0,26476,Chez Reavie,53.10,60,113,-62,-8.00
168,0,29518,Brendan Steele,52.98,80,151,-86,+1.00
169,0,33120,Mark Anderson,52.86,37,70,-39,-15.00
170,0,27214,Kevin Streelman,52.78,95,180,-101,-23.00
170,0,35617,Martin Trainer,52.78,57,108,-62,+8.00
172,0,30163,Henrik Norlander,52.60,91,173,-101,-5.00
173,0,32254,Xinjun Zhang,52.58,51,97,-52,+4.00
174,0,25632,Jimmy Walker,52.42,65,124,-71,-1.00
175,0,47128,Richy Werenski,52.26,104,199,-114,-14.00
176,0,33410,Andrew Landry,51.64,63,122,-67,-3.00
177,0,37275,Sam Ryder,51.63,79,153,-88,+1.00
178,0,29970,Dylan Frittelli,51.59,81,157,-83,+14.00
178,0,26851,Marc Leishman,51.59,81,157,-87,-15.00
180,0,39324,J.J. Spaun,51.49,52,101,-53,-17.00
181,0,27095,Nick Watney,51.32,39,76,-43,+5.00
182,0,23788,D.J. Trahan,50.86,59,116,-63,E
183,0,30110,Kyle Stanley,50.75,68,134,-75,+2.00
184,0,30692,Scott Stallings,50.64,79,156,-87,-6.00
185,0,24781,Hunter Mahan,50.56,45,89,-50,+2.00
186,0,30926,Chris Kirk,50.34,75,149,-78,-3.00
187,0,27974,Sung Kang,50.00,75,150,-80,+20.00
187,0,34213,Grayson Murray,50.00,45,90,-49,+13.00
187,0,32333,Kevin Tway,50.00,61,122,-67,-12.00
190,0,33948,Byeong Hun An,49.45,90,182,-96,+2.00
191,0,35230,Nelson Ledesma,49.32,36,73,-41,-2.00
192,0,53165,Doc Redman,49.31,71,144,-74,-8.00
193,0,28420,Ryan Brehm,48.15,52,108,-53,+10.00
194,0,45609,Tyler Duncan,47.75,85,178,-90,E
195,0,33404,Chris Baker,46.75,36,77,-36,+3.00
196,0,23983,Luke Donald,41.67,30,72,-32,-18.00
