RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
162,0,23204,Gary Christian,166.6,5104784000,851
162,0,27936,Martin Laird,166.6,3537636000,590
162,0,25572,Graeme McDowell,166.6,2495296000,416
165,0,20104,Ken Duke,166.7,6068156000,1011
165,0,24781,Hunter Mahan,166.7,4477074000,746
167,0,08075,Jerry Kelly,166.9,5058470000,842
168,0,24925,Jonathan Byrd,167.1,3885630000,646
168,0,34174,John Huh,167.1,5671625000,943
168,0,29221,Webb Simpson,167.1,4342456000,722
171,0,21528,Henrik Stenson,167.2,2889129000,480
172,0,20593,Greg Chalmers,167.3,5268698000,875
172,0,06036,Scott Dunlap,167.3,3186847000,529
172,0,24924,Bill Haas,167.3,4301021000,714
175,0,21209,Sergio Garcia,167.7,3030703000,502
175,0,26331,Charl Schwartzel,167.7,2722959000,451
177,0,01766,Billy Mayfair,167.8,5550047000,919
177,0,26679,Kevin Stadler,167.8,4960591000,821
179,0,25240,D.A. Points,167.9,5384432000,891
179,0,22405,Justin Rose,167.9,3747185000,620
179,0,20645,John Senden,167.9,4284810000,709
182,0,01941,Tom Pernice Jr.,168.0,3549193000,587
183,0,12510,Chad Campbell,168.2,5045204000,833
184,0,25562,Andres Romero,168.4,3533568000,583
185,0,23409,James Driscoll,168.6,4716117000,777
185,0,24604,Hunter Haas,168.6,3593242000,592
187,0,24024,Zach Johnson,168.9,5161179000,849
188,0,20396,Lee Westwood,169.0,2616629000,430
189,0,23718,Nathan Green,169.2,3885790000,638
190,0,24490,George McNeill,169.7,4929659000,807
190,0,25396,Kevin Na,169.7,4564194000,747
