RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,20498,Briny Baird,-137,4.63,1845
2,0,25345,Carl Pettersson,-134,4.61,1715
3,0,24924,Bill Haas,-131,4.56,1500
3,0,23349,Charles Warren,-131,4.60,1625
5,0,06567,Vijay Singh,-129,4.56,1475
6,0,28158,Steve Marino,-128,4.63,1715
7,0,23718,Nathan Green,-122,4.62,1600
8,0,01161,Mark Calcavecchia,-121,4.57,1420
8,0,20105,Jeff Gove,-121,4.65,1705
10,0,12716,Charley Hoffman,-120,4.62,1585
10,0,20645,John Senden,-120,4.61,1535
12,0,10733,Kent Jones,-119,4.64,1635
13,0,12652,Cameron Beckman,-118,4.63,1590
13,0,01810,Phil Mickelson,-118,4.45,1080
13,0,21949,Joe Ogilvie,-118,4.63,1595
13,0,21959,Ted Purdy,-118,4.65,1665
17,0,25900,Lucas Glover,-117,4.64,1605
17,0,26951,Johnson Wagner,-117,4.64,1615
19,0,01948,Tim Petrovic,-116,4.65,1645
19,0,23623,Bo Van Pelt,-116,4.63,1580
21,0,20160,Charlie Wi,-115,4.61,1485
22,0,20850,Daniel Chopra,-114,4.68,1785
23,0,25804,Bubba Watson,-112,4.58,1320
24,0,20472,Alex Cejka,-111,4.57,1300
24,0,20378,Mathias Grönberg,-111,4.65,1570
24,0,21350,Ryuji Imada,-111,4.67,1690
24,0,24140,Sean O'Hair,-111,4.63,1515
24,0,01941,Tom Pernice Jr.,-111,4.66,1615
29,0,24912,Will MacKenzie,-109,4.65,1560
30,0,01766,Billy Mayfair,-108,4.64,1480
31,0,22371,Aaron Baddeley,-107,4.56,1205
31,0,25396,Kevin Na,-107,4.61,1380
31,0,22293,Heath Slocum,-107,4.64,1505
34,0,10885,Robert Allenby,-106,4.60,1315
34,0,27649,Brandt Snedeker,-106,4.66,1560
36,0,20574,Mathew Goggin,-104,4.66,1540
37,0,23614,Rich Beem,-103,4.63,1385
37,0,20572,Rod Pampling,-103,4.61,1320
37,0,06595,Kevin Sutherland,-103,4.63,1375
40,0,19803,Ryan Armour,-102,4.70,1695
40,0,01320,Bob Estes,-102,4.63,1385
40,0,21961,Charles Howell III,-102,4.62,1330
40,0,08075,Jerry Kelly,-102,4.65,1470
40,0,26596,Ryan Moore,-102,4.65,1475
40,0,12660,Jesper Parnevik,-102,4.64,1425
40,0,22913,John Rollins,-102,4.67,1535
47,0,24925,Jonathan Byrd,-101,4.56,1145
48,0,07547,Craig Kanada,-100,4.72,1765
48,0,29718,Anthony Kim,-100,4.64,1395
48,0,23325,Vaughn Taylor,-100,4.64,1405
48,0,23788,D.J. Trahan,-100,4.68,1565
52,0,24358,Robert Garrigus,-99,4.68,1565
53,0,20104,Ken Duke,-98,4.73,1825
53,0,27095,Nick Watney,-98,4.65,1385
55,0,07457,Steve Flesch,-97,4.69,1550
55,0,27933,John Merrick,-97,4.67,1470
57,0,11032,Frank Lickliter II,-96,4.68,1480
57,0,24781,Hunter Mahan,-96,4.63,1310
57,0,02223,Bob Tway,-96,4.71,1650
60,0,24357,K.J. Choi,-95,4.63,1280
60,0,22892,Jason Gore,-95,4.67,1425
60,0,28486,Michael Putnam,-95,4.68,1490
63,0,01024,Billy Andrade,-94,4.68,1475
63,0,21753,Brian Davis,-94,4.71,1635
63,0,19846,Brian Gay,-94,4.73,1710
63,0,23108,Matt Kuchar,-94,4.65,1350
67,0,10809,Jim Furyk,-93,4.62,1235
67,0,23353,J.J. Henry,-93,4.63,1255
67,0,12705,Cliff Kresge,-93,4.72,1650
70,0,27120,Troy Matteson,-92,4.66,1350
71,0,23613,Rich Barcelo,-91,4.65,1310
71,0,25686,Jason Dufner,-91,4.71,1595
71,0,24361,Pat Perez,-91,4.60,1140
71,0,08793,Tiger Woods,-91,4.48,880
75,0,08537,J.P. Hayes,-90,4.69,1470
75,0,27060,John Mallinger,-90,4.71,1545
75,0,24490,George McNeill,-90,4.70,1520
78,0,21805,Harrison Frazar,-89,4.69,1425
78,0,12782,Tim Herron,-89,4.69,1450
78,0,22806,Doug LaBelle II,-89,4.73,1635
78,0,06527,Steve Stricker,-89,4.62,1160
82,0,01142,Bart Bryant,-88,4.68,1390
82,0,24449,Parker McLachlin,-88,4.68,1370
84,0,26679,Kevin Stadler,-87,4.72,1575
85,0,01313,Steve Elkington,-86,4.68,1360
86,0,01945,Kenny Perry,-84,4.67,1270
87,0,07363,Craig Bowden,-83,4.69,1325
87,0,20229,Stewart Cink,-83,4.68,1310
87,0,24502,Adam Scott,-83,4.60,1040
90,0,23048,Eric Axley,-82,4.76,1705
90,0,20623,Gavin Coles,-82,4.71,1410
90,0,23320,Ryan Palmer,-82,4.73,1500
93,0,21209,Sergio Garcia,-81,4.58,960
94,0,06197,Michael Allen,-80,4.67,1200
94,0,06621,Joe Durant,-80,4.70,1355
94,0,02246,Duffy Waldorf,-80,4.66,1185
94,0,23322,Brett Wetterich,-80,4.69,1305
94,0,25892,Steve Wheatcroft,-80,4.68,1235
99,0,24507,Jason Bohn,-79,4.55,885
99,0,01388,Robert Gamez,-79,4.72,1415
99,0,23621,Rory Sabbatini,-79,4.67,1185
102,0,23638,Brendon de Jonge,-78,4.69,1250
102,0,25190,Jeff Quinney,-78,4.74,1500
