RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,02230,Stan Utley,48.15,52,108
2,0,01533,P.H. Horgan III,46.67,84,180
3,0,01023,Jerry Anderson,46.30,75,162
4,0,01129,Bill Britton,44.44,128,288
4,0,01557,John Inman,44.44,136,306
6,0,01214,Frank Conner,43.98,95,216
7,0,02007,Larry Rinker,43.70,118,270
8,0,01378,David Frost,43.33,117,270
9,0,08537,J.P. Hayes,43.21,70,162
10,0,06090,Jim McGovern,42.81,131,306
11,0,01996,Mike Reid,42.46,107,252
12,0,01846,Jodie Mudd,42.42,84,198
13,0,01489,Steve Hart,42.31,99,234
14,0,01157,Tom Byrum,42.22,76,180
14,0,01443,Hubert Green,42.22,38,90
14,0,01553,John Huston,42.22,152,360
17,0,02242,Lanny Wadkins,42.16,129,306
18,0,06034,Marco Dawson,42.13,91,216
19,0,01724,Jeff Maggert,41.98,136,324
20,0,01468,Gary Hallberg,41.85,113,270
21,0,01261,Jay Delsing,41.83,128,306
22,0,06142,Mitch Adcock,41.67,75,180
23,0,01495,Morris Hatalsky,41.11,74,180
23,0,02279,Mark Wiebe,41.11,111,270
25,0,06040,John Ross,41.03,96,234
26,0,01040,Emlyn Aubrey,40.97,59,144
27,0,02063,Dave Schreyer,40.74,22,54
28,0,01887,Mark O'Meara,40.63,117,288
29,0,02206,David Toms,40.48,102,252
30,0,01235,Ben Crenshaw,40.28,116,288
30,0,02167,Mike Sullivan,40.28,87,216
32,0,01200,Keith Clearwater,40.21,152,378
33,0,01185,Brandel Chamblee,40.17,94,234
34,0,01577,Lee Janzen,40.00,144,360
34,0,06012,Greg Kraft,40.00,72,180
34,0,02225,Howard Twitty,40.00,108,270
37,0,01132,Mark Brooks,39.86,165,414
38,0,01408,Kelly Gibson,39.81,86,216
38,0,02131,Mike Springer,39.81,86,216
40,0,01701,Bob Lohr,39.74,93,234
41,0,01133,Billy Ray Brown,39.68,100,252
41,0,01876,Greg Norman,39.68,100,252
43,0,01072,Chip Beck,39.51,128,324
44,0,01196,Brian Claar,39.44,142,360
44,0,01943,Chris Perry,39.44,71,180
46,0,01457,Jay Haas,39.39,156,396
46,0,02303,Robert Wrenn,39.39,78,198
48,0,01388,Robert Gamez,39.32,92,234
49,0,01142,Bart Bryant,38.89,70,180
49,0,01181,Jon Chaffee,38.89,35,90
49,0,06599,John Elliott,38.89,28,72
49,0,01418,Bill Glasson,38.89,49,126
49,0,06575,Dudley Hart,38.89,119,306
49,0,08277,Greg Lesher,38.89,70,180
49,0,01978,Fran Quinn,38.89,49,126
49,0,02311,Kim Young,38.89,63,162
57,0,01226,Fred Couples,38.60,132,342
58,0,06124,Patrick Burke,38.56,118,306
59,0,01458,Jerry Haas,38.38,76,198
60,0,01706,Davis Love III,38.30,131,342
61,0,01755,Dick Mast,38.19,55,144
61,0,02095,Larry Silveira,38.19,55,144
63,0,01331,Rick Fehr,38.15,103,270
64,0,02010,Loren Roberts,38.10,144,378
65,0,01527,Scott Hoch,38.03,89,234
66,0,01014,Fulton Allem,38.01,130,342
67,0,01288,Ed Dougherty,37.85,109,288
68,0,01374,Robin Freeman,37.78,68,180
68,0,01522,Lon Hinkle,37.78,68,180
68,0,02298,Jim Woodward,37.78,68,180
71,0,02185,Lance Ten Broeck,37.72,129,342
72,0,01168,David Canipe,37.65,61,162
72,0,02246,Duffy Waldorf,37.65,122,324
72,0,06072,Greg Whisman,37.65,61,162
75,0,01475,Donnie Hammond,37.37,74,198
75,0,01891,David Ogrin,37.37,74,198
77,0,01934,Dave Peege,37.30,47,126
78,0,01320,Bob Estes,37.15,107,288
79,0,02094,Tony Sills,37.04,40,108
79,0,02104,Jeff Sluman,37.04,160,432
81,0,01946,Peter Persons,36.94,133,360
82,0,01823,Larry Mize,36.93,113,306
82,0,02146,Payne Stewart,36.93,113,306
84,0,01928,Corey Pavin,36.84,126,342
85,0,06150,Carl Cooper,36.81,53,144
86,0,01444,Ken Green,36.73,119,324
87,0,06284,Jim Hallet,36.67,132,360
88,0,06751,Chris Tucker,36.51,46,126
89,0,02267,D.A. Weibring,36.46,105,288
90,0,01329,Brad Faxon,36.42,118,324
90,0,01639,Kenny Knox,36.42,59,162
92,0,02292,Bob Wolcott,36.32,85,234
93,0,02090,Tom Sieckmann,36.27,111,306
94,0,01096,Phil Blackmar,36.11,91,252
94,0,01510,Nolan Henke,36.11,104,288
94,0,01569,Peter Jacobsen,36.11,117,324
94,0,01677,Tom Lehman,36.11,143,396
98,0,02099,Scott Simpson,35.90,84,234
99,0,01736,Roger Maltbie,35.86,71,198
99,0,01958,Dan Pohl,35.86,71,198
101,0,01771,Blaine McCallister,35.80,116,324
102,0,01143,Brad Bryant,35.71,135,378
103,0,06010,Brad Bell,35.56,32,90
104,0,01323,Brad Fabel,35.49,115,324
105,0,01353,Bruce Fleisher,35.45,134,378
106,0,02002,John Riegger,35.42,51,144
106,0,06048,Dicky Thompson,35.42,51,144
108,0,01837,Gil Morgan,35.38,121,342
109,0,01381,Fred Funk,35.35,140,396
110,0,06128,Steve Lamontagne,35.32,89,252
111,0,01926,Steve Pate,35.28,127,360
112,0,01385,Jim Gallagher Jr.,35.27,146,414
113,0,06122,Greg Hickman,35.19,38,108
113,0,01748,Doug Martin,35.19,57,162
113,0,02049,Gene Sauers,35.19,95,270
116,0,01766,Billy Mayfair,35.10,139,396
116,0,01968,Nick Price,35.10,139,396
118,0,01938,David Peoples,35.00,126,360
