RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,01214,Frank Conner,47.22,119,252
2,0,01458,Jerry Haas,44.44,96,216
2,0,01639,Kenny Knox,44.44,88,198
4,0,08537,J.P. Hayes,43.98,95,216
5,0,01129,Bill Britton,43.83,142,324
6,0,01495,Morris Hatalsky,43.06,93,216
6,0,06072,Greg Whisman,43.06,93,216
8,0,01533,P.H. Horgan III,42.42,84,198
9,0,02311,Kim Young,42.22,76,180
10,0,01724,Jeff Maggert,41.39,149,360
11,0,02010,Loren Roberts,41.30,171,414
12,0,06122,Greg Hickman,41.27,52,126
12,0,06383,E.J. Pfister,41.27,52,126
14,0,01331,Rick Fehr,41.23,141,342
15,0,01633,Tom Kite,40.82,169,414
16,0,01239,Michael Cunning,40.60,95,234
17,0,01072,Chip Beck,40.48,153,378
18,0,01378,David Frost,40.28,116,288
19,0,08277,Greg Lesher,40.08,101,252
20,0,01181,Jon Chaffee,40.00,36,90
21,0,01557,John Inman,39.95,151,378
22,0,01200,Keith Clearwater,39.86,165,414
23,0,01443,Hubert Green,39.81,43,108
23,0,01522,Lon Hinkle,39.81,86,216
25,0,06090,Jim McGovern,39.77,136,342
26,0,01891,David Ogrin,39.74,93,234
27,0,06010,Brad Bell,39.68,50,126
27,0,01928,Corey Pavin,39.68,150,378
27,0,02206,David Toms,39.68,100,252
30,0,02131,Mike Springer,39.63,107,270
31,0,01040,Emlyn Aubrey,39.44,71,180
32,0,02214,Kirk Triplett,39.39,78,198
33,0,06012,Greg Kraft,39.32,92,234
34,0,01414,Bob Gilder,39.20,127,324
35,0,02033,Dave Rummells,39.18,134,342
36,0,02101,Joey Sindelar,39.14,155,396
37,0,01093,Ronnie Black,38.89,147,378
37,0,01098,Jay Don Blake,38.89,105,270
37,0,01569,Peter Jacobsen,38.89,133,342
37,0,01682,Wayne Levi,38.89,133,342
37,0,01960,Don Pooley,38.89,84,216
37,0,06048,Dicky Thompson,38.89,70,180
37,0,02223,Bob Tway,38.89,91,234
44,0,02135,Mike Standly,38.64,153,396
45,0,01390,Buddy Gardner,38.49,97,252
