RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
123,0,20623,Gavin Coles,24,35
123,0,21806,Paul Gow,24,32
123,0,20628,Arron Oberholser,24,34
123,0,01948,Tim Petrovic,24,34
123,0,22913,John Rollins,24,27
123,0,06527,Steve Stricker,24,28
123,0,02206,David Toms,24,35
130,0,01042,Paul Azinger,23,30
130,0,20229,Stewart Cink,23,29
130,0,12680,Shigeki Maruyama,23,29
130,0,01797,Rocco Mediate,23,29
130,0,22046,Geoff Ogilvy,23,33
135,0,01035,Tommy Armour III,22,31
135,0,01098,Jay Don Blake,22,27
135,0,01132,Mark Brooks,22,30
135,0,20593,Greg Chalmers,22,28
135,0,10733,Kent Jones,22,30
140,0,23541,Ben Crane,21,30
140,0,06251,Chris DiMarco,21,23
140,0,23983,Luke Donald,21,28
140,0,23125,Brad Elder,21,22
140,0,20572,Rod Pampling,21,28
140,0,12660,Jesper Parnevik,21,25
140,0,07101,Dave Stockton Jr.,21,35
140,0,26489,Cameron Yancey,21,29
148,0,24356,Jason Buha,20,29
148,0,23135,Tim Clark,20,28
148,0,01378,David Frost,20,22
148,0,08725,Tom Gillis,20,39
148,0,01457,Jay Haas,20,24
148,0,20634,Peter Lonard,20,32
148,0,10585,Scott McCarron,20,24
148,0,01810,Phil Mickelson,20,26
148,0,01928,Corey Pavin,20,26
157,0,12388,Michael Clark II,19,31
157,0,01320,Bob Estes,19,25
157,0,26420,Richard Johnson,19,25
157,0,10860,Justin Leonard,19,21
157,0,01968,Nick Price,19,20
157,0,08793,Tiger Woods,19,25
157,0,20566,Kaname Yokoo,19,21
164,0,10809,Jim Furyk,18,18
164,0,06575,Dudley Hart,18,22
164,0,01569,Peter Jacobsen,18,27
164,0,01577,Lee Janzen,18,25
164,0,01706,Davis Love III,18,22
164,0,01761,Len Mattiace,18,21
164,0,10107,Deane Pappas,18,25
171,0,01249,John Daly,17,26
171,0,21209,Sergio Garcia,17,26
171,0,20157,Retief Goosen,17,21
171,0,08537,J.P. Hayes,17,22
171,0,20573,Scott Laycock,17,31
171,0,02002,John Riegger,17,21
177,0,21633,Steve Allan,16,19
177,0,22371,Aaron Baddeley,16,22
177,0,19825,Darren Clarke,16,19
177,0,01307,Joel Edwards,16,22
177,0,01666,Bernhard Langer,16,19
177,0,02239,Scott Verplank,16,25
183,0,06522,Ernie Els,15,20
183,0,10213,Dicky Pride,15,21
183,0,24502,Adam Scott,15,19
186,0,06617,Brian Henninger,14,17
186,0,01553,John Huston,14,26
188,0,12645,Brent Geiberger,13,17
189,0,02010,Loren Roberts,12,16
190,0,01226,Fred Couples,11,15
