RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,3335350
2,0,01139,Olin Browne,1716128
3,0,01142,Bart Bryant,1559915
4,0,01161,Mark Calcavecchia,1288302
5,0,23325,Vaughn Taylor,1163345
6,0,06251,Chris DiMarco,1101836
7,0,23541,Ben Crane,1100647
8,0,25900,Lucas Glover,1031121
9,0,24507,Jason Bohn,960111
10,0,01941,Tom Pernice Jr.,913939
11,0,12510,Chad Campbell,910653
12,0,01249,John Daly,867533
13,0,22892,Jason Gore,850860
14,0,07013,Wes Short Jr.,844688
15,0,01329,Brad Faxon,844125
16,0,12782,Tim Herron,837519
17,0,06573,Brandt Jobe,778898
18,0,01388,Robert Gamez,749892
19,0,10809,Jim Furyk,746933
20,0,22293,Heath Slocum,734705
21,0,21961,Charles Howell III,674977
22,0,26596,Ryan Moore,665270
23,0,21805,Harrison Frazar,661152
24,0,01706,Davis Love III,656383
25,0,23320,Ryan Palmer,633107
26,0,02239,Scott Verplank,607600
27,0,23497,Tag Ridings,574674
28,0,08075,Jerry Kelly,569381
29,0,01707,Steve Lowery,557881
30,0,23623,Bo Van Pelt,549416
31,0,02101,Joey Sindelar,546745
32,0,01945,Kenny Perry,524550
33,0,21959,Ted Purdy,510545
34,0,07867,Woody Austin,499603
35,0,24140,Sean O'Hair,475470
36,0,21878,Mark Wilson,473396
37,0,08123,Jeff Brehaut,461640
38,0,02206,David Toms,440800
39,0,01553,John Huston,427814
40,0,10860,Justin Leonard,419415
41,0,23353,J.J. Henry,370957
42,0,20229,Stewart Cink,349045
43,0,20094,Jonathan Kaye,348476
44,0,22295,Darron Stiles,336247
45,0,12602,Dean Wilson,333843
46,0,10733,Kent Jones,333668
47,0,01226,Fred Couples,332683
48,0,10117,Bob Heintz,322796
49,0,01766,Billy Mayfair,314840
50,0,24980,Scott Gutschewski,314478
51,0,06034,Marco Dawson,306769
52,0,23349,Charles Warren,298840
53,0,12652,Cameron Beckman,295420
54,0,20121,Todd Fischer,286431
55,0,02010,Loren Roberts,282000
56,0,01381,Fred Funk,278522
57,0,24925,Jonathan Byrd,278452
58,0,01797,Rocco Mediate,277978
59,0,27095,Nick Watney,277070
60,0,19824,Craig Barlow,251700
