RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
124,0,01823,Larry Mize,3.38,14,414
125,0,01685,J.L. Lewis,3.41,19,558
126,0,08993,Franklin Langham,3.45,18,522
127,0,06004,Stephen Ames,3.47,10,288
128,0,08385,Omar Uresti,3.49,22,630
129,0,01527,Scott Hoch,3.50,17,486
129,0,06332,Neal Lancaster,3.50,17,486
129,0,06090,Jim McGovern,3.50,17,486
132,0,01533,P.H. Horgan III,3.54,21,594
132,0,10962,Bradley Hughes,3.54,14,396
132,0,06315,Pete Jordan,3.54,21,594
135,0,01266,Clark Dennis,3.56,16,450
136,0,01072,Chip Beck,3.57,18,504
136,0,10860,Justin Leonard,3.57,18,504
138,0,08339,Spike McRoy,3.58,20,558
139,0,01098,Jay Don Blake,3.62,15,414
140,0,20099,Doug Barron,3.64,19,522
141,0,01006,John Adams,3.70,16,432
141,0,01361,Dan Forsman,3.70,14,378
141,0,01385,Jim Gallagher Jr.,3.70,18,486
141,0,02007,Larry Rinker,3.70,20,540
145,0,12782,Tim Herron,3.77,19,504
145,0,12755,Vance Veazey,3.77,19,504
147,0,08553,Lee Porter,3.83,20,522
148,0,19883,Joe Daley,3.85,18,468
148,0,07707,Mike Small,3.85,18,468
150,0,02267,D.A. Weibring,3.86,16,414
151,0,06251,Chris DiMarco,3.89,21,540
151,0,01323,Brad Fabel,3.89,21,540
151,0,20094,Jonathan Kaye,3.89,14,360
151,0,06132,Sonny Skinner,3.89,21,540
155,0,01905,Joe Ozaki,3.92,12,306
156,0,10733,Kent Jones,3.97,20,504
157,0,02279,Mark Wiebe,4.00,18,450
158,0,01161,Mark Calcavecchia,4.06,19,468
159,0,01797,Rocco Mediate,4.11,17,414
160,0,07753,Kevin Wentworth,4.12,20,486
161,0,01604,Steve Jurgensen,4.21,22,522
162,0,10207,Jimmy Johnston,4.23,16,378
163,0,01063,Ben Bates,4.26,23,540
163,0,06581,David Sutherland,4.26,23,540
165,0,01060,Dave Barr,4.29,17,396
166,0,01191,Barry Cheesman,4.30,24,558
167,0,08545,Glen Hnatiuk,4.37,22,504
168,0,01468,Gary Hallberg,4.39,15,342
169,0,01133,Billy Ray Brown,4.40,19,432
170,0,01920,Craig Parry,4.44,12,270
170,0,06567,Vijay Singh,4.44,20,450
172,0,01607,Brian Kamm,4.53,22,486
173,0,01226,Fred Couples,4.58,14,306
174,0,01705,Tim Loustalot,4.59,19,414
175,0,21007,Gabriel Hjertstedt,4.67,21,450
176,0,01326,Nick Faldo,4.76,12,252
177,0,07087,Hugh Royer III,4.81,26,540
177,0,02106,Chris Smith,4.81,26,540
179,0,21593,Keith Nolan,4.86,21,432
179,0,01945,Kenny Perry,4.86,21,432
181,0,19824,Craig Barlow,4.96,25,504
182,0,21631,Iain Steel,5.09,22,432
183,0,21584,Richie Coughlan,5.19,28,540
183,0,02245,Grant Waite,5.19,28,540
185,0,01068,Andy Bean,5.26,18,342
186,0,06214,Guy Boros,5.39,33,612
187,0,08793,Tiger Woods,5.56,19,342
188,0,01388,Robert Gamez,6.25,27,432
