RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
1,0,24502,Adam Scott,68.81,1445,21
2,0,30925,Dustin Johnson,69.10,1451,21
3,0,28237,Rory McIlroy,69.52,1460,21
4,0,23108,Matt Kuchar,69.55,2156,31
5,0,22405,Justin Rose,69.59,1879,27
6,0,33122,Russell Knox,69.60,3480,50
7,0,25632,Jimmy Walker,69.64,3064,44
8,0,36689,Brooks Koepka,69.73,2301,33
9,0,33141,Keegan Bradley,69.83,2514,36
9,0,34099,Harris English,69.83,3282,47
11,0,32366,Kevin Chappell,69.86,3493,50
11,0,21209,Sergio Garcia,69.86,1537,22
13,0,21961,Charles Howell III,69.89,3844,55
14,0,32150,Michael Thompson,69.90,2936,42
15,0,29740,Brad Fritsch,69.91,1608,23
16,0,25572,Graeme McDowell,69.93,2098,30
17,0,34264,Hudson Swafford,70.03,2521,36
18,0,34021,Bud Cauley,70.08,1682,24
19,0,26596,Ryan Moore,70.09,2383,34
20,0,21528,Henrik Stenson,70.10,1402,20
20,0,25804,Bubba Watson,70.10,2173,31
22,0,28475,Jeff Overton,70.11,3155,45
22,0,26331,Charl Schwartzel,70.11,1893,27
24,0,28089,Jason Day,70.12,1192,17
25,0,30926,Chris Kirk,70.13,3296,47
26,0,10809,Jim Furyk,70.14,1964,28
27,0,34360,Patrick Reed,70.15,3227,46
28,0,34261,Scott Langley,70.17,3228,46
29,0,34046,Jordan Spieth,70.18,2737,39
29,0,02206,David Toms,70.18,2316,33
31,0,29926,Danny Lee,70.21,2738,39
31,0,25396,Kevin Na,70.21,3019,43
31,0,20645,John Senden,70.21,3370,48
34,0,35539,Luke Guthrie,70.22,3160,45
35,0,24490,George McNeill,70.24,2880,41
35,0,31323,Gary Woodland,70.24,3231,46
37,0,27436,Graham DeLaet,70.26,2459,35
38,0,29518,Brendan Steele,70.31,3445,49
39,0,25364,Paul Casey,70.35,2181,31
40,0,32839,Hideki Matsuyama,70.36,2744,39
40,0,31560,Brian Stuard,70.36,2955,42
40,0,25834,Daniel Summerhays,70.36,3729,53
43,0,20157,Retief Goosen,70.37,3237,46
43,0,30944,Jason Kokrak,70.37,1900,27
45,0,25349,Tim Wilkinson,70.38,2604,37
46,0,29221,Webb Simpson,70.39,3238,46
47,0,24912,Will MacKenzie,70.43,2817,40
47,0,31202,William McGirt,70.43,3451,49
47,0,33419,Cameron Tringale,70.43,4437,63
50,0,30852,Ryo Ishikawa,70.44,2536,36
51,0,27770,Camilo Villegas,70.46,3805,54
52,0,24846,Ricky Barnes,70.48,3383,48
52,0,24924,Bill Haas,70.48,3665,52
52,0,30927,Brendon Todd,70.48,3665,52
55,0,24494,Erik Compton,70.49,3031,43
55,0,32102,Rickie Fowler,70.49,3031,43
57,0,33461,Morgan Hoffmann,70.50,3384,48
58,0,22371,Aaron Baddeley,70.53,2398,34
58,0,01810,Phil Mickelson,70.53,2539,36
60,0,22621,Ben Curtis,70.54,2751,39
61,0,23320,Ryan Palmer,70.56,2752,39
61,0,29425,Andrew Svoboda,70.56,2752,39
63,0,20098,Stuart Appleby,70.57,3599,51
63,0,28486,Michael Putnam,70.57,3811,54
65,0,12716,Charley Hoffman,70.61,3460,49
66,0,08075,Jerry Kelly,70.62,3178,45
66,0,22293,Heath Slocum,70.62,2613,37
68,0,12510,Chad Campbell,70.63,1907,27
68,0,35300,Andrew Loupe,70.63,2119,30
70,0,20104,Ken Duke,70.64,3179,45
70,0,27963,Chris Stroud,70.64,2967,42
72,0,26758,David Hearn,70.65,3886,55
72,0,29478,Kevin Kisner,70.65,2826,40
74,0,23353,J.J. Henry,70.66,3533,50
75,0,20229,Stewart Cink,70.67,3392,48
75,0,34431,Robert Streb,70.67,2332,33
77,0,29222,Billy Hurley III,70.70,3111,44
77,0,29289,S.Y. Noh,70.70,3535,50
79,0,26300,Matt Jones,70.72,3041,43
79,0,24361,Pat Perez,70.72,2758,39
81,0,24024,Zach Johnson,70.73,3183,45
81,0,27649,Brandt Snedeker,70.73,2829,40
83,0,10885,Robert Allenby,70.74,3042,43
84,0,29535,Brice Garnett,70.75,3396,48
85,0,24357,K.J. Choi,70.76,3184,45
85,0,26851,Marc Leishman,70.76,2689,38
85,0,06567,Vijay Singh,70.76,3184,45
88,0,28132,Tyrone Van Aswegen,70.77,3043,43
89,0,27644,Brian Harman,70.78,4105,58
89,0,23623,Bo Van Pelt,70.78,2831,40
91,0,20593,Greg Chalmers,70.79,2761,39
91,0,32640,Troy Merritt,70.79,2407,34
93,0,26679,Kevin Stadler,70.80,3540,50
94,0,24358,Robert Garrigus,70.81,3045,43
94,0,33413,Ben Martin,70.81,2620,37
96,0,32334,Charlie Beljan,70.82,2408,34
97,0,24925,Jonathan Byrd,70.83,2550,36
98,0,25274,Steven Bowditch,70.85,3401,48
99,0,23541,Ben Crane,70.86,2976,42
100,0,28500,Martin Flores,70.87,3189,45
100,0,25562,Andres Romero,70.87,3189,45
102,0,28259,Sangmoon Bae,70.88,2835,40
103,0,27214,Kevin Streelman,70.89,2481,35
104,0,28307,Matt Every,70.90,2907,41
104,0,24781,Hunter Mahan,70.90,2836,40
106,0,21731,Freddie Jacobson,70.91,3262,46
107,0,25720,Chad Collins,70.92,2695,38
107,0,27556,Ted Potter Jr.,70.92,2553,36
109,0,29479,Scott Brown,70.94,3689,52
109,0,27466,Spencer Levin,70.94,2483,35
111,0,10860,Justin Leonard,71.00,2982,42
112,0,29420,Billy Horschel,71.02,3054,43
113,0,23983,Luke Donald,71.03,2344,33
114,0,06522,Ernie Els,71.05,2984,42
114,0,25444,Justin Hicks,71.05,3908,55
114,0,27064,Jhonattan Vegas,71.05,2700,38
114,0,34265,Will Wilcox,71.05,1492,21
118,0,20160,Charlie Wi,71.06,2487,35
119,0,24140,Sean O'Hair,71.07,3269,46
120,0,27095,Nick Watney,71.09,2417,34
121,0,21753,Brian Davis,71.10,3413,48
122,0,27936,Martin Laird,71.11,2489,35
122,0,25345,Carl Pettersson,71.11,3342,47
124,0,23638,Brendon de Jonge,71.13,4268,60
125,0,27141,J.B. Holmes,71.14,2632,37
126,0,23621,Rory Sabbatini,71.17,2918,41
126,0,27330,Josh Teater,71.17,3345,47
128,0,33418,Shawn Stefani,71.20,2492,35
129,0,23409,James Driscoll,71.22,2635,37
130,0,24138,Ian Poulter,71.23,2137,30
131,0,34174,John Huh,71.27,3421,48
132,0,24507,Jason Bohn,71.28,2851,40
132,0,29461,Jamie Lovemark,71.28,2281,32
134,0,19846,Brian Gay,71.29,3422,48
134,0,23800,Bryce Molder,71.29,2994,42
134,0,26951,Johnson Wagner,71.29,2424,34
137,0,35732,Wes Roach,71.31,2496,35
138,0,20848,Ángel Cabrera,71.32,2710,38
138,0,27408,Martin Kaymer,71.32,2211,31
140,0,22378,Trevor Immelman,71.35,3639,51
141,0,23135,Tim Clark,71.37,2712,38
142,0,35541,John Peterson,71.38,2070,29
142,0,20396,Lee Westwood,71.38,2284,32
144,0,30750,Tommy Gainey,71.39,2356,33
145,0,34409,David Lingmerth,71.40,2999,42
145,0,22913,John Rollins,71.40,3213,45
147,0,34563,Chesson Hadley,71.41,2642,37
148,0,25191,Gonzalo Fernandez-Castaño,71.42,3214,45
149,0,27895,Jonas Blixt,71.46,2501,35
149,0,32448,James Hahn,71.46,2930,41
151,0,35139,Richard Lee,71.53,2861,40
152,0,24663,Y.E. Yang,71.57,3149,44
153,0,34098,Russell Henley,71.58,3722,52
154,0,26329,Louis Oosthuizen,71.59,1575,22
155,0,28780,Nicholas Thompson,71.65,3081,43
156,0,25686,Jason Dufner,71.70,1936,27
156,0,22046,Geoff Ogilvy,71.70,3083,43
158,0,21878,Mark Wilson,71.72,2582,36
159,0,27933,John Merrick,71.75,3659,51
160,0,26956,Bronson La'Cassie,71.76,1794,25
161,0,01706,Davis Love III,71.79,3087,43
162,0,30692,Scott Stallings,71.86,3018,42
163,0,37273,Derek Ernst,71.90,2948,41
164,0,07867,Woody Austin,71.91,2373,33
165,0,20498,Briny Baird,72.00,2232,31
166,0,30110,Kyle Stanley,72.02,3457,48
167,0,01724,Jeff Maggert,72.04,2017,28
168,0,32333,Kevin Tway,72.06,2234,31
169,0,31557,Jim Herman,72.10,2235,31
170,0,25900,Lucas Glover,72.15,2453,34
171,0,26289,Boo Weekley,72.23,3178,44
172,0,28092,D.H. Lee,72.24,2095,29
173,0,25240,D.A. Points,72.27,2963,41
174,0,32200,Roberto Castro,72.28,2819,39
174,0,10423,Mike Weir,72.28,2313,32
176,0,27120,Troy Matteson,72.35,2243,31
177,0,31193,Jim Renner,72.90,2114,29
