RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,28089,Jason Day,8' 5",3670.583,436
2,0,35451,Scott Pinckney,8' 3",3765.167,455
3,0,33413,Ben Martin,8' 2",4515.833,555
4,0,26951,Johnson Wagner,8' 1",4108.000,509
5,0,23353,J.J. Henry,8' 0",2799.083,350
5,0,24024,Zach Johnson,8' 0",4327.333,542
5,0,36689,Brooks Koepka,8' 0",3545.083,445
5,0,27064,Jhonattan Vegas,8' 0",4350.000,545
9,0,25396,Kevin Na,7' 11",3847.500,488
9,0,29476,Kyle Reifers,7' 11",5151.667,651
9,0,20645,John Senden,7' 11",4139.583,524
9,0,25834,Daniel Summerhays,7' 11",4624.250,586
9,0,32150,Michael Thompson,7' 11",2844.833,359
14,0,25686,Jason Dufner,7' 10",4069.083,517
14,0,34098,Russell Henley,7' 10",3658.167,467
14,0,21961,Charles Howell III,7' 10",4251.333,542
14,0,34046,Jordan Spieth,7' 10",3610.083,462
18,0,24358,Robert Garrigus,7' 9",2898.250,374
18,0,24502,Adam Scott,7' 9",2969.750,382
20,0,27963,Chris Stroud,7' 8",3709.750,486
20,0,34264,Hudson Swafford,7' 8",4800.083,627
22,0,10885,Robert Allenby,7' 7",1955.167,258
22,0,35545,Blayne Barber,7' 7",3809.000,500
22,0,46440,Smylie Kaufman,7' 7",3804.333,501
22,0,29478,Kevin Kisner,7' 7",4072.833,539
22,0,26329,Louis Oosthuizen,7' 7",2077.750,275
22,0,10213,Dicky Pride,7' 7",2376.333,315
28,0,06522,Ernie Els,7' 6",3134.167,418
28,0,29720,Andres Gonzales,7' 6",3228.000,430
28,0,26758,David Hearn,7' 6",4259.417,569
28,0,29420,Billy Horschel,7' 6",2971.333,396
28,0,32757,Patton Kizzire,7' 6",3987.583,531
28,0,31202,William McGirt,7' 6",4627.250,618
28,0,30163,Henrik Norlander,7' 6",2712.333,362
28,0,06527,Steve Stricker,7' 6",2581.667,344
28,0,28114,Dawie van der Walt,7' 6",2684.750,358
28,0,27770,Camilo Villegas,7' 6",3839.000,511
28,0,26289,Boo Weekley,7' 6",3646.750,484
39,0,40026,Daniel Berger,7' 5",3636.583,489
39,0,31646,Emiliano Grillo,7' 5",3611.083,486
39,0,35539,Luke Guthrie,7' 5",2575.333,346
39,0,39975,Michael Kim,7' 5",4672.333,629
39,0,30711,Colt Knost,7' 5",3807.833,515
39,0,33204,Shane Lowry,7' 5",1915.833,257
39,0,28158,Steve Marino,7' 5",2805.583,380
39,0,28237,Rory McIlroy,7' 5",2631.833,353
39,0,26596,Ryan Moore,7' 5",3556.750,482
39,0,25804,Bubba Watson,7' 5",2462.000,331
49,0,25364,Paul Casey,7' 4",2858.667,392
49,0,34099,Harris English,7' 4",3962.250,538
49,0,10809,Jim Furyk,7' 4",2034.083,277
49,0,25900,Lucas Glover,7' 4",3191.833,437
49,0,28679,Fabián Gómez,7' 4",3937.750,539
49,0,12716,Charley Hoffman,7' 4",3744.417,509
49,0,25240,D.A. Points,7' 4",1954.750,268
49,0,36699,Patrick Rodgers,7' 4",3348.500,459
49,0,29485,Brett Stegmaier,7' 4",3653.167,499
58,0,40058,Zac Blair,7' 3",4297.500,592
58,0,20472,Alex Cejka,7' 3",2590.333,357
58,0,24357,K.J. Choi,7' 3",3552.250,489
58,0,21209,Sergio Garcia,7' 3",1438.667,199
58,0,33399,Adam Hadwin,7' 3",4710.917,651
58,0,33461,Morgan Hoffmann,7' 3",3190.417,439
58,0,35532,Tom Hoge,7' 3",3407.000,468
58,0,27141,J.B. Holmes,7' 3",3234.917,446
58,0,36801,Mark Hubbard,7' 3",4410.333,608
58,0,21731,Freddie Jacobson,7' 3",3828.250,528
58,0,30944,Jason Kokrak,7' 3",3424.000,474
58,0,23108,Matt Kuchar,7' 3",4139.000,570
58,0,35300,Andrew Loupe,7' 3",3616.583,498
58,0,24490,George McNeill,7' 3",2296.417,315
58,0,32876,Martin Piller,7' 3",2432.833,337
58,0,35732,Wes Roach,7' 3",2293.833,317
58,0,29223,Sam Saunders,7' 3",2671.333,368
58,0,30110,Kyle Stanley,7' 3",3890.500,535
58,0,34431,Robert Streb,7' 3",3052.500,419
58,0,27214,Kevin Streelman,7' 3",3002.417,414
58,0,25349,Tim Wilkinson,7' 3",2750.167,379
79,0,24461,Thomas Aiken,7' 2",2199.667,306
79,0,26300,Matt Jones,7' 2",3078.167,428
79,0,34466,Peter Malnati,7' 2",4028.000,560
79,0,24140,Sean O'Hair,7' 2",4350.000,605
79,0,20691,Greg Owen,7' 2",3029.083,425
79,0,23621,Rory Sabbatini,7' 2",1868.417,260
79,0,26331,Charl Schwartzel,7' 2",2917.250,407
79,0,29221,Webb Simpson,7' 2",2813.500,394
79,0,33419,Cameron Tringale,7' 2",3585.083,502
88,0,29745,Tyler Aldridge,7' 1",3181.833,450
88,0,24846,Ricky Barnes,7' 1",4168.667,592
88,0,12510,Chad Campbell,7' 1",3831.667,542
88,0,20229,Stewart Cink,7' 1",2094.583,294
88,0,23638,Brendon de Jonge,7' 1",3089.167,436
88,0,31416,Derek Fathauer,7' 1",4113.917,579
88,0,29725,Tony Finau,7' 1",3777.083,535
88,0,30925,Dustin Johnson,7' 1",3432.833,486
88,0,32839,Hideki Matsuyama,7' 1",3030.833,427
88,0,29289,S.Y. Noh,7' 1",3541.750,500
88,0,27942,Rob Oppenheim,7' 1",2598.833,368
88,0,26476,Chez Reavie,7' 1",3791.083,535
88,0,29518,Brendan Steele,7' 1",3069.000,435
88,0,33448,Justin Thomas,7' 1",3621.917,510
88,0,21878,Mark Wilson,7' 1",2642.167,371
103,0,27895,Jonas Blixt,7' 0",3727.583,530
103,0,25274,Steven Bowditch,7' 0",2946.917,421
103,0,29479,Scott Brown,7' 0",3437.583,489
103,0,29268,Bronson Burgoon,7' 0",3086.833,439
103,0,32200,Roberto Castro,7' 0",4035.083,577
103,0,27436,Graham DeLaet,7' 0",2768.667,394
103,0,32618,Rhein Gibson,7' 0",2069.000,296
103,0,22892,Jason Gore,7' 0",2935.250,419
103,0,34563,Chesson Hadley,7' 0",3245.417,461
103,0,33122,Russell Knox,7' 0",3188.917,453
103,0,27936,Martin Laird,7' 0",3387.500,485
103,0,33410,Andrew Landry,7' 0",1730.417,246
