RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
48,0,23541,Ben Crane,10' 0",2033.250,204,50,2"
48,0,31416,Derek Fathauer,10' 0",2423.417,243,44,2"
48,0,10809,Jim Furyk,10' 0",1325.417,132,44,3"
48,0,20157,Retief Goosen,10' 0",1574.500,158,81,3"
48,0,36801,Mark Hubbard,10' 0",2650.167,266,58,3"
48,0,21731,Freddie Jacobson,10' 0",2441.500,245,42,2"
48,0,32757,Patton Kizzire,10' 0",2580.500,257,74,2"
48,0,33410,Andrew Landry,10' 0",1032.417,103,36,7"
48,0,26596,Ryan Moore,10' 0",2316.917,231,44,2"
48,0,25240,D.A. Points,10' 0",1315.417,131,50,4"
48,0,35732,Wes Roach,10' 0",1466.167,147,52,10"
48,0,29223,Sam Saunders,10' 0",1670.167,167,45,6"
48,0,26289,Boo Weekley,10' 0",2510.500,251,61,1"
61,0,31557,Jim Herman,9' 11",2109.583,213,65,2"
61,0,29222,Billy Hurley III,9' 11",1922.083,194,59,2"
61,0,29478,Kevin Kisner,9' 11",2630.833,265,50,2"
61,0,06567,Vijay Singh,9' 11",2155.500,217,60,2"
61,0,30110,Kyle Stanley,9' 11",2623.583,265,46,1"
61,0,27770,Camilo Villegas,9' 11",2100.083,211,53,3"
67,0,35545,Blayne Barber,9' 10",2485.750,252,52,2"
67,0,20848,Ángel Cabrera,9' 10",1451.333,147,52,3"
67,0,22892,Jason Gore,9' 10",1826.583,185,44,3"
67,0,26758,David Hearn,9' 10",2633.250,268,43,8"
67,0,28092,D.H. Lee,9' 10",1349.917,137,41,10"
67,0,31560,Brian Stuard,9' 10",1900.000,193,43,2"
67,0,25892,Steve Wheatcroft,9' 10",2227.833,226,49,2"
74,0,12510,Chad Campbell,9' 9",2564.667,263,53,3"
74,0,20472,Alex Cejka,9' 9",1677.583,172,85,3"
74,0,25720,Chad Collins,9' 9",1830.750,188,53,3"
74,0,34262,Jon Curran,9' 9",2682.583,276,48,2"
74,0,29420,Billy Horschel,9' 9",2088.500,215,53,3"
74,0,36689,Brooks Koepka,9' 9",2394.000,245,42,3"
74,0,23108,Matt Kuchar,9' 9",2927.583,300,50,2"
74,0,34409,David Lingmerth,9' 9",1907.667,196,39,6"
74,0,20691,Greg Owen,9' 9",2139.083,220,57,3"
74,0,27214,Kevin Streelman,9' 9",2122.500,218,66,5"
74,0,25349,Tim Wilkinson,9' 9",1721.417,176,42,1"
85,0,25274,Steven Bowditch,9' 8",1522.917,158,50,6"
85,0,24358,Robert Garrigus,9' 8",2084.417,216,51,1"
85,0,27747,Hiroshi Iwata,9' 8",1864.000,193,57,4"
85,0,23621,Rory Sabbatini,9' 8",1129.083,117,58,9"
89,0,25364,Paul Casey,9' 7",1940.500,203,49,4"
89,0,27466,Spencer Levin,9' 7",2555.417,266,39,3"
89,0,32876,Martin Piller,9' 7",1333.667,139,44,10"
89,0,36699,Patrick Rodgers,9' 7",2365.083,246,55,2"
89,0,24502,Adam Scott,9' 7",2099.167,220,60,4"
94,0,29268,Bronson Burgoon,9' 6",1848.333,195,57,4"
94,0,23983,Luke Donald,9' 6",1671.333,176,48,2"
94,0,28679,Fabián Gómez,9' 6",2381.167,251,38,3"
94,0,33399,Adam Hadwin,9' 6",3053.500,322,54,1"
94,0,33122,Russell Knox,9' 6",2067.083,218,67,4"
94,0,24912,Will MacKenzie,9' 6",1982.833,209,37,5"
94,0,28475,Jeff Overton,9' 6",1637.250,172,41,7"
94,0,29485,Brett Stegmaier,9' 6",2293.167,241,65,2"
94,0,33419,Cameron Tringale,9' 6",2263.500,238,49,4"
94,0,28114,Dawie van der Walt,9' 6",1686.833,178,64,3"
104,0,20104,Ken Duke,9' 5",1417.500,150,43,3"
104,0,34174,John Huh,9' 5",2294.000,244,50,5"
104,0,32839,Hideki Matsuyama,9' 5",2218.500,236,43,8"
104,0,29289,S.Y. Noh,9' 5",2200.167,233,46,2"
104,0,34264,Hudson Swafford,9' 5",3161.583,335,56,1"
109,0,20098,Stuart Appleby,9' 4",1994.583,214,47,2"
109,0,40026,Daniel Berger,9' 4",2366.417,253,41,1"
109,0,29479,Scott Brown,9' 4",2090.167,224,45,4"
109,0,46440,Smylie Kaufman,9' 4",2483.333,266,48,3"
109,0,29926,Danny Lee,9' 4",2260.417,243,40,3"
114,0,24507,Jason Bohn,9' 3",1916.333,207,31,8"
114,0,25900,Lucas Glover,9' 3",2223.583,241,53,3"
114,0,33461,Morgan Hoffmann,9' 3",1885.500,204,52,3"
114,0,24781,Hunter Mahan,9' 3",1457.333,157,46,3"
114,0,26331,Charl Schwartzel,9' 3",1925.333,209,64,3"
114,0,27649,Brandt Snedeker,9' 3",2584.917,279,52,4"
114,0,25493,Nick Taylor,9' 3",1969.167,212,57,2"
121,0,22371,Aaron Baddeley,9' 2",2271.000,248,40,2"
121,0,24846,Ricky Barnes,9' 2",2653.333,290,42,2"
121,0,27895,Jonas Blixt,9' 2",2172.000,237,54,2"
121,0,34563,Chesson Hadley,9' 2",2078.000,227,56,1"
121,0,32448,James Hahn,9' 2",2069.500,226,50,6"
121,0,27644,Brian Harman,9' 2",2839.417,311,41,3"
121,0,29461,Jamie Lovemark,9' 2",2741.250,298,51,4"
121,0,28237,Rory McIlroy,9' 2",1907.417,209,80,2"
121,0,24140,Sean O'Hair,9' 2",2875.167,314,46,5"
121,0,25818,Scott Piercy,9' 2",1997.500,217,64,2"
121,0,34360,Patrick Reed,9' 2",2525.667,276,49,1"
121,0,29221,Webb Simpson,9' 2",1922.500,209,35,6"
121,0,33418,Shawn Stefani,9' 2",2016.833,221,45,1"
134,0,29745,Tyler Aldridge,9' 1",1873.917,206,45,2"
134,0,45526,Abraham Ancer,9' 1",1062.417,117,43,2"
134,0,23638,Brendon de Jonge,9' 1",1828.000,201,36,3"
134,0,32618,Rhein Gibson,9' 1",1289.333,142,36,2"
134,0,27141,J.B. Holmes,9' 1",2177.917,239,49,4"
134,0,30944,Jason Kokrak,9' 1",2362.500,259,53,3"
134,0,27129,Luke List,9' 1",2077.833,229,54,4"
134,0,35300,Andrew Loupe,9' 1",2252.667,249,42,1"
134,0,35891,Cameron Smith,9' 1",1333.667,147,35,3"
143,0,32200,Roberto Castro,9' 0",2630.833,292,55,2"
143,0,32366,Kevin Chappell,9' 0",2302.417,257,60,3"
143,0,29725,Tony Finau,9' 0",2422.583,270,40,2"
143,0,31646,Emiliano Grillo,9' 0",2457.583,272,49,2"
143,0,24924,Bill Haas,9' 0",1698.917,189,45,4"
143,0,37454,Whee Kim,9' 0",1747.000,194,50,3"
143,0,26851,Marc Leishman,9' 0",1923.500,214,56,2"
150,0,24461,Thomas Aiken,8' 11",1399.667,157,41,4"
150,0,27974,Sung Kang,8' 11",2074.250,233,62,1"
150,0,37455,Si Woo Kim,8' 11",2993.167,335,54,2"
150,0,30926,Chris Kirk,8' 11",2247.500,251,57,2"
150,0,27936,Martin Laird,8' 11",2217.500,249,55,2"
150,0,01810,Phil Mickelson,8' 11",2021.000,227,52,3"
150,0,29518,Brendan Steele,8' 11",2051.250,230,77,7"
150,0,34265,Will Wilcox,8' 11",1620.750,181,45,9"
158,0,24494,Erik Compton,8' 10",1274.667,144,46,3"
158,0,28158,Steve Marino,8' 10",1642.250,186,48,2"
158,0,23320,Ryan Palmer,8' 10",2631.250,297,51,1"
158,0,28132,Tyrone Van Aswegen,8' 10",2457.583,277,60,4"
162,0,21209,Sergio Garcia,8' 9",938.750,107,31,2"
162,0,29974,Branden Grace,8' 9",1186.667,136,33,9"
162,0,20766,Padraig Harrington,8' 9",1178.917,135,54,3"
162,0,35879,Kelly Kraft,8' 9",1367.417,156,42,6"
162,0,33448,Justin Thomas,8' 9",2283.417,262,54,3"
162,0,25804,Bubba Watson,8' 9",1683.833,192,58,2"
168,0,27436,Graham DeLaet,8' 8",1831.417,212,45,3"
168,0,08075,Jerry Kelly,8' 8",1493.833,172,38,8"
168,0,22405,Justin Rose,8' 8",1619.500,186,56,3"
171,0,37273,Derek Ernst,8' 7",1133.083,132,42,1"
171,0,32640,Troy Merritt,8' 7",1896.417,221,52,6"
171,0,25632,Jimmy Walker,8' 7",2349.000,275,61,2"
174,0,20229,Stewart Cink,8' 6",1300.083,153,45,1"
174,0,22046,Geoff Ogilvy,8' 6",1263.250,148,47,3"
174,0,37189,Harold Varner III,8' 6",2345.500,275,44,1"
177,0,33667,Carlos Ortiz,8' 5",1711.000,203,39,2"
178,0,32102,Rickie Fowler,8' 4",1975.083,237,45,3"
178,0,30925,Dustin Johnson,8' 4",2317.167,277,69,4"
178,0,31420,Anirban Lahiri,8' 4",1331.000,160,32,4"
178,0,30692,Scott Stallings,8' 4",1683.750,202,44,1"
178,0,23325,Vaughn Taylor,8' 4",1876.417,225,56,2"
183,0,33141,Keegan Bradley,8' 3",1811.917,220,49,2"
184,0,25572,Graeme McDowell,8' 1",1150.417,143,25,7"
184,0,31323,Gary Woodland,8' 1",2174.083,269,48,2"
