RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,01724,Jeff Maggert,45,2
2,0,20127,Chris Riley,35,1
2,0,10423,Mike Weir,35,1
4,0,27936,Martin Laird,33,5
5,0,25190,Jeff Quinney,30,0
6,0,20634,Peter Lonard,29,1
7,0,10733,Kent Jones,28,3
8,0,23614,Rich Beem,27,4
8,0,23541,Ben Crane,27,0
8,0,23108,Matt Kuchar,27,1
11,0,06621,Joe Durant,25,6
11,0,02206,David Toms,25,7
13,0,06197,Michael Allen,24,1
13,0,06004,Stephen Ames,24,4
13,0,20593,Greg Chalmers,24,0
13,0,01797,Rocco Mediate,24,0
13,0,25198,Francesco Molinari,24,1
13,0,25349,Tim Wilkinson,24,7
19,0,01024,Billy Andrade,23,0
19,0,01142,Bart Bryant,23,2
19,0,24781,Hunter Mahan,23,0
19,0,26596,Ryan Moore,23,2
19,0,02214,Kirk Triplett,23,13
19,0,23623,Bo Van Pelt,23,0
19,0,02239,Scott Verplank,23,4
26,0,24357,K.J. Choi,22,3
26,0,23135,Tim Clark,22,7
26,0,08931,Glen Day,22,2
26,0,30711,Colt Knost,22,1
26,0,01766,Billy Mayfair,22,1
26,0,24140,Sean O'Hair,22,2
26,0,22913,John Rollins,22,4
26,0,22548,Patrick Sheehan,22,0
26,0,06527,Steve Stricker,22,0
35,0,24507,Jason Bohn,21,1
35,0,01132,Mark Brooks,21,1
35,0,01313,Steve Elkington,21,2
35,0,19846,Brian Gay,21,6
35,0,08075,Jerry Kelly,21,1
35,0,10585,Scott McCarron,21,7
35,0,23325,Vaughn Taylor,21,1
42,0,10885,Robert Allenby,20,1
42,0,06251,Chris DiMarco,20,2
42,0,20094,Jonathan Kaye,20,0
42,0,26851,Marc Leishman,20,2
42,0,25396,Kevin Na,20,0
42,0,23320,Ryan Palmer,20,5
42,0,01948,Tim Petrovic,20,2
42,0,02245,Grant Waite,20,7
42,0,10425,Jay Williamson,20,8
42,0,21878,Mark Wilson,20,2
52,0,10505,Shane Bertsch,19,4
52,0,01139,Olin Browne,19,3
52,0,28089,Jason Day,19,0
52,0,06643,Paul Goydos,19,4
52,0,22961,David Mathis,19,2
52,0,23800,Bryce Molder,19,5
52,0,20572,Rod Pampling,19,4
52,0,25345,Carl Pettersson,19,0
52,0,25240,D.A. Points,19,4
