65,0,28158,Steve Marino,4.37,327,7500,0
66,0,29718,Anthony Kim,4.35,218,5000,0
67,0,23621,Rory Sabbatini,4.24,318,7500,0
68,0,25818,Scott Piercy,4.19,314,7500,0
69,0,25562,Andres Romero,3.83,288,7500,0
70,0,32102,Rickie Fowler,3.80,285,7500,0
71,0,27466,Spencer Levin,3.50,263,7500,0
72,0,23320,Ryan Palmer,3.43,258,7500,0
72,0,26951,Johnson Wagner,3.43,258,7500,0
74,0,32366,Kevin Chappell,3.40,170,5000,0
74,0,22378,Trevor Immelman,3.40,170,5000,0
74,0,27214,Kevin Streelman,3.40,170,5000,0
77,0,23788,D.J. Trahan,3.30,83,2500,0
78,0,23638,Brendon de Jonge,3.20,240,7500,0
79,0,27064,Jhonattan Vegas,3.07,230,7500,0
80,0,23353,J.J. Henry,2.80,140,5000,0
81,0,24490,George McNeill,2.60,195,7500,0
82,0,27933,John Merrick,2.40,120,5000,0
82,0,20160,Charlie Wi,2.40,120,5000,0
84,0,30692,Scott Stallings,1.77,133,7500,0
85,0,21350,Ryuji Imada,1.75,88,5000,0
86,0,23800,Bryce Molder,1.20,30,2500,0
86,0,26679,Kevin Stadler,1.20,30,2500,0
88,0,24358,Robert Garrigus,1.15,58,5000,0
89,0,25240,D.A. Points,1.13,85,7500,0
90,0,28087,Kris Blanks,1.05,53,5000,0
90,0,21805,Harrison Frazar,1.05,53,5000,0
92,0,23541,Ben Crane,.70,35,5000,0
92,0,24361,Pat Perez,.70,35,5000,0
94,0,26758,David Hearn,.60,15,2500,0
94,0,21949,Joe Ogilvie,.60,15,2500,0
96,0,20157,Retief Goosen,.19,5,2500,0
97,0,01706,Davis Love III,.16,8,5000,0
97,0,28475,Jeff Overton,.16,8,5000,0
97,0,22913,John Rollins,.16,8,5000,0
100,0,30750,Tommy Gainey,.13,10,7500,0
101,0,24846,Ricky Barnes,.09,4,5000,0
101,0,27120,Troy Matteson,.09,4,5000,0
