RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,33141,Keegan Bradley,1445.000
2,0,25686,Jason Dufner,865.000
3,0,01810,Phil Mickelson,847.143
4,0,30925,Dustin Johnson,802.992
5,0,06527,Steve Stricker,541.075
6,0,23320,Ryan Palmer,441.591
7,0,02206,David Toms,401.400
8,0,23623,Bo Van Pelt,390.088
9,0,24358,Robert Garrigus,379.991
10,0,32366,Kevin Chappell,364.241
11,0,32102,Rickie Fowler,347.405
12,0,01706,Davis Love III,346.166
13,0,02239,Scott Verplank,331.000
14,0,08793,Tiger Woods,330.667
15,0,31323,Gary Woodland,326.775
16,0,29718,Anthony Kim,314.897
17,0,12510,Chad Campbell,293.105
18,0,27649,Brandt Snedeker,291.083
19,0,23108,Matt Kuchar,265.131
20,0,24924,Bill Haas,261.812
21,0,29221,Webb Simpson,219.869
22,0,25396,Kevin Na,188.000
22,0,25240,D.A. Points,188.000
24,0,25900,Lucas Glover,163.735
25,0,22293,Heath Slocum,163.083
26,0,27095,Nick Watney,159.186
27,0,24024,Zach Johnson,156.821
28,0,25804,Bubba Watson,153.617
29,0,24846,Ricky Barnes,130.371
30,0,01226,Fred Couples,128.000
31,0,10809,Jim Furyk,124.206
32,0,26596,Ryan Moore,116.673
33,0,21961,Charles Howell III,107.936
34,0,21805,Harrison Frazar,99.724
35,0,06573,Brandt Jobe,97.955
36,0,12716,Charley Hoffman,85.664
37,0,28475,Jeff Overton,83.722
38,0,24781,Hunter Mahan,81.214
38,0,29518,Brendan Steele,81.214
40,0,27466,Spencer Levin,79.601
41,0,25818,Scott Piercy,75.771
42,0,01677,Tom Lehman,72.067
42,0,02256,Tom Watson,72.067
44,0,21878,Mark Wilson,70.908
45,0,08075,Jerry Kelly,51.063
46,0,20229,Stewart Cink,47.134
47,0,30926,Chris Kirk,40.000
48,0,23541,Ben Crane,36.250
49,0,27214,Kevin Streelman,33.569
50,0,28158,Steve Marino,32.000
51,0,28486,Michael Putnam,31.264
51,0,26476,Chez Reavie,31.264
53,0,23548,Bill Lunde,30.250
54,0,30110,Kyle Stanley,28.538
55,0,23353,J.J. Henry,21.792
56,0,01473,Todd Hamilton,19.763
56,0,25444,Justin Hicks,19.763
58,0,19846,Brian Gay,18.620
59,0,22913,John Rollins,17.500
59,0,26951,Johnson Wagner,17.500
61,0,23800,Bryce Molder,16.600
62,0,01116,Michael Bradley,16.033
63,0,24140,Sean O'Hair,15.400
64,0,07707,Mike Small,15.000
65,0,06515,Shaun Micheel,14.550
