RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
47,0,26596,Ryan Moore,+.62,70.68,71.30
49,0,28475,Jeff Overton,+.59,70.34,70.93
50,0,20645,John Senden,+.58,70.38,70.96
51,0,22046,Geoff Ogilvy,+.57,70.80,71.37
51,0,24361,Pat Perez,+.57,70.04,70.61
53,0,23788,D.J. Trahan,+.55,70.37,70.92
54,0,06595,Kevin Sutherland,+.54,70.16,70.70
55,0,24925,Jonathan Byrd,+.53,70.13,70.66
55,0,06621,Joe Durant,+.53,69.81,70.34
57,0,25345,Carl Pettersson,+.52,70.33,70.85
58,0,28158,Steve Marino,+.51,70.99,71.50
58,0,20127,Chris Riley,+.51,70.04,70.55
60,0,26300,Matt Jones,+.47,70.36,70.83
60,0,10860,Justin Leonard,+.47,70.61,71.08
62,0,12510,Chad Campbell,+.46,70.46,70.92
63,0,23325,Vaughn Taylor,+.43,70.56,70.99
64,0,06004,Stephen Ames,+.42,70.51,70.93
65,0,01945,Kenny Perry,+.40,70.88,71.28
65,0,22913,John Rollins,+.40,70.43,70.83
65,0,27214,Kevin Streelman,+.40,70.48,70.88
68,0,25720,Chad Collins,+.38,70.07,70.45
68,0,27436,Graham DeLaet,+.38,70.10,70.48
68,0,19846,Brian Gay,+.38,70.49,70.87
68,0,01941,Tom Pernice Jr.,+.38,70.43,70.81
72,0,20848,Ángel Cabrera,+.32,71.17,71.49
72,0,20593,Greg Chalmers,+.32,70.27,70.59
72,0,25900,Lucas Glover,+.32,71.03,71.35
72,0,23320,Ryan Palmer,+.32,70.56,70.88
76,0,24507,Jason Bohn,+.29,70.64,70.93
76,0,21350,Ryuji Imada,+.29,70.43,70.72
76,0,26851,Marc Leishman,+.29,70.83,71.12
79,0,11123,Chris Couch,+.27,70.36,70.63
80,0,20498,Briny Baird,+.26,70.26,70.52
80,0,23353,J.J. Henry,+.26,70.48,70.74
80,0,08075,Jerry Kelly,+.26,70.80,71.06
80,0,29221,Webb Simpson,+.26,70.24,70.50
84,0,02239,Scott Verplank,+.25,71.04,71.29
85,0,26882,Michael Sim,+.24,70.48,70.72
86,0,21209,Sergio Garcia,+.23,71.54,71.77
86,0,08537,J.P. Hayes,+.23,70.52,70.75
86,0,01706,Davis Love III,+.23,70.81,71.04
89,0,22621,Ben Curtis,+.22,70.97,71.19
89,0,25686,Jason Dufner,+.22,71.22,71.44
91,0,26881,Jarrod Lyle,+.21,70.70,70.91
91,0,30946,Alex Prugh,+.21,70.51,70.72
93,0,25240,D.A. Points,+.20,70.79,70.99
93,0,28620,Aron Price,+.20,70.26,70.46
93,0,24663,Y.E. Yang,+.20,71.17,71.37
96,0,20686,Jeev Milkha Singh,+.19,70.34,70.53
97,0,23349,Charles Warren,+.18,70.53,70.71
98,0,01948,Tim Petrovic,+.17,70.72,70.89
99,0,23322,Brett Wetterich,+.16,70.44,70.60
100,0,23673,Michael Connell,+.15,70.51,70.66
100,0,10585,Scott McCarron,+.15,70.53,70.68
100,0,25562,Andres Romero,+.15,70.75,70.90
100,0,26289,Boo Weekley,+.15,70.48,70.63
104,0,25190,Jeff Quinney,+.14,70.44,70.58
105,0,24912,Will MacKenzie,+.13,70.72,70.85
105,0,26679,Kevin Stadler,+.13,70.76,70.89
107,0,25632,Jimmy Walker,+.12,70.77,70.89
108,0,27963,Chris Stroud,+.11,70.67,70.78
109,0,22371,Aaron Baddeley,+.08,70.61,70.69
109,0,28307,Matt Every,+.08,70.68,70.76
109,0,07749,Brett Quigley,+.08,70.69,70.77
112,0,06251,Chris DiMarco,+.05,70.36,70.41
112,0,21878,Mark Wilson,+.05,70.63,70.68
114,0,23409,James Driscoll,+.03,70.64,70.67
114,0,26695,Michael Letzig,+.03,70.50,70.53
114,0,27933,John Merrick,+.03,70.72,70.75
117,0,20098,Stuart Appleby,+.01,71.17,71.18
117,0,27936,Martin Laird,+.01,70.82,70.83
117,0,27330,Josh Teater,+.01,70.86,70.87
117,0,26951,Johnson Wagner,+.01,70.92,70.93
121,0,23621,Rory Sabbatini,E,71.17,71.17
122,0,12714,Chris Tidland,-.01,70.91,70.90
123,0,20436,Garrett Willis,-.02,70.70,70.68
124,0,07867,Woody Austin,-.03,70.67,70.64
125,0,20472,Alex Cejka,-.04,71.31,71.27
126,0,25818,Scott Piercy,-.05,70.65,70.60
127,0,24490,George McNeill,-.07,71.00,70.93
127,0,24138,Ian Poulter,-.07,71.53,71.46
129,0,22378,Trevor Immelman,-.09,71.36,71.27
130,0,26420,Richard Johnson,-.10,70.68,70.58
131,0,27060,John Mallinger,-.11,71.01,70.90
132,0,27120,Troy Matteson,-.12,70.83,70.71
133,0,01320,Bob Estes,-.13,70.75,70.62
133,0,12782,Tim Herron,-.13,70.91,70.78
135,0,28087,Kris Blanks,-.14,71.03,70.89
136,0,29910,Blake Adams,-.17,70.69,70.52
137,0,01577,Lee Janzen,-.19,70.81,70.62
137,0,26301,James Nitties,-.19,70.83,70.64
139,0,21753,Brian Davis,-.21,71.15,70.94
139,0,21949,Joe Ogilvie,-.21,70.96,70.75
141,0,24358,Robert Garrigus,-.25,70.82,70.57
142,0,01797,Rocco Mediate,-.29,71.08,70.79
142,0,10425,Jay Williamson,-.29,70.62,70.33
144,0,01116,Michael Bradley,-.30,70.69,70.39
144,0,20572,Rod Pampling,-.30,71.18,70.88
146,0,06643,Paul Goydos,-.31,71.35,71.04
146,0,01766,Billy Mayfair,-.31,70.97,70.66
148,0,20070,Matt Bettencourt,-.34,71.38,71.04
148,0,10423,Mike Weir,-.34,71.77,71.43
150,0,22056,Cameron Percy,-.35,71.00,70.65
151,0,23718,Nathan Green,-.38,71.28,70.90
152,0,33419,Cameron Tringale,-.40,71.15,70.75
153,0,23548,Bill Lunde,-.41,71.37,70.96
153,0,32640,Troy Merritt,-.41,71.02,70.61
155,0,12705,Cliff Kresge,-.42,71.04,70.62
155,0,25892,Steve Wheatcroft,-.42,71.57,71.15
157,0,09011,David Duval,-.43,71.59,71.16
157,0,01724,Jeff Maggert,-.43,71.09,70.66
159,0,12652,Cameron Beckman,-.44,71.06,70.62
160,0,08385,Omar Uresti,-.45,71.14,70.69
161,0,01619,Skip Kendall,-.50,71.14,70.64
162,0,22946,Henrik Bjornstad,-.53,71.28,70.75
163,0,27797,Derek Lamely,-.55,71.38,70.83
164,0,20574,Mathew Goggin,-.57,71.31,70.74
165,0,20691,Greg Owen,-.58,71.45,70.87
166,0,20378,Mathias Grönberg,-.60,71.36,70.76
167,0,31560,Brian Stuard,-.61,71.25,70.64
168,0,28500,Martin Flores,-.66,71.39,70.73
168,0,28780,Nicholas Thompson,-.66,71.41,70.75
170,0,23613,Rich Barcelo,-.70,71.69,70.99
171,0,21959,Ted Purdy,-.71,71.64,70.93
172,0,01249,John Daly,-.76,71.21,70.45
172,0,26287,Roland Thatcher,-.76,71.51,70.75
174,0,27302,Garth Mulroy,-.79,71.49,70.70
175,0,01161,Mark Calcavecchia,-.82,72.10,71.28
175,0,07457,Steve Flesch,-.82,71.62,70.80
175,0,20663,Brenden Pappas,-.82,71.23,70.41
178,0,23307,Roger Tambellini,-.85,71.49,70.64
179,0,29285,Brent Delahoussaye,-.98,71.54,70.56
179,0,27613,David Lutterus,-.98,71.97,70.99
181,0,22122,Andrew McLardy,-1.07,71.85,70.78
182,0,07363,Craig Bowden,-1.08,72.07,70.99
183,0,20850,Daniel Chopra,-1.13,71.85,70.72
184,0,01707,Steve Lowery,-1.15,71.87,70.72
185,0,12755,Vance Veazey,-1.22,72.22,71.00
186,0,20105,Jeff Gove,-1.24,71.89,70.65
187,0,26392,Chris Wilson,-1.48,72.20,70.72
188,0,32617,Jerod Turner,-1.64,72.13,70.49
189,0,06514,Kevin Johnson,-1.70,72.48,70.78
190,0,24227,Justin Bolli,-1.72,72.40,70.68
191,0,06012,Greg Kraft,-1.92,72.73,70.81
192,0,01329,Brad Faxon,-1.96,72.71,70.75
