RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28089,Jason Day,42.69,111,260
2,0,33448,Justin Thomas,39.45,159,403
3,0,29725,Tony Finau,38.70,149,385
4,0,34265,Will Wilcox,38.30,54,141
5,0,26300,Matt Jones,38.11,109,286
6,0,30925,Dustin Johnson,37.39,83,222
7,0,36699,Patrick Rodgers,37.34,59,158
8,0,26289,Boo Weekley,37.31,97,260
9,0,33667,Carlos Ortiz,36.99,128,346
10,0,22405,Justin Rose,36.62,78,213
11,0,32334,Charlie Beljan,36.32,73,201
12,0,27064,Jhonattan Vegas,36.24,104,287
13,0,29223,Sam Saunders,36.18,89,246
14,0,33141,Keegan Bradley,36.17,102,282
15,0,34046,Jordan Spieth,35.96,96,267
16,0,27436,Graham DeLaet,35.90,70,195
17,0,25804,Bubba Watson,35.85,95,265
18,0,30944,Jason Kokrak,35.76,113,316
19,0,37273,Derek Ernst,35.50,82,231
20,0,34431,Robert Streb,35.22,137,389
21,0,26331,Charl Schwartzel,34.97,57,163
22,0,29289,S.Y. Noh,34.85,69,198
23,0,27936,Martin Laird,34.84,100,287
24,0,25632,Jimmy Walker,34.83,93,267
25,0,22371,Aaron Baddeley,34.77,89,256
26,0,29518,Brendan Steele,34.40,118,343
27,0,24358,Robert Garrigus,34.33,69,201
28,0,33486,Roger Sloan,34.27,49,143
29,0,34264,Hudson Swafford,33.96,108,318
30,0,27141,J.B. Holmes,33.90,99,292
31,0,29221,Webb Simpson,33.80,96,284
32,0,32839,Hideki Matsuyama,33.67,100,297
33,0,06567,Vijay Singh,33.59,88,262
34,0,21961,Charles Howell III,33.51,127,379
35,0,32102,Rickie Fowler,33.47,84,251
36,0,23108,Matt Kuchar,33.44,106,317
37,0,40026,Daniel Berger,33.43,117,350
37,0,25493,Nick Taylor,33.43,110,329
39,0,33413,Ben Martin,33.21,92,277
40,0,33418,Shawn Stefani,33.14,115,347
41,0,33461,Morgan Hoffmann,33.12,104,314
42,0,26329,Louis Oosthuizen,32.84,66,201
43,0,20645,John Senden,32.77,77,235
44,0,36689,Brooks Koepka,32.71,87,266
45,0,25900,Lucas Glover,32.69,85,260
46,0,32150,Michael Thompson,32.59,88,270
47,0,22046,Geoff Ogilvy,32.53,54,166
48,0,27644,Brian Harman,32.41,94,290
49,0,06522,Ernie Els,32.39,57,176
50,0,30692,Scott Stallings,32.20,66,205
51,0,26851,Marc Leishman,32.16,73,227
52,0,31416,Derek Fathauer,32.08,77,240
53,0,23320,Ryan Palmer,32.04,58,181
54,0,01810,Phil Mickelson,32.02,81,253
55,0,33399,Adam Hadwin,31.91,90,282
56,0,23623,Bo Van Pelt,31.90,67,210
