RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,25804,Bubba Watson,24.17,29,120
2,0,20229,Stewart Cink,22.94,25,109
3,0,30944,Jason Kokrak,22.15,35,158
4,0,29518,Brendan Steele,22.06,30,136
5,0,33141,Keegan Bradley,21.88,21,96
6,0,25240,D.A. Points,21.19,25,118
7,0,29725,Tony Finau,20.26,47,232
8,0,30925,Dustin Johnson,20.00,24,120
9,0,25364,Paul Casey,19.81,21,106
10,0,27644,Brian Harman,19.70,26,132
11,0,23621,Rory Sabbatini,19.51,24,123
12,0,34046,Jordan Spieth,19.49,23,118
13,0,36689,Brooks Koepka,19.38,25,129
14,0,24361,Pat Perez,18.66,25,134
15,0,26289,Boo Weekley,18.58,21,113
16,0,29221,Webb Simpson,18.56,18,97
16,0,33448,Justin Thomas,18.56,31,167
18,0,33418,Shawn Stefani,18.49,27,146
19,0,27933,John Merrick,18.48,17,92
20,0,21209,Sergio Garcia,18.31,13,71
21,0,25198,Francesco Molinari,18.18,10,55
21,0,24502,Adam Scott,18.18,12,66
23,0,27649,Brandt Snedeker,18.11,23,127
24,0,23108,Matt Kuchar,18.10,19,105
25,0,24925,Jonathan Byrd,18.09,17,94
26,0,29479,Scott Brown,18.01,29,161
27,0,39977,Max Homa,18.00,27,150
28,0,34098,Russell Henley,17.98,16,89
29,0,31323,Gary Woodland,17.95,21,117
30,0,27141,J.B. Holmes,17.91,24,134
31,0,34360,Patrick Reed,17.79,29,163
32,0,30852,Ryo Ishikawa,17.69,26,147
33,0,33461,Morgan Hoffmann,17.57,26,148
34,0,30692,Scott Stallings,17.44,15,86
35,0,24924,Bill Haas,17.36,21,121
36,0,01810,Phil Mickelson,17.31,18,104
37,0,23541,Ben Crane,17.14,12,70
38,0,30926,Chris Kirk,17.02,16,94
39,0,36699,Patrick Rodgers,16.98,18,106
40,0,28089,Jason Day,16.94,21,124
41,0,34264,Hudson Swafford,16.90,24,142
42,0,26329,Louis Oosthuizen,16.87,14,83
43,0,24358,Robert Garrigus,16.82,18,107
43,0,23320,Ryan Palmer,16.82,18,107
45,0,27895,Jonas Blixt,16.67,17,102
45,0,30736,Oscar Fraustro,16.67,15,90
45,0,31557,Jim Herman,16.67,22,132
48,0,24140,Sean O'Hair,16.55,23,139
49,0,25562,Andres Romero,16.50,17,103
50,0,35451,Scott Pinckney,16.47,28,170
51,0,29478,Kevin Kisner,16.45,25,152
52,0,30946,Alex Prugh,16.26,20,123
53,0,29289,S.Y. Noh,16.22,18,111
54,0,33667,Carlos Ortiz,16.13,25,155
55,0,22892,Jason Gore,16.09,14,87
56,0,20766,Padraig Harrington,16.07,18,112
57,0,26331,Charl Schwartzel,16.00,12,75
58,0,12716,Charley Hoffman,15.98,27,169
59,0,10885,Robert Allenby,15.79,9,57
59,0,24494,Erik Compton,15.79,18,114
59,0,20645,John Senden,15.79,12,76
62,0,27770,Camilo Villegas,15.76,26,165
63,0,31416,Derek Fathauer,15.72,25,159
64,0,30711,Colt Knost,15.57,19,122
65,0,34431,Robert Streb,15.49,33,213
66,0,28780,Nicholas Thompson,15.45,17,110
67,0,21528,Henrik Stenson,15.38,8,52
67,0,21878,Mark Wilson,15.38,28,182
69,0,25686,Jason Dufner,15.28,11,72
70,0,25274,Steven Bowditch,15.24,25,164
71,0,20104,Ken Duke,15.23,23,151
72,0,32839,Hideki Matsuyama,15.20,19,125
73,0,22405,Justin Rose,15.19,12,79
74,0,32200,Roberto Castro,15.09,8,53
75,0,32334,Charlie Beljan,15.08,19,126
76,0,27936,Martin Laird,15.07,22,146
77,0,32150,Michael Thompson,14.96,19,127
78,0,25834,Daniel Summerhays,14.92,27,181
79,0,22056,Cameron Percy,14.91,17,114
80,0,21753,Brian Davis,14.84,19,128
81,0,37454,Whee Kim,14.78,17,115
82,0,23983,Luke Donald,14.74,14,95
83,0,27095,Nick Watney,14.67,22,150
84,0,21961,Charles Howell III,14.61,39,267
85,0,29926,Danny Lee,14.58,21,144
86,0,20593,Greg Chalmers,14.47,11,76
86,0,23548,Bill Lunde,14.47,11,76
88,0,22371,Aaron Baddeley,14.46,24,166
89,0,25720,Chad Collins,14.40,18,125
90,0,29535,Brice Garnett,14.39,20,139
91,0,36801,Mark Hubbard,14.29,16,112
91,0,23623,Bo Van Pelt,14.29,16,112
93,0,28259,Sangmoon Bae,14.15,29,205
94,0,35545,Blayne Barber,14.14,14,99
95,0,29720,Andres Gonzales,14.08,20,142
96,0,33399,Adam Hadwin,14.06,18,128
97,0,23800,Bryce Molder,13.99,20,143
97,0,28486,Michael Putnam,13.99,20,143
99,0,10809,Jim Furyk,13.95,12,86
100,0,35539,Luke Guthrie,13.82,17,123
101,0,35532,Tom Hoge,13.79,20,145
102,0,25818,Scott Piercy,13.71,27,197
103,0,25632,Jimmy Walker,13.70,20,146
104,0,24490,George McNeill,13.64,21,154
105,0,40026,Daniel Berger,13.61,23,169
105,0,26851,Marc Leishman,13.61,20,147
107,0,20848,Ángel Cabrera,13.58,11,81
108,0,28475,Jeff Overton,13.51,20,148
109,0,20691,Greg Owen,13.40,13,97
110,0,28500,Martin Flores,12.94,22,170
111,0,26951,Johnson Wagner,12.90,12,93
112,0,34130,Sung Joon Park,12.87,13,101
113,0,35541,John Peterson,12.80,16,125
114,0,24846,Ricky Barnes,12.75,19,149
115,0,33122,Russell Knox,12.71,15,118
116,0,06567,Vijay Singh,12.70,16,126
117,0,25191,Gonzalo Fernandez-Castaño,12.50,16,128
117,0,08075,Jerry Kelly,12.50,12,96
119,0,25493,Nick Taylor,12.28,21,171
120,0,24507,Jason Bohn,12.26,13,106
121,0,28132,Tyrone Van Aswegen,12.20,10,82
122,0,26476,Chez Reavie,12.16,9,74
123,0,34261,Scott Langley,12.05,20,166
124,0,25345,Carl Pettersson,11.98,20,167
125,0,01706,Davis Love III,11.94,8,67
126,0,30927,Brendon Todd,11.86,14,118
127,0,27064,Jhonattan Vegas,11.84,18,152
128,0,20472,Alex Cejka,11.76,16,136
128,0,34262,Jon Curran,11.76,10,85
128,0,25369,Jamie Donaldson,11.76,8,68
128,0,20157,Retief Goosen,11.76,14,119
132,0,23638,Brendon de Jonge,11.69,18,154
133,0,26300,Matt Jones,11.59,16,138
133,0,22293,Heath Slocum,11.59,8,69
133,0,25892,Steve Wheatcroft,11.59,16,138
136,0,02206,David Toms,11.58,11,95
137,0,37273,Derek Ernst,11.57,14,121
138,0,34563,Chesson Hadley,11.56,17,147
139,0,31202,William McGirt,11.51,16,139
140,0,10860,Justin Leonard,11.48,7,61
141,0,32448,James Hahn,11.41,17,149
142,0,32366,Kevin Chappell,11.38,14,123
143,0,24024,Zach Johnson,11.24,10,89
143,0,32640,Troy Merritt,11.24,20,178
145,0,27214,Kevin Streelman,11.22,11,98
146,0,24357,K.J. Choi,11.21,13,116
147,0,24781,Hunter Mahan,11.19,15,134
148,0,33486,Roger Sloan,11.00,11,100
149,0,34409,David Lingmerth,10.92,13,119
150,0,29222,Billy Hurley III,10.89,11,101
151,0,34099,Harris English,10.86,19,175
152,0,29476,Kyle Reifers,10.83,17,157
152,0,29223,Sam Saunders,10.83,13,120
154,0,40058,Zac Blair,10.69,17,159
155,0,34256,Andrew Putnam,10.68,11,103
156,0,29425,Andrew Svoboda,10.62,12,113
157,0,20771,Steven Alker,10.53,8,76
158,0,34358,Jonathan Randolph,10.34,12,116
159,0,34265,Will Wilcox,10.26,8,78
160,0,28307,Matt Every,10.17,12,118
161,0,34174,John Huh,10.00,14,140
161,0,33413,Ben Martin,10.00,13,130
161,0,22046,Geoff Ogilvy,10.00,6,60
161,0,31193,Jim Renner,10.00,11,110
165,0,28679,Fabián Gómez,9.77,13,133
166,0,12510,Chad Campbell,9.70,13,134
167,0,23048,Eric Axley,9.52,8,84
