RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,20229,Stewart Cink,27.30,737,27
2,0,22371,Aaron Baddeley,27.72,499,18
3,0,08793,Tiger Woods,27.82,473,17
4,0,06522,Ernie Els,27.93,419,15
4,0,02002,John Riegger,27.93,391,14
6,0,20098,Stuart Appleby,27.96,699,25
7,0,06575,Dudley Hart,28.06,477,17
8,0,10585,Scott McCarron,28.12,703,25
8,0,06567,Vijay Singh,28.12,731,26
10,0,01161,Mark Calcavecchia,28.17,648,23
11,0,20127,Chris Riley,28.19,761,27
12,0,07867,Woody Austin,28.24,819,29
12,0,19846,Brian Gay,28.24,932,33
14,0,01968,Nick Price,28.25,452,16
14,0,06527,Steve Stricker,28.25,565,20
16,0,24356,Jason Buha,28.26,650,23
17,0,01948,Tim Petrovic,28.29,877,31
18,0,08547,John Maginnes,28.31,821,29
18,0,01761,Len Mattiace,28.31,736,26
18,0,20572,Rod Pampling,28.31,736,26
21,0,01457,Jay Haas,28.35,652,23
21,0,06617,Brian Henninger,28.35,482,17
23,0,20593,Greg Chalmers,28.37,851,30
24,0,10860,Justin Leonard,28.38,596,21
24,0,24502,Adam Scott,28.38,369,13
26,0,23552,Hank Kuehne,28.41,625,22
26,0,12602,Dean Wilson,28.41,767,27
28,0,22913,John Rollins,28.42,739,26
29,0,21806,Paul Gow,28.43,597,21
30,0,11032,Frank Lickliter II,28.44,768,27
31,0,24361,Pat Perez,28.45,825,29
32,0,23135,Tim Clark,28.46,683,24
33,0,01024,Billy Andrade,28.48,826,29
33,0,01810,Phil Mickelson,28.48,598,21
35,0,10201,Matt Gogel,28.50,684,24
35,0,01941,Tom Pernice Jr.,28.50,855,30
37,0,10213,Dicky Pride,28.52,656,23
38,0,20472,Alex Cejka,28.54,742,26
38,0,12782,Tim Herron,28.54,799,28
40,0,08537,J.P. Hayes,28.56,714,25
40,0,02239,Scott Verplank,28.56,714,25
42,0,12680,Shigeki Maruyama,28.58,743,26
43,0,10733,Kent Jones,28.59,629,22
44,0,01132,Mark Brooks,28.61,801,28
45,0,20573,Scott Laycock,28.65,659,23
45,0,02010,Loren Roberts,28.65,659,23
45,0,08375,Paul Stankowski,28.65,573,20
45,0,02206,David Toms,28.65,659,23
49,0,21878,Mark Wilson,28.66,831,29
50,0,01378,David Frost,28.67,688,24
50,0,06643,Paul Goydos,28.67,688,24
50,0,23034,Brent Schwarzrock,28.67,516,18
53,0,01381,Fred Funk,28.68,889,31
53,0,10423,Mike Weir,28.68,545,19
55,0,08931,Glen Day,28.69,832,29
56,0,06809,Bob Burns,28.70,775,27
56,0,01157,Tom Byrum,28.70,861,30
56,0,01619,Skip Kendall,28.70,861,30
59,0,20771,Steven Alker,28.71,804,28
59,0,07457,Steve Flesch,28.71,890,31
61,0,25031,Andy Miller,28.72,718,25
62,0,01329,Brad Faxon,28.73,747,26
63,0,12652,Cameron Beckman,28.75,690,24
