RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
101,0,25818,Scott Piercy,59.41,701,1180
102,0,27974,Sung Kang,59.36,720,1213
103,0,34265,Will Wilcox,59.34,537,905
104,0,23353,J.J. Henry,59.33,550,927
104,0,37189,Harold Varner III,59.33,763,1286
106,0,28475,Jeff Overton,59.25,538,908
107,0,20691,Greg Owen,59.22,671,1133
108,0,35891,Cameron Smith,59.21,569,961
109,0,23638,Brendon de Jonge,59.19,670,1132
110,0,21731,Freddie Jacobson,59.03,709,1201
111,0,32876,Martin Piller,58.97,470,797
112,0,24140,Sean O'Hair,58.84,732,1244
113,0,32102,Rickie Fowler,58.69,635,1082
113,0,27649,Brandt Snedeker,58.69,733,1249
115,0,25834,Daniel Summerhays,58.65,810,1381
116,0,39975,Michael Kim,58.64,787,1342
117,0,36689,Brooks Koepka,58.60,576,983
118,0,28158,Steve Marino,58.46,556,951
119,0,30944,Jason Kokrak,58.41,726,1243
120,0,20229,Stewart Cink,58.40,497,851
120,0,33418,Shawn Stefani,58.40,709,1214
122,0,27747,Hiroshi Iwata,58.34,675,1157
123,0,34046,Jordan Spieth,58.14,618,1063
124,0,20848,Ángel Cabrera,58.06,504,868
125,0,30927,Brendon Todd,58.02,510,879
126,0,29745,Tyler Aldridge,57.95,638,1101
127,0,22405,Justin Rose,57.90,502,867
128,0,23320,Ryan Palmer,57.88,694,1199
129,0,33461,Morgan Hoffmann,57.80,541,936
130,0,27895,Jonas Blixt,57.79,612,1059
131,0,36699,Patrick Rodgers,57.74,686,1188
132,0,26300,Matt Jones,57.55,644,1119
133,0,34431,Robert Streb,57.48,676,1176
134,0,25720,Chad Collins,57.41,585,1019
135,0,29461,Jamie Lovemark,57.32,728,1270
136,0,29268,Bronson Burgoon,57.30,632,1103
137,0,25493,Nick Taylor,57.21,631,1103
138,0,30925,Dustin Johnson,57.17,658,1151
139,0,24781,Hunter Mahan,57.13,485,849
140,0,30692,Scott Stallings,56.95,557,978
141,0,28114,Dawie van der Walt,56.89,557,979
142,0,26331,Charl Schwartzel,56.86,555,976
143,0,06567,Vijay Singh,56.73,569,1003
144,0,23983,Luke Donald,56.69,640,1129
144,0,31323,Gary Woodland,56.69,720,1270
146,0,40026,Daniel Berger,56.68,704,1242
147,0,34563,Chesson Hadley,56.58,623,1101
148,0,27064,Jhonattan Vegas,56.57,736,1301
149,0,20157,Retief Goosen,56.40,432,766
150,0,31420,Anirban Lahiri,56.31,544,966
151,0,34360,Patrick Reed,55.96,775,1385
152,0,35532,Tom Hoge,55.81,600,1075
153,0,24502,Adam Scott,55.55,591,1064
154,0,35539,Luke Guthrie,55.53,427,769
155,0,22371,Aaron Baddeley,55.42,690,1245
156,0,27942,Rob Oppenheim,55.28,487,881
157,0,32757,Patton Kizzire,55.23,686,1242
158,0,29974,Branden Grace,55.14,461,836
158,0,27936,Martin Laird,55.14,601,1090
160,0,25804,Bubba Watson,55.11,534,969
161,0,10885,Robert Allenby,55.06,392,712
162,0,34099,Harris English,55.01,746,1356
163,0,01810,Phil Mickelson,54.82,552,1007
164,0,12716,Charley Hoffman,54.80,673,1228
165,0,29720,Andres Gonzales,54.55,594,1089
166,0,24846,Ricky Barnes,54.27,705,1299
167,0,33448,Justin Thomas,53.94,725,1344
168,0,24358,Robert Garrigus,53.91,490,909
169,0,24494,Erik Compton,53.64,472,880
170,0,06522,Ernie Els,52.93,488,922
171,0,46440,Smylie Kaufman,52.91,654,1236
171,0,28132,Tyrone Van Aswegen,52.91,754,1425
173,0,33667,Carlos Ortiz,52.77,552,1046
174,0,21961,Charles Howell III,52.60,668,1270
175,0,29725,Tony Finau,52.48,697,1328
176,0,32618,Rhein Gibson,52.45,396,755
177,0,27770,Camilo Villegas,52.18,575,1102
178,0,31416,Derek Fathauer,52.02,683,1313
179,0,27141,J.B. Holmes,51.68,537,1039
180,0,27129,Luke List,50.98,548,1075
181,0,28089,Jason Day,50.46,489,969
182,0,29289,S.Y. Noh,49.12,555,1130
183,0,25632,Jimmy Walker,48.31,556,1151
184,0,35300,Andrew Loupe,45.56,477,1047
185,0,25274,Steven Bowditch,43.02,428,995
