RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,30925,Dustin Johnson,56.35,581410,103186
2,0,46550,Brandon Hagy,56.30,648503,115181
3,0,28237,Rory McIlroy,56.21,338220,60174
4,0,27129,Luke List,55.78,843902,151302
5,0,28420,Ryan Brehm,55.57,595240,107120
6,0,31323,Gary Woodland,55.53,630816,113606
7,0,36689,Brooks Koepka,55.33,619652,111999
8,0,34213,Grayson Murray,55.29,808807,146295
9,0,29725,Tony Finau,55.12,864046,156755
9,0,46601,Trey Mullinax,55.12,664594,120579
9,0,32333,Kevin Tway,55.12,680314,123418
12,0,35300,Andrew Loupe,54.96,443830,80758
13,0,33448,Justin Thomas,54.81,601333,109718
14,0,46501,Ollie Schniederjans,54.72,732192,133805
15,0,36699,Patrick Rodgers,54.71,573859,104884
16,0,27141,J.B. Holmes,54.66,582806,106625
17,0,30944,Jason Kokrak,54.64,795111,145510
18,0,46440,Smylie Kaufman,54.63,597521,109369
18,0,23320,Ryan Palmer,54.63,421170,77088
20,0,23497,Tag Ridings,54.61,465213,85187
21,0,25804,Bubba Watson,54.59,511465,93685
22,0,27064,Jhonattan Vegas,54.54,660596,121116
23,0,28089,Jason Day,54.51,509858,93528
23,0,24502,Adam Scott,54.51,400197,73414
25,0,34264,Hudson Swafford,54.45,689858,126686
26,0,46970,Jon Rahm,54.38,642379,118138
27,0,24358,Robert Garrigus,54.29,560595,103268
28,0,37189,Harold Varner III,54.20,787740,145341
29,0,48081,Xander Schauffele,54.19,630384,116335
30,0,32366,Kevin Chappell,54.05,695371,128645
31,0,29461,Jamie Lovemark,54.03,761669,140965
32,0,27436,Graham DeLaet,53.96,656257,121626
33,0,28252,Seamus Power,53.94,610429,113178
34,0,35450,Patrick Cantlay,53.91,454540,84322
35,0,24140,Sean O'Hair,53.83,637062,118337
36,0,46732,Rick Lamb,53.81,332486,61787
37,0,31420,Anirban Lahiri,53.75,506901,94310
38,0,29289,S.Y. Noh,53.69,695339,129506
39,0,39954,Cody Gribble,53.65,648556,120891
40,0,22405,Justin Rose,53.60,489003,91239
41,0,26851,Marc Leishman,53.58,607295,113340
42,0,28307,Matt Every,53.57,544522,101640
43,0,29720,Andres Gonzales,53.56,522769,97603
44,0,27095,Nick Watney,53.54,554115,103492
45,0,26300,Matt Jones,53.49,455020,85073
45,0,32839,Hideki Matsuyama,53.49,560292,104745
47,0,21209,Sergio Garcia,53.48,384095,71816
48,0,30692,Scott Stallings,53.44,576534,107886
49,0,34099,Harris English,53.43,633499,118573
50,0,47959,Bryson DeChambeau,53.36,627258,117547
51,0,25900,Lucas Glover,53.33,809565,151812
51,0,27974,Sung Kang,53.33,716972,134447
53,0,29420,Billy Horschel,53.30,670986,125898
53,0,33204,Shane Lowry,53.30,391008,73353
55,0,40026,Daniel Berger,53.29,608177,114120
55,0,33141,Keegan Bradley,53.29,843549,158292
55,0,12716,Charley Hoffman,53.29,886624,166384
58,0,28500,Martin Flores,53.24,586512,110158
59,0,48822,Sebastián Muñoz,53.19,351155,66017
60,0,26331,Charl Schwartzel,53.17,438155,82408
61,0,32102,Rickie Fowler,53.14,566261,106554
62,0,21961,Charles Howell III,53.10,596990,112420
63,0,29518,Brendan Steele,53.08,681196,128325
64,0,40009,Dominic Bozzelli,52.99,501955,94726
65,0,24781,Hunter Mahan,52.98,535039,100982
66,0,20229,Stewart Cink,52.93,762455,144058
67,0,32448,James Hahn,52.87,755100,142811
68,0,46443,Brian Campbell,52.86,373036,70576
69,0,33948,Byeong Hun An,52.82,539974,102223
70,0,33461,Morgan Hoffmann,52.80,721423,136629
71,0,26329,Louis Oosthuizen,52.74,454509,86182
71,0,23621,Rory Sabbatini,52.74,439814,83393
73,0,25818,Scott Piercy,52.68,439733,83465
74,0,30110,Kyle Stanley,52.61,799059,151885
75,0,20157,Retief Goosen,52.58,381425,72540
76,0,34046,Jordan Spieth,52.55,581869,110726
77,0,22056,Cameron Percy,52.53,476528,90719
78,0,34021,Bud Cauley,52.52,719876,137071
78,0,25191,Gonzalo Fernandez-Castaño,52.52,394366,75095
80,0,31557,Jim Herman,52.49,612841,116759
80,0,26289,Boo Weekley,52.49,535763,102068
82,0,29223,Sam Saunders,52.44,544444,103814
83,0,25632,Jimmy Walker,52.43,454287,86651
84,0,34360,Patrick Reed,52.41,762430,145468
85,0,34431,Robert Streb,52.34,687284,131315
86,0,23353,J.J. Henry,52.31,661193,126399
87,0,27936,Martin Laird,52.29,698385,133562
88,0,34098,Russell Henley,52.28,737752,141117
88,0,33413,Ben Martin,52.28,631123,120712
90,0,49771,J.T. Poston,52.27,670719,128314
