RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,22986,Søren Kjeldsen,24.79,117,472,+0.026
2,0,25349,Tim Wilkinson,20.78,133,640,+0.060
3,0,48084,Wesley Bryan,20.67,222,1074,+0.113
4,0,40058,Zac Blair,20.32,230,1132,+0.074
4,0,24507,Jason Bohn,20.32,176,866,+0.136
6,0,10809,Jim Furyk,20.26,124,612,+0.089
7,0,31560,Brian Stuard,20.19,195,966,+0.113
8,0,23800,Bryce Molder,19.91,178,894,+0.152
9,0,20104,Ken Duke,19.57,164,838,+0.134
10,0,20771,Steven Alker,19.05,136,714,+0.096
11,0,25240,D.A. Points,18.60,151,812,+0.033
12,0,23541,Ben Crane,18.40,177,962,+0.040
13,0,34174,John Huh,18.02,191,1060,-0.010
14,0,20593,Greg Chalmers,17.92,171,954,+0.094
15,0,25720,Chad Collins,17.90,135,754,+0.096
16,0,19803,Ryan Armour,17.78,122,686,+0.074
17,0,26758,David Hearn,17.58,174,990,+0.121
18,0,29222,Billy Hurley III,17.46,169,968,+0.089
19,0,36801,Mark Hubbard,17.25,147,852,+0.170
20,0,25572,Graeme McDowell,17.24,120,696,+0.125
21,0,25396,Kevin Na,17.14,158,922,-0.006
22,0,25892,Steve Wheatcroft,17.03,95,558,+0.105
23,0,27466,Spencer Levin,16.99,159,936,+0.075
24,0,37278,Nicholas Lindheim,16.88,104,616,+0.231
25,0,12510,Chad Campbell,16.44,195,1186,+0.062
26,0,33419,Cameron Tringale,16.08,146,908,+0.164
27,0,23983,Luke Donald,15.83,95,600,+0.158
28,0,24846,Ricky Barnes,15.80,170,1076,+0.024
29,0,27770,Camilo Villegas,15.21,132,868,+0.121
30,0,22371,Aaron Baddeley,15.17,98,646,+0.031
31,0,25345,Carl Pettersson,14.88,108,726,+0.167
32,0,32200,Roberto Castro,14.55,110,756,+0.136
33,0,19846,Brian Gay,14.52,140,964,+0.086
34,0,25274,Steven Bowditch,14.17,89,628,+0.292
34,0,32150,Michael Thompson,14.17,87,614,+0.011
36,0,29908,C.T. Pan,13.84,147,1062,+0.075
37,0,26951,Johnson Wagner,13.82,110,796,+0.073
38,0,26476,Chez Reavie,13.56,157,1158,+0.070
39,0,26596,Ryan Moore,13.41,122,910,E
40,0,24357,K.J. Choi,13.40,101,754,+0.109
41,0,23325,Vaughn Taylor,13.39,143,1068,+0.035
42,0,29740,Brad Fritsch,13.27,78,588,+0.090
43,0,28679,Fabián Gómez,13.23,95,718,+0.168
44,0,20472,Alex Cejka,13.19,114,864,+0.044
44,0,30926,Chris Kirk,13.19,129,978,+0.078
46,0,23353,J.J. Henry,13.10,137,1046,+0.058
47,0,24024,Zach Johnson,13.03,124,952,+0.145
47,0,34358,Jonathan Randolph,13.03,93,714,+0.204
49,0,32640,Troy Merritt,12.99,127,978,+0.252
50,0,27958,Ryan Blaum,12.85,147,1144,+0.129
51,0,29485,Brett Stegmaier,12.84,104,810,+0.096
52,0,22046,Geoff Ogilvy,12.82,120,936,+0.067
53,0,27649,Brandt Snedeker,12.67,75,592,+0.133
54,0,29221,Webb Simpson,12.63,148,1172,+0.149
55,0,34466,Peter Malnati,12.55,128,1020,+0.141
56,0,25632,Jimmy Walker,12.50,88,704,+0.125
57,0,29476,Kyle Reifers,12.40,128,1032,+0.078
58,0,33141,Keegan Bradley,12.28,156,1270,+0.064
59,0,37454,Whee Kim,12.23,106,867,+0.142
59,0,32757,Patton Kizzire,12.23,123,1006,+0.049
61,0,20572,Rod Pampling,12.01,111,924,+0.270
62,0,35110,Brett Drewitt,11.96,72,602,+0.111
63,0,31557,Jim Herman,11.90,110,924,+0.155
64,0,24138,Ian Poulter,11.88,91,766,+0.132
65,0,33122,Russell Knox,11.87,90,758,-0.011
66,0,29926,Danny Lee,11.79,125,1060,+0.040
67,0,25834,Daniel Summerhays,11.78,135,1146,+0.178
68,0,28132,Tyrone Van Aswegen,11.74,131,1116,+0.183
69,0,35545,Blayne Barber,11.67,109,934,+0.083
70,0,35879,Kelly Kraft,11.48,104,906,+0.096
71,0,34099,Harris English,11.45,115,1004,+0.113
72,0,33120,Mark Anderson,11.39,67,588,+0.179
73,0,30852,Ryo Ishikawa,11.37,68,598,+0.176
74,0,48822,Sebastián Muñoz,11.36,62,546,+0.113
75,0,29289,S.Y. Noh,11.35,119,1048,+0.160
76,0,25364,Paul Casey,11.27,112,994,E
77,0,46501,Ollie Schniederjans,11.22,127,1132,-0.047
78,0,27214,Kevin Streelman,11.21,122,1088,+0.164
79,0,26851,Marc Leishman,11.15,114,1022,+0.009
80,0,29478,Kevin Kisner,11.04,119,1078,-0.034
81,0,27095,Nick Watney,10.99,98,892,+0.071
82,0,33399,Adam Hadwin,10.98,121,1102,+0.207
83,0,31202,William McGirt,10.97,111,1012,+0.108
84,0,34431,Robert Streb,10.90,128,1174,+0.109
85,0,27963,Chris Stroud,10.86,73,672,+0.055
86,0,27895,Jonas Blixt,10.83,89,822,+0.112
87,0,29223,Sam Saunders,10.80,92,852,-0.065
88,0,33418,Shawn Stefani,10.74,90,838,+0.144
89,0,29974,Branden Grace,10.73,71,662,+0.169
90,0,24361,Pat Perez,10.72,110,1026,+0.055
91,0,34021,Bud Cauley,10.66,122,1144,+0.033
92,0,28252,Seamus Power,10.65,101,948,+0.119
93,0,29518,Brendan Steele,10.62,106,998,-0.057
94,0,32448,James Hahn,10.49,119,1134,+0.042
94,0,39975,Michael Kim,10.49,123,1172,+0.065
96,0,23108,Matt Kuchar,10.43,112,1074,-0.054
97,0,31420,Anirban Lahiri,10.41,86,826,+0.186
98,0,27436,Graham DeLaet,10.40,103,990,+0.097
99,0,39954,Cody Gribble,10.39,102,982,+0.186
100,0,40026,Daniel Berger,10.33,100,968,-0.010
101,0,36699,Patrick Rodgers,10.30,95,922,+0.189
101,0,35891,Cameron Smith,10.30,102,990,+0.069
103,0,30110,Kyle Stanley,10.29,135,1312,-0.030
104,0,27936,Martin Laird,10.24,103,1006,+0.058
105,0,25191,Gonzalo Fernandez-Castaño,10.23,63,616,+0.190
106,0,24924,Bill Haas,10.16,102,1004,+0.029
107,0,25818,Scott Piercy,10.09,69,684,+0.014
108,0,33461,Morgan Hoffmann,10.05,115,1144,+0.209
109,0,39324,J.J. Spaun,9.94,100,1006,+0.190
110,0,29479,Scott Brown,9.91,108,1090,+0.074
111,0,23621,Rory Sabbatini,9.84,73,742,+0.178
112,0,20157,Retief Goosen,9.79,56,572,+0.250
113,0,27129,Luke List,9.75,117,1200,+0.188
114,0,29461,Jamie Lovemark,9.68,108,1116,+0.046
115,0,37189,Harold Varner III,9.65,116,1202,+0.198
116,0,32102,Rickie Fowler,9.52,84,882,-0.083
116,0,35532,Tom Hoge,9.52,52,546,+0.269
118,0,06522,Ernie Els,9.50,49,516,+0.082
119,0,33413,Ben Martin,9.43,92,976,+0.033
120,0,25686,Jason Dufner,9.42,95,1008,+0.011
