RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
59,0,46601,Trey Mullinax,381,U.S. Open,4,8,236
59,0,34213,Grayson Murray,381,Travelers Champ,2,7,503
59,0,22405,Justin Rose,381,WGC-Bridgestone,2,18,036
59,0,29484,Peter Uihlein,381,the Memorial,4,17,023
66,0,22371,Aaron Baddeley,380,RBC Heritage,2,3,012
66,0,35450,Patrick Cantlay,380,the Memorial,4,17,023
66,0,27974,Sung Kang,380,Quicken Loans,2,2,237
66,0,48095,Garrett Rank,380,Canadian Open,1,11,032
66,0,39958,Jeunghun Wang,380,WGC-Mexico,4,12,240
71,0,01116,Michael Bradley,379,Sanderson Farms,2,18,746
71,0,01810,Phil Mickelson,379,WGC-Mexico,1,4,240
73,0,32334,Charlie Beljan,378,Byron Nelson,1,3,019
73,0,30191,Julián Etulain,378,Byron Nelson,1,1,019
73,0,30944,Jason Kokrak,378,the Memorial,4,13,023
73,0,27936,Martin Laird,378,Phoenix Open,4,13,510
73,0,25198,Francesco Molinari,378,WGC-Bridgestone,1,16,036
73,0,46501,Ollie Schniederjans,378,the Memorial,4,17,023
79,0,32333,Kevin Tway,377,Quicken Loans,2,2,237
79,0,32139,Danny Willett,377,WGC-Mexico,3,4,240
81,0,52372,Cameron Champ,376,U.S. Open,4,5,236
81,0,40098,Matt Fitzpatrick,376,WGC-Bridgestone,1,8,036
81,0,31646,Emiliano Grillo,376,WGC-Mexico,2,10,240
81,0,34098,Russell Henley,376,WGC-Bridgestone,2,8,036
81,0,33122,Russell Knox,376,T of C,4,12,656
81,0,33204,Shane Lowry,376,the Memorial,1,13,023
81,0,35475,Jamie Sadlowski,376,DEAN & DELUCA,2,1,021
81,0,27214,Kevin Streelman,376,the Memorial,4,13,023
89,0,46440,Smylie Kaufman,375,Travelers Champ,1,12,503
90,0,28783,Sam Brazel,374,WGC-Bridgestone,2,16,036
90,0,45988,Brett Coletta,374,the Memorial,4,1,023
90,0,30911,Tommy Fleetwood,374,WGC-Bridgestone,1,8,036
90,0,29420,Billy Horschel,374,WGC-Bridgestone,1,16,036
90,0,34587,Chan Kim,374,The Open,4,2,541
90,0,24140,Sean O'Hair,374,WGC-Mexico,4,4,240
90,0,35225,Brandon Stone,374,WGC-Mexico,4,10,240
90,0,27095,Nick Watney,374,Quicken Loans,1,2,237
98,0,33948,Byeong Hun An,373,Byron Nelson,1,3,019
98,0,40009,Dominic Bozzelli,373,Texas Open,3,4,770
98,0,28500,Martin Flores,373,DEAN & DELUCA,2,1,021
98,0,47989,Sam Horsfield,373,Canadian Open,4,1,032
98,0,26908,Yuta Ikeda,373,WGC-Mexico,4,11,240
98,0,29908,C.T. Pan,373,Travelers Champ,3,12,503
98,0,49771,J.T. Poston,373,Texas Open,3,4,770
98,0,30692,Scott Stallings,373,Byron Nelson,1,1,019
106,0,24846,Ricky Barnes,372,Texas Open,3,17,770
106,0,27436,Graham DeLaet,372,Byron Nelson,1,3,019
106,0,24358,Robert Garrigus,372,Byron Nelson,1,3,019
106,0,39977,Max Homa,372,John Deere,2,14,669
106,0,19904,Paul Lawrie,372,WGC-Bridgestone,2,16,036
106,0,47741,Wesley McClain,372,Texas Open,3,14,770
112,0,29926,Danny Lee,371,the Memorial,4,13,023
112,0,24781,Hunter Mahan,371,Wyndham Champ,2,5,752
112,0,48822,Sebastián Muñoz,371,The Greenbrier,2,17,771
112,0,29476,Kyle Reifers,371,Byron Nelson,1,3,019
112,0,51933,Casey Russell,371,Texas Open,2,8,770
112,0,35314,Andy Sullivan,371,WGC-Bridgestone,2,9,036
118,0,33141,Keegan Bradley,370,U.S. Open,4,18,236
118,0,28093,Miguel Angel Carballo,370,John Deere,2,14,669
118,0,19846,Brian Gay,370,Texas Open,3,17,770
118,0,24924,Bill Haas,370,WGC-Bridgestone,4,8,036
118,0,28486,Michael Putnam,370,Byron Nelson,4,15,019
118,0,34358,Jonathan Randolph,370,U.S. Open,4,18,236
118,0,25562,Andres Romero,370,WGC-Bridgestone,1,9,036
125,0,25274,Steven Bowditch,369,the Memorial,1,13,023
125,0,31416,Derek Fathauer,369,RBC Heritage,2,3,012
125,0,29974,Branden Grace,369,T of C,1,12,656
125,0,29478,Kevin Kisner,369,WGC-Bridgestone,1,16,036
125,0,32757,Patton Kizzire,369,Wyndham Champ,4,18,752
125,0,26851,Marc Leishman,369,Byron Nelson,1,3,019
125,0,34579,Alexander Levy,369,U.S. Open,2,18,236
125,0,27349,Alex Noren,369,WGC-Bridgestone,2,8,036
125,0,23320,Ryan Palmer,369,Travelers Champ,1,7,503
125,0,24361,Pat Perez,369,T of C,1,12,656
125,0,06567,Vijay Singh,369,Sony Open,4,12,006
125,0,21498,Hideto Tanihara,369,WGC-Bridgestone,2,16,036
137,0,52370,Mason Andersen,368,U.S. Open,2,18,236
137,0,37455,Si Woo Kim,368,WGC-Bridgestone,2,3,036
137,0,34709,Eddie Pepperell,368,U.S. Open,4,18,236
137,0,23497,Tag Ridings,368,Byron Nelson,1,1,019
137,0,29223,Sam Saunders,368,Quicken Loans,2,2,237
142,0,12510,Chad Campbell,367,Travelers Champ,2,18,503
142,0,24357,K.J. Choi,367,Canadian Open,4,16,032
142,0,34099,Harris English,367,Travelers Champ,2,7,503
142,0,37273,Derek Ernst,367,Wells Fargo,1,6,235
142,0,29936,Ryan Fox,367,The Open,1,2,541
142,0,36801,Mark Hubbard,367,Phoenix Open,3,15,510
142,0,24024,Zach Johnson,367,WGC-Bridgestone,4,16,036
142,0,23108,Matt Kuchar,367,WGC-Bridgestone,1,16,036
142,0,37380,Curtis Luck,367,the Memorial,4,13,023
142,0,22046,Geoff Ogilvy,367,Wyndham Champ,2,5,752
142,0,28252,Seamus Power,367,Sony Open,3,14,006
142,0,33418,Shawn Stefani,367,Quicken Loans,2,2,237
142,0,23325,Vaughn Taylor,367,T of C,4,7,656
142,0,29454,Bernd Wiesberger,367,WGC-Bridgestone,1,16,036
156,0,34076,Joel Dahmen,366,Byron Nelson,4,6,019
156,0,20766,Padraig Harrington,366,the Memorial,4,1,023
156,0,31557,Jim Herman,366,T of C,4,17,656
156,0,36799,Stephan Jaeger,366,U.S. Open,4,8,236
156,0,32640,Troy Merritt,366,Wyndham Champ,4,18,752
156,0,30110,Kyle Stanley,366,WGC-Bridgestone,1,8,036
156,0,29939,Fabrizio Zanotti,366,WGC-Bridgestone,1,16,036
163,0,20157,Retief Goosen,365,Phoenix Open,1,8,510
163,0,33399,Adam Hadwin,365,WGC-Bridgestone,2,8,036
163,0,35461,Beau Hossler,365,Byron Nelson,1,3,019
163,0,32816,Satoshi Kodaira,365,WGC-Bridgestone,1,8,036
163,0,34409,David Lingmerth,365,the Memorial,2,2,023
163,0,39546,Keith Mitchell,365,Valspar Champ,3,10,665
163,0,21528,Henrik Stenson,365,WGC-Bridgestone,4,16,036
170,0,25364,Paul Casey,364,NORTHERN TRUST,4,12,238
170,0,20472,Alex Cejka,364,THE PLAYERS,1,5,011
170,0,25191,Gonzalo Fernandez-Castaño,364,Wyndham Champ,2,5,752
173,0,26499,Rafa Cabrera Bello,363,WGC-Bridgestone,1,8,036
173,0,29720,Andres Gonzales,363,Sony Open,4,1,006
173,0,34563,Chesson Hadley,363,John Deere,4,2,669
173,0,46441,Robby Shelton,363,Texas Open,4,4,770
173,0,25892,Steve Wheatcroft,363,Canadian Open,4,18,032
178,0,30852,Ryo Ishikawa,362,Texas Open,3,10,770
178,0,22056,Cameron Percy,362,Byron Nelson,1,3,019
178,0,34431,Robert Streb,362,St. Jude,4,17,513
178,0,28132,Tyrone Van Aswegen,362,Byron Nelson,1,1,019
182,0,33461,Morgan Hoffmann,361,DEAN & DELUCA,2,1,021
182,0,21961,Charles Howell III,361,NORTHERN TRUST,4,9,238
184,0,46402,Talor Gooch,360,U.S. Open,4,8,236
184,0,46732,Rick Lamb,360,John Deere,4,2,669
184,0,29289,S.Y. Noh,360,Quicken Loans,1,2,237
184,0,39251,Ryan Ruffels,360,the Memorial,1,17,023
188,0,35545,Blayne Barber,359,Canadian Open,4,10,032
188,0,25900,Lucas Glover,359,Shriners Hosp.,4,9,538
188,0,49298,Kramer Hickok,359,Canadian Open,4,18,032
188,0,26300,Matt Jones,359,Quicken Loans,1,2,237
188,0,49743,Sean Kelly,359,Byron Nelson,1,7,019
188,0,39975,Michael Kim,359,Travelers Champ,2,18,503
188,0,52373,Walker Lee,359,U.S. Open,2,2,236
188,0,26329,Louis Oosthuizen,359,WGC-Bridgestone,4,16,036
188,0,47622,Roman Robledo,359,U.S. Open,1,17,236
197,0,33408,Tyson Alexander,358,U.S. Open,2,7,236
197,0,27958,Ryan Blaum,358,Canadian Open,2,17,032
197,0,30926,Chris Kirk,358,Quicken Loans,2,2,237
197,0,37278,Nicholas Lindheim,358,John Deere,1,14,669
197,0,28158,Steve Marino,358,Shriners Hosp.,2,13,538
197,0,23821,Yusaku Miyazato,358,U.S. Open,4,8,236
197,0,20645,John Senden,358,Texas Open,2,18,770
197,0,29221,Webb Simpson,358,Travelers Champ,2,18,503
197,0,47128,Richy Werenski,358,Sony Open,4,1,006
206,0,28307,Matt Every,357,Wyndham Champ,4,18,752
206,0,28679,Fabián Gómez,357,T of C,3,1,656
206,0,23353,J.J. Henry,357,Byron Nelson,1,7,019
206,0,29222,Billy Hurley III,357,T of C,4,1,656
206,0,27770,Camilo Villegas,357,Texas Open,3,4,770
206,0,22000,Chris Wood,357,WGC-Mexico,4,12,240
212,0,10505,Shane Bertsch,356,Byron Nelson,1,3,019
212,0,34021,Bud Cauley,356,BMW Champ,2,13,789
212,0,20593,Greg Chalmers,356,T of C,4,1,656
212,0,23541,Ben Crane,356,John Deere,2,14,669
212,0,51977,Max Greyserman,356,U.S. Open,2,4,236
212,0,34305,Daniel Miernicki,356,U.S. Open,2,10,236
212,0,46046,Scottie Scheffler,356,U.S. Open,4,18,236
212,0,35891,Cameron Smith,356,Sony Open,4,12,006
212,0,29485,Brett Stegmaier,356,THE PLAYERS,1,1,011
212,0,06527,Steve Stricker,356,Phoenix Open,2,15,510
212,0,33449,Zack Sucher,356,Byron Nelson,1,1,019
212,0,25493,Nick Taylor,356,Sony Open,2,12,006
224,0,47504,Sam Burns,355,Barbasol Champ,4,18,819
224,0,27644,Brian Harman,355,WGC-Bridgestone,4,8,036
224,0,35532,Tom Hoge,355,Byron Nelson,1,7,019
224,0,24511,Thongchai Jaidee,355,WGC-Bridgestone,1,18,036
224,0,28300,Joost Luiten,355,WGC-Mexico,3,11,240
224,0,45486,Joaquin Niemann,355,U.S. Open,2,4,236
224,0,20691,Greg Owen,355,Byron Nelson,2,3,019
224,0,47567,Ben Polland,355,Byron Nelson,2,3,019
224,0,34265,Will Wilcox,355,Byron Nelson,1,7,019
233,0,20848,Ángel Cabrera,354,Byron Nelson,1,1,019
233,0,29740,Brad Fritsch,354,Travelers Champ,2,18,503
233,0,26758,David Hearn,354,Puerto Rico,2,2,742
233,0,22986,Søren Kjeldsen,354,the Memorial,4,2,023
233,0,27933,John Merrick,354,Byron Nelson,1,1,019
233,0,39953,Chase Seiffert,354,Travelers Champ,2,18,503
233,0,32150,Michael Thompson,354,Byron Nelson,1,3,019
240,0,25720,Chad Collins,353,Byron Nelson,1,3,019
240,0,35376,Roberto Díaz,353,WGC-Mexico,4,2,240
240,0,06522,Ernie Els,353,Byron Nelson,1,3,019
240,0,51414,Brent Grant,353,Sony Open,1,12,006
240,0,31273,Gavin Kyle Green,353,Quicken Loans,2,2,237
240,0,27408,Martin Kaymer,353,U.S. Open,2,10,236
240,0,33413,Ben Martin,353,the Memorial,4,1,023
240,0,27963,Chris Stroud,353,Byron Nelson,1,7,019
240,0,33419,Cameron Tringale,353,Byron Nelson,1,7,019
240,0,46507,Bobby Wyatt,353,Travelers Champ,2,9,503
250,0,29479,Scott Brown,352,Byron Nelson,1,3,019
250,0,49038,Luca Cianchetti,352,The Open,1,2,541
250,0,34174,John Huh,352,Texas Open,3,10,770
250,0,46048,Jordan Niebrugge,352,U.S. Open,4,18,236
254,0,36963,Derek Barron,351,U.S. Open,2,18,236
254,0,27895,Jonas Blixt,351,Phoenix Open,1,11,510
254,0,46443,Brian Campbell,351,Byron Nelson,1,1,019
254,0,34242,Andrew Johnston,351,Texas Open,3,10,770
254,0,29670,Pablo Larrazabal,351,WGC-Mexico,4,2,240
254,0,35296,Haotong Li,351,The Open,4,2,541
254,0,28618,Savio Nazareth,351,Wells Fargo,1,12,235
254,0,23788,D.J. Trahan,351,Barbasol Champ,4,14,819
254,0,25349,Tim Wilkinson,351,Wyndham Champ,2,18,752
263,0,28751,Andrew Dodt,350,The Open,4,2,541
263,0,27561,Nick Flanagan,350,U.S. Open,2,18,236
263,0,29419,Tadd Fujikawa,350,Sony Open,1,5,006
263,0,21731,Freddie Jacobson,350,THE PLAYERS,2,1,011
263,0,35437,Carter Jenkins,350,Wells Fargo,1,3,235
263,0,26476,Chez Reavie,350,Travelers Champ,2,18,503
263,0,46340,Alex Smalley,350,U.S. Open,1,18,236
270,0,31678,Oliver Bekker,349,U.S. Open,2,18,236
270,0,31670,Matthew Griffin,349,WGC-Mexico,4,11,240
270,0,47988,Nick Hardy,349,John Deere,4,15,669
270,0,48117,Kurt Kitayama,349,Shriners Hosp.,1,13,538
270,0,25345,Carl Pettersson,349,Texas Open,3,10,770
275,0,20771,Steven Alker,348,Shriners Hosp.,2,4,538
275,0,24866,Jamie Broce,348,PGA Championshi,1,11,241
275,0,28937,George Coetzee,348,U.S. Open,2,5,236
275,0,22892,Jason Gore,348,Quicken Loans,2,2,237
275,0,27747,Hiroshi Iwata,348,Shriners Hosp.,1,13,538
275,0,28258,K.T. Kim,348,WGC-Mexico,1,4,240
275,0,51476,Matt Lee,348,John Deere,2,4,669
275,0,39356,Alex Moon,348,Byron Nelson,1,3,019
275,0,23621,Rory Sabbatini,348,Travelers Champ,2,9,503
275,0,24663,Y.E. Yang,348,Sony Open,4,1,006
285,0,34306,John Chin,347,Sony Open,2,5,006
285,0,50488,Chris Crawford,347,U.S. Open,2,7,236
285,0,47994,Lee McCoy,347,Canadian Open,1,11,032
285,0,40104,Joel Stalter,347,U.S. Open,2,2,236
289,0,50757,Hugo Bernard,346,Canadian Open,2,11,032
289,0,48084,Wesley Bryan,346,WGC-Bridgestone,1,9,036
289,0,01320,Bob Estes,346,Shriners Hosp.,2,4,538
289,0,12782,Tim Herron,346,John Deere,2,14,669
289,0,25834,Daniel Summerhays,346,Canadian Open,4,8,032
289,0,35261,Miguel Tabuena,346,Sony Open,1,10,006
289,0,26289,Boo Weekley,346,Shriners Hosp.,1,2,538
296,0,32698,Bobby Gates,345,Byron Nelson,2,1,019
296,0,46103,Daniel Kim,345,Canadian Open,2,17,032
296,0,25396,Kevin Na,345,Sony Open,4,18,006
296,0,24138,Ian Poulter,345,Canadian Open,4,18,032
296,0,23322,Brett Wetterich,345,Barbasol Champ,2,2,819
301,0,24925,Jonathan Byrd,344,The Greenbrier,4,6,771
301,0,27466,Spencer Levin,344,Wyndham Champ,4,18,752
301,0,23800,Bryce Molder,344,Sony Open,4,1,006
301,0,30163,Henrik Norlander,344,Sony Open,3,9,006
301,0,22913,John Rollins,344,John Deere,2,14,669
301,0,52144,Braden Thornberry,344,St. Jude,4,3,513
307,0,24461,Thomas Aiken,343,U.S. Open,4,17,236
307,0,19803,Ryan Armour,343,Travelers Champ,2,7,503
307,0,34643,Michael Johnson,343,Sanderson Farms,1,5,746
307,0,27804,Neil Johnson,343,Travelers Champ,2,18,503
307,0,37454,Whee Kim,343,U.S. Open,4,18,236
307,0,36884,Ben Kohles,343,U.S. Open,2,18,236
307,0,39004,Dru Love,343,Wyndham Champ,3,18,752
307,0,24490,George McNeill,343,John Deere,2,18,669
307,0,31559,Garrett Osborn,343,U.S. Open,2,2,236
307,0,32876,Martin Piller,343,DEAN & DELUCA,2,1,021
307,0,49964,Aaron Wise,343,Shriners Hosp.,1,13,538
318,0,29745,Tyler Aldridge,342,Byron Nelson,2,3,019
318,0,20098,Stuart Appleby,342,John Deere,2,14,669
318,0,37094,Joseph Dean,342,The Open,3,2,541
318,0,23548,Bill Lunde,342,John Deere,1,14,669
318,0,24912,Will MacKenzie,342,St. Jude,3,9,513
318,0,40055,Daniel Obremski,342,The Greenbrier,4,7,771
318,0,47742,Michael Schoolcraft,342,Phoenix Open,1,15,510
318,0,35408,Riley Wheeldon,342,Canadian Open,1,11,032
318,0,51522,Zach Zaback,342,Travelers Champ,2,7,503
327,0,10809,Jim Furyk,341,U.S. Open,4,8,236
327,0,52560,David Lawrence,341,John Deere,2,2,669
327,0,50095,Austin Smotherman,341,Byron Nelson,2,7,019
327,0,26951,Johnson Wagner,341,Quicken Loans,2,2,237
331,0,20104,Ken Duke,340,Texas Open,3,10,770
331,0,46567,Paul Dunne,340,U.S. Open,2,7,236
331,0,51586,Stewart Hagestad,340,U.S. Open,2,7,236
331,0,52091,Blake Kennedy,340,Wells Fargo,2,6,235
331,0,32881,Hugo León,340,Barbasol Champ,1,5,819
331,0,01706,Davis Love III,340,Shriners Hosp.,1,4,538
331,0,25572,Graeme McDowell,340,Arnold Palmer,4,16,009
331,0,50525,Collin Morikawa,340,Safeway Open,1,1,552
331,0,37275,Sam Ryder,340,U.S. Open,1,5,236
331,0,46464,Jordan L Smith,340,PGA Championshi,3,16,241
331,0,36521,Young-han Song,340,The Open,1,2,541
342,0,24610,Stuart Deane,339,Byron Nelson,1,3,019
342,0,29535,Brice Garnett,339,U.S. Open,1,17,236
342,0,36326,David Lipsky,339,WGC-Mexico,4,2,240
342,0,27120,Troy Matteson,339,John Deere,4,4,669
342,0,29531,Richie Ramsay,339,U.S. Open,1,18,236
342,0,45582,Jared Sawada,339,Sony Open,1,12,006
342,0,51634,Sahith Theegala,339,U.S. Open,1,17,236
349,0,47125,Matt Atkins,338,Sanderson Farms,2,5,746
349,0,47986,Rich Berberian Jr.,338,Barbasol Champ,3,5,819
349,0,52514,Trace Crowe,338,Barbasol Champ,1,14,819
349,0,33904,Grant Leaver,338,Barbasol Champ,3,5,819
353,0,21407,Arjun Atwal,337,Quicken Loans,3,2,237
353,0,22983,Bradley Dredge,337,U.S. Open,2,4,236
353,0,35541,John Peterson,337,Byron Nelson,1,1,019
353,0,10213,Dicky Pride,337,Barbasol Champ,2,2,819
353,0,27330,Josh Teater,337,The RSM Classic,3,18,776
353,0,52635,JJ Wood,337,PGA Championshi,1,11,241
359,0,35731,Kent Bulle,336,The Open,2,1,541
359,0,52371,Matthew Campbell,336,U.S. Open,1,5,236
359,0,34362,Laurie Canter,336,The Open,1,2,541
359,0,34466,Peter Malnati,336,Canadian Open,4,16,032
359,0,39359,Brad Miller,336,Wyndham Champ,2,5,752
364,0,40058,Zac Blair,335,Byron Nelson,2,3,019
364,0,32070,Rafael Campos,335,Texas Open,1,9,770
364,0,49633,Charlie Danielson,335,Valspar Champ,1,10,665
364,0,23638,Brendon de Jonge,335,John Deere,2,2,669
364,0,32775,Shugo Imahira,335,U.S. Open,1,17,236
364,0,12705,Cliff Kresge,335,John Deere,2,14,669
364,0,48153,Matthieu Pavon,335,The Open,1,2,541
364,0,25240,D.A. Points,335,Wells Fargo,3,18,235
364,0,24459,Richard Sterne,335,WGC-Mexico,1,15,240
364,0,48887,Matt Wallace,335,U.S. Open,2,7,236
364,0,27114,Ben Willman,335,Shell Houston,2,17,729
375,0,52633,Alex Beach,334,PGA Championshi,1,16,241
375,0,46736,Austin James,334,Canadian Open,2,5,032
375,0,28308,Troy Kelly,334,Wyndham Champ,2,18,752
375,0,46442,Maverick McNealy,334,U.S. Open,2,5,236
375,0,33592,Andy Pope,334,U.S. Open,2,5,236
375,0,27556,Ted Potter Jr.,334,The Greenbrier,4,16,771
375,0,46035,Callum Shinkwin,334,The Open,1,2,541
382,0,09011,David Duval,333,Sanderson Farms,2,18,746
382,0,29970,Dylan Frittelli,333,The Open,1,2,541
382,0,33667,Carlos Ortiz,333,Mayakoba,4,5,733
382,0,51316,Kenny Pigman,333,PGA Championshi,1,1,241
386,0,45836,Richard Bland,332,The Open,1,2,541
386,0,51975,Zach Cabra,332,Texas Open,2,18,770
386,0,35110,Brett Drewitt,332,John Deere,2,15,669
386,0,47644,Scott Harvey,332,U.S. Open,1,17,236
386,0,11032,Frank Lickliter II,332,Barbasol Champ,1,5,819
386,0,20160,Charlie Wi,332,St. Jude,2,3,513
386,0,21878,Mark Wilson,332,Sanderson Farms,4,16,746
393,0,10885,Robert Allenby,331,Barbasol Champ,3,14,819
393,0,23048,Eric Axley,331,John Deere,2,2,669
393,0,26525,Grégory Bourdy,331,U.S. Open,2,18,236
393,0,35572,Christian Brand,331,The Greenbrier,2,6,771
393,0,23452,Nicolas Colsaerts,331,PGA Championshi,2,10,241
393,0,36983,Matt Dobyns,331,PGA Championshi,2,1,241
393,0,30750,Tommy Gainey,331,Barbasol Champ,2,5,819
393,0,50629,Adam Hodkinson,331,The Open,1,2,541
393,0,39882,Alex Kim,331,Phoenix Open,1,5,510
393,0,37214,Jordan Russell,331,St. Jude,2,9,513
393,0,50491,Richie Schembechler II,331,St. Jude,2,13,513
393,0,22582,Kyle Thompson,331,U.S. Open,2,18,236
393,0,33936,Gunner Wiebe,331,Safeway Open,2,5,552
393,0,50092,Zach Wright,331,Valspar Champ,1,11,665
407,0,49826,Brad Dalke,330,U.S. Open,2,5,236
407,0,26735,Marty Jertson,330,Shriners Hosp.,1,16,538
407,0,23091,Alan Morin,330,Puerto Rico,2,2,742
407,0,21959,Ted Purdy,330,Barbasol Champ,1,14,819
407,0,52562,Kurt Slattery,330,John Deere,1,14,669
412,0,36478,Riley Arp,329,Shell Houston,1,11,729
412,0,50735,Scott Gregory,329,U.S. Open,1,17,236
412,0,51038,Alfie Plant,329,The Open,1,2,541
415,0,39997,Corey Conners,328,U.S. Open,1,17,236
415,0,01249,John Daly,328,The Open,1,2,541
415,0,29930,Mike Hendry,328,WGC-Mexico,2,14,240
415,0,34261,Scott Langley,328,AT&T Pebble,3,13,205
415,0,35947,John Oda,328,Sony Open,2,12,006
415,0,47624,Johnny Ruiz,328,Canadian Open,1,3,032
415,0,51600,Jimmy Stanger,328,Valspar Champ,1,10,665
422,0,24507,Jason Bohn,327,Shriners Hosp.,1,1,538
422,0,24494,Erik Compton,327,Sanderson Farms,1,5,746
422,0,23983,Luke Donald,327,PGA Championshi,2,1,241
422,0,52330,Dylan Meyer,327,John Deere,2,15,669
426,0,24083,Marcus Fraser,326,WGC-Mexico,4,11,240
426,0,27899,Rikard Karlberg,326,WGC-HSBC Champ.,2,18,766
426,0,45729,Drew Nesbitt,326,Canadian Open,1,11,032
426,0,34610,Matthias Schwab,326,Arnold Palmer,1,16,009
426,0,02106,Chris Smith,326,Barbasol Champ,3,14,819
426,0,12397,Jason Widener,326,Wyndham Champ,2,5,752
432,0,39460,Cyril Bouniol,325,Puerto Rico,2,2,742
432,0,08191,Paul Broadhurst,325,The Open,1,2,541
432,0,37092,Hyung-Sung Kim,325,Sony Open,1,6,006
432,0,30008,Jbe' Kruger,325,The Open,1,2,541
432,0,49758,Colin Monagle,325,Puerto Rico,2,2,742
432,0,39337,Derek Rende,325,Barbasol Champ,2,18,819
432,0,35174,Matthew Southgate,325,The Open,1,2,541
432,0,32505,Ryan Williams,325,Canadian Open,1,11,032
440,0,49303,Anders Albertson,324,The RSM Classic,3,16,776
440,0,33409,Josh Brock,324,Texas Open,2,5,770
440,0,33974,Dean Burmester,324,WGC-HSBC Champ.,3,14,766
440,0,20850,Daniel Chopra,324,U.S. Open,2,17,236
440,0,35105,Ryan McCarthy,324,The Open,1,2,541
440,0,46414,Aaron Rai,324,U.S. Open,1,18,236
446,0,20070,Matt Bettencourt,323,Barbasol Champ,2,16,819
