RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,51634,Sahith Theegala,433
2,0,34466,Peter Malnati,405
3,0,40115,Adam Svensson,404
4,0,47995,Davis Riley,390
5,0,46046,Scottie Scheffler,386
6,0,30692,Scott Stallings,379
7,0,37455,Si Woo Kim,377
8,0,35532,Tom Hoge,376
9,0,29725,Tony Finau,363
9,0,32791,K.H. Lee,363
11,0,51766,Wyndham Clark,362
11,0,47993,Denny McCarthy,362
11,0,39324,J.J. Spaun,362
11,0,57366,Cameron Young,362
15,0,46442,Maverick McNealy,361
16,0,51894,Vince Whaley,352
17,0,39971,Sungjae Im,351
18,0,49964,Aaron Wise,350
19,0,39546,Keith Mitchell,349
19,0,49960,Sepp Straka,349
21,0,33448,Justin Thomas,348
22,0,47504,Sam Burns,346
22,0,33419,Cameron Tringale,346
24,0,25900,Lucas Glover,345
24,0,46340,Alex Smalley,345
26,0,33399,Adam Hadwin,344
27,0,31646,Emiliano Grillo,340
28,0,49947,Taylor Moore,337
29,0,39997,Corey Conners,336
30,0,32757,Patton Kizzire,335
31,0,47529,Mito Pereira,334
32,0,32640,Troy Merritt,333
32,0,34256,Andrew Putnam,333
34,0,45486,Joaquin Niemann,332
35,0,29970,Dylan Frittelli,331
35,0,54628,Lee Hodges,331
35,0,46601,Trey Mullinax,331
35,0,36871,Matthew NeSmith,331
39,0,51890,Greyson Sigg,330
40,0,37275,Sam Ryder,329
41,0,45157,Cam Davis,328
41,0,34098,Russell Henley,328
41,0,47483,Will Zalatoris,328
44,0,49771,J.T. Poston,327
45,0,34076,Joel Dahmen,326
46,0,55708,Hayden Buckley,325
47,0,39977,Max Homa,323
48,0,36326,David Lipsky,321
49,0,27644,Brian Harman,320
50,0,35449,Adam Long,319
51,0,36799,Stephan Jaeger,318
52,0,32150,Michael Thompson,316
53,0,45609,Tyler Duncan,313
53,0,48822,Sebastián Muñoz,313
55,0,46414,Aaron Rai,312
55,0,30927,Brendon Todd,312
57,0,48081,Xander Schauffele,311
57,0,27214,Kevin Streelman,311
59,0,24924,Bill Haas,308
59,0,28252,Seamus Power,308
59,0,47347,Adam Schenk,308
62,0,49298,Kramer Hickok,307
62,0,28775,Nate Lashley,307
62,0,25493,Nick Taylor,307
65,0,46717,Viktor Hovland,306
66,0,33141,Keegan Bradley,303
67,0,35450,Patrick Cantlay,302
67,0,27974,Sung Kang,302
69,0,33122,Russell Knox,301
69,0,32839,Hideki Matsuyama,301
69,0,29908,C.T. Pan,301
69,0,34046,Jordan Spieth,301
73,0,35310,Lanto Griffin,300
74,0,30926,Chris Kirk,299
75,0,34563,Chesson Hadley,298
76,0,34255,Joseph Bramlett,297
77,0,35506,Mackenzie Hughes,295
78,0,34174,John Huh,294
79,0,27129,Luke List,293
79,0,31560,Brian Stuard,293
81,0,49766,Hank Lebioda,292
81,0,46970,Jon Rahm,292
81,0,26476,Chez Reavie,292
84,0,46402,Talor Gooch,291
85,0,46550,Brandon Hagy,290
86,0,24502,Adam Scott,289
86,0,50095,Austin Smotherman,289
88,0,40250,Taylor Pendrith,287
88,0,35891,Cameron Smith,287
90,0,36699,Patrick Rodgers,286
91,0,26851,Marc Leishman,285
91,0,53165,Doc Redman,285
93,0,27064,Jhonattan Vegas,284
94,0,45522,Christiaan Bezuidenhout,283
94,0,25818,Scott Piercy,283
96,0,20229,Stewart Cink,282
97,0,37189,Harold Varner III,281
98,0,47983,Chad Ramey,280
99,0,40162,Justin Lower,279
100,0,35617,Martin Trainer,278
101,0,52374,Brandon Wu,277
102,0,52375,Doug Ghim,276
102,0,33486,Roger Sloan,276
104,0,34431,Robert Streb,275
105,0,51997,Andrew Novak,273
106,0,28237,Rory McIlroy,272
107,0,29535,Brice Garnett,267
107,0,48117,Kurt Kitayama,267
109,0,29420,Billy Horschel,266
110,0,23108,Matt Kuchar,265
111,0,32662,Michael Gligic,262
111,0,32333,Kevin Tway,262
113,0,37212,Paul Barjon,261
113,0,51950,Max McGreevy,261
115,0,47856,Seth Reeves,259
116,0,40098,Matt Fitzpatrick,258
116,0,34264,Hudson Swafford,258
116,0,48699,Callum Tarren,258
119,0,12716,Charley Hoffman,256
119,0,34610,Matthias Schwab,256
121,0,36801,Mark Hubbard,255
122,0,35879,Kelly Kraft,254
123,0,29478,Kevin Kisner,253
124,0,33597,Harry Higgs,252
125,0,31420,Anirban Lahiri,251
125,0,34360,Patrick Reed,251
125,0,29518,Brendan Steele,251
128,0,27139,David Skinns,249
129,0,34363,Tyrrell Hatton,248
129,0,27095,Nick Watney,248
131,0,23983,Luke Donald,245
131,0,32102,Rickie Fowler,245
133,0,29289,S.Y. Noh,244
134,0,35461,Beau Hossler,243
134,0,36884,Ben Kohles,243
136,0,50525,Collin Morikawa,242
136,0,30163,Henrik Norlander,242
138,0,32448,James Hahn,241
139,0,46435,Austin Cook,240
139,0,27770,Camilo Villegas,240
141,0,23320,Ryan Palmer,236
142,0,24361,Pat Perez,234
143,0,31323,Gary Woodland,232
144,0,26300,Matt Jones,231
145,0,27349,Alex Noren,230
145,0,33667,Carlos Ortiz,230
145,0,47128,Richy Werenski,230
148,0,30944,Jason Kokrak,227
148,0,27936,Martin Laird,227
150,0,21961,Charles Howell III,226
151,0,47988,Nick Hardy,224
151,0,54783,Dylan Wu,224
153,0,45526,Abraham Ancer,223
153,0,28089,Jason Day,223
153,0,29221,Webb Simpson,223
156,0,10381,Curtis Thompson,221
156,0,28114,Dawie van der Walt,221
158,0,24024,Zach Johnson,219
159,0,32139,Danny Willett,215
160,0,33204,Shane Lowry,214
161,0,30911,Tommy Fleetwood,211
161,0,22405,Justin Rose,211
163,0,23621,Rory Sabbatini,210
164,0,52372,Cameron Champ,209
164,0,32366,Kevin Chappell,209
166,0,54421,Garrick Higgo,206
166,0,45540,Jared Wolfe,206
168,0,29926,Danny Lee,203
169,0,39058,Lucas Herbert,202
170,0,23325,Vaughn Taylor,200
170,0,48887,Matt Wallace,200
172,0,24925,Jonathan Byrd,199
173,0,27649,Brandt Snedeker,198
174,0,24980,Scott Gutschewski,197
174,0,32816,Satoshi Kodaira,197
174,0,25198,Francesco Molinari,197
177,0,30978,Kiradech Aphibarnrat,193
177,0,36852,Jim Knous,193
179,0,35110,Brett Drewitt,189
180,0,56278,Matthew Wolff,179
181,0,36689,Brooks Koepka,176
182,0,29974,Branden Grace,174
182,0,40006,Erik van Rooyen,174
184,0,39953,Chase Seiffert,173
185,0,48084,Wesley Bryan,169
185,0,25686,Jason Dufner,169
187,0,22056,Cameron Percy,167
188,0,27895,Jonas Blixt,166
189,0,31557,Jim Herman,164
190,0,19803,Ryan Armour,160
191,0,24138,Ian Poulter,159
192,0,33490,Bo Hoag,157
193,0,39436,Joshua Creel,150
