RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,08725,Tom Gillis,91,659,13.8
2,0,29221,Webb Simpson,89,662,13.4
3,0,23623,Bo Van Pelt,86,618,13.9
4,0,20160,Charlie Wi,85,687,12.4
5,0,07867,Woody Austin,83,573,14.5
5,0,21753,Brian Davis,83,656,12.7
7,0,20593,Greg Chalmers,80,661,12.1
7,0,19846,Brian Gay,80,655,12.2
9,0,21961,Charles Howell III,79,626,12.6
10,0,27933,John Merrick,78,588,13.3
10,0,25345,Carl Pettersson,78,628,12.4
12,0,24024,Zach Johnson,77,567,13.6
12,0,25396,Kevin Na,77,571,13.5
12,0,23320,Ryan Palmer,77,522,14.8
15,0,21350,Ryuji Imada,76,647,11.7
16,0,01948,Tim Petrovic,75,636,11.8
16,0,25818,Scott Piercy,75,559,13.4
18,0,32102,Rickie Fowler,74,586,12.6
19,0,27141,J.B. Holmes,73,648,11.3
19,0,26301,James Nitties,73,578,12.6
19,0,25632,Jimmy Walker,73,493,14.8
22,0,20098,Stuart Appleby,72,627,11.5
22,0,24846,Ricky Barnes,72,577,12.5
22,0,21949,Joe Ogilvie,72,599,12.0
25,0,22371,Aaron Baddeley,71,645,11.0
25,0,10860,Justin Leonard,71,515,13.8
27,0,23638,Brendon de Jonge,70,602,11.6
28,0,27466,Spencer Levin,69,676,10.2
28,0,32640,Troy Merritt,69,561,12.3
28,0,26951,Johnson Wagner,69,500,13.8
31,0,24361,Pat Perez,68,614,11.1
31,0,25190,Jeff Quinney,68,598,11.4
33,0,23673,Michael Connell,67,557,12.0
33,0,27649,Brandt Snedeker,67,590,11.4
33,0,27214,Kevin Streelman,67,562,11.9
36,0,20498,Briny Baird,66,519,12.7
36,0,08075,Jerry Kelly,66,532,12.4
36,0,23108,Matt Kuchar,66,560,11.8
36,0,26695,Michael Letzig,66,554,11.9
40,0,25720,Chad Collins,65,565,11.5
40,0,23541,Ben Crane,65,475,13.7
40,0,31560,Brian Stuard,65,491,13.2
43,0,06004,Stephen Ames,64,482,13.3
43,0,24924,Bill Haas,64,501,12.8
43,0,08537,J.P. Hayes,64,474,13.5
43,0,23800,Bryce Molder,64,528,12.1
43,0,25240,D.A. Points,64,508,12.6
43,0,20436,Garrett Willis,64,467,13.7
49,0,01724,Jeff Maggert,63,425,14.8
49,0,24490,George McNeill,63,492,12.8
49,0,27330,Josh Teater,63,604,10.4
52,0,24507,Jason Bohn,62,512,12.1
52,0,24925,Jonathan Byrd,62,547,11.3
52,0,23718,Nathan Green,62,597,10.4
52,0,12716,Charley Hoffman,62,565,11.0
52,0,21959,Ted Purdy,62,500,12.4
52,0,25562,Andres Romero,62,507,12.2
52,0,22293,Heath Slocum,62,513,12.1
59,0,23135,Tim Clark,61,500,12.2
59,0,01320,Bob Estes,61,479,12.7
59,0,28475,Jeff Overton,61,527,11.6
59,0,23788,D.J. Trahan,61,528,11.6
63,0,20229,Stewart Cink,60,464,12.9
63,0,21731,Freddie Jacobson,60,557,10.8
63,0,27060,John Mallinger,60,449,13.4
63,0,02206,David Toms,60,519,11.6
67,0,22621,Ben Curtis,59,439,13.4
67,0,23353,J.J. Henry,59,508,11.6
67,0,26679,Kevin Stadler,59,488,12.1
70,0,10885,Robert Allenby,58,413,14.0
70,0,07457,Steve Flesch,58,463,12.5
70,0,26851,Marc Leishman,58,518,11.2
70,0,10585,Scott McCarron,58,584,9.9
70,0,22046,Geoff Ogilvy,58,363,16.0
70,0,30946,Alex Prugh,58,536,10.8
70,0,06527,Steve Stricker,58,412,14.1
70,0,10425,Jay Williamson,58,397,14.6
70,0,21878,Mark Wilson,58,511,11.4
79,0,28087,Kris Blanks,57,442,12.9
79,0,12510,Chad Campbell,57,522,10.9
79,0,28500,Martin Flores,57,442,12.9
79,0,26300,Matt Jones,57,593,9.6
79,0,27963,Chris Stroud,57,472,12.1
84,0,23613,Rich Barcelo,56,400,14.0
84,0,07749,Brett Quigley,56,563,9.9
84,0,22405,Justin Rose,56,519,10.8
84,0,23325,Vaughn Taylor,56,531,10.5
84,0,28780,Nicholas Thompson,56,481,11.6
84,0,25892,Steve Wheatcroft,56,404,13.9
90,0,11123,Chris Couch,55,417,13.2
90,0,23409,James Driscoll,55,506,10.9
90,0,26420,Richard Johnson,55,474,11.6
90,0,06595,Kevin Sutherland,55,477,11.5
94,0,25686,Jason Dufner,54,458,11.8
95,0,28089,Jason Day,53,500,10.6
95,0,27436,Graham DeLaet,53,500,10.6
95,0,01706,Davis Love III,53,405,13.1
95,0,27120,Troy Matteson,53,456,11.6
95,0,24140,Sean O'Hair,53,428,12.4
95,0,20691,Greg Owen,53,386,13.7
95,0,22913,John Rollins,53,493,10.8
102,0,28307,Matt Every,52,364,14.3
102,0,06643,Paul Goydos,52,472,11.0
102,0,26596,Ryan Moore,52,431,12.1
105,0,06251,Chris DiMarco,51,549,9.3
105,0,23983,Luke Donald,51,411,12.4
105,0,09011,David Duval,51,388,13.1
105,0,12782,Tim Herron,51,487,10.5
105,0,24912,Will MacKenzie,51,449,11.4
105,0,28158,Steve Marino,51,447,11.4
111,0,24357,K.J. Choi,50,437,11.4
111,0,06621,Joe Durant,50,364,13.7
111,0,27936,Martin Laird,50,535,9.3
111,0,01707,Steve Lowery,50,351,14.2
111,0,25804,Bubba Watson,50,448,11.2
116,0,29910,Blake Adams,49,506,9.7
116,0,20070,Matt Bettencourt,49,545,9.0
116,0,24358,Robert Garrigus,49,405,12.1
116,0,30925,Dustin Johnson,49,456,10.7
116,0,23548,Bill Lunde,49,447,11.0
116,0,02239,Scott Verplank,49,420,11.7
116,0,26289,Boo Weekley,49,473,10.4
123,0,07363,Craig Bowden,48,319,15.0
123,0,01116,Michael Bradley,48,446,10.8
123,0,20645,John Senden,48,536,9.0
126,0,10809,Jim Furyk,47,436,10.8
126,0,20574,Mathew Goggin,47,450,10.4
126,0,01766,Billy Mayfair,47,387,12.1
126,0,20127,Chris Riley,47,443,10.6
126,0,24663,Y.E. Yang,47,410,11.5
131,0,20472,Alex Cejka,46,440,10.5
131,0,23621,Rory Sabbatini,46,489,9.4
133,0,20850,Daniel Chopra,45,477,9.4
133,0,01313,Steve Elkington,45,401,11.2
133,0,06522,Ernie Els,45,400,11.3
133,0,01797,Rocco Mediate,45,374,12.0
133,0,01945,Kenny Perry,45,353,12.7
133,0,26882,Michael Sim,45,405,11.1
139,0,25364,Paul Casey,44,324,13.6
139,0,27613,David Lutterus,44,363,12.1
139,0,26287,Roland Thatcher,44,443,9.9
142,0,22946,Henrik Bjornstad,43,354,12.1
142,0,20378,Mathias Grönberg,43,344,12.5
142,0,01619,Skip Kendall,43,348,12.4
142,0,24781,Hunter Mahan,43,461,9.3
142,0,27095,Nick Watney,43,486,8.8
142,0,12602,Dean Wilson,43,342,12.6
148,0,27797,Derek Lamely,42,450,9.3
148,0,12714,Chris Tidland,42,463,9.1
148,0,23349,Charles Warren,42,360,11.7
151,0,29285,Brent Delahoussaye,41,302,13.6
151,0,25900,Lucas Glover,41,400,10.3
151,0,20572,Rod Pampling,41,466,8.8
151,0,23307,Roger Tambellini,41,361,11.4
151,0,12755,Vance Veazey,41,329,12.5
156,0,12652,Cameron Beckman,40,389,10.3
156,0,20663,Brenden Pappas,40,361,11.1
156,0,28620,Aron Price,40,412,9.7
156,0,26392,Chris Wilson,40,346,11.6
160,0,01577,Lee Janzen,39,473,8.2
161,0,20157,Retief Goosen,38,387,9.8
162,0,28237,Rory McIlroy,37,286,12.9
162,0,22056,Cameron Percy,37,374,9.9
162,0,24502,Adam Scott,37,352,10.5
162,0,23322,Brett Wetterich,37,340,10.9
166,0,01329,Brad Faxon,36,344,10.5
167,0,20848,Ángel Cabrera,35,353,9.9
167,0,06515,Shaun Micheel,35,385,9.1
167,0,01810,Phil Mickelson,35,406,8.6
167,0,01941,Tom Pernice Jr.,35,387,9.0
167,0,20686,Jeev Milkha Singh,35,364,9.6
167,0,10423,Mike Weir,35,322,10.9
173,0,06012,Greg Kraft,34,262,13.0
173,0,06567,Vijay Singh,34,383,8.9
175,0,27302,Garth Mulroy,33,262,12.6
