RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,01761,Len Mattiace,80.00,8,10,-0.13
2,0,08339,Spike McRoy,78.57,11,14,-0.36
3,0,10733,Kent Jones,66.67,4,6,E
4,0,06591,Rocky Walcher,62.50,5,8,-0.40
5,0,01926,Steve Pate,60.00,6,10,-0.33
6,0,10457,Frank Nobilo,58.33,7,12,-0.43
7,0,19846,Brian Gay,57.14,8,14,-0.25
8,0,02002,John Riegger,55.56,10,18,-0.30
9,0,25083,Jeremy Anderson,50.00,3,6,-0.33
9,0,12652,Cameron Beckman,50.00,9,18,-0.33
9,0,07763,Doug Dunakey,50.00,5,10,-0.60
9,0,01313,Steve Elkington,50.00,4,8,-0.50
9,0,20574,Mathew Goggin,50.00,8,16,-0.38
9,0,01487,Jeff Hart,50.00,7,14,-0.14
9,0,06090,Jim McGovern,50.00,1,2,+3.00
9,0,01928,Corey Pavin,50.00,2,4,-1.00
9,0,08553,Lee Porter,50.00,5,10,E
9,0,01968,Nick Price,50.00,8,16,-0.50
9,0,12714,Chris Tidland,50.00,3,6,+0.67
20,0,08931,Glen Day,45.45,10,22,-0.20
20,0,02223,Bob Tway,45.45,10,22,+0.10
22,0,01381,Fred Funk,44.44,8,18,E
22,0,01723,Andrew Magee,44.44,8,18,-0.38
22,0,01771,Blaine McCallister,44.44,8,18,-0.50
25,0,20498,Briny Baird,43.75,7,16,-0.14
25,0,01666,Bernhard Langer,43.75,7,16,+0.29
27,0,06621,Joe Durant,42.86,6,14,-0.67
27,0,01378,David Frost,42.86,6,14,E
27,0,01887,Mark O'Meara,42.86,6,14,-0.67
27,0,21949,Joe Ogilvie,42.86,6,14,-0.17
31,0,01132,Mark Brooks,41.67,5,12,-0.40
31,0,01823,Larry Mize,41.67,5,12,E
31,0,20436,Garrett Willis,41.67,5,12,-0.60
34,0,06617,Brian Henninger,40.91,9,22,-0.33
34,0,01938,David Peoples,40.91,9,22,-0.44
34,0,02104,Jeff Sluman,40.91,9,22,-0.22
37,0,01161,Mark Calcavecchia,40.00,4,10,-0.50
37,0,20593,Greg Chalmers,40.00,4,10,E
37,0,10201,Matt Gogel,40.00,4,10,E
37,0,08881,Tripp Isenhour,40.00,4,10,-0.50
37,0,11032,Frank Lickliter II,40.00,8,20,-0.38
37,0,02214,Kirk Triplett,40.00,4,10,-0.25
43,0,01203,Russ Cochran,38.89,7,18,+0.29
43,0,01219,John Cook,38.89,7,18,-0.14
43,0,01307,Joel Edwards,38.89,7,18,-0.71
46,0,20099,Doug Barron,37.50,3,8,-0.33
46,0,06036,Scott Dunlap,37.50,3,8,-0.67
46,0,12823,Carlos Franco,37.50,3,8,-0.33
46,0,21806,Paul Gow,37.50,3,8,E
46,0,01553,John Huston,37.50,3,8,-0.33
46,0,08075,Jerry Kelly,37.50,3,8,E
46,0,02246,Duffy Waldorf,37.50,3,8,+0.67
53,0,06251,Chris DiMarco,36.67,11,30,-0.64
