RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
58,0,24138,Ian Poulter,25.64,179,698,+0.011
59,0,35544,Andrew Yun,25.63,122,476,+0.180
60,0,27963,Chris Stroud,25.25,206,816,-0.053
61,0,21528,Henrik Stenson,24.92,153,614,-0.137
62,0,29908,C.T. Pan,24.87,285,1146,+0.067
63,0,31416,Derek Fathauer,24.84,236,950,+0.110
64,0,27644,Brian Harman,24.80,251,1012,+0.032
65,0,31646,Emiliano Grillo,24.76,253,1022,+0.020
66,0,34431,Robert Streb,24.58,206,838,+0.112
67,0,23353,J.J. Henry,24.49,215,878,+0.056
68,0,34076,Joel Dahmen,24.35,242,994,+0.004
68,0,39328,Conrad Shindler,24.35,150,616,+0.007
70,0,45609,Tyler Duncan,24.29,275,1132,+0.058
71,0,35532,Tom Hoge,24.22,281,1160,-0.007
72,0,25818,Scott Piercy,24.16,230,952,E
73,0,25493,Nick Taylor,23.79,246,1034,+0.073
74,0,29485,Brett Stegmaier,23.71,156,658,+0.006
75,0,29535,Brice Garnett,23.63,267,1130,+0.079
76,0,27974,Sung Kang,23.55,220,934,+0.136
77,0,47287,Ethan Tracy,23.28,176,756,+0.063
78,0,37455,Si Woo Kim,23.26,254,1092,+0.039
79,0,27936,Martin Laird,23.24,198,852,+0.086
80,0,35545,Blayne Barber,23.09,193,836,-0.062
81,0,46402,Talor Gooch,22.98,199,866,+0.070
82,0,32640,Troy Merritt,22.94,234,1020,-0.009
83,0,45526,Abraham Ancer,22.88,265,1158,-0.057
84,0,27214,Kevin Streelman,22.77,261,1146,-0.027
85,0,23621,Rory Sabbatini,22.75,238,1046,-0.004
86,0,47993,Denny McCarthy,22.74,156,686,+0.064
86,0,39324,J.J. Spaun,22.74,226,994,+0.084
88,0,46435,Austin Cook,22.52,290,1288,+0.010
89,0,28775,Nate Lashley,22.45,110,490,E
90,0,37275,Sam Ryder,22.44,219,976,+0.105
91,0,33418,Shawn Stefani,22.14,186,840,+0.054
92,0,22371,Aaron Baddeley,22.03,215,976,+0.019
93,0,46501,Ollie Schniederjans,21.97,236,1074,E
94,0,24924,Bill Haas,21.96,202,920,+0.099
95,0,30978,Kiradech Aphibarnrat,21.85,104,476,+0.038
96,0,35506,Mackenzie Hughes,21.79,207,950,-0.005
97,0,31420,Anirban Lahiri,21.75,204,938,+0.010
98,0,33141,Keegan Bradley,21.51,240,1116,-0.054
99,0,22056,Cameron Percy,21.43,123,574,+0.081
100,0,25900,Lucas Glover,21.41,137,640,-0.015
101,0,37338,Zecheng Dou,21.31,107,502,+0.056
102,0,40009,Dominic Bozzelli,21.29,181,850,+0.006
102,0,24781,Hunter Mahan,21.29,152,714,+0.086
104,0,39997,Corey Conners,21.23,234,1102,-0.017
105,0,24361,Pat Perez,21.17,152,718,+0.033
106,0,30692,Scott Stallings,21.15,236,1116,+0.051
107,0,25572,Graeme McDowell,21.09,135,640,+0.089
108,0,29420,Billy Horschel,21.02,227,1080,-0.057
109,0,20157,Retief Goosen,20.79,116,558,+0.086
110,0,28500,Martin Flores,20.72,208,1004,+0.178
111,0,27895,Jonas Blixt,20.71,140,676,+0.107
111,0,35310,Lanto Griffin,20.71,174,840,+0.063
113,0,26499,Rafa Cabrera Bello,20.68,139,672,+0.036
114,0,20229,Stewart Cink,20.66,193,934,+0.010
115,0,49771,J.T. Poston,20.55,164,798,+0.037
116,0,33399,Adam Hadwin,20.35,188,924,-0.069
117,0,34099,Harris English,20.32,193,950,+0.062
118,0,33419,Cameron Tringale,20.31,145,714,+0.062
119,0,25632,Jimmy Walker,20.22,186,920,+0.048
120,0,39954,Cody Gribble,20.11,152,756,+0.053
121,0,26329,Louis Oosthuizen,20.00,128,640,-0.008
122,0,32254,Xinjun Zhang,19.97,159,796,+0.132
123,0,34021,Bud Cauley,19.93,114,572,+0.018
124,0,25686,Jason Dufner,19.86,145,730,-0.041
125,0,30110,Kyle Stanley,19.32,182,942,+0.038
126,0,36699,Patrick Rodgers,19.06,194,1018,+0.041
127,0,35461,Beau Hossler,19.00,239,1258,+0.025
128,0,26851,Marc Leishman,18.91,194,1026,-0.010
129,0,34563,Chesson Hadley,18.81,234,1244,-0.009
130,0,34264,Hudson Swafford,18.77,137,730,+0.109
131,0,28252,Seamus Power,18.76,173,922,+0.092
132,0,36799,Stephan Jaeger,18.68,164,878,+0.140
133,0,12716,Charley Hoffman,18.32,174,950,+0.052
134,0,34046,Jordan Spieth,18.25,169,926,-0.030
135,0,28307,Matt Every,18.12,154,850,+0.299
136,0,29268,Bronson Burgoon,18.05,144,798,+0.090
137,0,32757,Patton Kizzire,17.97,197,1096,-0.020
138,0,32448,James Hahn,17.81,172,966,-0.017
139,0,27349,Alex Noren,17.78,122,686,-0.033
140,0,40026,Daniel Berger,17.66,154,872,+0.013
141,0,34360,Patrick Reed,17.65,155,878,+0.006
142,0,08793,Tiger Woods,17.40,143,822,-0.119
143,0,32102,Rickie Fowler,17.37,149,858,+0.007
144,0,35891,Cameron Smith,17.33,148,854,+0.007
145,0,24358,Robert Garrigus,17.30,164,948,+0.152
146,0,34363,Tyrrell Hatton,16.84,99,588,-0.030
147,0,22405,Justin Rose,16.80,124,738,-0.048
148,0,27064,Jhonattan Vegas,16.78,151,900,+0.132
149,0,24140,Sean O'Hair,16.75,133,794,+0.045
149,0,23320,Ryan Palmer,16.75,140,836,+0.050
151,0,01810,Phil Mickelson,16.73,164,980,-0.006
152,0,39546,Keith Mitchell,16.52,192,1162,+0.042
153,0,37189,Harold Varner III,16.47,170,1032,+0.159
154,0,33948,Byeong Hun An,16.37,167,1020,+0.030
155,0,27095,Nick Watney,16.31,182,1116,+0.099
156,0,49964,Aaron Wise,16.22,181,1116,-0.055
157,0,29484,Peter Uihlein,16.15,147,910,-0.007
158,0,25364,Paul Casey,16.13,110,682,-0.045
159,0,29461,Jamie Lovemark,16.08,175,1088,-0.023
160,0,26331,Charl Schwartzel,15.92,93,584,+0.129
161,0,29223,Sam Saunders,15.85,148,934,-0.041
162,0,24502,Adam Scott,15.55,130,836,-0.015
163,0,47125,Matt Atkins,15.54,87,560,+0.011
164,0,33204,Shane Lowry,15.49,110,710,+0.127
165,0,50526,Tom Lovelady,15.25,147,964,+0.095
166,0,34213,Grayson Murray,15.10,125,828,+0.176
167,0,29974,Branden Grace,15.03,92,612,+0.011
168,0,48081,Xander Schauffele,15.02,152,1012,+0.026
169,0,47959,Bryson DeChambeau,14.98,164,1095,-0.067
169,0,27141,J.B. Holmes,14.98,142,948,-0.056
169,0,21961,Charles Howell III,14.98,163,1088,-0.049
172,0,26300,Matt Jones,14.74,97,658,+0.134
173,0,32839,Hideki Matsuyama,14.71,118,802,-0.034
174,0,33448,Justin Thomas,14.64,140,956,-0.093
175,0,30944,Jason Kokrak,14.33,176,1228,-0.006
176,0,35421,Brandon Harkins,14.23,169,1188,+0.142
177,0,29518,Brendan Steele,14.21,108,760,+0.019
178,0,25198,Francesco Molinari,14.16,113,798,+0.035
179,0,30911,Tommy Fleetwood,14.02,106,756,-0.009
180,0,28089,Jason Day,13.85,95,686,-0.116
181,0,32333,Kevin Tway,13.59,171,1258,+0.041
182,0,29725,Tony Finau,13.43,152,1132,-0.020
183,0,47347,Adam Schenk,13.37,123,920,+0.041
184,0,35450,Patrick Cantlay,13.06,123,942,+0.041
185,0,32366,Kevin Chappell,12.96,113,872,+0.168
186,0,27129,Luke List,12.41,135,1088,+0.089
187,0,46601,Trey Mullinax,12.17,100,822,+0.040
188,0,31323,Gary Woodland,11.66,114,978,+0.026
189,0,25804,Bubba Watson,11.45,109,952,+0.018
190,0,46970,Jon Rahm,10.45,75,718,+0.107
191,0,28237,Rory McIlroy,10.25,73,712,-0.014
192,0,30925,Dustin Johnson,10.21,89,872,-0.022
193,0,36689,Brooks Koepka,10.13,77,760,+0.091
