RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,31416,Derek Fathauer,47.50,76,160,-0.01
2,0,34021,Bud Cauley,46.67,42,90,-0.40
3,0,30978,Kiradech Aphibarnrat,46.43,39,84,-0.15
4,0,34409,David Lingmerth,46.15,72,156,-0.04
5,0,37338,Zecheng Dou,45.56,41,90,-0.07
6,0,33413,Ben Martin,45.31,58,128,-0.12
7,0,29479,Scott Brown,45.00,81,180,-0.05
8,0,39327,Ben Silverman,44.64,75,168,-0.16
9,0,25493,Nick Taylor,44.51,73,164,-0.23
10,0,35544,Andrew Yun,44.44,40,90,+0.08
11,0,23325,Vaughn Taylor,44.30,70,158,-0.16
12,0,20157,Retief Goosen,44.23,46,104,-0.15
13,0,32150,Michael Thompson,43.97,51,116,-0.10
14,0,47128,Richy Werenski,43.75,77,176,-0.30
15,0,24361,Pat Perez,43.65,55,126,-0.09
16,0,46435,Austin Cook,43.46,93,214,-0.04
17,0,25834,Daniel Summerhays,43.33,39,90,-0.13
18,0,23621,Rory Sabbatini,43.26,77,178,-0.12
19,0,24024,Zach Johnson,43.10,75,174,-0.12
20,0,39324,J.J. Spaun,43.04,68,158,-0.19
21,0,34256,Andrew Putnam,42.70,76,178,-0.14
22,0,39975,Michael Kim,42.42,56,132,-0.14
23,0,21528,Henrik Stenson,42.31,44,104,+0.05
24,0,33399,Adam Hadwin,42.21,65,154,-0.17
25,0,27214,Kevin Streelman,41.85,77,184,-0.26
26,0,32640,Troy Merritt,41.76,71,170,-0.13
27,0,22371,Aaron Baddeley,41.67,65,156,-0.17
28,0,27974,Sung Kang,41.56,64,154,-0.14
29,0,24781,Hunter Mahan,41.27,52,126,-0.19
29,0,24140,Sean O'Hair,41.27,52,126,-0.23
29,0,33419,Cameron Tringale,41.27,52,126,-0.15
32,0,33410,Andrew Landry,41.25,66,160,-0.06
33,0,46402,Talor Gooch,40.97,59,144,-0.08
34,0,34046,Jordan Spieth,40.79,62,152,-0.19
35,0,37454,Whee Kim,40.74,66,162,-0.18
36,0,29926,Danny Lee,40.38,63,156,-0.11
37,0,12510,Chad Campbell,40.14,57,142,-0.02
37,0,49771,J.T. Poston,40.14,57,142,-0.07
39,0,29908,C.T. Pan,40.00,72,180,-0.21
39,0,34358,Jonathan Randolph,40.00,52,130,+0.02
41,0,20472,Alex Cejka,39.86,55,138,-0.16
41,0,26476,Chez Reavie,39.86,59,148,-0.20
43,0,30926,Chris Kirk,39.71,81,204,-0.25
44,0,32876,Martin Piller,39.61,61,154,-0.15
45,0,26300,Matt Jones,39.52,49,124,-0.06
46,0,29535,Brice Garnett,39.47,75,190,-0.41
47,0,34431,Robert Streb,39.39,52,132,-0.12
48,0,31646,Emiliano Grillo,39.29,66,168,-0.12
48,0,24924,Bill Haas,39.29,55,140,-0.24
48,0,33204,Shane Lowry,39.29,44,112,E
51,0,20229,Stewart Cink,39.24,62,158,+0.06
52,0,40009,Dominic Bozzelli,39.23,51,130,-0.08
53,0,32448,James Hahn,39.19,58,148,-0.16
54,0,27958,Ryan Blaum,39.10,61,156,-0.08
55,0,27644,Brian Harman,39.02,64,164,-0.11
56,0,34076,Joel Dahmen,38.82,66,170,-0.18
57,0,25892,Steve Wheatcroft,38.79,45,116,-0.07
58,0,28307,Matt Every,38.67,58,150,-0.14
59,0,31560,Brian Stuard,38.66,75,194,-0.17
60,0,34098,Russell Henley,38.64,51,132,-0.24
61,0,33418,Shawn Stefani,38.51,57,148,-0.16
62,0,27936,Martin Laird,38.46,50,130,-0.10
63,0,37278,Nicholas Lindheim,38.41,53,138,-0.25
63,0,26951,Johnson Wagner,38.41,53,138,-0.17
65,0,25686,Jason Dufner,38.33,46,120,-0.04
66,0,27942,Rob Oppenheim,38.24,52,136,-0.19
67,0,25572,Graeme McDowell,38.18,42,110,-0.33
68,0,35532,Tom Hoge,38.17,71,186,-0.21
69,0,24846,Ricky Barnes,38.14,45,118,-0.22
70,0,37275,Sam Ryder,38.13,61,160,-0.02
71,0,35545,Blayne Barber,38.06,51,134,+0.04
72,0,22582,Kyle Thompson,38.04,35,92,E
73,0,26329,Louis Oosthuizen,37.96,41,108,+0.07
74,0,27556,Ted Potter Jr.,37.93,66,174,-0.15
75,0,31420,Anirban Lahiri,37.84,56,148,-0.07
76,0,27649,Brandt Snedeker,37.80,62,164,-0.05
77,0,33122,Russell Knox,37.79,65,172,-0.23
78,0,39954,Cody Gribble,37.72,43,114,+0.05
79,0,29485,Brett Stegmaier,37.70,46,122,-0.13
80,0,32757,Patton Kizzire,37.64,67,178,-0.07
81,0,35506,Mackenzie Hughes,37.50,57,152,-0.05
81,0,39328,Conrad Shindler,37.50,42,112,-0.14
83,0,36799,Stephan Jaeger,37.33,56,150,-0.25
84,0,23541,Ben Crane,37.27,41,110,-0.02
85,0,28775,Nate Lashley,37.23,35,94,-0.17
86,0,34174,John Huh,37.22,67,180,-0.18
87,0,34363,Tyrrell Hatton,37.00,37,100,-0.08
88,0,27349,Alex Noren,36.61,41,112,-0.07
88,0,24138,Ian Poulter,36.61,41,112,-0.24
90,0,29420,Billy Horschel,36.59,60,164,-0.08
91,0,26596,Ryan Moore,36.54,57,156,-0.25
92,0,35891,Cameron Smith,36.43,51,140,-0.04
93,0,35879,Kelly Kraft,36.31,61,168,-0.11
94,0,22405,Justin Rose,36.29,45,124,-0.13
95,0,26499,Rafa Cabrera Bello,36.21,42,116,-0.12
96,0,25818,Scott Piercy,36.18,55,152,-0.09
96,0,30110,Kyle Stanley,36.18,55,152,-0.07
98,0,40026,Daniel Berger,36.03,49,136,-0.10
99,0,28132,Tyrone Van Aswegen,36.02,67,186,-0.18
100,0,32254,Xinjun Zhang,35.92,51,142,-0.04
101,0,29478,Kevin Kisner,35.90,56,156,-0.13
102,0,34563,Chesson Hadley,35.86,71,198,-0.08
103,0,35461,Beau Hossler,35.58,74,208,-0.24
104,0,29268,Bronson Burgoon,35.51,49,138,-0.04
105,0,37455,Si Woo Kim,35.33,65,184,-0.20
106,0,29223,Sam Saunders,35.14,52,148,-0.12
107,0,26758,David Hearn,35.00,42,120,-0.40
108,0,23108,Matt Kuchar,34.87,53,152,E
109,0,28500,Martin Flores,34.76,57,164,+0.05
110,0,25900,Lucas Glover,34.69,34,98,-0.15
111,0,24925,Jonathan Byrd,34.68,43,124,-0.23
111,0,30911,Tommy Fleetwood,34.68,43,124,-0.33
113,0,23353,J.J. Henry,34.67,52,150,-0.23
114,0,31202,William McGirt,34.62,54,156,-0.11
114,0,25396,Kevin Na,34.62,54,156,-0.26
116,0,45526,Abraham Ancer,34.38,66,192,-0.21
116,0,32816,Satoshi Kodaira,34.38,33,96,+0.18
116,0,29461,Jamie Lovemark,34.38,55,160,-0.02
119,0,29221,Webb Simpson,34.24,63,184,-0.16
120,0,26851,Marc Leishman,34.15,56,164,-0.05
121,0,34360,Patrick Reed,33.97,53,156,-0.13
122,0,27895,Jonas Blixt,33.96,36,106,E
123,0,47959,Bryson DeChambeau,33.87,63,186,-0.22
124,0,26331,Charl Schwartzel,33.70,31,92,-0.03
125,0,47125,Matt Atkins,33.65,35,104,+0.03
125,0,20593,Greg Chalmers,33.65,35,104,-0.03
127,0,48084,Wesley Bryan,33.64,37,110,-0.19
127,0,34264,Hudson Swafford,33.64,37,110,-0.14
129,0,47993,Denny McCarthy,33.33,42,126,-0.31
130,0,19803,Ryan Armour,33.18,71,214,-0.10
131,0,25632,Jimmy Walker,33.12,51,154,+0.22
132,0,47287,Ethan Tracy,33.09,45,136,+0.04
133,0,35450,Patrick Cantlay,32.89,50,152,-0.16
134,0,28679,Fabián Gómez,32.74,55,168,-0.25
135,0,25240,D.A. Points,32.46,37,114,-0.14
136,0,35376,Roberto Díaz,32.35,44,136,-0.05
137,0,34099,Harris English,32.05,50,156,+0.02
138,0,20572,Rod Pampling,32.00,32,100,+0.13
138,0,22056,Cameron Percy,32.00,32,100,+0.03
140,0,34466,Peter Malnati,31.93,53,166,-0.06
141,0,40058,Zac Blair,31.90,37,116,-0.14
142,0,25198,Francesco Molinari,31.82,42,132,-0.12
142,0,49964,Aaron Wise,31.82,56,176,-0.05
144,0,32102,Rickie Fowler,31.76,47,148,-0.06
144,0,35310,Lanto Griffin,31.76,47,148,-0.09
146,0,39997,Corey Conners,31.72,59,186,-0.20
146,0,45609,Tyler Duncan,31.72,59,186,-0.05
148,0,27963,Chris Stroud,31.54,41,130,-0.10
149,0,29484,Peter Uihlein,31.43,44,140,-0.02
