RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
78,0,30978,Kiradech Aphibarnrat,288.2,137200,476
78,0,36799,Stephan Jaeger,288.2,252997,878
80,0,30692,Scott Stallings,288.1,321470,1116
81,0,34076,Joel Dahmen,288.0,286265,994
82,0,27644,Brian Harman,287.8,291288,1012
83,0,34563,Chesson Hadley,287.7,357845,1244
84,0,28307,Matt Every,287.6,244422,850
85,0,25900,Lucas Glover,287.5,184016,640
85,0,47287,Ethan Tracy,287.5,217370,756
87,0,23621,Rory Sabbatini,287.2,300369,1046
88,0,37338,Zecheng Dou,287.1,144107,502
88,0,31420,Anirban Lahiri,287.1,269313,938
88,0,28775,Nate Lashley,287.1,140667,490
91,0,46501,Ollie Schniederjans,287.0,308259,1074
92,0,20157,Retief Goosen,286.9,160115,558
92,0,37455,Si Woo Kim,286.9,313270,1092
92,0,39324,J.J. Spaun,286.9,285176,994
95,0,39954,Cody Gribble,286.8,216792,756
96,0,29485,Brett Stegmaier,286.7,188670,658
97,0,26499,Rafa Cabrera Bello,286.6,192575,672
98,0,27895,Jonas Blixt,286.4,193608,676
99,0,22371,Aaron Baddeley,286.2,279372,976
99,0,20229,Stewart Cink,286.2,267323,934
101,0,34099,Harris English,286.1,271836,950
102,0,33399,Adam Hadwin,285.9,264197,924
103,0,37275,Sam Ryder,285.8,278982,976
103,0,25632,Jimmy Walker,285.8,262894,920
105,0,46435,Austin Cook,285.7,368000,1288
106,0,40009,Dominic Bozzelli,285.6,242800,850
106,0,29535,Brice Garnett,285.6,322699,1130
106,0,33410,Andrew Landry,285.6,291890,1022
106,0,33418,Shawn Stefani,285.6,239920,840
106,0,25493,Nick Taylor,285.6,295295,1034
111,0,32254,Xinjun Zhang,285.5,227238,796
112,0,27214,Kevin Streelman,285.3,326930,1146
113,0,35506,Mackenzie Hughes,285.1,270819,950
114,0,34021,Bud Cauley,285.0,163033,572
114,0,34466,Peter Malnati,285.0,298657,1048
116,0,35545,Blayne Barber,284.9,238171,836
116,0,46402,Talor Gooch,284.9,246741,866
116,0,25818,Scott Piercy,284.9,271210,952
119,0,24361,Pat Perez,284.8,204459,718
120,0,45609,Tyler Duncan,284.6,322206,1132
120,0,29926,Danny Lee,284.6,278349,978
122,0,25572,Graeme McDowell,284.5,182066,640
123,0,31646,Emiliano Grillo,284.4,290612,1022
123,0,24924,Bill Haas,284.4,261631,920
125,0,32640,Troy Merritt,284.3,289988,1020
126,0,27936,Martin Laird,284.2,242137,852
126,0,29221,Webb Simpson,284.2,321094,1130
128,0,27963,Chris Stroud,284.1,231842,816
129,0,35532,Tom Hoge,283.9,329322,1160
129,0,47993,Denny McCarthy,283.9,194786,686
131,0,25892,Steve Wheatcroft,283.7,182695,644
132,0,34098,Russell Henley,283.6,231436,816
132,0,24138,Ian Poulter,283.6,197978,698
134,0,29478,Kevin Kisner,283.3,258921,914
135,0,32816,Satoshi Kodaira,283.1,158556,560
135,0,32150,Michael Thompson,283.1,221978,784
137,0,27974,Sung Kang,283.0,264337,934
137,0,29908,C.T. Pan,283.0,324297,1146
137,0,34256,Andrew Putnam,283.0,304538,1076
137,0,39328,Conrad Shindler,283.0,174314,616
141,0,24024,Zach Johnson,282.9,283986,1004
142,0,23108,Matt Kuchar,282.8,256184,906
143,0,27649,Brandt Snedeker,282.7,291756,1032
144,0,21528,Henrik Stenson,282.6,173490,614
145,0,39327,Ben Silverman,282.4,299883,1062
146,0,47128,Richy Werenski,282.2,291752,1034
147,0,28679,Fabián Gómez,282.1,279296,990
147,0,35544,Andrew Yun,282.1,134296,476
149,0,33122,Russell Knox,282.0,291013,1032
150,0,24925,Jonathan Byrd,281.9,189430,672
151,0,37278,Nicholas Lindheim,281.8,232176,824
152,0,32876,Martin Piller,281.7,263713,936
153,0,23353,J.J. Henry,281.6,247210,878
154,0,30926,Chris Kirk,281.4,377121,1340
155,0,29479,Scott Brown,281.2,317728,1130
155,0,33419,Cameron Tringale,281.2,200783,714
157,0,26476,Chez Reavie,281.1,235538,838
158,0,20572,Rod Pampling,281.0,175934,626
158,0,34431,Robert Streb,281.0,235519,838
160,0,27958,Ryan Blaum,280.9,281996,1004
161,0,28132,Tyrone Van Aswegen,280.8,325112,1158
162,0,35376,Roberto Díaz,280.6,219991,784
163,0,34409,David Lingmerth,280.5,269830,962
164,0,31416,Derek Fathauer,280.4,266400,950
165,0,12510,Chad Campbell,280.3,261827,934
165,0,25396,Kevin Na,280.3,274706,980
167,0,26596,Ryan Moore,280.1,258286,922
168,0,23325,Vaughn Taylor,279.7,274149,980
169,0,39975,Michael Kim,279.6,210838,754
169,0,33413,Ben Martin,279.6,222041,794
171,0,31202,William McGirt,279.4,292269,1046
171,0,34358,Jonathan Randolph,279.4,234096,838
173,0,27556,Ted Potter Jr.,279.2,300368,1076
173,0,26951,Johnson Wagner,279.2,214992,770
175,0,24846,Ricky Barnes,279.1,175810,630
175,0,35879,Kelly Kraft,279.1,288004,1032
177,0,22582,Kyle Thompson,278.7,140459,504
178,0,40058,Zac Blair,278.4,179276,644
178,0,20472,Alex Cejka,278.4,232731,836
180,0,27942,Rob Oppenheim,278.3,210423,756
181,0,25834,Daniel Summerhays,277.9,147827,532
182,0,34174,John Huh,277.6,318137,1146
183,0,20593,Greg Chalmers,277.2,158572,572
184,0,19846,Brian Gay,277.1,356363,1286
185,0,26758,David Hearn,277.0,193923,700
186,0,37454,Whee Kim,276.7,281666,1018
187,0,29222,Billy Hurley III,276.2,219883,796
188,0,19803,Ryan Armour,275.7,370481,1344
189,0,31560,Brian Stuard,274.8,338047,1230
190,0,23541,Ben Crane,274.4,176687,644
191,0,25240,D.A. Points,273.7,184484,674
192,0,48084,Wesley Bryan,271.2,194740,718
193,0,10809,Jim Furyk,270.5,173100,640
