RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,28237,Rory McIlroy,57.05,445282,78052
2,0,30925,Dustin Johnson,56.55,568804,100591
3,0,50526,Tom Lovelady,56.32,664716,118031
4,0,36689,Brooks Koepka,56.10,443120,78988
5,0,39546,Keith Mitchell,56.09,769594,137213
6,0,25804,Bubba Watson,56.07,609936,108779
7,0,29725,Tony Finau,55.84,748799,134090
8,0,31323,Gary Woodland,55.82,610088,109297
9,0,27129,Luke List,55.70,745283,133792
10,0,46970,Jon Rahm,55.53,459946,82832
11,0,46601,Trey Mullinax,55.49,535345,96478
12,0,30944,Jason Kokrak,55.44,840862,151672
13,0,33448,Justin Thomas,55.21,571967,103590
13,0,32333,Kevin Tway,55.21,857641,155354
15,0,34213,Grayson Murray,55.18,629626,114096
16,0,29518,Brendan Steele,55.11,515310,93510
17,0,47959,Bryson DeChambeau,55.07,715916,130011
18,0,24358,Robert Garrigus,55.02,671478,122033
19,0,37189,Harold Varner III,54.98,672721,122367
20,0,28089,Jason Day,54.92,437355,79629
21,0,27141,J.B. Holmes,54.79,655050,119551
22,0,33948,Byeong Hun An,54.74,656470,119928
23,0,30911,Tommy Fleetwood,54.69,461518,84383
24,0,32366,Kevin Chappell,54.58,581300,106502
25,0,23320,Ryan Palmer,54.46,545689,100192
26,0,34099,Harris English,54.44,627996,115350
26,0,34264,Hudson Swafford,54.44,482800,88682
28,0,27064,Jhonattan Vegas,54.43,591970,108759
29,0,48081,Xander Schauffele,54.42,609354,111977
30,0,27095,Nick Watney,54.30,758059,139598
31,0,47347,Adam Schenk,54.28,615541,113405
32,0,35421,Brandon Harkins,54.27,792705,146057
33,0,29484,Peter Uihlein,54.23,586797,108208
34,0,35450,Patrick Cantlay,54.15,586175,108256
34,0,36699,Patrick Rodgers,54.15,666930,123162
36,0,26300,Matt Jones,54.14,418892,77379
37,0,35310,Lanto Griffin,54.10,532535,98442
38,0,22405,Justin Rose,54.07,496420,91808
39,0,32839,Hideki Matsuyama,53.97,497482,92180
40,0,25364,Paul Casey,53.92,406212,75332
40,0,29223,Sam Saunders,53.92,586704,108808
42,0,47125,Matt Atkins,53.88,385071,71473
43,0,08793,Tiger Woods,53.86,516080,95824
44,0,28252,Seamus Power,53.84,599542,111350
45,0,39954,Cody Gribble,53.78,504909,93881
46,0,46501,Ollie Schniederjans,53.76,675535,125667
47,0,32448,James Hahn,53.75,632902,117753
47,0,32254,Xinjun Zhang,53.75,498284,92707
49,0,29268,Bronson Burgoon,53.70,508995,94789
49,0,24502,Adam Scott,53.70,536003,99817
51,0,33204,Shane Lowry,53.64,482439,89935
52,0,01810,Phil Mickelson,53.60,619325,115555
53,0,27936,Martin Laird,53.58,581004,108435
54,0,29461,Jamie Lovemark,53.56,726602,135654
55,0,30692,Scott Stallings,53.54,713851,133335
56,0,33418,Shawn Stefani,53.49,556998,104138
57,0,39997,Corey Conners,53.48,697468,130411
58,0,32757,Patton Kizzire,53.43,668573,125125
59,0,40009,Dominic Bozzelli,53.40,522844,97919
60,0,34046,Jordan Spieth,53.34,573501,107510
61,0,33141,Keegan Bradley,53.32,726561,136263
61,0,26851,Marc Leishman,53.32,624651,117143
63,0,32102,Rickie Fowler,53.30,519975,97564
63,0,46402,Talor Gooch,53.30,570823,107101
63,0,24140,Sean O'Hair,53.30,568774,106717
66,0,25198,Francesco Molinari,53.27,472215,88647
67,0,25632,Jimmy Walker,53.26,601368,112906
68,0,34563,Chesson Hadley,53.25,831386,156118
69,0,12716,Charley Hoffman,53.24,625843,117546
69,0,22056,Cameron Percy,53.24,355167,66712
71,0,29420,Billy Horschel,53.23,691952,129993
72,0,21961,Charles Howell III,53.21,680344,127852
72,0,49771,J.T. Poston,53.21,510278,95892
74,0,28500,Martin Flores,53.20,640382,120367
75,0,25900,Lucas Glover,53.19,475381,89370
76,0,29974,Branden Grace,53.17,403648,75921
76,0,36799,Stephan Jaeger,53.17,575838,108306
78,0,35545,Blayne Barber,53.12,503224,94732
78,0,35891,Cameron Smith,53.12,525585,98951
78,0,29485,Brett Stegmaier,53.12,429025,80758
81,0,40026,Daniel Berger,53.11,511468,96304
81,0,47287,Ethan Tracy,53.11,499176,93987
83,0,34363,Tyrrell Hatton,53.10,345281,65020
84,0,49964,Aaron Wise,53.06,713653,134492
85,0,24781,Hunter Mahan,53.05,511189,96361
86,0,27349,Alex Noren,53.03,420032,79204
87,0,35461,Beau Hossler,53.00,847356,159877
88,0,35506,Mackenzie Hughes,52.98,605687,114314
89,0,22371,Aaron Baddeley,52.96,641139,121054
90,0,34360,Patrick Reed,52.93,562042,106185
91,0,24846,Ricky Barnes,52.92,426855,80658
91,0,26331,Charl Schwartzel,52.92,371667,70230
93,0,34021,Bud Cauley,52.89,419540,79322
93,0,29535,Brice Garnett,52.89,729645,137952
95,0,39328,Conrad Shindler,52.83,375688,71110
96,0,20229,Stewart Cink,52.79,564833,106990
97,0,27895,Jonas Blixt,52.77,433859,82216
98,0,28307,Matt Every,52.74,567022,107518
99,0,28775,Nate Lashley,52.73,313461,59450
100,0,45526,Abraham Ancer,52.72,755915,143378
101,0,37275,Sam Ryder,52.69,638926,121262
102,0,25686,Jason Dufner,52.62,457268,86892
103,0,26329,Louis Oosthuizen,52.59,389479,74063
103,0,21528,Henrik Stenson,52.59,375666,71435
105,0,47993,Denny McCarthy,52.54,421145,80151
106,0,39324,J.J. Spaun,52.50,598617,114017
107,0,25572,Graeme McDowell,52.49,420371,80085
107,0,23621,Rory Sabbatini,52.49,670040,127647
109,0,37338,Zecheng Dou,52.46,322245,61426
110,0,30110,Kyle Stanley,52.42,561423,107111
111,0,34076,Joel Dahmen,52.41,617721,117864
112,0,29908,C.T. Pan,52.40,680596,129879
113,0,26499,Rafa Cabrera Bello,52.39,380806,72690
114,0,45609,Tyler Duncan,52.37,691851,132100
114,0,27963,Chris Stroud,52.37,502828,96023
116,0,24925,Jonathan Byrd,52.35,418619,79968
117,0,25493,Nick Taylor,52.34,678355,129603
118,0,31646,Emiliano Grillo,52.31,622027,118902
119,0,29479,Scott Brown,52.29,702266,134292
120,0,32150,Michael Thompson,52.26,479561,91771
121,0,30978,Kiradech Aphibarnrat,52.24,272133,52089
