RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,46970,Jon Rahm,70.16,1733982,247138
2,0,25804,Bubba Watson,70.08,2290252,326809
3,0,46601,Trey Mullinax,70.05,1942468,277299
4,0,30925,Dustin Johnson,69.82,2097157,300387
5,0,50526,Tom Lovelady,69.58,2237243,321531
6,0,28237,Rory McIlroy,69.50,1730144,248924
7,0,39546,Keith Mitchell,69.40,2719054,391781
8,0,36689,Brooks Koepka,69.37,1867094,269140
8,0,27129,Luke List,69.37,2545731,366993
10,0,34213,Grayson Murray,69.30,1848592,266771
11,0,32366,Kevin Chappell,69.27,2042501,294860
12,0,32333,Kevin Tway,68.89,2891461,419697
13,0,33448,Justin Thomas,68.67,2305006,335661
14,0,35450,Patrick Cantlay,68.59,2217534,323306
15,0,29725,Tony Finau,68.53,2664669,388822
16,0,29518,Brendan Steele,68.42,1754775,256463
17,0,35421,Brandon Harkins,68.15,2700955,396326
18,0,31323,Gary Woodland,68.10,2328224,341865
19,0,35461,Beau Hossler,68.02,2823285,415071
20,0,23320,Ryan Palmer,68.01,1917763,281962
21,0,27141,J.B. Holmes,67.96,2156100,317257
22,0,29484,Peter Uihlein,67.92,2117426,311769
23,0,47125,Matt Atkins,67.89,1245601,183483
24,0,33948,Byeong Hun An,67.78,2368344,349433
25,0,24358,Robert Garrigus,67.70,2107905,311355
26,0,30944,Jason Kokrak,67.69,2767590,408878
26,0,48081,Xander Schauffele,67.69,2388645,352897
28,0,34046,Jordan Spieth,67.67,2140120,316236
28,0,49964,Aaron Wise,67.67,2555928,377682
30,0,26300,Matt Jones,67.66,1502988,222139
31,0,47959,Bryson DeChambeau,67.57,2510124,371500
32,0,25198,Francesco Molinari,67.55,1892930,280230
33,0,24781,Hunter Mahan,67.52,1549304,229473
34,0,37189,Harold Varner III,67.44,2360076,349977
35,0,39997,Corey Conners,67.43,2501229,370932
36,0,49771,J.T. Poston,67.41,1806498,267972
37,0,30911,Tommy Fleetwood,67.34,1782995,264781
38,0,22056,Cameron Percy,67.31,1305491,193964
38,0,29223,Sam Saunders,67.31,2127070,316022
40,0,47347,Adam Schenk,67.28,2063423,306697
41,0,28089,Jason Day,67.25,1592423,236791
42,0,12716,Charley Hoffman,67.23,2150855,319932
43,0,34264,Hudson Swafford,67.20,1639938,244039
44,0,28500,Martin Flores,67.19,2267024,337416
45,0,27064,Jhonattan Vegas,67.14,2054624,306023
46,0,35310,Lanto Griffin,67.13,1910134,284544
47,0,27095,Nick Watney,67.09,2498781,372442
48,0,01810,Phil Mickelson,67.06,2263461,337522
