RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,40058,Zac Blair,39.66,46,116,-0.07
2,0,29222,Billy Hurley III,35.94,46,128,-0.02
3,0,26758,David Hearn,35.83,43,120,-0.02
4,0,35376,Roberto Díaz,35.29,48,136,-0.08
5,0,20593,Greg Chalmers,34.62,36,104,-0.14
6,0,23541,Ben Crane,33.64,37,110,+0.11
7,0,20572,Rod Pampling,33.00,33,100,-0.06
8,0,26476,Chez Reavie,32.43,48,148,+0.02
9,0,10809,Jim Furyk,32.29,31,96,-0.26
10,0,37454,Whee Kim,32.10,52,162,-0.06
11,0,31560,Brian Stuard,31.96,62,194,-0.18
12,0,22582,Kyle Thompson,31.52,29,92,-0.03
13,0,35879,Kelly Kraft,30.95,52,168,-0.06
14,0,25240,D.A. Points,30.70,35,114,E
15,0,19846,Brian Gay,30.69,62,202,-0.21
16,0,19803,Ryan Armour,30.37,65,214,-0.22
17,0,28679,Fabián Gómez,29.76,50,168,-0.24
18,0,20472,Alex Cejka,29.71,41,138,+0.07
19,0,27942,Rob Oppenheim,29.41,40,136,-0.23
20,0,26951,Johnson Wagner,28.26,39,138,-0.08
21,0,29926,Danny Lee,28.21,44,156,-0.09
21,0,25396,Kevin Na,28.21,44,156,+0.07
23,0,39975,Michael Kim,28.03,37,132,+0.08
24,0,23325,Vaughn Taylor,27.85,44,158,+0.14
25,0,31202,William McGirt,27.56,43,156,+0.12
26,0,24925,Jonathan Byrd,27.42,34,124,+0.03
27,0,48084,Wesley Bryan,27.27,30,110,-0.07
28,0,27556,Ted Potter Jr.,27.01,47,174,+0.04
29,0,25892,Steve Wheatcroft,26.72,31,116,-0.10
30,0,24024,Zach Johnson,26.44,46,174,+0.07
31,0,23108,Matt Kuchar,26.32,40,152,-0.10
32,0,33410,Andrew Landry,26.25,42,160,-0.02
33,0,33122,Russell Knox,26.16,45,172,+0.02
34,0,27963,Chris Stroud,26.15,34,130,+0.03
35,0,34174,John Huh,26.11,47,180,-0.02
36,0,12510,Chad Campbell,26.06,37,142,+0.11
37,0,30926,Chris Kirk,25.98,53,204,-0.11
38,0,34466,Peter Malnati,25.90,43,166,E
39,0,34409,David Lingmerth,25.64,40,156,-0.23
39,0,26596,Ryan Moore,25.64,40,156,-0.05
41,0,29221,Webb Simpson,25.54,47,184,-0.19
42,0,27644,Brian Harman,25.00,41,164,+0.05
42,0,37455,Si Woo Kim,25.00,46,184,+0.26
42,0,39328,Conrad Shindler,25.00,28,112,-0.18
45,0,45609,Tyler Duncan,24.73,46,186,+0.15
46,0,23353,J.J. Henry,24.67,37,150,-0.11
47,0,25834,Daniel Summerhays,24.44,22,90,-0.14
48,0,27649,Brandt Snedeker,24.39,40,164,-0.05
49,0,27958,Ryan Blaum,24.36,38,156,-0.05
50,0,24138,Ian Poulter,24.11,27,112,+0.07
51,0,32876,Martin Piller,24.03,37,154,-0.11
52,0,37278,Nicholas Lindheim,23.19,32,138,E
53,0,32816,Satoshi Kodaira,22.92,22,96,+0.23
54,0,24846,Ricky Barnes,22.88,27,118,E
55,0,28775,Nate Lashley,22.34,21,94,E
56,0,28132,Tyrone Van Aswegen,22.04,41,186,+0.07
57,0,34256,Andrew Putnam,21.91,39,178,+0.08
58,0,35545,Blayne Barber,21.64,29,134,-0.10
59,0,47128,Richy Werenski,21.59,38,176,-0.03
60,0,34358,Jonathan Randolph,21.54,28,130,+0.21
61,0,24361,Pat Perez,21.43,27,126,+0.15
62,0,34098,Russell Henley,21.21,28,132,-0.21
63,0,21528,Henrik Stenson,21.15,22,104,-0.23
64,0,29908,C.T. Pan,21.11,38,180,-0.05
64,0,35544,Andrew Yun,21.11,19,90,-0.32
66,0,25818,Scott Piercy,21.05,32,152,E
67,0,22056,Cameron Percy,21.00,21,100,-0.29
68,0,33399,Adam Hadwin,20.78,32,154,-0.06
69,0,26499,Rafa Cabrera Bello,20.69,24,116,+0.13
70,0,47993,Denny McCarthy,20.63,26,126,+0.23
71,0,34431,Robert Streb,20.45,27,132,+0.33
