RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,19846,Brian Gay,16.83,34,202,E
2,0,10809,Jim Furyk,15.63,15,96,+0.20
3,0,25240,D.A. Points,14.91,17,114,+0.06
4,0,40058,Zac Blair,14.66,17,116,+0.06
5,0,31560,Brian Stuard,13.40,26,194,+0.08
6,0,19803,Ryan Armour,12.62,27,214,-0.11
7,0,48084,Wesley Bryan,11.82,13,110,+0.08
7,0,23541,Ben Crane,11.82,13,110,+0.23
9,0,29478,Kevin Kisner,11.54,18,156,-0.11
10,0,26951,Johnson Wagner,10.14,14,138,+0.29
11,0,34174,John Huh,9.44,17,180,+0.24
12,0,22582,Kyle Thompson,8.70,8,92,+0.63
13,0,20593,Greg Chalmers,8.65,9,104,-0.11
14,0,26758,David Hearn,8.33,10,120,+0.40
15,0,27556,Ted Potter Jr.,8.05,14,174,+0.07
16,0,23108,Matt Kuchar,7.89,12,152,E
17,0,29222,Billy Hurley III,7.81,10,128,+0.10
18,0,27963,Chris Stroud,7.69,10,130,E
19,0,23325,Vaughn Taylor,7.59,12,158,+0.17
20,0,35376,Roberto Díaz,7.35,10,136,+0.10
20,0,27942,Rob Oppenheim,7.35,10,136,+0.30
22,0,20472,Alex Cejka,7.25,10,138,+0.10
23,0,27974,Sung Kang,7.14,11,154,+0.09
23,0,33419,Cameron Tringale,7.14,9,126,+0.78
25,0,27958,Ryan Blaum,7.05,11,156,-0.18
25,0,34409,David Lingmerth,7.05,11,156,+0.45
25,0,25396,Kevin Na,7.05,11,156,-0.18
28,0,12510,Chad Campbell,7.04,10,142,E
29,0,20572,Rod Pampling,7.00,7,100,E
30,0,34358,Jonathan Randolph,6.92,9,130,+0.22
31,0,25892,Steve Wheatcroft,6.90,8,116,E
32,0,26476,Chez Reavie,6.76,10,148,+0.50
33,0,25834,Daniel Summerhays,6.67,6,90,E
34,0,27895,Jonas Blixt,6.60,7,106,+0.14
35,0,31202,William McGirt,6.41,10,156,+0.40
36,0,37454,Whee Kim,6.17,10,162,E
37,0,46435,Austin Cook,6.07,13,214,-0.08
38,0,35532,Tom Hoge,5.91,11,186,E
39,0,33399,Adam Hadwin,5.84,9,154,+0.33
40,0,25686,Jason Dufner,5.83,7,120,-0.29
41,0,26596,Ryan Moore,5.77,9,156,E
42,0,31416,Derek Fathauer,5.63,9,160,+0.11
42,0,12716,Charley Hoffman,5.63,9,160,+0.22
44,0,24361,Pat Perez,5.56,7,126,E
45,0,29420,Billy Horschel,5.49,9,164,+0.33
46,0,33413,Ben Martin,5.47,7,128,E
47,0,25572,Graeme McDowell,5.45,6,110,+0.17
48,0,34466,Peter Malnati,5.42,9,166,+0.33
49,0,39327,Ben Silverman,5.36,9,168,E
50,0,34046,Jordan Spieth,5.26,8,152,E
51,0,32816,Satoshi Kodaira,5.21,5,96,+0.20
52,0,24846,Ricky Barnes,5.08,6,118,+0.17
53,0,29908,C.T. Pan,5.00,9,180,+0.33
54,0,29485,Brett Stegmaier,4.92,6,122,+0.33
55,0,30926,Chris Kirk,4.90,10,204,+0.30
56,0,37455,Si Woo Kim,4.89,9,184,+0.33
57,0,28132,Tyrone Van Aswegen,4.84,9,186,+0.11
58,0,35879,Kelly Kraft,4.76,8,168,+0.50
59,0,32102,Rickie Fowler,4.73,7,148,+0.29
59,0,31420,Anirban Lahiri,4.73,7,148,+0.14
61,0,30692,Scott Stallings,4.65,8,172,+0.13
62,0,30110,Kyle Stanley,4.61,7,152,-0.43
63,0,39975,Michael Kim,4.55,6,132,+0.67
63,0,32876,Martin Piller,4.55,7,154,+0.29
65,0,29926,Danny Lee,4.49,7,156,+0.57
65,0,28252,Seamus Power,4.49,7,156,+0.29
67,0,37338,Zecheng Dou,4.44,4,90,+0.50
68,0,39954,Cody Gribble,4.39,5,114,+0.40
69,0,29484,Peter Uihlein,4.29,6,140,+0.33
70,0,27644,Brian Harman,4.27,7,164,+0.14
70,0,25493,Nick Taylor,4.27,7,164,+0.29
72,0,28775,Nate Lashley,4.26,4,94,-0.25
73,0,28679,Fabián Gómez,4.17,7,168,E
74,0,32640,Troy Merritt,4.12,7,170,+0.43
75,0,32448,James Hahn,4.05,6,148,+0.50
76,0,24024,Zach Johnson,4.02,7,174,+0.14
77,0,22056,Cameron Percy,4.00,4,100,+0.25
78,0,47993,Denny McCarthy,3.97,5,126,+0.60
79,0,23621,Rory Sabbatini,3.93,7,178,+0.14
80,0,22371,Aaron Baddeley,3.85,6,156,+0.50
80,0,20157,Retief Goosen,3.85,4,104,+0.50
80,0,21528,Henrik Stenson,3.85,4,104,+0.50
83,0,34431,Robert Streb,3.79,5,132,-0.60
84,0,26851,Marc Leishman,3.66,6,164,+0.17
84,0,27649,Brandt Snedeker,3.66,6,164,+0.33
86,0,34264,Hudson Swafford,3.64,4,110,E
87,0,33204,Shane Lowry,3.57,4,112,+0.50
87,0,27349,Alex Noren,3.57,4,112,+0.50
87,0,24138,Ian Poulter,3.57,4,112,+0.25
87,0,39328,Conrad Shindler,3.57,4,112,+0.50
91,0,27141,J.B. Holmes,3.52,5,142,-0.20
92,0,33122,Russell Knox,3.49,6,172,+0.33
93,0,47128,Richy Werenski,3.41,6,176,+0.33
94,0,33418,Shawn Stefani,3.38,5,148,E
