RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
53,0,26596,Ryan Moore,2.51,203,81
53,0,34264,Hudson Swafford,2.51,261,104
58,0,21209,Sergio Garcia,2.53,129,51
59,0,24507,Jason Bohn,2.54,170,67
59,0,20572,Rod Pampling,2.54,127,50
61,0,29222,Billy Hurley III,2.55,168,66
61,0,29478,Kevin Kisner,2.55,240,94
61,0,27936,Martin Laird,2.55,199,78
61,0,36699,Patrick Rodgers,2.55,217,85
65,0,20157,Retief Goosen,2.56,141,55
66,0,29974,Branden Grace,2.57,154,60
66,0,27644,Brian Harman,2.57,267,104
66,0,25493,Nick Taylor,2.57,203,79
66,0,28132,Tyrone Van Aswegen,2.57,262,102
66,0,26289,Boo Weekley,2.57,213,83
71,0,24024,Zach Johnson,2.58,222,86
71,0,27129,Luke List,2.58,199,77
71,0,28475,Jeff Overton,2.58,168,65
74,0,33141,Keegan Bradley,2.59,212,82
74,0,25396,Kevin Na,2.59,241,93
74,0,29476,Kyle Reifers,2.59,287,111
77,0,10809,Jim Furyk,2.60,135,52
77,0,33461,Morgan Hoffmann,2.60,174,67
77,0,27974,Sung Kang,2.60,226,87
80,0,29221,Webb Simpson,2.61,183,70
81,0,20098,Stuart Appleby,2.62,181,69
81,0,25686,Jason Dufner,2.62,267,102
83,0,37273,Derek Ernst,2.63,150,57
83,0,29725,Tony Finau,2.63,250,95
83,0,29518,Brendan Steele,2.63,221,84
86,0,27895,Jonas Blixt,2.64,201,76
86,0,27963,Chris Stroud,2.64,211,80
88,0,29479,Scott Brown,2.65,233,88
88,0,23638,Brendon de Jonge,2.65,215,81
88,0,28158,Steve Marino,2.65,180,68
88,0,22405,Justin Rose,2.65,164,62
88,0,32150,Michael Thompson,2.65,180,68
93,0,29268,Bronson Burgoon,2.66,210,79
93,0,20229,Stewart Cink,2.66,162,61
93,0,35879,Kelly Kraft,2.66,157,59
93,0,32640,Troy Merritt,2.66,205,77
93,0,25198,Francesco Molinari,2.66,170,64
93,0,29485,Brett Stegmaier,2.66,226,85
99,0,29720,Andres Gonzales,2.67,208,78
99,0,31646,Emiliano Grillo,2.67,240,90
99,0,36801,Mark Hubbard,2.67,259,97
99,0,37454,Whee Kim,2.67,208,78
99,0,23320,Ryan Palmer,2.67,230,86
104,0,32366,Kevin Chappell,2.68,249,93
104,0,25720,Chad Collins,2.68,196,73
104,0,27436,Graham DeLaet,2.68,177,66
104,0,31557,Jim Herman,2.68,249,93
104,0,25572,Graeme McDowell,2.68,161,60
109,0,24912,Will MacKenzie,2.69,215,80
110,0,46440,Smylie Kaufman,2.70,238,88
110,0,39975,Michael Kim,2.70,259,96
110,0,24140,Sean O'Hair,2.70,240,89
110,0,25818,Scott Piercy,2.70,227,84
110,0,30110,Kyle Stanley,2.70,240,89
110,0,27214,Kevin Streelman,2.70,221,82
116,0,34099,Harris English,2.71,263,97
116,0,24358,Robert Garrigus,2.71,176,65
116,0,27770,Camilo Villegas,2.71,214,79
116,0,25804,Bubba Watson,2.71,187,69
120,0,34261,Scott Langley,2.73,172,63
120,0,29289,S.Y. Noh,2.73,221,81
120,0,26329,Louis Oosthuizen,2.73,153,56
120,0,25892,Steve Wheatcroft,2.73,221,81
120,0,21878,Mark Wilson,2.73,169,62
125,0,33413,Ben Martin,2.74,241,88
126,0,23541,Ben Crane,2.75,209,76
126,0,26300,Matt Jones,2.75,220,80
126,0,34409,David Lingmerth,2.75,223,81
126,0,34265,Will Wilcox,2.75,179,65
130,0,35545,Blayne Barber,2.76,221,80
130,0,27942,Rob Oppenheim,2.76,174,63
130,0,31560,Brian Stuard,2.76,182,66
133,0,29420,Billy Horschel,2.77,194,70
134,0,32618,Rhein Gibson,2.78,150,54
134,0,20766,Padraig Harrington,2.78,150,54
134,0,32757,Patton Kizzire,2.78,247,89
134,0,33448,Justin Thomas,2.78,267,96
138,0,24461,Thomas Aiken,2.79,184,66
139,0,29745,Tyler Aldridge,2.80,221,79
139,0,27747,Hiroshi Iwata,2.80,232,83
139,0,30692,Scott Stallings,2.80,196,70
142,0,35532,Tom Hoge,2.81,216,77
142,0,20691,Greg Owen,2.81,228,81
144,0,24781,Hunter Mahan,2.82,172,61
144,0,02206,David Toms,2.82,175,62
146,0,31416,Derek Fathauer,2.83,266,94
146,0,23325,Vaughn Taylor,2.83,204,72
148,0,28679,Fabián Gómez,2.85,225,79
148,0,10213,Dicky Pride,2.85,151,53
150,0,35451,Scott Pinckney,2.86,243,85
151,0,34466,Peter Malnati,2.87,244,85
152,0,25632,Jimmy Walker,2.88,236,82
153,0,27141,J.B. Holmes,2.89,214,74
153,0,35732,Wes Roach,2.89,159,55
153,0,29223,Sam Saunders,2.89,188,65
156,0,36689,Brooks Koepka,2.90,203,70
156,0,37189,Harold Varner III,2.90,267,92
158,0,25834,Daniel Summerhays,2.91,288,99
159,0,12716,Charley Hoffman,2.92,257,88
159,0,29926,Danny Lee,2.92,263,90
161,0,32448,James Hahn,2.93,249,85
161,0,22046,Geoff Ogilvy,2.93,173,59
161,0,35891,Cameron Smith,2.93,202,69
164,0,20848,Ángel Cabrera,2.94,182,62
164,0,24490,George McNeill,2.94,150,51
164,0,23621,Rory Sabbatini,2.94,159,54
167,0,33419,Cameron Tringale,2.95,227,77
168,0,31420,Anirban Lahiri,2.99,206,69
169,0,24494,Erik Compton,3.00,189,63
169,0,34431,Robert Streb,3.00,252,84
169,0,30927,Brendon Todd,3.00,189,63
172,0,34563,Chesson Hadley,3.01,238,79
173,0,23353,J.J. Henry,3.03,200,66
173,0,06567,Vijay Singh,3.03,218,72
175,0,35300,Andrew Loupe,3.04,228,75
175,0,25240,D.A. Points,3.04,155,51
175,0,28114,Dawie van der Walt,3.04,213,70
178,0,45526,Abraham Ancer,3.08,148,48
179,0,06522,Ernie Els,3.09,204,66
180,0,33667,Carlos Ortiz,3.12,234,75
181,0,10885,Robert Allenby,3.18,162,51
182,0,28092,D.H. Lee,3.21,183,57
183,0,33204,Shane Lowry,3.31,179,54
184,0,25274,Steven Bowditch,3.39,241,71
185,0,20104,Ken Duke,3.78,204,54
