RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,24024,Zach Johnson,8' 4",4427.083,533
2,0,24781,Hunter Mahan,8' 3",2562.250,311
3,0,35658,Kris Ventura,8' 2",2975.250,366
4,0,19803,Ryan Armour,8' 1",3794.917,470
5,0,34563,Chesson Hadley,8' 0",3331.917,416
5,0,49766,Hank Lebioda,8' 0",3117.500,390
5,0,49771,J.T. Poston,8' 0",4711.417,591
8,0,40026,Daniel Berger,7' 11",4168.417,525
8,0,20229,Stewart Cink,7' 11",4163.750,525
8,0,34099,Harris English,7' 11",4788.417,605
8,0,56762,Will Gordon,7' 11",3510.417,444
8,0,26329,Louis Oosthuizen,7' 11",3539.750,447
8,0,23621,Rory Sabbatini,7' 11",3823.417,482
14,0,48045,Michael Gellerman,7' 10",1463.083,187
14,0,32816,Satoshi Kodaira,7' 10",3439.917,440
14,0,30944,Jason Kokrak,7' 10",4250.333,543
14,0,22405,Justin Rose,7' 10",2384.917,304
14,0,23623,Bo Van Pelt,7' 10",2801.083,357
19,0,29535,Brice Garnett,7' 9",3774.000,488
19,0,24502,Adam Scott,7' 9",3302.500,426
21,0,26499,Rafa Cabrera Bello,7' 8",3246.083,425
21,0,35450,Patrick Cantlay,7' 8",3926.333,512
21,0,39997,Corey Conners,7' 8",4583.333,596
21,0,40098,Matt Fitzpatrick,7' 8",2980.417,389
21,0,31646,Emiliano Grillo,7' 8",3504.083,459
21,0,32448,James Hahn,7' 8",3277.667,427
21,0,46442,Maverick McNealy,7' 8",3661.500,478
21,0,32640,Troy Merritt,7' 8",4448.250,583
21,0,29221,Webb Simpson,7' 8",3515.083,460
21,0,32150,Michael Thompson,7' 8",3656.667,476
21,0,47483,Will Zalatoris,7' 8",3375.750,442
32,0,47504,Sam Burns,7' 7",4164.417,551
32,0,34098,Russell Henley,7' 7",4127.333,547
32,0,35506,Mackenzie Hughes,7' 7",4160.250,547
32,0,29478,Kevin Kisner,7' 7",3889.583,511
32,0,29926,Danny Lee,7' 7",2926.250,388
32,0,27942,Rob Oppenheim,7' 7",3102.750,407
32,0,48119,Ben Taylor,7' 7",1579.667,209
32,0,30927,Brendon Todd,7' 7",4050.250,537
32,0,40006,Erik van Rooyen,7' 7",3765.167,498
32,0,49964,Aaron Wise,7' 7",3632.250,480
32,0,56278,Matthew Wolff,7' 7",2660.083,352
43,0,33404,Chris Baker,7' 6",1773.000,236
43,0,32618,Rhein Gibson,7' 6",2123.250,284
43,0,32662,Michael Gligic,7' 6",3167.083,421
43,0,31557,Jim Herman,7' 6",2817.833,375
43,0,12716,Charley Hoffman,7' 6",4506.667,600
43,0,30925,Dustin Johnson,7' 6",3574.833,475
43,0,33667,Carlos Ortiz,7' 6",4413.250,591
43,0,36699,Patrick Rodgers,7' 6",3973.667,528
43,0,47347,Adam Schenk,7' 6",4074.750,544
43,0,49960,Sepp Straka,7' 6",4137.917,553
43,0,34264,Hudson Swafford,7' 6",3328.083,442
43,0,27064,Jhonattan Vegas,7' 6",3361.000,448
43,0,27095,Nick Watney,7' 6",1957.833,261
