RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
61,0,34466,Peter Malnati,75' 5",59725,66,425,4304001718
61,0,45486,Joaquin Niemann,75' 5",80537,89,423,0203001697
64,0,32662,Michael Gligic,75' 4",54234,60,423,4102001761
65,0,33448,Justin Thomas,75' 2",61340,68,421,2302001481
66,0,35310,Lanto Griffin,75' 1",72064,80,421,3403001703
66,0,36801,Mark Hubbard,75' 1",80230,89,422,4102001664
66,0,49964,Aaron Wise,75' 1",63060,70,422,3603001714
69,0,45157,Cam Davis,74' 11",80926,90,423,0401001534
69,0,29518,Brendan Steele,74' 11",60222,67,423,2504001576
69,0,33419,Cameron Tringale,74' 11",73716,82,421,5102001795
72,0,01810,Phil Mickelson,74' 9",54700,61,419,4101001872
72,0,46046,Scottie Scheffler,74' 9",75380,84,422,0904001754
74,0,29535,Brice Garnett,74' 8",61833,69,418,0101001754
75,0,35891,Cameron Smith,74' 6",61716,69,421,0703001716
76,0,46970,Jon Rahm,74' 5",57131,64,417,5201001414
76,0,36699,Patrick Rodgers,74' 5",69615,78,418,4001002109
78,0,27644,Brian Harman,74' 4",75798,85,420,1702001678
78,0,26758,David Hearn,74' 4",41021,46,419,1601001638
80,0,33667,Carlos Ortiz,74' 3",73968,83,419,2304001882
81,0,34363,Tyrrell Hatton,74' 2",41818,47,419,0903001556
81,0,34431,Robert Streb,74' 2",62300,70,418,1101001708
83,0,47347,Adam Schenk,74' 1",71121,80,418,1102001576
84,0,53165,Doc Redman,74' 0",61276,69,417,3401001797
85,0,34314,Sebastian Cappelen,73' 11",33699,38,415,4601001400
85,0,26851,Marc Leishman,73' 11",55856,63,414,4102001641
85,0,34264,Hudson Swafford,73' 11",58522,66,414,5202001599
85,0,48119,Ben Taylor,73' 11",27492,31,419,5002001235
89,0,20229,Stewart Cink,73' 10",69120,78,416,1503001645
90,0,27141,J.B. Holmes,73' 9",38960,44,414,4202001695
90,0,47993,Denny McCarthy,73' 9",70794,80,416,0501001827
92,0,46402,Talor Gooch,73' 7",73270,83,415,0401001704
92,0,25396,Kevin Na,73' 7",68908,78,418,5202001712
92,0,37275,Sam Ryder,73' 7",60023,68,415,2602001487
95,0,34256,Andrew Putnam,73' 6",65297,74,412,3852001571
95,0,23325,Vaughn Taylor,73' 6",54674,62,416,1104001961
97,0,23108,Matt Kuchar,73' 5",51977,59,412,4601001907
98,0,29479,Scott Brown,73' 4",56338,64,411,4301001683
99,0,27974,Sung Kang,73' 3",65906,75,410,2901002091
100,0,30911,Tommy Fleetwood,73' 2",41256,47,412,2403001449
100,0,30692,Scott Stallings,73' 2",59695,68,409,3401001723
102,0,46717,Viktor Hovland,73' 1",61375,70,414,3401001456
103,0,32448,James Hahn,73' 0",54296,62,412,0102001931
103,0,26300,Matt Jones,73' 0",73581,84,409,5201001639
103,0,31323,Gary Woodland,73' 0",50826,58,411,3603001758
106,0,23623,Bo Van Pelt,72' 11",48140,55,411,3401001891
107,0,31646,Emiliano Grillo,72' 10",60329,69,409,5204001587
108,0,24924,Bill Haas,72' 8",27030,31,411,0401001559
108,0,26331,Charl Schwartzel,72' 8",65420,75,411,3302002053
108,0,31560,Brian Stuard,72' 8",76776,88,410,4303001741
111,0,49298,Kramer Hickok,72' 6",48717,56,410,4102001595
111,0,27064,Jhonattan Vegas,72' 6",58292,67,407,2502002439
113,0,21961,Charles Howell III,72' 5",46037,53,406,0502001609
113,0,47128,Richy Werenski,72' 5",72143,83,408,0702001672
115,0,33204,Shane Lowry,72' 4",54673,63,408,3104001597
116,0,29420,Billy Horschel,72' 3",59857,69,407,2501001515
116,0,35230,Nelson Ledesma,72' 3",30333,35,406,5002001599
118,0,29725,Tony Finau,72' 1",62313,72,408,5204001815
118,0,27349,Alex Noren,72' 1",64026,74,405,0203001800
118,0,39953,Chase Seiffert,72' 1",48459,56,405,1601001740
118,0,20396,Lee Westwood,72' 1",44130,51,406,4001001831
122,0,28420,Ryan Brehm,72' 0",30244,35,401,4601001934
122,0,28089,Jason Day,72' 0",48404,56,402,4201001445
122,0,27936,Martin Laird,72' 0",59639,69,403,3601001328
122,0,24140,Sean O'Hair,72' 0",38000,44,404,4304001411
126,0,37189,Harold Varner III,71' 10",68119,79,404,2404001623
127,0,29908,C.T. Pan,71' 9",55934,65,404,0404001317
127,0,32333,Kevin Tway,71' 9",43913,51,403,4304001568
129,0,22371,Aaron Baddeley,71' 8",30948,36,404,1603001553
129,0,33404,Chris Baker,71' 8",32677,38,404,3851001881
129,0,34076,Joel Dahmen,71' 8",56744,66,403,3801001748
129,0,29974,Branden Grace,71' 8",54187,63,404,4004001615
133,0,52375,Doug Ghim,71' 7",61814,72,402,1801001697
133,0,31557,Jim Herman,71' 7",50679,59,405,4302001633
135,0,25686,Jason Dufner,71' 6",63465,74,401,5004001652
135,0,48045,Michael Gellerman,71' 6",26594,31,401,4202001544
137,0,46441,Robby Shelton,71' 3",60708,71,404,0402001836
138,0,35532,Tom Hoge,71' 2",75177,88,400,4004001589
138,0,37455,Si Woo Kim,71' 2",70896,83,401,0901001371
140,0,27214,Kevin Streelman,71' 1",71692,84,400,4001001452
141,0,39975,Michael Kim,70' 11",45947,54,401,4603001665
141,0,35449,Adam Long,70' 11",60405,71,400,0402001551
141,0,33486,Roger Sloan,70' 11",52756,62,397,4302001623
144,0,35461,Beau Hossler,70' 10",59528,70,398,4602001577
144,0,30926,Chris Kirk,70' 10",63764,75,399,5103001627
144,0,22056,Cameron Percy,70' 10",51026,60,397,2502002023
147,0,25804,Bubba Watson,70' 9",50934,60,398,3401001555
147,0,47483,Will Zalatoris,70' 9",57716,68,399,5003001781
149,0,31420,Anirban Lahiri,70' 7",45732,54,398,4401001372
149,0,50525,Collin Morikawa,70' 7",55874,66,396,4001001670
151,0,19846,Brian Gay,70' 6",52432,62,397,3601001542
151,0,23320,Ryan Palmer,70' 6",56662,67,397,3702001505
153,0,27770,Camilo Villegas,70' 4",54891,65,395,3103001682
154,0,46550,Brandon Hagy,70' 3",48913,58,395,2602001694
154,0,33410,Andrew Landry,70' 3",51410,61,394,3104001410
154,0,27330,Josh Teater,70' 3",27804,33,397,4404001317
157,0,35617,Martin Trainer,70' 2",40399,48,395,4602001507
157,0,51894,Vince Whaley,70' 2",48827,58,397,4203001315
159,0,25364,Paul Casey,70' 1",48751,58,394,4003001671
160,0,27095,Nick Watney,70' 0",35259,42,394,4302001405
161,0,28775,Nate Lashley,69' 11",49501,59,394,2001001625
162,0,51766,Wyndham Clark,69' 10",59527,71,393,0502001878
163,0,35104,Tom Lewis,69' 9",58604,70,393,2604001376
164,0,27554,Scott Harrington,69' 8",52688,63,394,4301001555
165,0,27556,Ted Potter Jr.,69' 6",48357,58,393,3303001576
166,0,33490,Bo Hoag,69' 4",62416,75,391,1101001619
166,0,32839,Hideki Matsuyama,69' 4",69861,84,391,0501001495
168,0,23788,D.J. Trahan,69' 1",38118,46,387,4301001346
169,0,26476,Chez Reavie,69' 0",58797,71,390,1901001767
170,0,40042,Tyler McCumber,68' 11",44663,54,388,0403001531
171,0,29268,Bronson Burgoon,68' 10",46246,56,389,0501001488
172,0,34174,John Huh,68' 9",42080,51,388,3502001513
173,0,25818,Scott Piercy,68' 8",55999,68,387,0903001655
174,0,39324,J.J. Spaun,68' 6",42746,52,383,3403002019
174,0,32254,Xinjun Zhang,68' 6",41118,50,388,2602001477
176,0,27129,Luke List,68' 5",61577,75,383,2501001861
177,0,32791,K.H. Lee,68' 4",76217,93,387,3401002074
178,0,32102,Rickie Fowler,68' 3",53241,65,386,3603001445
179,0,33120,Mark Anderson,68' 1",27765,34,386,4201001544
180,0,21209,Sergio Garcia,67' 9",55310,68,382,0202001756
181,0,33122,Russell Knox,67' 8",64996,80,378,2403001515
182,0,28252,Seamus Power,67' 7",34044,42,383,3852001334
182,0,30110,Kyle Stanley,67' 7",59999,74,379,2902001800
184,0,33141,Keegan Bradley,67' 3",62926,78,379,1901001536
185,0,52372,Cameron Champ,67' 1",52309,65,379,5101001735
186,0,30163,Henrik Norlander,67' 0",60312,75,376,4304001632
187,0,36871,Matthew NeSmith,66' 11",64220,80,376,1102001491
188,0,33413,Ben Martin,66' 10",27270,34,376,4601001408
188,0,34213,Grayson Murray,66' 10",28878,36,378,4401001961
190,0,29970,Dylan Frittelli,66' 4",47746,60,373,4201001300
191,0,23983,Luke Donald,66' 3",35777,45,373,4604001495
191,0,45609,Tyler Duncan,66' 3",60438,76,373,4601001364
191,0,28679,Fabián Gómez,66' 3",27046,34,373,4001001312
194,0,33948,Byeong Hun An,64' 9",54362,70,365,3801001245
195,0,24357,K.J. Choi,64' 8",33357,43,362,3401001412
196,0,34255,Joseph Bramlett,64' 4",43227,56,364,4603001272
