RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
59,0,22046,Geoff Ogilvy,8' 3",3038.000,369
59,0,22405,Justin Rose,8' 3",2199.917,267
59,0,46501,Ollie Schniederjans,8' 3",3606.833,435
64,0,25686,Jason Dufner,8' 4",3122.500,375
64,0,46440,Smylie Kaufman,8' 4",2812.000,336
64,0,39975,Michael Kim,8' 4",3651.667,439
64,0,27936,Martin Laird,8' 4",3282.167,395
64,0,26851,Marc Leishman,8' 4",3330.083,398
64,0,34466,Peter Malnati,8' 4",3615.500,436
64,0,22056,Cameron Percy,8' 4",2172.750,261
64,0,29476,Kyle Reifers,8' 4",3381.833,404
64,0,23621,Rory Sabbatini,8' 4",2307.500,278
64,0,24502,Adam Scott,8' 4",1916.500,230
64,0,33418,Shawn Stefani,8' 4",2553.167,307
64,0,27064,Jhonattan Vegas,8' 4",3171.833,381
76,0,26499,Rafa Cabrera Bello,8' 5",2358.917,280
76,0,34021,Bud Cauley,8' 5",3562.667,424
76,0,20104,Ken Duke,8' 5",2960.083,353
76,0,28679,Fabián Gómez,8' 5",2528.417,301
76,0,29222,Billy Hurley III,8' 5",3138.833,372
76,0,27466,Spencer Levin,8' 5",3268.833,387
76,0,26289,Boo Weekley,8' 5",2662.917,316
76,0,25892,Steve Wheatcroft,8' 5",2187.333,261
84,0,24507,Jason Bohn,8' 6",2968.667,348
84,0,20229,Stewart Cink,8' 6",3462.667,407
84,0,29725,Tony Finau,8' 6",3849.000,454
84,0,36801,Mark Hubbard,8' 6",2800.333,330
84,0,37455,Si Woo Kim,8' 6",3148.750,371
84,0,29478,Kevin Kisner,8' 6",3593.250,423
84,0,26331,Charl Schwartzel,8' 6",2537.583,298
84,0,27649,Brandt Snedeker,8' 6",1767.333,208
84,0,25493,Nick Taylor,8' 6",3931.917,462
84,0,31323,Gary Woodland,8' 6",2831.333,333
94,0,19803,Ryan Armour,8' 7",2165.500,252
94,0,26329,Louis Oosthuizen,8' 7",2274.583,266
94,0,49771,J.T. Poston,8' 7",3576.167,415
94,0,37189,Harold Varner III,8' 7",3793.583,444
98,0,24846,Ricky Barnes,8' 8",3897.917,451
98,0,20593,Greg Chalmers,8' 8",3722.417,428
98,0,19846,Brian Gay,8' 8",3495.000,403
98,0,46550,Brandon Hagy,8' 8",3415.750,396
98,0,23353,J.J. Henry,8' 8",3270.833,377
98,0,27141,J.B. Holmes,8' 8",3003.917,348
98,0,33122,Russell Knox,8' 8",2570.917,297
98,0,36689,Brooks Koepka,8' 8",3155.167,363
98,0,31420,Anirban Lahiri,8' 8",3067.333,355
98,0,29908,C.T. Pan,8' 8",3515.833,404
98,0,30692,Scott Stallings,8' 8",3026.083,348
98,0,34431,Robert Streb,8' 8",3971.583,460
98,0,27214,Kevin Streelman,8' 8",3652.583,422
111,0,35450,Patrick Cantlay,8' 9",2084.667,238
111,0,06522,Ernie Els,8' 9",2220.167,253
111,0,29740,Brad Fritsch,8' 9",2207.750,253
111,0,31646,Emiliano Grillo,8' 9",3041.333,349
111,0,32757,Patton Kizzire,8' 9",3393.083,389
111,0,29518,Brendan Steele,8' 9",3232.667,368
111,0,27963,Chris Stroud,8' 9",2391.417,273
111,0,34264,Hudson Swafford,8' 9",3282.000,374
119,0,33948,Byeong Hun An,8' 10",2941.583,334
119,0,40026,Daniel Berger,8' 10",3237.333,366
119,0,27958,Ryan Blaum,8' 10",4167.083,471
119,0,34099,Harris English,8' 10",3413.083,388
119,0,31557,Jim Herman,8' 10",3044.667,346
119,0,46601,Trey Mullinax,8' 10",3205.500,362
119,0,20572,Rod Pampling,8' 10",3241.667,368
119,0,48081,Xander Schauffele,8' 10",3290.833,371
127,0,30191,Julián Etulain,8' 11",2463.250,275
127,0,32448,James Hahn,8' 11",4027.167,452
127,0,27129,Luke List,8' 11",3808.333,426
127,0,25345,Carl Pettersson,8' 11",2924.250,329
127,0,23325,Vaughn Taylor,8' 11",3458.167,389
127,0,28132,Tyrone Van Aswegen,8' 11",3815.250,429
133,0,40009,Dominic Bozzelli,9' 0",2930.083,327
133,0,48084,Wesley Bryan,9' 0",4244.667,473
133,0,25834,Daniel Summerhays,9' 0",4170.583,465
133,0,32333,Kevin Tway,9' 0",3781.083,420
137,0,28420,Ryan Brehm,9' 1",2961.333,326
137,0,34098,Russell Henley,9' 1",4009.083,443
137,0,12716,Charley Hoffman,9' 1",4565.750,504
137,0,34409,David Lingmerth,9' 1",3670.500,405
137,0,29461,Jamie Lovemark,9' 1",4021.083,442
142,0,28500,Martin Flores,9' 2",2870.250,313
142,0,35506,Mackenzie Hughes,9' 2",4872.583,531
142,0,27974,Sung Kang,9' 2",4110.583,448
142,0,29926,Danny Lee,9' 2",3831.833,419
142,0,24140,Sean O'Hair,9' 2",3284.167,359
142,0,36699,Patrick Rodgers,9' 2",3408.917,371
142,0,27095,Nick Watney,9' 2",3021.083,330
149,0,29479,Scott Brown,9' 3",4148.750,447
149,0,35532,Tom Hoge,9' 3",1951.583,211
149,0,31202,William McGirt,9' 3",3327.750,360
149,0,26596,Ryan Moore,9' 3",3372.583,363
149,0,29223,Sam Saunders,9' 3",3343.417,360
154,0,27895,Jonas Blixt,9' 4",3418.833,366
154,0,25274,Steven Bowditch,9' 4",2800.667,301
154,0,31416,Derek Fathauer,9' 4",3349.667,358
154,0,10809,Jim Furyk,9' 4",2204.083,237
154,0,26476,Chez Reavie,9' 4",4139.167,445
154,0,47128,Richy Werenski,9' 4",3185.167,342
160,0,28307,Matt Every,9' 5",3397.833,362
160,0,34358,Jonathan Randolph,9' 5",2911.750,308
160,0,32150,Michael Thompson,9' 5",2423.000,258
160,0,25804,Bubba Watson,9' 5",2875.500,306
164,0,34213,Grayson Murray,9' 6",4456.750,470
165,0,30944,Jason Kokrak,9' 7",4356.167,453
165,0,48822,Sebastián Muñoz,9' 7",2032.750,212
165,0,29485,Brett Stegmaier,9' 7",2849.917,298
165,0,31560,Brian Stuard,9' 7",3925.750,410
169,0,35545,Blayne Barber,9' 8",3007.833,312
169,0,35300,Andrew Loupe,9' 8",2640.000,273
171,0,46443,Brian Campbell,9' 9",2297.417,235
171,0,37278,Nicholas Lindheim,9' 9",2320.167,237
171,0,33413,Ben Martin,9' 9",3565.750,366
171,0,25572,Graeme McDowell,9' 9",3013.083,310
171,0,39324,J.J. Spaun,9' 9",3920.167,402
171,0,26951,Johnson Wagner,9' 9",2772.167,284
171,0,25632,Jimmy Walker,9' 9",2641.667,270
178,0,47959,Bryson DeChambeau,9' 10",4016.417,410
178,0,24358,Robert Garrigus,9' 10",2949.500,300
178,0,33399,Adam Hadwin,9' 10",4381.583,447
181,0,33204,Shane Lowry,9' 11",1916.917,194
182,0,25818,Scott Piercy,10' 1",2604.667,258
183,0,39954,Cody Gribble,10' 2",4057.000,398
183,0,22986,Søren Kjeldsen,10' 2",2253.500,221
185,0,27436,Graham DeLaet,10' 3",3543.167,345
185,0,29420,Billy Horschel,10' 3",3937.250,384
187,0,24781,Hunter Mahan,10' 4",3588.667,347
188,0,28093,Miguel Angel Carballo,10' 7",2525.917,239
189,0,46732,Rick Lamb,10' 11",2231.583,205
190,0,35879,Kelly Kraft,11' 2",4297.833,386
