RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
118,0,34099,Harris English,+.063
118,0,27129,Luke List,+.063
120,0,32102,Rickie Fowler,+.064
121,0,47806,Raul Pereda,+.067
121,0,40115,Adam Svensson,+.067
123,0,50525,Collin Morikawa,+.070
123,0,47995,Davis Riley,+.070
125,0,47420,Jake Knapp,+.071
126,0,47988,Nick Hardy,+.072
127,0,36801,Mark Hubbard,+.073
127,0,47983,Chad Ramey,+.073
127,0,27770,Camilo Villegas,+.073
130,0,47483,Will Zalatoris,+.078
131,0,33204,Shane Lowry,+.079
132,0,55708,Hayden Buckley,+.080
133,0,39324,J.J. Spaun,+.081
134,0,40026,Daniel Berger,+.083
134,0,58168,Davis Thompson,+.083
134,0,30927,Brendon Todd,+.083
137,0,59866,Nick Dunlap,+.086
137,0,34563,Chesson Hadley,+.086
139,0,59442,Parker Coody,+.089
140,0,50493,Justin Suh,+.090
141,0,47993,Denny McCarthy,+.092
142,0,55454,Carl Yuan,+.094
143,0,52453,Nicolai HÃ¸jgaard,+.096
143,0,29908,C.T. Pan,+.096
145,0,54421,Garrick Higgo,+.097
146,0,33408,Tyson Alexander,+.098
147,0,33653,Thomas Detry,+.099
147,0,49771,J.T. Poston,+.099
149,0,32070,Rafael Campos,+.100
150,0,52372,Cameron Champ,+.104
150,0,57362,Austin Eckroat,+.104
152,0,45522,Christiaan Bezuidenhout,+.105
152,0,32791,K.H. Lee,+.105
154,0,39975,Michael Kim,+.108
155,0,28252,Seamus Power,+.110
156,0,22405,Justin Rose,+.112
156,0,49960,Sepp Straka,+.112
158,0,34098,Russell Henley,+.115
158,0,34466,Peter Malnati,+.115
160,0,50497,Adrien Dumont de Chassart,+.117
160,0,26476,Chez Reavie,+.117
160,0,38991,Alejandro Tosti,+.117
163,0,47679,Victor Perez,+.126
164,0,45609,Tyler Duncan,+.130
164,0,29221,Webb Simpson,+.130
166,0,29535,Brice Garnett,+.134
167,0,24024,Zach Johnson,+.136
168,0,27644,Brian Harman,+.139
169,0,51287,Ryo Hisatsune,+.143
170,0,34076,Joel Dahmen,+.145
171,0,31646,Emiliano Grillo,+.146
172,0,30911,Tommy Fleetwood,+.147
172,0,31323,Gary Woodland,+.147
174,0,59836,Pierceson Coody,+.157
174,0,29478,Kevin Kisner,+.157
176,0,28420,Ryan Brehm,+.160
176,0,54628,Lee Hodges,+.160
178,0,36884,Ben Kohles,+.161
179,0,33141,Keegan Bradley,+.168
180,0,52513,Carson Young,+.169
181,0,23108,Matt Kuchar,+.174
182,0,45157,Cam Davis,+.184
183,0,51070,Vincent Norrman,+.186
184,0,48319,Tom Whitney,+.198
