RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
118,0,25936,Alex Aragon,1.787,1160,649,29.89
118,0,23614,Rich Beem,1.787,1767,989,29.25
118,0,08123,Jeff Brehaut,1.787,2078,1163,29.35
121,0,01024,Billy Andrade,1.788,1582,885,27.70
121,0,01388,Robert Gamez,1.788,1961,1097,27.67
121,0,23353,J.J. Henry,1.788,2040,1141,28.12
121,0,22548,Patrick Sheehan,1.788,2056,1150,26.92
121,0,27095,Nick Watney,1.788,1999,1118,31.72
126,0,21646,David Branshaw,1.789,2199,1229,27.17
126,0,01219,John Cook,1.789,1431,800,27.07
126,0,01724,Jeff Maggert,1.789,1705,953,27.50
129,0,01249,John Daly,1.790,961,537,31.47
129,0,21753,Brian Davis,1.790,1896,1059,28.34
129,0,06573,Brandt Jobe,1.790,1906,1065,28.02
132,0,01161,Mark Calcavecchia,1.792,1862,1039,30.51
132,0,24357,K.J. Choi,1.792,2021,1128,27.53
132,0,24358,Robert Garrigus,1.792,1731,966,31.43
132,0,01473,Todd Hamilton,1.792,1321,737,27.38
132,0,22293,Heath Slocum,1.792,2034,1135,27.84
132,0,19913,Ron Whittaker,1.792,1683,939,26.20
138,0,11123,Chris Couch,1.793,1601,893,30.53
138,0,06643,Paul Goydos,1.793,1517,846,26.98
138,0,10565,Ian Leggatt,1.793,1551,865,27.93
138,0,28475,Jeff Overton,1.793,1960,1093,28.41
138,0,20645,John Senden,1.793,2136,1191,27.23
143,0,12510,Chad Campbell,1.795,1895,1056,28.02
144,0,22892,Jason Gore,1.796,1712,953,29.97
144,0,01766,Billy Mayfair,1.796,2022,1126,26.65
144,0,21959,Ted Purdy,1.796,2189,1219,28.62
144,0,06595,Kevin Sutherland,1.796,2119,1180,27.15
148,0,24507,Jason Bohn,1.797,2216,1233,27.89
148,0,23349,Charles Warren,1.797,1978,1101,27.51
148,0,25804,Bubba Watson,1.797,1705,949,30.66
151,0,22621,Ben Curtis,1.798,1816,1010,26.36
152,0,01132,Mark Brooks,1.799,1813,1008,23.86
152,0,01948,Tim Petrovic,1.799,1806,1004,27.35
152,0,02101,Joey Sindelar,1.799,2000,1112,27.09
155,0,22946,Henrik Bjornstad,1.800,1982,1101,27.30
155,0,20378,Mathias Grönberg,1.800,1919,1066,29.17
155,0,24140,Sean O'Hair,1.800,2056,1142,29.74
158,0,21209,Sergio Garcia,1.802,1204,668,30.43
158,0,12782,Tim Herron,1.802,1645,913,27.17
158,0,27141,J.B. Holmes,1.802,1631,905,31.56
158,0,01685,J.L. Lewis,1.802,1159,643,26.37
162,0,27120,Troy Matteson,1.803,2174,1206,28.12
162,0,01823,Larry Mize,1.803,1062,589,23.17
162,0,02246,Duffy Waldorf,1.803,1978,1097,28.35
165,0,02106,Chris Smith,1.806,1510,836,27.01
166,0,08385,Omar Uresti,1.807,1274,705,25.89
167,0,07223,Brian Bateman,1.808,1365,755,25.53
167,0,21660,Jason Schultz,1.808,1542,853,27.73
167,0,20812,Tjaart van der Walt,1.808,1197,662,25.45
170,0,25935,John Engler Jr.,1.809,1304,721,25.28
170,0,23616,Ryan Hietala,1.809,1154,638,26.96
170,0,01599,Steve Jones,1.809,1677,927,26.24
170,0,24912,Will MacKenzie,1.809,1948,1077,28.65
174,0,08375,Paul Stankowski,1.811,1503,830,26.90
175,0,01142,Bart Bryant,1.812,1926,1063,24.95
175,0,20691,Greg Owen,1.812,1721,950,28.87
177,0,20105,Jeff Gove,1.813,2045,1128,25.80
177,0,01945,Kenny Perry,1.813,1615,891,26.46
179,0,12823,Carlos Franco,1.814,1830,1009,27.98
180,0,01928,Corey Pavin,1.815,1454,801,23.43
181,0,01226,Fred Couples,1.816,1068,588,27.01
182,0,23409,James Driscoll,1.817,1604,883,28.83
182,0,01313,Steve Elkington,1.817,1161,639,24.96
184,0,23673,Michael Connell,1.819,1008,554,26.40
185,0,21961,Charles Howell III,1.823,2011,1103,26.23
185,0,11011,Mike Sposa,1.823,1347,739,26.93
187,0,20574,Mathew Goggin,1.824,1543,846,27.78
187,0,20634,Peter Lonard,1.824,1576,864,25.35
187,0,20548,Hidemichi Tanaka,1.824,1388,761,23.92
190,0,01677,Tom Lehman,1.827,1301,712,24.37
191,0,20094,Jonathan Kaye,1.828,2071,1133,25.80
192,0,28780,Nicholas Thompson,1.829,2001,1094,27.17
193,0,23307,Roger Tambellini,1.833,1316,718,26.43
194,0,25842,Jon Mills,1.835,1367,745,24.36
195,0,27943,Matt Hansen,1.839,1462,795,27.36
196,0,12662,Thomas Levet,1.851,1120,605,23.71
