RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,24980,Scott Gutschewski,53' 10",808.083,15,-13
2,0,09011,David Duval,64' 11",389.500,6,-6
3,0,24358,Robert Garrigus,67' 7",1217.167,18,-13
4,0,08793,Tiger Woods,70' 1",980.833,14,-7
5,0,06522,Ernie Els,70' 7",706.000,10,-6
6,0,01707,Steve Lowery,70' 8",1766.333,25,-12
7,0,28475,Jeff Overton,73' 1",2339.833,32,-17
8,0,27095,Nick Watney,73' 11",2143.167,29,-14
9,0,11011,Mike Sposa,74' 4",817.750,11,-10
10,0,23307,Roger Tambellini,74' 11",1348.083,18,-10
11,0,06573,Brandt Jobe,75' 5",1131.833,15,-5
12,0,25936,Alex Aragon,75' 11",835.500,11,-4
13,0,08835,Kris Cox,76' 0",1291.667,17,-12
14,0,02106,Chris Smith,76' 4",839.417,11,-3
15,0,23353,J.J. Henry,76' 6",1224.083,16,-8
16,0,20099,Doug Barron,76' 7",612.917,8,E
17,0,25632,Jimmy Walker,77' 1",771.167,10,-7
18,0,23409,James Driscoll,77' 6",1317.667,17,-7
19,0,24924,Bill Haas,77' 9",2954.667,38,-21
19,0,20572,Rod Pampling,77' 9",1711.333,22,-11
21,0,08375,Paul Stankowski,77' 10",1012.167,13,-7
22,0,01599,Steve Jones,77' 11",779.167,10,-6
23,0,21949,Joe Ogilvie,78' 7",1021.250,13,-4
24,0,01553,John Huston,79' 10",958.083,12,-8
25,0,24138,Ian Poulter,80' 1",800.583,10,-5
26,0,23322,Brett Wetterich,80' 4",1687.333,21,-8
27,0,24912,Will MacKenzie,80' 10",1535.083,19,-13
28,0,01810,Phil Mickelson,81' 6",325.833,4,-1
29,0,23673,Michael Connell,81' 9",817.167,10,-6
29,0,23616,Ryan Hietala,81' 9",1063.167,13,-5
31,0,20229,Stewart Cink,81' 11",737.583,9,-2
32,0,27770,Camilo Villegas,82' 1",1313.167,16,-10
33,0,01249,John Daly,82' 11",746.333,9,-3
34,0,02104,Jeff Sluman,83' 5",1668.250,20,-13
35,0,23614,Rich Beem,83' 6",1419.750,17,-13
36,0,10565,Ian Leggatt,83' 7",1754.917,21,-7
37,0,23788,D.J. Trahan,83' 8",2174.417,26,-7
38,0,21961,Charles Howell III,83' 10",1089.500,13,-9
38,0,10733,Kent Jones,83' 10",2095.417,25,-19
40,0,07867,Woody Austin,83' 11",1342.667,16,-5
41,0,19846,Brian Gay,84' 0",1008.417,12,-4
42,0,12602,Dean Wilson,84' 2",1851.000,22,-13
43,0,22405,Justin Rose,84' 6",1013.500,12,-4
44,0,20157,Retief Goosen,84' 8",1100.167,13,-7
45,0,21731,Freddie Jacobson,84' 10",1102.750,13,-6
45,0,23497,Tag Ridings,84' 10",1526.250,18,-9
47,0,20631,David McKenzie,84' 11",2122.250,25,-11
47,0,06595,Kevin Sutherland,84' 11",2122.083,25,-13
49,0,23320,Ryan Palmer,85' 5",2049.917,24,-15
50,0,02246,Duffy Waldorf,85' 6",2565.000,30,-14
51,0,01685,J.L. Lewis,85' 8",856.583,10,-2
51,0,20691,Greg Owen,85' 8",2140.667,25,-13
53,0,23135,Tim Clark,85' 9",685.833,8,-5
53,0,22378,Trevor Immelman,85' 9",1029.417,12,-7
55,0,23048,Eric Axley,85' 10",2060.417,24,-7
55,0,01677,Tom Lehman,85' 10",772.750,9,-6
57,0,23623,Bo Van Pelt,85' 11",1375.000,16,-7
58,0,12716,Charley Hoffman,86' 2",2068.333,24,-11
59,0,06197,Michael Allen,86' 4",1467.917,17,-9
60,0,21407,Arjun Atwal,86' 6",1384.167,16,-13
60,0,24507,Jason Bohn,86' 6",1989.333,23,-12
62,0,25900,Lucas Glover,86' 9",1560.917,18,-8
63,0,25240,D.A. Points,86' 11",1825.333,21,-4
64,0,12510,Chad Campbell,87' 2",610.083,7,-2
65,0,06567,Vijay Singh,87' 3",2007.083,23,-15
66,0,12823,Carlos Franco,87' 6",2624.583,30,-18
67,0,20127,Chris Riley,87' 8",1491.000,17,-11
68,0,22621,Ben Curtis,87' 9",877.750,10,-4
68,0,02110,Jerry Smith,87' 9",965.417,11,-5
70,0,19913,Ron Whittaker,87' 10",1493.750,17,-10
71,0,12660,Jesper Parnevik,88' 2",2380.250,27,-13
71,0,22913,John Rollins,88' 2",2203.917,25,-16
73,0,01313,Steve Elkington,88' 5",972.500,11,-3
74,0,22371,Aaron Baddeley,88' 9",1509.333,17,-5
74,0,06515,Shaun Micheel,88' 9",1419.917,16,-4
76,0,21753,Brian Davis,88' 11",1955.583,22,-9
77,0,24361,Pat Perez,89' 4",804.333,9,-3
78,0,20850,Daniel Chopra,89' 6",2147.417,24,-12
78,0,01706,Davis Love III,89' 6",805.667,9,-1
80,0,27943,Matt Hansen,89' 10",988.000,11,-6
81,0,20766,Padraig Harrington,90' 5",1356.750,15,-9
82,0,20098,Stuart Appleby,90' 8",1540.917,17,-8
83,0,21209,Sergio Garcia,91' 0",1273.583,14,-4
83,0,01945,Kenny Perry,91' 0",1001.000,11,E
85,0,20378,Mathias Grönberg,91' 1",3007.000,33,-12
86,0,20094,Jonathan Kaye,91' 2",2097.750,23,-11
87,0,01948,Tim Petrovic,91' 3",1094.833,12,-7
88,0,08123,Jeff Brehaut,91' 4",2739.500,30,-21
89,0,20645,John Senden,91' 6",1189.833,13,-5
90,0,24925,Jonathan Byrd,91' 7",1007.000,11,-6
91,0,12782,Tim Herron,91' 8",733.167,8,-3
92,0,21959,Ted Purdy,91' 10",2938.500,32,-11
93,0,23718,Nathan Green,91' 11",3216.917,35,-20
94,0,01666,Bernhard Langer,92' 2",1474.167,16,-6
94,0,20548,Hidemichi Tanaka,92' 2",1198.333,13,-4
96,0,01035,Tommy Armour III,92' 6",740.000,8,-5
96,0,01928,Corey Pavin,92' 6",832.750,9,-4
98,0,25935,John Engler Jr.,92' 7",1296.083,14,-6
99,0,07013,Wes Short Jr.,92' 9",1763.000,19,-7
100,0,28780,Nicholas Thompson,92' 11",1486.833,16,-5
101,0,20105,Jeff Gove,93' 4",2333.583,25,-8
102,0,20574,Mathew Goggin,93' 6",1402.750,15,-6
103,0,11123,Chris Couch,93' 8",1405.333,15,-5
104,0,20812,Tjaart van der Walt,93' 9",1031.167,11,-5
104,0,10423,Mike Weir,93' 9",1500.000,16,-5
106,0,22946,Henrik Bjornstad,93' 10",2440.083,26,-11
107,0,11032,Frank Lickliter II,94' 5",2831.417,30,-15
108,0,27141,J.B. Holmes,95' 0",380.000,4,-2
109,0,22293,Heath Slocum,95' 2",1903.833,20,-6
110,0,20498,Briny Baird,95' 4",1715.500,18,-8
111,0,22046,Geoff Ogilvy,95' 8",1434.750,15,-6
112,0,19824,Craig Barlow,95' 10",2108.917,22,-11
112,0,23541,Ben Crane,95' 10",1533.333,16,-11
112,0,12680,Shigeki Maruyama,95' 10",1916.333,20,-5
115,0,22892,Jason Gore,95' 11",1439.333,15,-6
116,0,06575,Dudley Hart,96' 0",863.750,9,-5
117,0,06251,Chris DiMarco,96' 1",864.833,9,-4
118,0,06373,José María Olazábal,96' 7",1448.417,15,-5
119,0,21646,David Branshaw,96' 8",2222.667,23,-13
120,0,06034,Marco Dawson,97' 1",2038.750,21,-11
121,0,24781,Hunter Mahan,97' 3",3110.833,32,-10
122,0,26420,Richard Johnson,97' 4",1654.750,17,-8
122,0,24140,Sean O'Hair,97' 4",2141.250,22,-8
124,0,12755,Vance Veazey,97' 8",293.000,3,-1
125,0,23621,Rory Sabbatini,97' 9",1075.167,11,-7
